P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),hour,timestep, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3,circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
,,,6.0,26,1800.0,7415.54,-3.18112e-05,7415.54,-120.0,7415.54,120.0,531.612,-11.7724,520.832,-131.603,555.94,108.267,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,6.0,27,2700.0,7415.54,-3.17937e-05,7415.54,-120.0,7415.54,120.0,530.889,-11.7418,527.255,-131.566,553.984,108.304,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,7.0,28,0.0,7415.54,-3.17028e-05,7415.54,-120.0,7415.54,120.0,529.515,-11.752,527.704,-131.699,554.265,108.178,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,7.0,29,900.0,7415.54,-3.18501e-05,7415.54,-120.0,7415.54,120.0,533.534,-11.8617,525.634,-131.716,555.016,108.172,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,7.0,30,1800.0,7415.54,-3.21659e-05,7415.54,-120.0,7415.54,120.0,532.946,-11.4485,528.334,-131.389,553.687,108.631,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,7.0,31,2700.0,7415.54,-3.28767e-05,7415.54,-120.0,7415.54,120.0,548.124,-11.6844,539.411,-131.712,564.677,108.32,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,8.0,32,0.0,7415.54,-3.31423e-05,7415.54,-120.0,7415.54,120.0,552.392,-11.6737,537.764,-131.735,565.039,108.349,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,8.0,33,900.0,7415.54,-3.37144e-05,7415.54,-120.0,7415.54,120.0,562.48,-11.7111,543.218,-131.607,576.835,108.363,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,8.0,34,1800.0,7415.54,-3.46238e-05,7415.54,-120.0,7415.54,120.0,587.887,-12.3641,571.461,-132.211,593.944,107.882,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,8.0,35,2700.0,7415.54,-3.51533e-05,7415.54,-120.0,7415.54,120.0,599.755,-12.5403,579.658,-132.293,604.429,107.77,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,9.0,36,0.0,7415.54,-3.54843e-05,7415.54,-120.0,7415.54,120.0,606.445,-12.6032,603.22,-132.572,621.509,107.459,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,9.0,37,900.0,7415.54,-3.579e-05,7415.54,-120.0,7415.54,120.0,608.788,-12.4311,599.641,-132.336,613.398,107.814,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,9.0,38,1800.0,7415.54,-3.5821e-05,7415.54,-120.0,7415.54,120.0,602.446,-12.0128,595.204,-132.085,617.77,107.902,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,9.0,39,2700.0,7415.54,-3.60478e-05,7415.54,-120.0,7415.54,120.0,602.44,-11.7767,594.113,-131.711,616.388,108.183,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,10.0,40,0.0,7415.54,-3.59826e-05,7415.54,-120.0,7415.54,120.0,604.868,-11.9947,594.777,-131.812,619.018,107.973,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,10.0,41,900.0,7415.54,-3.63642e-05,7415.54,-120.0,7415.54,120.0,619.422,-12.4826,598.338,-132.062,632.555,107.624,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,10.0,42,1800.0,7415.54,-3.8404e-05,7415.54,-120.0,7415.54,120.0,674.0,-13.5521,633.857,-132.848,660.717,107.135,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,10.0,43,2700.0,7415.54,-3.89626e-05,7415.54,-120.0,7415.54,120.0,689.932,-13.863,654.618,-133.19,678.03,106.863,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,11.0,44,0.0,7415.54,-3.90549e-05,7415.54,-120.0,7415.54,120.0,690.632,-13.8162,653.179,-133.143,674.828,106.996,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,11.0,45,900.0,7415.54,-3.96653e-05,7415.54,-120.0,7415.54,120.0,702.917,-13.89,664.663,-133.299,680.95,106.953,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,11.0,46,1800.0,7415.54,-3.92972e-05,7415.54,-120.0,7415.54,120.0,688.351,-13.485,656.28,-133.126,677.067,107.015,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,11.0,47,2700.0,7415.54,-3.83574e-05,7415.54,-120.0,7415.54,120.0,656.638,-12.665,642.446,-132.505,671.972,107.354,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,12.0,48,0.0,7415.54,-3.88077e-05,7415.54,-120.0,7415.54,120.0,668.05,-12.866,649.887,-132.65,675.016,107.309,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,12.0,49,900.0,7415.54,-3.88929e-05,7415.54,-120.0,7415.54,120.0,669.222,-12.8502,653.317,-132.652,678.208,107.282,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,12.0,50,1800.0,7415.54,-3.89926e-05,7415.54,-120.0,7415.54,120.0,668.867,-12.7387,648.113,-132.568,678.246,107.348,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,12.0,51,2700.0,7415.54,-3.91087e-05,7415.54,-120.0,7415.54,120.0,672.795,-12.8428,656.732,-132.717,686.28,107.179,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,13.0,52,0.0,7415.54,-3.93276e-05,7415.54,-120.0,7415.54,120.0,673.971,-12.7044,659.599,-132.515,688.642,107.255,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,13.0,53,900.0,7415.54,-3.98285e-05,7415.54,-120.0,7415.54,120.0,684.645,-12.8151,668.899,-132.717,700.903,107.097,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,13.0,54,1800.0,7415.54,-3.99651e-05,7415.54,-120.0,7415.54,120.0,689.782,-12.9609,673.573,-132.821,704.181,107.034,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,13.0,55,2700.0,7415.54,-4.0434e-05,7415.54,-120.0,7415.54,120.0,698.133,-12.9742,684.547,-132.924,711.028,107.019,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,14.0,56,0.0,7415.54,-4.02974e-05,7415.54,-120.0,7415.54,120.0,696.536,-13.0134,687.825,-132.759,719.047,106.999,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,14.0,57,900.0,7415.54,-4.08167e-05,7415.54,-120.0,7415.54,120.0,704.686,-12.9717,686.143,-132.787,715.942,107.111,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,14.0,58,1800.0,7415.54,-4.07294e-05,7415.54,-120.0,7415.54,120.0,706.367,-13.1333,693.915,-132.86,722.556,107.03,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,14.0,59,2700.0,7415.54,-4.11736e-05,7415.54,-120.0,7415.54,120.0,717.542,-13.3056,702.478,-132.978,732.575,106.777,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,15.0,60,0.0,7415.54,-4.126e-05,7415.54,-120.0,7415.54,120.0,716.679,-13.1886,707.187,-132.938,728.166,106.947,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,15.0,61,900.0,7415.54,-4.07404e-05,7415.54,-120.0,7415.54,120.0,707.805,-13.196,702.877,-132.929,721.583,106.936,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,15.0,62,1800.0,7415.54,-4.09659e-05,7415.54,-120.0,7415.54,120.0,712.506,-13.2352,710.474,-133.096,732.516,106.862,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,15.0,63,2700.0,7415.54,-4.16708e-05,7415.54,-120.0,7415.54,120.0,727.077,-13.3481,714.925,-133.143,744.338,106.692,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,16.0,64,0.0,7415.54,-4.25811e-05,7415.54,-120.0,7415.54,120.0,746.828,-13.5312,732.775,-133.557,753.693,106.477,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,16.0,65,900.0,7415.54,-4.33492e-05,7415.54,-120.0,7415.54,120.0,753.412,-13.2104,726.47,-133.017,752.196,106.648,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,16.0,66,1800.0,7415.54,-4.36497e-05,7415.54,-120.0,7415.54,120.0,755.089,-13.0436,735.069,-132.788,756.454,106.754,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,16.0,67,2700.0,7415.54,-4.37947e-05,7415.54,-120.0,7415.54,120.0,757.395,-13.034,738.483,-132.87,758.096,106.759,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,17.0,68,0.0,7415.54,-4.37931e-05,7415.54,-120.0,7415.54,120.0,764.408,-13.3628,753.886,-133.264,774.989,106.391,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,17.0,69,900.0,7415.53,-4.57152e-05,7415.53,-120.0,7415.53,120.0,822.86,-14.4257,803.743,-134.17,832.214,105.536,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,17.0,70,1800.0,7415.53,-4.73939e-05,7415.53,-120.0,7415.53,120.0,854.898,-14.4983,827.788,-134.153,850.689,105.753,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,17.0,71,2700.0,7415.53,-5.12782e-05,7415.53,-120.0,7415.53,120.0,947.624,-15.3032,919.269,-134.995,950.761,104.882,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,18.0,72,0.0,7415.53,-5.18592e-05,7415.53,-120.0,7415.53,120.0,942.479,-14.7511,921.873,-134.568,947.313,105.281,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,18.0,73,900.0,7415.53,-5.08396e-05,7415.53,-120.0,7415.53,120.0,926.692,-14.8498,910.778,-134.698,934.68,104.99,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,18.0,74,1800.0,7415.53,-5.14709e-05,7415.53,-120.0,7415.53,120.0,928.53,-14.5027,911.743,-134.341,939.695,105.316,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,18.0,75,2700.0,7415.53,-5.28936e-05,7415.53,-120.0,7415.53,120.0,969.822,-15.0453,954.889,-134.869,984.19,104.698,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,19.0,76,0.0,7415.53,-5.10406e-05,7415.53,-120.0,7415.53,120.0,911.145,-14.1455,901.423,-133.994,912.248,105.756,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,19.0,77,900.0,7415.53,-4.97849e-05,7415.53,-120.0,7415.53,120.0,862.351,-13.0924,855.973,-132.989,860.985,106.785,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,19.0,78,1800.0,7415.53,-4.90734e-05,7415.53,-120.0,7415.53,120.0,842.606,-12.7774,832.562,-132.591,839.344,107.196,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,19.0,79,2700.0,7415.53,-4.90183e-05,7415.53,-120.0,7415.53,120.0,836.964,-12.5746,832.575,-132.444,838.508,107.395,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,20.0,80,0.0,7415.53,-4.87243e-05,7415.53,-120.0,7415.53,120.0,827.429,-12.3757,822.079,-132.212,836.699,107.641,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,20.0,81,900.0,7415.53,-4.83817e-05,7415.54,-120.0,7415.53,120.0,818.774,-12.2484,812.003,-132.063,832.747,107.675,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,20.0,82,1800.0,7415.53,-4.93378e-05,7415.53,-120.0,7415.53,120.0,840.118,-12.475,846.099,-132.34,843.237,107.527,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,20.0,83,2700.0,7415.53,-5.15944e-05,7415.53,-120.0,7415.53,120.0,892.489,-13.0446,916.692,-132.999,899.912,106.913,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,21.0,84,0.0,7415.53,-5.008e-05,7415.53,-120.0,7415.53,120.0,857.501,-12.6771,867.663,-132.669,855.303,107.159,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,21.0,85,900.0,7415.54,-4.77718e-05,7415.54,-120.0,7415.54,120.0,801.889,-11.946,796.704,-131.639,787.539,108.118,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,21.0,86,1800.0,7415.54,-4.71145e-05,7415.54,-120.0,7415.54,120.0,794.703,-12.1261,796.293,-131.912,793.18,107.888,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,21.0,87,2700.0,7415.54,-4.67357e-05,7415.54,-120.0,7415.54,120.0,786.223,-12.0275,785.689,-131.804,780.771,107.997,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,22.0,88,0.0,7415.54,-4.61299e-05,7415.54,-120.0,7415.54,120.0,780.19,-12.2251,769.5,-131.758,770.478,107.924,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,22.0,89,900.0,7415.54,-4.58128e-05,7415.54,-120.0,7415.54,120.0,775.208,-12.2432,767.541,-131.952,763.425,107.891,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,22.0,90,1800.0,7415.54,-4.49972e-05,7415.54,-120.0,7415.54,120.0,777.856,-13.0191,762.941,-132.627,767.871,107.293,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,22.0,91,2700.0,7415.54,-4.50091e-05,7415.54,-120.0,7415.54,120.0,776.087,-12.928,776.978,-132.624,763.196,107.477,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,23.0,92,0.0,7415.54,-4.48045e-05,7415.54,-120.0,7415.54,120.0,773.48,-12.9707,784.025,-132.997,757.362,107.001,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,23.0,93,900.0,7415.54,-4.35422e-05,7415.54,-120.0,7415.54,120.0,748.24,-12.8049,755.715,-132.982,749.896,107.315,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,23.0,94,1800.0,7415.54,-4.17404e-05,7415.54,-120.0,7415.54,120.0,706.697,-12.2625,717.716,-132.403,715.061,108.138,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,23.0,95,2700.0,7415.54,-4.09605e-05,7415.54,-120.0,7415.54,120.0,685.977,-11.8576,677.741,-131.771,692.396,108.109,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,24.0,96,0.0,7415.54,-3.97545e-05,7415.54,-120.0,7415.54,120.0,666.931,-11.9217,656.966,-131.607,675.995,108.229,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,,0,,,,,,,,,,,,,,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,summary,6389.0,3210.0,1.0,1.0,1000.0
,,,0.0,1,900.0,7415.54,-4.1458e-05,7415.54,-120.0,7415.54,120.0,689.714,-11.6083,677.357,-131.791,695.225,108.188,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,0.0,2,1800.0,7415.54,-4.18131e-05,7415.54,-120.0,7415.54,120.0,684.199,-10.9756,669.362,-130.915,701.052,108.821,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,0.0,3,2700.0,7415.54,-4.09142e-05,7415.54,-120.0,7415.54,120.0,669.354,-10.9673,665.447,-131.186,690.415,108.734,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,1.0,4,0.0,7415.54,-3.96176e-05,7415.54,-120.0,7415.54,120.0,652.367,-11.217,652.536,-131.601,682.88,108.253,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,1.0,5,900.0,7415.54,-3.81444e-05,7415.54,-120.0,7415.54,120.0,628.013,-11.2105,615.334,-131.392,643.097,108.527,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,1.0,6,1800.0,7415.54,-3.70429e-05,7415.54,-120.0,7415.54,120.0,618.353,-11.7338,606.115,-132.06,646.65,107.989,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,1.0,7,2700.0,7415.54,-3.49962e-05,7415.54,-120.0,7415.54,120.0,581.02,-11.5274,571.65,-131.496,618.265,108.35,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,2.0,8,0.0,7415.54,-3.42237e-05,7415.54,-120.0,7415.54,120.0,568.756,-11.5644,556.898,-131.58,601.239,108.15,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,2.0,9,900.0,7415.54,-3.32427e-05,7415.54,-120.0,7415.54,120.0,554.51,-11.7039,544.348,-131.602,581.726,108.221,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,2.0,10,1800.0,7415.54,-3.28913e-05,7415.54,-120.0,7415.54,120.0,550.37,-11.8213,539.248,-131.673,570.279,108.168,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,2.0,11,2700.0,7415.54,-3.21512e-05,7415.54,-120.0,7415.54,120.0,536.277,-11.7013,525.97,-131.633,559.649,108.305,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,3.0,12,0.0,7415.54,-3.18313e-05,7415.54,-120.0,7415.54,120.0,530.838,-11.6938,520.518,-131.576,551.334,108.348,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,3.0,13,900.0,7415.54,-3.15205e-05,7415.54,-120.0,7415.54,120.0,524.879,-11.6379,514.32,-131.566,548.646,108.434,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,3.0,14,1800.0,7415.54,-3.12456e-05,7415.54,-120.0,7415.54,120.0,519.611,-11.5876,510.751,-131.44,542.736,108.504,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,3.0,15,2700.0,7415.54,-3.10279e-05,7415.54,-120.0,7415.54,120.0,517.521,-11.6991,510.025,-131.441,541.681,108.432,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,4.0,16,0.0,7415.54,-3.09979e-05,7415.54,-120.0,7415.54,120.0,516.443,-11.6569,511.032,-131.499,539.788,108.493,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,4.0,17,900.0,7415.54,-3.07836e-05,7415.54,-120.0,7415.54,120.0,510.685,-11.4952,504.254,-131.297,535.221,108.629,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,4.0,18,1800.0,7415.54,-3.09461e-05,7415.54,-120.0,7415.54,120.0,514.12,-11.5499,508.755,-131.367,540.153,108.527,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,4.0,19,2700.0,7415.54,-3.07893e-05,7415.54,-120.0,7415.54,120.0,512.728,-11.6391,506.962,-131.469,538.266,108.473,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,5.0,20,0.0,7415.54,-3.09124e-05,7415.54,-120.0,7415.54,120.0,510.448,-11.3187,504.939,-131.318,536.472,108.636,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,5.0,21,900.0,7415.54,-3.10768e-05,7415.54,-120.0,7415.54,120.0,512.398,-11.2619,507.366,-131.258,541.095,108.554,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,5.0,22,1800.0,7415.54,-3.10023e-05,7415.54,-120.0,7415.54,120.0,516.966,-11.6898,508.564,-131.464,544.611,108.225,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,5.0,23,2700.0,7415.54,-3.12235e-05,7415.54,-120.0,7415.54,120.0,520.161,-11.6542,511.756,-131.449,548.255,108.252,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,6.0,24,0.0,7415.54,-3.14492e-05,7415.54,-120.0,7415.54,120.0,524.996,-11.7316,513.984,-131.399,549.495,108.321,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,6.0,25,900.0,7415.54,-3.13301e-05,7415.54,-120.0,7415.54,120.0,523.301,-11.7525,519.041,-131.564,550.288,108.322,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,6.0,26,1800.0,7415.54,-3.13002e-05,7415.54,-120.0,7415.54,120.0,525.504,-11.9455,519.529,-131.805,550.925,108.105,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,6.0,27,2700.0,7415.54,-3.10039e-05,7415.54,-120.0,7415.54,120.0,521.117,-11.9874,516.184,-131.927,544.564,108.057,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,7.0,28,0.0,7415.54,-3.06679e-05,7415.54,-120.0,7415.54,120.0,516.85,-12.0864,514.127,-132.173,541.935,107.85,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
