 S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
58.84,10.8,57.79778183287605,11.025516550224038,76.5963,10.7295,75.25717238213326,14.260125481070581,139.165,9.90395,137.09108954262715,23.935964426264164,270.14604375763645,49.221606457558785,274.59361154288644,274.60130000000004,14.0,57,900.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
60.881,11.358,59.688694419325955,11.989825666636124,79.1127,11.303,77.57826151701373,15.505890535142651,141.303,9.78548,139.2471828846249,24.015825359454603,276.5141388209646,51.51154156123338,281.2712354328369,281.2967,14.0,58,1800.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
60.9041,10.9835,59.78846428650818,11.603832775033245,79.1759,10.6777,77.80496811397559,14.670040136047382,142.613,10.3156,140.30784892485806,25.53772305980334,277.90128132534187,51.81159597088397,282.68987183717235,282.693,14.0,59,2700.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
59.443,10.7082,58.407872344468814,11.044939890838446,77.4528,10.711,76.1033501671067,14.395010287691372,141.997,10.0177,139.83212254990738,24.700718859735478,274.34334506148286,50.1406690382653,278.88771516710574,278.8928,15.0,60,0.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
61.9311,11.5064,60.68643531417195,12.353854300129301,78.9884,11.4125,77.42664365779756,15.629529309881253,144.559,10.0906,142.32295236122897,25.327489259366892,280.43603133319846,53.31087286937745,285.4582576069741,285.4785,15.0,61,900.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
60.9282,11.2677,59.75380685288114,11.904962067498344,77.3114,10.9047,75.91540334267961,14.625460856953207,144.118,10.5139,141.69835507265904,26.297796365905654,277.3675652682198,52.828219290357204,282.3536559285362,282.3576,15.0,62,1800.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
60.9174,10.8475,59.828901592321245,11.464386464889449,76.4519,10.7296,75.11527207516565,14.233373271429292,144.518,10.1235,142.26802383883248,25.402002224104162,277.2121975063194,51.0997619604229,281.88257860090346,281.8873,15.0,63,2700.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
62.3766,11.6251,61.09707303735216,12.569323523104018,77.6467,11.4533,76.10051176499412,15.418240171822175,147.022,10.2109,144.6934510678231,26.06287977341489,281.8910358701694,54.050443468341086,287.02614261262244,287.0453,16.0,64,0.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
62.4066,11.396,61.176252091077025,12.330851700064903,77.3341,10.9794,75.9185552160237,14.728747289622444,148.28,10.6359,145.73253436025402,27.367623735673174,282.82734166735474,54.42722272536052,288.01671439036073,288.02070000000003,16.0,65,900.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
63.9753,11.1513,62.76743964352275,12.372854589250151,78.6152,10.9471,77.18463409585189,14.929230741383083,151.036,10.3434,148.5815619716132,27.118125637212852,288.5336357109878,54.42021096784609,293.62087510663457,293.62649999999996,16.0,66,1800.0,uhs19_1247_circuit_57_1,uhs19,circuit_57,1,data,,,,,
