substation,feeder_name,circuit_folder,mix,season,share_baseline,share_dm,share_un,n_daily_baseline,n_daily_dm,n_daily_un,N_daily_total,n_base_baseline,n_base_dm,n_base_un,N_base_total
uhs14_1247,uhs14_1247--udt11665,uhs14_1247_circuit_45_0,0,summer,0.2,0.0,0.8,50,0,193,243,131,0,606,737
uhs14_1247,uhs14_1247--udt11665,uhs14_1247_circuit_45_1,1,summer,0.2,0.6,0.2,48,158,37,243,169,445,123,737
uhs14_1247,uhs14_1247--udt12226,uhs14_1247_circuit_46_0,0,summer,0.2,0.0,0.8,54,0,183,237,413,0,984,1397
uhs14_1247,uhs14_1247--udt12226,uhs14_1247_circuit_46_1,1,summer,0.2,0.6,0.2,31,156,50,237,398,727,272,1397
uhs14_1247,uhs14_1247--udt5493,uhs14_1247_circuit_47_0,0,summer,0.2,0.0,0.8,38,0,151,189,297,0,682,979
uhs14_1247,uhs14_1247--udt5493,uhs14_1247_circuit_47_1,1,summer,0.2,0.6,0.2,36,117,36,189,85,682,212,979
uhs15_1247,uhs15_1247--udt19670,uhs15_1247_circuit_48_0,0,summer,0.2,0.0,0.8,68,0,239,307,260,0,1624,1884
uhs15_1247,uhs15_1247--udt19670,uhs15_1247_circuit_48_1,1,summer,0.2,0.6,0.2,57,194,56,307,475,971,438,1884
uhs15_1247,uhs15_1247--udt20824,uhs15_1247_circuit_49_0,0,summer,0.2,0.0,0.8,49,0,168,217,135,0,350,485
uhs15_1247,uhs15_1247--udt20824,uhs15_1247_circuit_49_1,1,summer,0.2,0.6,0.2,49,129,39,217,100,276,109,485
uhs16_1247,uhs16_1247--udt15512,uhs16_1247_circuit_50_0,0,summer,0.2,0.0,0.8,61,0,197,258,168,0,1091,1259
uhs16_1247,uhs16_1247--udt15512,uhs16_1247_circuit_50_1,1,summer,0.2,0.6,0.2,51,151,56,258,353,635,271,1259
uhs16_1247,uhs16_1247--udt310,uhs16_1247_circuit_51_0,0,summer,0.2,0.0,0.8,50,0,169,219,557,0,1160,1717
uhs16_1247,uhs16_1247--udt310,uhs16_1247_circuit_51_1,1,summer,0.2,0.6,0.2,42,139,38,219,268,1100,349,1717
uhs17_1247,uhs17_1247--udt6592,uhs17_1247_circuit_52_0,0,summer,0.2,0.0,0.8,56,0,222,278,322,0,1892,2214
uhs17_1247,uhs17_1247--udt6592,uhs17_1247_circuit_52_1,1,summer,0.2,0.6,0.2,66,154,58,278,424,1304,486,2214
uhs17_1247,uhs17_1247--udt9551,uhs17_1247_circuit_53_0,0,summer,0.2,0.0,0.8,42,0,189,231,147,0,687,834
uhs17_1247,uhs17_1247--udt9551,uhs17_1247_circuit_53_1,1,summer,0.2,0.6,0.2,46,129,56,231,156,538,140,834
uhs18_1247,uhs18_1247--udt11616,uhs18_1247_circuit_54_0,0,summer,0.2,0.0,0.8,58,0,278,336,321,0,1521,1842
uhs18_1247,uhs18_1247--udt11616,uhs18_1247_circuit_54_1,1,summer,0.2,0.6,0.2,57,221,58,336,273,1245,324,1842
uhs18_1247,uhs18_1247--udt13374,uhs18_1247_circuit_55_0,0,summer,0.2,0.0,0.8,34,0,135,169,65,0,497,562
uhs18_1247,uhs18_1247--udt13374,uhs18_1247_circuit_55_1,1,summer,0.2,0.6,0.2,37,103,29,169,77,379,106,562
uhs18_1247,uhs18_1247--udt17294,uhs18_1247_circuit_56_0,0,summer,0.2,0.0,0.8,79,0,280,359,207,0,1077,1284
uhs18_1247,uhs18_1247--udt17294,uhs18_1247_circuit_56_1,1,summer,0.2,0.6,0.2,73,205,81,359,231,718,335,1284
uhs19_1247,uhs19_1247--udt15839,uhs19_1247_circuit_57_0,0,summer,0.2,0.0,0.8,2,0,6,8,2,0,6,8
uhs19_1247,uhs19_1247--udt15839,uhs19_1247_circuit_57_1,1,summer,0.2,0.6,0.2,1,5,2,8,1,5,2,8
uhs19_1247,uhs19_1247--udt19872,uhs19_1247_circuit_58_0,0,summer,0.2,0.0,0.8,52,0,167,219,181,0,543,724
uhs19_1247,uhs19_1247--udt19872,uhs19_1247_circuit_58_1,1,summer,0.2,0.6,0.2,43,134,42,219,89,482,153,724
uhs1_1247,uhs1_1247--udt15926,uhs1_1247_circuit_4_0,0,summer,0.2,0.0,0.8,34,0,139,173,295,0,811,1106
uhs1_1247,uhs1_1247--udt15926,uhs1_1247_circuit_4_1,1,summer,0.2,0.6,0.2,38,100,35,173,320,411,375,1106
uhs1_1247,uhs1_1247--udt20176,uhs1_1247_circuit_5_0,0,summer,0.2,0.0,0.8,59,0,221,280,523,0,1671,2194
uhs1_1247,uhs1_1247--udt20176,uhs1_1247_circuit_5_1,1,summer,0.2,0.6,0.2,58,172,50,280,192,1432,570,2194
uhs20_1247,uhs20_1247--udt5173,uhs20_1247_circuit_59_0,0,summer,0.2,0.0,0.8,29,0,140,169,136,0,734,870
uhs20_1247,uhs20_1247--udt5173,uhs20_1247_circuit_59_1,1,summer,0.2,0.6,0.2,37,98,34,169,205,565,100,870
uhs20_1247,uhs20_1247--udt8894,uhs20_1247_circuit_60_0,0,summer,0.2,0.0,0.8,36,0,115,151,231,0,863,1094
uhs20_1247,uhs20_1247--udt8894,uhs20_1247_circuit_60_1,1,summer,0.2,0.6,0.2,26,91,34,151,271,603,220,1094
uhs20_1247,uhs20_1247--udt9897,uhs20_1247_circuit_61_0,0,summer,0.2,0.0,0.8,25,0,119,144,86,0,329,415
uhs20_1247,uhs20_1247--udt9897,uhs20_1247_circuit_61_1,1,summer,0.2,0.6,0.2,35,79,30,144,86,260,69,415
uhs2_1247,uhs2_1247--udt10746,uhs2_1247_circuit_6_0,0,summer,0.2,0.0,0.8,30,0,129,159,85,0,611,696
uhs2_1247,uhs2_1247--udt10746,uhs2_1247_circuit_6_1,1,summer,0.2,0.6,0.2,30,93,36,159,144,393,159,696
uhs2_1247,uhs2_1247--udt12473,uhs2_1247_circuit_7_0,0,summer,0.2,0.0,0.8,55,0,213,268,306,0,813,1119
uhs2_1247,uhs2_1247--udt12473,uhs2_1247_circuit_7_1,1,summer,0.2,0.6,0.2,49,164,55,268,222,776,121,1119
uhs2_1247,uhs2_1247--udt9312,uhs2_1247_circuit_8_0,0,summer,0.2,0.0,0.8,39,0,117,156,179,0,588,767
uhs2_1247,uhs2_1247--udt9312,uhs2_1247_circuit_8_1,1,summer,0.2,0.6,0.2,28,97,31,156,193,438,136,767
uhs3_1247,uhs3_1247--udt1567,uhs3_1247_circuit_9_0,0,summer,0.2,0.0,0.8,45,0,222,267,103,0,728,831
uhs3_1247,uhs3_1247--udt1567,uhs3_1247_circuit_9_1,1,summer,0.2,0.6,0.2,55,160,52,267,223,486,122,831
uhs3_1247,uhs3_1247--udt1571,uhs3_1247_circuit_10_0,0,summer,0.2,0.0,0.8,46,0,184,230,93,0,388,481
uhs3_1247,uhs3_1247--udt1571,uhs3_1247_circuit_10_1,1,summer,0.2,0.6,0.2,48,138,44,230,112,296,73,481
uhs3_1247,uhs3_1247--udt1582,uhs3_1247_circuit_11_0,0,summer,0.2,0.0,0.8,33,0,116,149,58,0,238,296
uhs3_1247,uhs3_1247--udt1582,uhs3_1247_circuit_11_1,1,summer,0.2,0.6,0.2,34,82,33,149,66,154,76,296
uhs4_1247,uhs4_1247--udt11389,uhs4_1247_circuit_14_0,0,summer,0.2,0.0,0.8,51,0,186,237,122,0,396,518
uhs4_1247,uhs4_1247--udt11389,uhs4_1247_circuit_14_1,1,summer,0.2,0.6,0.2,46,136,55,237,73,329,116,518
uhs4_1247,uhs4_1247--udt12982,uhs4_1247_circuit_15_0,0,summer,0.2,0.0,0.8,26,0,106,132,50,0,214,264
uhs4_1247,uhs4_1247--udt12982,uhs4_1247_circuit_15_1,1,summer,0.2,0.6,0.2,34,71,27,132,53,147,64,264
uhs5_1247,uhs5_1247--udt159,uhs5_1247_circuit_16_0,0,summer,0.2,0.0,0.8,22,0,109,131,105,0,691,796
uhs5_1247,uhs5_1247--udt159,uhs5_1247_circuit_16_1,1,summer,0.2,0.6,0.2,24,84,23,131,132,579,85,796
uhs5_1247,uhs5_1247--udt18558,uhs5_1247_circuit_17_0,0,summer,0.2,0.0,0.8,32,0,171,203,72,0,849,921
uhs5_1247,uhs5_1247--udt18558,uhs5_1247_circuit_17_1,1,summer,0.2,0.6,0.2,37,125,41,203,139,662,120,921
uhs5_1247,uhs5_1247--udt19869,uhs5_1247_circuit_18_0,0,summer,0.2,0.0,0.8,58,0,221,279,299,0,854,1153
uhs5_1247,uhs5_1247--udt19869,uhs5_1247_circuit_18_1,1,summer,0.2,0.6,0.2,52,170,57,279,173,823,157,1153
uhs5_1247,uhs5_1247--udt20368,uhs5_1247_circuit_19_0,0,summer,0.2,0.0,0.8,33,0,159,192,73,0,408,481
uhs5_1247,uhs5_1247--udt20368,uhs5_1247_circuit_19_1,1,summer,0.2,0.6,0.2,41,114,37,192,142,260,79,481
uhs6_1247,uhs6_1247--udt10788,uhs6_1247_circuit_20_0,0,summer,0.2,0.0,0.8,32,0,136,168,159,0,897,1056
uhs6_1247,uhs6_1247--udt10788,uhs6_1247_circuit_20_1,1,summer,0.2,0.6,0.2,36,99,33,168,280,597,179,1056
uhs6_1247,uhs6_1247--udt6570,uhs6_1247_circuit_21_0,0,summer,0.2,0.0,0.8,43,0,153,196,577,0,1340,1917
uhs6_1247,uhs6_1247--udt6570,uhs6_1247_circuit_21_1,1,summer,0.2,0.6,0.2,42,106,48,196,196,1298,423,1917
uhs6_1247,uhs6_1247--udt9964,uhs6_1247_circuit_22_0,0,summer,0.2,0.0,0.8,36,0,129,165,319,0,1561,1880
uhs6_1247,uhs6_1247--udt9964,uhs6_1247_circuit_22_1,1,summer,0.2,0.6,0.2,35,93,37,165,249,1416,215,1880
uhs7_1247,uhs7_1247--udt15849,uhs7_1247_circuit_23_0,0,summer,0.2,0.0,0.8,31,0,112,143,188,0,367,555
uhs7_1247,uhs7_1247--udt15849,uhs7_1247_circuit_23_1,1,summer,0.2,0.6,0.2,36,83,24,143,119,258,178,555
uhs7_1247,uhs7_1247--udt9662,uhs7_1247_circuit_24_0,0,summer,0.2,0.0,0.8,53,0,231,284,179,0,1540,1719
uhs7_1247,uhs7_1247--udt9662,uhs7_1247_circuit_24_1,1,summer,0.2,0.6,0.2,50,180,54,284,164,1253,302,1719
uhs7_1247,uhs7_1247--udt9675,uhs7_1247_circuit_25_0,0,summer,0.2,0.0,0.8,45,0,213,258,232,0,1751,1983
uhs7_1247,uhs7_1247--udt9675,uhs7_1247_circuit_25_1,1,summer,0.2,0.6,0.2,56,164,38,258,424,1194,365,1983
uhs8_1247,uhs8_1247--udt12494,uhs8_1247_circuit_26_0,0,summer,0.2,0.0,0.8,40,0,188,228,215,0,1214,1429
uhs8_1247,uhs8_1247--udt12494,uhs8_1247_circuit_26_1,1,summer,0.2,0.6,0.2,45,140,43,228,158,1001,270,1429
uhs8_1247,uhs8_1247--udt7252,uhs8_1247_circuit_27_0,0,summer,0.2,0.0,0.8,46,0,197,243,243,0,692,935
uhs8_1247,uhs8_1247--udt7252,uhs8_1247_circuit_27_1,1,summer,0.2,0.6,0.2,34,161,48,243,116,537,282,935
uhs9_1247,uhs9_1247--udt11456,uhs9_1247_circuit_28_0,0,summer,0.2,0.0,0.8,25,0,97,122,122,0,408,530
uhs9_1247,uhs9_1247--udt11456,uhs9_1247_circuit_28_1,1,summer,0.2,0.6,0.2,28,71,23,122,80,353,97,530
uhs9_1247,uhs9_1247--udt13714,uhs9_1247_circuit_29_0,0,summer,0.2,0.0,0.8,9,0,24,33,11,0,50,61
uhs9_1247,uhs9_1247--udt13714,uhs9_1247_circuit_29_1,1,summer,0.2,0.6,0.2,6,21,6,33,6,45,10,61
uhs9_1247,uhs9_1247--udt14110,uhs9_1247_circuit_30_0,0,summer,0.2,0.0,0.8,56,0,231,287,149,0,943,1092
uhs9_1247,uhs9_1247--udt14110,uhs9_1247_circuit_30_1,1,summer,0.2,0.6,0.2,62,164,61,287,246,697,149,1092
uhs9_1247,uhs9_1247--udt16813,uhs9_1247_circuit_31_0,0,summer,0.2,0.0,0.8,23,0,86,109,32,0,317,349
uhs9_1247,uhs9_1247--udt16813,uhs9_1247_circuit_31_1,1,summer,0.2,0.6,0.2,15,72,22,109,43,206,100,349
uhs9_1247,uhs9_1247--udt2508,uhs9_1247_circuit_32_0,0,summer,0.2,0.0,0.8,65,0,215,280,479,0,949,1428
uhs9_1247,uhs9_1247--udt2508,uhs9_1247_circuit_32_1,1,summer,0.2,0.6,0.2,55,172,53,280,284,881,263,1428
