hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0304364, 0.107095, 0.0306015, -0.355279, 0.0307931, 0.24721, 0, 0
0, 1800.00000, 0.0304344, 0.101788, 0.0306022, -0.3526, 0.0307943, 0.249797, 0, 0
0, 2700.00000, 0.0304263, 0.0866623, 0.0306079, -0.35493, 0.0307967, 0.267132, 0, 0
1, 0.00000, 0.0304426, 0.0835754, 0.0306067, -0.326205, 0.0307815, 0.2417, 0, 0
1, 900.00000, 0.0304553, 0.1004, 0.0306001, -0.31655, 0.0307753, 0.215394, 0, 0
1, 1800.00000, 0.0304295, 0.0430812, 0.0306321, -0.308784, 0.0307692, 0.264811, 0, 0
1, 2700.00000, 0.0304448, 0.0823, 0.0306087, -0.309922, 0.0307772, 0.226808, 0, 0
2, 0.00000, 0.0304389, 0.066958, 0.0306169, -0.313402, 0.030775, 0.24557, 0, 0
2, 900.00000, 0.0304337, 0.0493374, 0.0306284, -0.307622, 0.0307687, 0.257421, 0, 0
2, 1800.00000, 0.0304491, 0.0547956, 0.0306228, -0.286798, 0.0307587, 0.231298, 0, 0
2, 2700.00000, 0.0304356, 0.0224841, 0.0306404, -0.283165, 0.0307547, 0.259862, 0, 0
3, 0.00000, 0.0304379, 0.0223907, 0.0306384, -0.279285, 0.0307543, 0.256068, 0, 0
3, 900.00000, 0.0304344, 0.0169077, 0.0306448, -0.282652, 0.0307515, 0.26492, 0, 0
3, 1800.00000, 0.0304369, 0.019592, 0.0306415, -0.278791, 0.0307523, 0.25836, 0, 0
3, 2700.00000, 0.0304388, 0.0282033, 0.030634, -0.283682, 0.0307579, 0.254643, 0, 0
4, 0.00000, 0.0304353, 0.0369845, 0.030633, -0.299032, 0.0307625, 0.261182, 0, 0
4, 900.00000, 0.0304424, 0.025558, 0.0306356, -0.273831, 0.0307527, 0.247508, 0, 0
4, 1800.00000, 0.030445, -0.0134127, 0.0306575, -0.239151, 0.0307281, 0.251941, 0, 0
4, 2700.00000, 0.0304423, 0.0037888, 0.030648, -0.257082, 0.0307403, 0.252511, 0, 0
5, 0.00000, 0.0304496, 0.00649079, 0.0306437, -0.243676, 0.0307372, 0.236483, 0, 0
5, 900.00000, 0.0304495, -0.00192039, 0.030647, -0.236476, 0.0307339, 0.237633, 0, 0
5, 1800.00000, 0.0305165, 0.0283292, 0.0306138, -0.169442, 0.0306999, 0.140798, 0, 0
5, 2700.00000, 0.0305199, 0.0395633, 0.0306072, -0.173059, 0.0307031, 0.133124, 0, 0
6, 0.00000, 0.0305226, 0.0466067, 0.030604, -0.17329, 0.0307037, 0.126393, 0, 0
6, 900.00000, 0.0305183, 0.0469853, 0.0306031, -0.179568, 0.0307088, 0.132214, 0, 0
