hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166615, -0.0605036, 0.0166864, 0.0570292, 0.0166521, 0.00338464, 0, 0
0, 1800.00000, 0.01666, -0.0559233, 0.0166854, 0.0465448, 0.0166546, 0.00930913, 0, 0
0, 2700.00000, 0.0166589, -0.0583446, 0.0166857, 0.0433347, 0.0166553, 0.0149505, 0, 0
1, 0.00000, 0.0166581, -0.080631, 0.016691, 0.0627576, 0.0166509, 0.0177553, 0, 0
1, 900.00000, 0.0166604, -0.0632424, 0.0166873, 0.055218, 0.0166523, 0.00800497, 0, 0
1, 1800.00000, 0.0166575, -0.0443566, 0.0166835, 0.0297509, 0.016659, 0.0145935, 0, 0
1, 2700.00000, 0.0166551, -0.04909, 0.0166846, 0.0267556, 0.0166602, 0.0222861, 0, 0
2, 0.00000, 0.0166604, -0.0334717, 0.0166803, 0.0259501, 0.0166593, 0.00752401, 0, 0
2, 900.00000, 0.0166583, -0.0384122, 0.0166809, 0.0201995, 0.0166608, 0.0181849, 0, 0
2, 1800.00000, 0.0166601, -0.0330376, 0.0166795, 0.0200875, 0.0166605, 0.0129339, 0, 0
2, 2700.00000, 0.0166593, -0.0355528, 0.0166801, 0.0203226, 0.0166606, 0.0152124, 0, 0
3, 0.00000, 0.0166592, -0.0369574, 0.0166807, 0.0212399, 0.0166601, 0.0156955, 0, 0
3, 900.00000, 0.0166597, -0.0407375, 0.0166817, 0.027892, 0.0166586, 0.0128107, 0, 0
3, 1800.00000, 0.016659, -0.0408694, 0.0166815, 0.0253756, 0.0166595, 0.0154532, 0, 0
3, 2700.00000, 0.0166585, -0.0424117, 0.0166821, 0.0249073, 0.0166595, 0.0174714, 0, 0
4, 0.00000, 0.0166591, -0.042771, 0.0166824, 0.0279484, 0.0166585, 0.0147837, 0, 0
4, 900.00000, 0.0166592, -0.0417973, 0.0166822, 0.0272388, 0.0166586, 0.014517, 0, 0
4, 1800.00000, 0.0166601, -0.0363237, 0.0166814, 0.0253058, 0.0166585, 0.0109932, 0, 0
4, 2700.00000, 0.0166596, -0.039316, 0.0166821, 0.0264768, 0.0166583, 0.0127963, 0, 0
5, 0.00000, 0.0166586, -0.043498, 0.0166835, 0.0284391, 0.0166579, 0.0150094, 0, 0
5, 900.00000, 0.0166586, -0.0416308, 0.0166828, 0.0254276, 0.0166587, 0.0161623, 0, 0
5, 1800.00000, 0.016654, -0.05149, 0.0166863, 0.0248549, 0.0166597, 0.0265953, 0, 0
