hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166604, -0.0653073, 0.0166881, 0.0588807, 0.0166515, 0.00632348, 0, 0
0, 1800.00000, 0.0166588, -0.0600519, 0.0166869, 0.0472506, 0.0166543, 0.0127228, 0, 0
0, 2700.00000, 0.0166572, -0.0632659, 0.0166876, 0.0431365, 0.0166552, 0.0200666, 0, 0
1, 0.00000, 0.0166567, -0.0877715, 0.0166933, 0.0651777, 0.01665, 0.022455, 0, 0
1, 900.00000, 0.016659, -0.0700769, 0.0166896, 0.0576279, 0.0166514, 0.0124178, 0, 0
1, 1800.00000, 0.0166551, -0.0499274, 0.0166859, 0.0281491, 0.0166591, 0.0217629, 0, 0
1, 2700.00000, 0.0166528, -0.0545086, 0.0166869, 0.0251641, 0.0166603, 0.029288, 0, 0
2, 0.00000, 0.0166585, -0.0378396, 0.0166821, 0.0246831, 0.0166594, 0.0131603, 0, 0
2, 900.00000, 0.0166564, -0.043212, 0.0166828, 0.0193074, 0.0166608, 0.0238668, 0, 0
2, 1800.00000, 0.0166582, -0.0378811, 0.0166814, 0.0194376, 0.0166604, 0.018426, 0, 0
2, 2700.00000, 0.0166575, -0.0419113, 0.0166824, 0.0208399, 0.0166601, 0.0210491, 0, 0
3, 0.00000, 0.0166574, -0.0433555, 0.016683, 0.0220196, 0.0166596, 0.0212951, 0, 0
3, 900.00000, 0.0166581, -0.047947, 0.0166842, 0.0296384, 0.0166578, 0.0182709, 0, 0
3, 1800.00000, 0.016657, -0.0477538, 0.0166839, 0.0257756, 0.016659, 0.0219259, 0, 0
3, 2700.00000, 0.0166566, -0.0492214, 0.0166844, 0.0254894, 0.0166589, 0.0236916, 0, 0
4, 0.00000, 0.0166574, -0.0495594, 0.0166847, 0.0287622, 0.0166579, 0.0207476, 0, 0
4, 900.00000, 0.0166575, -0.0485627, 0.0166845, 0.0281677, 0.016658, 0.020342, 0, 0
4, 1800.00000, 0.0166587, -0.0405554, 0.0166831, 0.0252069, 0.0166583, 0.0153235, 0, 0
4, 2700.00000, 0.016658, -0.0447583, 0.0166841, 0.0267712, 0.0166579, 0.0179351, 0, 0
5, 0.00000, 0.0166569, -0.0485474, 0.0166855, 0.0284329, 0.0166576, 0.0200559, 0, 0
5, 900.00000, 0.0166568, -0.0470659, 0.0166848, 0.0254007, 0.0166583, 0.0216148, 0, 0
5, 1800.00000, 0.0166519, -0.0587863, 0.0166891, 0.0252921, 0.0166591, 0.0334449, 0, 0
5, 2700.00000, 0.0166524, -0.0565549, 0.0166882, 0.0247551, 0.0166595, 0.0317239, 0, 0
6, 0.00000, 0.0166521, -0.056909, 0.0166884, 0.0235805, 0.0166596, 0.0336534, 0, 0
6, 900.00000, 0.0166526, -0.0556874, 0.0166883, 0.0247654, 0.0166592, 0.0312627, 0, 0
6, 1800.00000, 0.0166496, -0.0631062, 0.01669, 0.0219726, 0.0166604, 0.0410741, 0, 0
6, 2700.00000, 0.0166493, -0.063941, 0.01669, 0.0212073, 0.0166607, 0.0430598, 0, 0
7, 0.00000, 0.0166497, -0.065242, 0.0166907, 0.0249694, 0.0166597, 0.0401855, 0, 0
7, 900.00000, 0.0166495, -0.0643085, 0.0166908, 0.0239806, 0.0166597, 0.0400746, 0, 0
7, 1800.00000, 0.0166502, -0.0631171, 0.01669, 0.0242934, 0.0166598, 0.0387297, 0, 0
7, 2700.00000, 0.0166498, -0.0641905, 0.0166904, 0.0244246, 0.0166599, 0.0396685, 0, 0
8, 0.00000, 0.0166485, -0.0633666, 0.01669, 0.0215881, 0.0166615, 0.0416993, 0, 0
8, 900.00000, 0.0166466, -0.0677977, 0.0166918, 0.0204414, 0.0166616, 0.0472629, 0, 0
8, 1800.00000, 0.0166461, -0.0692887, 0.0166926, 0.0216541, 0.0166612, 0.0475014, 0, 0
8, 2700.00000, 0.0166455, -0.0696145, 0.0166922, 0.0191646, 0.0166623, 0.0503318, 0, 0
9, 0.00000, 0.016646, -0.0739229, 0.0166928, 0.0216594, 0.0166612, 0.0521587, 0, 0
9, 900.00000, 0.0166487, -0.0718354, 0.0166927, 0.0288052, 0.0166587, 0.0429156, 0, 0
9, 1800.00000, 0.0166505, -0.0668476, 0.0166919, 0.0317603, 0.0166577, 0.0349255, 0, 0
9, 2700.00000, 0.0166496, -0.0701928, 0.0166925, 0.0326505, 0.0166579, 0.0374283, 0, 0
10, 0.00000, 0.0166509, -0.0665037, 0.0166926, 0.0346168, 0.0166565, 0.0317685, 0, 0
10, 900.00000, 0.0166496, -0.0713787, 0.0166949, 0.0354667, 0.0166555, 0.0357913, 0, 0
10, 1800.00000, 0.0166459, -0.0865646, 0.0167001, 0.0414769, 0.0166541, 0.0449237, 0, 0
10, 2700.00000, 0.0166488, -0.0808587, 0.016699, 0.0453926, 0.0166523, 0.0353185, 0, 0
11, 0.00000, 0.0166482, -0.0796628, 0.0166983, 0.0428033, 0.0166535, 0.0367102, 0, 0
11, 900.00000, 0.0166476, -0.0820295, 0.016697, 0.0413746, 0.0166554, 0.0404887, 0, 0
11, 1800.00000, 0.0166503, -0.0741064, 0.0166949, 0.0422562, 0.0166548, 0.0317004, 0, 0
11, 2700.00000, 0.0166523, -0.0718586, 0.0166943, 0.0458834, 0.0166534, 0.02585, 0, 0
12, 0.00000, 0.0166485, -0.0736357, 0.0166961, 0.0404089, 0.0166554, 0.0330718, 0, 0
12, 900.00000, 0.0166491, -0.071901, 0.0166958, 0.0392116, 0.0166551, 0.0325937, 0, 0
12, 1800.00000, 0.0166496, -0.0715946, 0.0166952, 0.0399702, 0.0166552, 0.0314985, 0, 0
12, 2700.00000, 0.0166481, -0.0814604, 0.0166985, 0.0441586, 0.0166534, 0.0371243, 0, 0
13, 0.00000, 0.0166489, -0.0816002, 0.0166981, 0.0455133, 0.016653, 0.0359497, 0, 0
13, 900.00000, 0.0166486, -0.081908, 0.0166978, 0.0440855, 0.0166536, 0.0376731, 0, 0
13, 1800.00000, 0.016639, -0.100518, 0.0167051, 0.0417083, 0.016656, 0.0585781, 0, 0
13, 2700.00000, 0.0166099, -0.169875, 0.0167298, 0.0364267, 0.0166604, 0.132769, 0, 0
14, 0.00000, 0.0166152, -0.15941, 0.0167257, 0.0385835, 0.0166593, 0.120326, 0, 0
14, 900.00000, 0.0166479, -0.0750616, 0.0166947, 0.0351583, 0.0166574, 0.0397994, 0, 0
14, 1800.00000, 0.0166578, -0.0544696, 0.0166852, 0.0341015, 0.0166569, 0.0202759, 0, 0
14, 2700.00000, 0.0166569, -0.0552782, 0.0166864, 0.0352232, 0.0166567, 0.0199865, 0, 0
15, 0.00000, 0.0166639, -0.0364556, 0.01668, 0.033748, 0.0166561, 0.00271235, 0, 0
15, 900.00000, 0.0166631, -0.0371697, 0.0166808, 0.0323438, 0.0166562, 0.00483221, 0, 0
15, 1800.00000, 0.0166614, -0.0436413, 0.0166838, 0.036277, 0.0166548, 0.00732588, 0, 0
15, 2700.00000, 0.0166598, -0.0500721, 0.0166857, 0.0389654, 0.0166545, 0.0110481, 0, 0
16, 0.00000, 0.0166597, -0.0484608, 0.0166852, 0.0384638, 0.0166552, 0.00994081, 0, 0
16, 900.00000, 0.0166585, -0.0476304, 0.0166847, 0.0342021, 0.0166568, 0.0133948, 0, 0
16, 1800.00000, 0.0166557, -0.0646487, 0.0166869, 0.0360949, 0.0166575, 0.0284698, 0, 0
16, 2700.00000, 0.0166549, -0.0669378, 0.0166873, 0.0366513, 0.0166578, 0.0302183, 0, 0
17, 0.00000, 0.016656, -0.0620432, 0.0166848, 0.0337204, 0.0166592, 0.0282687, 0, 0
17, 900.00000, 0.0166579, -0.049895, 0.0166821, 0.0283608, 0.01666, 0.0215276, 0, 0
17, 1800.00000, 0.016665, -0.0246184, 0.0166757, 0.0227542, 0.0166593, 0.00185896, 0, 0
17, 2700.00000, 0.0166646, -0.0275767, 0.0166756, 0.0259944, 0.0166598, 0.0015627, 0, 0
18, 0.00000, 0.0166626, -0.0343403, 0.016677, 0.0247458, 0.0166604, 0.00957346, 0, 0
18, 900.00000, 0.0166555, -0.0544504, 0.0166819, 0.0198388, 0.0166626, 0.0345375, 0, 0
18, 1800.00000, 0.0166522, -0.0718551, 0.0166861, 0.0243783, 0.0166617, 0.0473593, 0, 0
18, 2700.00000, 0.0166557, -0.0596581, 0.0166838, 0.0256683, 0.0166605, 0.0339239, 0, 0
19, 0.00000, 0.016658, -0.0522723, 0.0166828, 0.0291351, 0.0166592, 0.0231007, 0, 0
19, 900.00000, 0.0166599, -0.0428061, 0.0166807, 0.0282401, 0.0166594, 0.0145243, 0, 0
19, 1800.00000, 0.0166613, -0.0486867, 0.0166826, 0.0365057, 0.0166561, 0.0120917, 0, 0
19, 2700.00000, 0.0166633, -0.03426, 0.0166794, 0.0277098, 0.0166573, 0.00651981, 0, 0
20, 0.00000, 0.0166551, -0.0720694, 0.0166904, 0.0444615, 0.0166545, 0.0275024, 0, 0
20, 900.00000, 0.016658, -0.0597028, 0.0166868, 0.0388756, 0.0166552, 0.0207276, 0, 0
20, 1800.00000, 0.0166572, -0.0691951, 0.0166901, 0.0475165, 0.0166527, 0.0215322, 0, 0
20, 2700.00000, 0.0166618, -0.0576996, 0.0166859, 0.0465901, 0.0166524, 0.0111936, 0, 0
21, 0.00000, 0.0166645, -0.0663329, 0.0166887, 0.0685439, 0.0166468, -0.00237243, 0, 0
21, 900.00000, 0.0166679, -0.0618239, 0.0166867, 0.0722994, 0.0166453, -0.0105609, 0, 0
21, 1800.00000, 0.0166654, -0.061939, 0.0166877, 0.0676831, 0.016647, -0.00582417, 0, 0
21, 2700.00000, 0.0166638, -0.0658347, 0.0166887, 0.0665703, 0.0166475, -0.000838253, 0, 0
22, 0.00000, 0.0166602, -0.0817866, 0.0166916, 0.0723433, 0.0166482, 0.00928567, 0, 0
22, 900.00000, 0.0166579, -0.0854728, 0.016692, 0.0630485, 0.0166501, 0.0223066, 0, 0
22, 1800.00000, 0.0166595, -0.0784747, 0.0166891, 0.0579156, 0.0166514, 0.0204727, 0, 0
22, 2700.00000, 0.0166564, -0.100092, 0.0166928, 0.0655828, 0.0166508, 0.0342975, 0, 0
23, 0.00000, 0.0166605, -0.0833171, 0.0166901, 0.0687344, 0.0166495, 0.014482, 0, 0
23, 900.00000, 0.0166562, -0.0862291, 0.0166915, 0.0571336, 0.0166522, 0.0288607, 0, 0
23, 1800.00000, 0.0166517, -0.106474, 0.0166965, 0.0653278, 0.0166518, 0.0408858, 0, 0
23, 2700.00000, 0.0166587, -0.0857888, 0.0166906, 0.0653372, 0.0166508, 0.0204947, 0, 0
24, 0.00000, 0.0166638, -0.0579822, 0.0166848, 0.058678, 0.0166515, -0.000824281, 0, 0
