hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0639758, -0.0654279, 0.0640828, 0.0588884, 0.0639415, 0.0064355, 0, 0
0, 1800.00000, 0.0639694, -0.0603031, 0.0640783, 0.047438, 0.0639523, 0.0127855, 0, 0
0, 2700.00000, 0.0639635, -0.063465, 0.0640806, 0.043278, 0.0639559, 0.0201271, 0, 0
1, 0.00000, 0.0639615, -0.0879934, 0.0641028, 0.0653234, 0.0639359, 0.0225286, 0, 0
1, 900.00000, 0.0639705, -0.0702848, 0.0640885, 0.0577803, 0.0639411, 0.0124749, 0, 0
1, 1800.00000, 0.0639552, -0.0500457, 0.064074, 0.0281997, 0.0639708, 0.0218349, 0, 0
1, 2700.00000, 0.0639464, -0.0546192, 0.0640781, 0.0252025, 0.0639756, 0.0293617, 0, 0
2, 0.00000, 0.0639686, -0.0379173, 0.0640593, 0.0247296, 0.0639721, 0.0131956, 0, 0
2, 900.00000, 0.0639604, -0.0433017, 0.0640622, 0.0193492, 0.0639774, 0.0239129, 0, 0
2, 1800.00000, 0.0639676, -0.0379506, 0.0640567, 0.0194809, 0.0639757, 0.0184548, 0, 0
2, 2700.00000, 0.0639648, -0.0419748, 0.0640605, 0.0208805, 0.0639747, 0.021074, 0, 0
3, 0.00000, 0.0639643, -0.0434904, 0.0640629, 0.022102, 0.0639728, 0.0213416, 0, 0
3, 900.00000, 0.063967, -0.0480287, 0.0640674, 0.0296964, 0.0639657, 0.0182989, 0, 0
3, 1800.00000, 0.0639629, -0.0478621, 0.0640665, 0.0258466, 0.0639706, 0.0219615, 0, 0
3, 2700.00000, 0.0639614, -0.0493051, 0.0640683, 0.0255444, 0.0639703, 0.0237216, 0, 0
4, 0.00000, 0.0639642, -0.0496565, 0.0640695, 0.02883, 0.0639663, 0.0207759, 0, 0
4, 900.00000, 0.0639648, -0.0486723, 0.0640686, 0.0282442, 0.0639666, 0.0203734, 0, 0
4, 1800.00000, 0.0639692, -0.0406591, 0.0640632, 0.0252987, 0.0639676, 0.0153381, 0, 0
4, 2700.00000, 0.0639665, -0.0448619, 0.0640672, 0.0268555, 0.0639663, 0.0179529, 0, 0
5, 0.00000, 0.0639626, -0.0486648, 0.0640723, 0.0285249, 0.0639651, 0.0200798, 0, 0
5, 900.00000, 0.0639621, -0.0471808, 0.06407, 0.0254863, 0.0639679, 0.0216427, 0, 0
5, 1800.00000, 0.0639431, -0.0589368, 0.0640862, 0.0253867, 0.0639707, 0.0335026, 0, 0
5, 2700.00000, 0.0639449, -0.0567748, 0.0640829, 0.0248845, 0.0639722, 0.0318095, 0, 0
6, 0.00000, 0.0639438, -0.0570029, 0.0640837, 0.0237539, 0.0639728, 0.0338076, 0, 0
6, 900.00000, 0.0639457, -0.0557599, 0.0640834, 0.024935, 0.0639713, 0.0314054, 0, 0
6, 1800.00000, 0.0639341, -0.0633274, 0.06409, 0.0220995, 0.063976, 0.0411692, 0, 0
6, 2700.00000, 0.063933, -0.0640229, 0.0640901, 0.0213984, 0.0639773, 0.0432312, 0, 0
7, 0.00000, 0.0639345, -0.0654276, 0.0640926, 0.0250776, 0.063973, 0.040262, 0, 0
7, 900.00000, 0.0639338, -0.0645086, 0.0640928, 0.0240842, 0.0639732, 0.0401425, 0, 0
7, 1800.00000, 0.0639367, -0.0633122, 0.0640898, 0.0244144, 0.0639735, 0.0388019, 0, 0
