hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 5.19504, 179.935, 5.20372, -179.941, 5.19225, -179.994, 0, 0
0, 1800.00000, 0.0519452, -0.0602979, 0.0520336, 0.0474331, 0.0519313, 0.0127853, 0, 0
0, 2700.00000, 0.0519404, -0.0634608, 0.0520355, 0.0432739, 0.0519342, 0.0201269, 0, 0
1, 0.00000, 0.0519387, -0.0879871, 0.0520534, 0.0653159, 0.0519179, 0.0225299, 0, 0
1, 900.00000, 0.0519461, -0.0702794, 0.0520419, 0.0577732, 0.0519222, 0.0124764, 0, 0
1, 1800.00000, 0.0519336, -0.0500553, 0.0520301, 0.0282024, 0.0519463, 0.0218414, 0, 0
1, 2700.00000, 0.0519265, -0.0546275, 0.0520334, 0.0252043, 0.0519501, 0.0293681, 0, 0
2, 0.00000, 0.0519445, -0.0379208, 0.0520182, 0.0247306, 0.0519473, 0.013198, 0, 0
2, 900.00000, 0.0519379, -0.0433074, 0.0520205, 0.0193511, 0.0519516, 0.0239167, 0, 0
2, 1800.00000, 0.0519437, -0.0379534, 0.0520161, 0.0194817, 0.0519503, 0.0184567, 0, 0
2, 2700.00000, 0.0519414, -0.0419756, 0.0520191, 0.0208801, 0.0519495, 0.0210751, 0, 0
3, 0.00000, 0.051941, -0.0434919, 0.0520211, 0.0221016, 0.0519479, 0.0213438, 0, 0
3, 900.00000, 0.0519432, -0.0480295, 0.0520247, 0.0296958, 0.0519421, 0.0183001, 0, 0
3, 1800.00000, 0.0519399, -0.0478596, 0.052024, 0.0258439, 0.0519461, 0.0219617, 0, 0
3, 2700.00000, 0.0519387, -0.0493049, 0.0520255, 0.0255434, 0.0519459, 0.0237224, 0, 0
4, 0.00000, 0.0519409, -0.0496556, 0.0520264, 0.0288284, 0.0519427, 0.0207766, 0, 0
4, 900.00000, 0.0519414, -0.048672, 0.0520257, 0.028243, 0.0519429, 0.0203744, 0, 0
4, 1800.00000, 0.051945, -0.0406605, 0.0520214, 0.0253, 0.0519437, 0.0153381, 0, 0
4, 2700.00000, 0.0519428, -0.0448623, 0.0520246, 0.0268556, 0.0519426, 0.0179531, 0, 0
5, 0.00000, 0.0519396, -0.0486652, 0.0520287, 0.028525, 0.0519417, 0.0200801, 0, 0
5, 900.00000, 0.0519392, -0.047181, 0.0520268, 0.0254859, 0.051944, 0.0216433, 0, 0
5, 1800.00000, 0.0519238, -0.0589366, 0.05204, 0.0253858, 0.0519462, 0.0335033, 0, 0
5, 2700.00000, 0.0519253, -0.056768, 0.0520373, 0.0248788, 0.0519474, 0.0318085, 0, 0
6, 0.00000, 0.0519243, -0.0570019, 0.052038, 0.0237492, 0.0519479, 0.0338054, 0, 0
