hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 70.4234, -179.919, 70.2773, 179.883, 70.5941, -179.971, 0, 0
0, 1800.00000, 0.704201, 0.101333, 0.702478, -0.138734, 0.706294, 0.0369344, 0, 0
0, 2700.00000, 0.704282, 0.0962094, 0.702579, -0.123196, 0.706112, 0.0266787, 0, 0
1, 0.00000, 0.704262, 0.091476, 0.702629, -0.119172, 0.706082, 0.0273577, 0, 0
1, 900.00000, 0.704325, 0.102116, 0.702535, -0.123594, 0.706113, 0.0211425, 0, 0
1, 1800.00000, 0.704286, 0.104122, 0.70252, -0.127419, 0.706168, 0.0230079, 0, 0
1, 2700.00000, 0.704225, 0.108169, 0.7025, -0.133955, 0.706249, 0.0253776, 0, 0
2, 0.00000, 0.704391, 0.101018, 0.702637, -0.110139, 0.705946, 0.00889846, 0, 0
2, 900.00000, 0.704304, 0.0834198, 0.702846, -0.0988639, 0.705822, 0.0152205, 0, 0
2, 1800.00000, 0.704379, 0.0813965, 0.702859, -0.0921131, 0.705735, 0.010534, 0, 0
2, 2700.00000, 0.704317, 0.0751938, 0.702923, -0.0903414, 0.70573, 0.0149109, 0, 0
3, 0.00000, 0.704406, 0.0844382, 0.702818, -0.0940271, 0.705749, 0.00944044, 0, 0
3, 900.00000, 0.704353, 0.0805556, 0.70286, -0.0929332, 0.705759, 0.0121622, 0, 0
3, 1800.00000, 0.704368, 0.0807561, 0.702853, -0.0910383, 0.70575, 0.0100567, 0, 0
3, 2700.00000, 0.704408, 0.0808519, 0.702841, -0.0881976, 0.705723, 0.00715566, 0, 0
4, 0.00000, 0.704417, 0.0781866, 0.702886, -0.0847227, 0.705668, 0.00635602, 0, 0
4, 900.00000, 0.704411, 0.0807247, 0.702835, -0.0876062, 0.705725, 0.00665117, 0, 0
4, 1800.00000, 0.704456, 0.0830407, 0.702813, -0.0876029, 0.705703, 0.00434997, 0, 0
4, 2700.00000, 0.704406, 0.0873704, 0.702794, -0.0969023, 0.705771, 0.00928538, 0, 0
5, 0.00000, 0.704456, 0.0825839, 0.702829, -0.0867844, 0.705686, 0.00397794, 0, 0
5, 900.00000, 0.704441, 0.0841646, 0.7028, -0.0899067, 0.705731, 0.00550818, 0, 0
5, 1800.00000, 0.704424, 0.0721537, 0.703035, -0.0772836, 0.705513, 0.00501138, 0, 0
5, 2700.00000, 0.704423, 0.0745074, 0.70299, -0.0805462, 0.705557, 0.00585534, 0, 0
6, 0.00000, 0.704425, 0.0739424, 0.702987, -0.0801343, 0.705555, 0.00577799, 0, 0
6, 900.00000, 0.704424, 0.0746013, 0.702981, -0.0804116, 0.705563, 0.00549112, 0, 0
6, 1800.00000, 0.704364, 0.0766401, 0.703022, -0.0887861, 0.705586, 0.0119723, 0, 0
6, 2700.00000, 0.704363, 0.0721432, 0.703077, -0.0818375, 0.705534, 0.00985427, 0, 0
7, 0.00000, 0.704334, 0.0729115, 0.703091, -0.0848874, 0.705546, 0.0118212, 0, 0
7, 900.00000, 0.70432, 0.0787152, 0.703024, -0.0938092, 0.705628, 0.0148627, 0, 0
