hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 70.4263, -179.918, 70.2768, 179.884, 70.5931, -179.972, 0, 0
0, 1800.00000, 0.704223, 0.101807, 0.702475, -0.137658, 0.706275, 0.0353882, 0, 0
0, 2700.00000, 0.704305, 0.096674, 0.702577, -0.12209, 0.706092, 0.0251149, 0, 0
1, 0.00000, 0.704284, 0.0919299, 0.702626, -0.118065, 0.706062, 0.0258012, 0, 0
1, 900.00000, 0.704348, 0.102588, 0.702532, -0.122504, 0.706093, 0.0195847, 0, 0
1, 1800.00000, 0.704309, 0.104589, 0.702518, -0.126324, 0.706148, 0.0214564, 0, 0
1, 2700.00000, 0.704248, 0.108623, 0.702497, -0.132858, 0.706228, 0.0238294, 0, 0
2, 0.00000, 0.704414, 0.101482, 0.702634, -0.108977, 0.705925, 0.00728053, 0, 0
2, 900.00000, 0.704327, 0.083851, 0.702844, -0.0976511, 0.705801, 0.0135805, 0, 0
2, 1800.00000, 0.704402, 0.0818407, 0.702857, -0.0908877, 0.705713, 0.00886949, 0, 0
2, 2700.00000, 0.704341, 0.0756221, 0.702921, -0.0890939, 0.705709, 0.0132374, 0, 0
3, 0.00000, 0.70443, 0.0848932, 0.702816, -0.0927894, 0.705727, 0.00775653, 0, 0
3, 900.00000, 0.704377, 0.0809967, 0.702858, -0.0916733, 0.705737, 0.0104648, 0, 0
3, 1800.00000, 0.704392, 0.0811989, 0.702851, -0.0897668, 0.705728, 0.00834577, 0, 0
3, 2700.00000, 0.704432, 0.0813065, 0.702839, -0.0869161, 0.7057, 0.00542349, 0, 0
4, 0.00000, 0.704442, 0.0786402, 0.702884, -0.083418, 0.705646, 0.00460193, 0, 0
4, 900.00000, 0.704436, 0.0811818, 0.702833, -0.0863036, 0.705702, 0.00489386, 0, 0
4, 1800.00000, 0.704481, 0.0835113, 0.702811, -0.0862898, 0.70568, 0.00256934, 0, 0
4, 2700.00000, 0.704432, 0.0878405, 0.702792, -0.0955838, 0.705748, 0.0074995, 0, 0
5, 0.00000, 0.704482, 0.0830568, 0.702827, -0.0854435, 0.705663, 0.00216627, 0, 0
5, 900.00000, 0.704466, 0.0846405, 0.702797, -0.0885631, 0.705708, 0.0036912, 0, 0
5, 1800.00000, 0.70445, 0.0726095, 0.703033, -0.0758608, 0.705489, 0.00313725, 0, 0
5, 2700.00000, 0.704449, 0.0749751, 0.702988, -0.0791259, 0.705534, 0.00396963, 0, 0
6, 0.00000, 0.704451, 0.074415, 0.702985, -0.0787198, 0.705531, 0.00385445, 0, 0
6, 900.00000, 0.70445, 0.0751227, 0.702978, -0.0789896, 0.70554, 0.00354457, 0, 0
6, 1800.00000, 0.704389, 0.0772224, 0.703018, -0.0873753, 0.705565, 0.00998322, 0, 0
6, 2700.00000, 0.704388, 0.0728171, 0.703073, -0.0804271, 0.705513, 0.00782598, 0, 0
7, 0.00000, 0.704359, 0.0736426, 0.703086, -0.0835179, 0.705527, 0.00972512, 0, 0
7, 900.00000, 0.704344, 0.0795254, 0.703018, -0.0924608, 0.70561, 0.012752, 0, 0
7, 1800.00000, 0.704357, 0.0788746, 0.703028, -0.0900696, 0.705586, 0.0109807, 0, 0
7, 2700.00000, 0.704329, 0.0852667, 0.702943, -0.0994767, 0.7057, 0.0140015, 0, 0
8, 0.00000, 0.704307, 0.0756677, 0.703058, -0.0880219, 0.705606, 0.0122041, 0, 0
8, 900.00000, 0.704401, 0.078913, 0.703011, -0.0870443, 0.705559, 0.00793778, 0, 0
8, 1800.00000, 0.704385, 0.0842734, 0.702907, -0.0940505, 0.705678, 0.00947607, 0, 0
8, 2700.00000, 0.704346, 0.0851978, 0.702878, -0.0980487, 0.705747, 0.0125245, 0, 0
9, 0.00000, 0.704342, 0.084574, 0.702876, -0.0987912, 0.705753, 0.0139378, 0, 0
9, 900.00000, 0.704342, 0.0792973, 0.70297, -0.0923704, 0.70566, 0.0128465, 0, 0
9, 1800.00000, 0.704275, 0.0806111, 0.702865, -0.103017, 0.705781, 0.0176383, 0, 0
9, 2700.00000, 0.704409, 0.0971483, 0.702607, -0.111771, 0.705956, 0.0144553, 0, 0
10, 0.00000, 0.7045, 0.101859, 0.702533, -0.112714, 0.705925, 0.00945678, 0, 0
10, 900.00000, 0.704415, 0.0939958, 0.702691, -0.106569, 0.705862, 0.0120142, 0, 0
10, 1800.00000, 0.704481, 0.0946384, 0.702694, -0.104667, 0.705797, 0.00973328, 0, 0
10, 2700.00000, 0.704597, 0.104086, 0.702538, -0.107937, 0.705835, 0.00367619, 0, 0
11, 0.00000, 0.704561, 0.0988412, 0.702618, -0.104302, 0.705784, 0.00461004, 0, 0
11, 900.00000, 0.704508, 0.10613, 0.702439, -0.117759, 0.706019, 0.0108515, 0, 0
11, 1800.00000, 0.704615, 0.109469, 0.702403, -0.114631, 0.705946, 0.00426417, 0, 0
11, 2700.00000, 0.704428, 0.0987118, 0.702543, -0.114592, 0.705995, 0.0151039, 0, 0
12, 0.00000, 0.70442, 0.0986032, 0.702513, -0.115882, 0.706032, 0.0164631, 0, 0
12, 900.00000, 0.704627, 0.109346, 0.702372, -0.112997, 0.705967, 0.00285508, 0, 0
12, 1800.00000, 0.704577, 0.107984, 0.70237, -0.113558, 0.706019, 0.00477718, 0, 0
12, 2700.00000, 0.704597, 0.105306, 0.7024, -0.109633, 0.705969, 0.00350863, 0, 0
13, 0.00000, 0.704672, 0.110369, 0.702373, -0.107231, 0.705925, -0.00374539, 0, 0
13, 900.00000, 0.704688, 0.118722, 0.702241, -0.117583, 0.706039, -0.00183943, 0, 0
13, 1800.00000, 0.704656, 0.117942, 0.702221, -0.116854, 0.706096, -0.00150205, 0, 0
13, 2700.00000, 0.704546, 0.126792, 0.702026, -0.135911, 0.706402, 0.008608, 0, 0
14, 0.00000, 0.704535, 0.114755, 0.702252, -0.121439, 0.706193, 0.00676377, 0, 0
14, 900.00000, 0.704597, 0.112176, 0.702351, -0.115905, 0.706025, 0.00337158, 0, 0
