bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group,Chosen_Parquet
457712,0,2179,68718.0,100-120%,,5,Cold,Not in a census Place,G2600990,,Single-Family Detached,2,Natural Gas,68F,Yes,3F,Night +5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,2,50%,85%,Occupied,Natural Gas Standard,Natural Gas,18.35,0.0,35.57,0,50,0.0,259.9540392427611,0.0,0.0,0.0,6698.139308786139,0.0,0.0,0.0,0.0,12861.716985578145,0.0,3133.222811211228,18402.225567184003,0.0,0.0,0.0,0.0,25100.364875970143,13605.0,41426.0,4407.0,3.4847,3.2747,15.303,32.475,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_625.parquet
15283,0,3310,64828.0,80-100%,,4,Cold,In another census Place,G2600210,,Single-Family Detached,2,Natural Gas,75F,Yes,6F,Day and Night +3h,"AC, SEER 8",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,4,50%,85%,Occupied,Natural Gas Standard,Natural Gas,15.08,0.0,36.62,0,40,0.0,721.8340458341834,0.0,0.0,0.0,6024.075847390028,0.0,0.0,0.0,0.0,28523.72804665187,0.0,4231.653182216716,33620.23395694682,0.0,0.0,0.0,0.0,39644.309804336845,6106.0,79974.0,7595.0,8.2309,7.0007,11.208,38.11,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_1157.parquet
379240,0,2678,36175.0,80-100%,,4,Cold,In another census Place,G2601430,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,35000-39999,1,200%,85%,Occupied,Natural Gas Standard,Natural Gas,5.79,0.0,167.0,0,40,0.0,1882.395483716184,0.0,0.0,0.0,10304.08575618516,0.0,0.0,0.0,0.0,76964.2729511378,0.0,4755.66425568465,83284.64365047193,0.0,0.0,0.0,0.0,93588.72940665708,6060.0,205950.0,8350.0,3.7211,5.487100000000001,7.243,145.731,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_806.parquet
432831,0,2678,74986.0,100-120%,,4,Cold,Not in a census Place,G2600990,,Single-Family Detached,1,Electricity,67F,Yes,6F,Night +5h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Electricity ASHP,,,,70000-79999,5,50%,85%,Occupied,Natural Gas Standard,Natural Gas,13.82,31.4,13.82,0,40,2729.663947584078,280.46901415481665,2188.361680975984,63.88949329754444,0.0,10530.043551287945,0.0,0.0,0.0,0.0,0.0,0.0,5202.304566627117,5202.304566627117,0.0,0.0,0.0,0.0,15732.348117915062,5686.0,33749.0,9835.0,9.6321,14.7146,10.299,37.626,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_1173.parquet
109870,0,1698,89642.0,100-120%,,5,Cold,Not in a census Place,G2600270,,Single-Family Detached,1,Natural Gas,68F,Yes,6F,Day and Night +2h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,4,50%,85%,Occupied,Natural Gas Standard,Natural Gas,44.38,0.0,109.86,0,50,0.0,676.7011010276611,0.0,0.0,0.0,6720.119639049056,0.0,0.0,0.0,0.0,30720.29571759268,0.0,4171.280541761239,36372.757448004326,0.0,0.0,0.0,0.0,43092.87708705338,19975.0,98705.0,7132.0,4.3458000000000006,2.2285,32.343,92.164,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_853.parquet
261491,0,1698,66973.0,100-120%,,3,Cold,Not in a census Place,G2601230,,Single-Family Detached,1,Electricity,70F,Yes,3F,Night -2h,"Room AC, EER 12.0",60% Conditioned,Room AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,60000-69999,3,200%,85%,Occupied,Electric Standard,Electricity,6.05,0.0,39.13,0,50,13998.246595706025,339.96244139977773,0.0,0.0,7404.733658971366,29873.9064669353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29873.9064669353,10164.0,48809.0,24065.0,13.2113,20.5488,9.22,39.096,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_312.parquet
123079,0,5587,66973.0,80-100%,,4,Cold,Not in a census Place,G2600990,,Single-Family Detached,2,Natural Gas,67F,Yes,3F,Night +5h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,3,50%,85%,Occupied,Natural Gas Standard,Natural Gas,60.4,0.0,81.55,0,40,0.0,281.0551562951611,0.0,0.0,0.0,6936.992230976501,0.0,0.0,0.0,0.0,30828.14587141605,0.0,3981.0774172194665,36909.37057748967,0.0,0.0,0.0,0.0,43846.36280846617,7647.0,84867.0,6236.0,11.3281,7.812600000000001,34.5,61.294,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_1264.parquet
25870,0,2179,55104.0,100-120%,,3,Cold,"MI, Jackson",G2600750,,Single-Family Detached,1,Propane,67F,No,0F,,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,50000-59999,2,100%,85%,Occupied,Propane Standard,Propane,9.65,0.0,32.92,0,40,0.0,388.6122390483667,0.0,0.0,0.0,6495.920270367305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15194.26963307886,0.0,4664.226081790916,20672.061005667867,27167.98127603517,16746.0,42800.0,8221.0,10.2863,10.7471,10.825,34.413,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_892.parquet
444633,0,634,47457.0,80-100%,,1,Cold,"MI, Detroit",G2601630,,Single-Family Detached,1,Natural Gas,75F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,,,45000-49999,1,200%,85%,Occupied,Electric Standard,Electricity,2.56,0.0,35.13,0,30,0.0,166.75743892799443,0.0,0.0,2364.790465219661,6743.5653246628335,0.0,0.0,0.0,0.0,26242.169765361123,0.0,0.0,27058.079624720587,0.0,0.0,0.0,0.0,33801.64494938342,2634.0,71646.0,7052.0,15.3195,18.2948,5.349,68.797,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_991.parquet
432831,0,2678,74986.0,100-120%,,4,Cold,Not in a census Place,G2600990,,Single-Family Detached,1,Electricity,67F,Yes,6F,Night +5h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Electricity ASHP,,,,70000-79999,5,50%,85%,Occupied,Natural Gas Standard,Natural Gas,13.82,31.4,13.82,0,40,2729.663947584078,280.46901415481665,2188.361680975984,63.88949329754444,0.0,10530.043551287945,0.0,0.0,0.0,0.0,0.0,0.0,5202.304566627117,5202.304566627117,0.0,0.0,0.0,0.0,15732.348117915062,5686.0,33749.0,9835.0,9.6321,14.7146,10.299,37.626,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_546.parquet
498779,0,2678,55104.0,80-100%,,3,Cold,In another census Place,G2601630,,Single-Family Detached,2,Natural Gas,70F,Yes,6F,Night +4h,"AC, SEER 8",80% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,2,100%,85%,Occupied,Electric Standard,Electricity,42.09,0.0,131.5,0,50,0.0,1262.8432413721057,0.0,0.0,2568.474858989355,10455.896570534373,0.0,0.0,0.0,0.0,57567.07110071909,0.0,0.0,58855.70459626636,0.0,0.0,0.0,0.0,69311.60116680074,16293.0,185462.0,7696.0,8.3135,7.0099,31.639,125.99,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_536.parquet
320231,0,1698,55104.0,80-100%,,2,Cold,In another census Place,G2601590,,Single-Family Detached,1,Propane,62F,Yes,12F,Night +3h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,50000-59999,2,100%,85%,Occupied,Propane Standard,Propane,28.75,0.0,63.02,0,30,0.0,451.6225191353944,0.0,0.0,0.0,9178.399775653656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17848.321244558505,0.0,4695.291615229173,23357.178150585765,32535.57792623942,20703.0,49781.0,8157.0,23.7648,21.9609,29.727,68.582,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_795.parquet
48368,0,3310,85012.0,100-120%,,5,Cold,In another census Place,G2601250,,Single-Family Detached,2,Natural Gas,67F,Yes,3F,Night -4h,"AC, SEER 13",60% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,5,100%,85%,Occupied,Electric Tankless,Electricity,11.93,0.0,54.98,0,0,0.0,432.5728995742,0.0,0.0,5825.959803953606,17465.570426913582,0.0,0.0,0.0,0.0,19490.10537966329,0.0,0.0,19490.10537966329,0.0,0.0,0.0,0.0,36955.67580657688,11726.0,62906.0,18099.0,11.1786,14.8451,11.28,53.673,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_461.parquet
412179,0,3310,89642.0,100-120%,,4,Cold,"MI, Sterling Heights",G2600990,,Single-Family Detached,2,Natural Gas,72F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,4,100%,85%,Occupied,Natural Gas Standard,Natural Gas,20.43,0.0,65.49,0,40,0.0,643.2909990280277,0.0,0.0,0.0,13754.704536392905,0.0,0.0,0.0,0.0,29361.325165204085,0.0,7294.245865516438,38124.44323442371,0.0,0.0,0.0,0.0,51879.14777081661,22595.0,94856.0,14973.0,5.0307,4.7332,17.522,42.126,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_116.parquet
455633,0,1698,110733.0,100-120%,,4,Cold,Not in a census Place,G2601610,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night -3h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,4,50%,85%,Occupied,Electric Premium,Electricity,14.1,0.0,34.09,0,50,0.0,422.3154121181722,0.0,0.0,2372.703384114311,7114.593299500867,0.0,0.0,0.0,0.0,16583.719576765365,0.0,0.0,16583.719576765365,0.0,0.0,0.0,0.0,23698.31287626623,5141.0,46655.0,7443.0,7.919899999999999,7.215899999999999,9.316,33.925,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_752.parquet
202225,0,1228,55104.0,80-100%,,4,Cold,Not in a census Place,G2601470,,Single-Family Detached,1,Natural Gas,60F,Yes,6F,Night -4h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,2,100%,85%,Occupied,Natural Gas Standard,Natural Gas,14.89,0.0,44.03,0,40,0.0,304.2077708387667,0.0,0.0,0.0,5572.160257184461,0.0,0.0,0.0,0.0,12021.189156324212,0.0,4465.230825143978,17774.76040594528,0.0,0.0,0.0,0.0,23346.920663129746,15353.0,33757.0,7576.0,2.3719,1.3711,13.669,37.118,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_829.parquet
396164,0,1228,74751.0,100-120%,,3,Cold,Not in a census Place,G2600930,,Single-Family Detached,1,Electricity,68F,Yes,3F,Night -4h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,70000-79999,1,100%,85%,Occupied,Electric Standard,Electricity,18.79,45.24,18.79,0,50,4679.1727063697,526.6487130994833,4817.795322561161,169.1020074893722,1373.9171769673776,19460.212130505726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.3603853823722,19787.5725158881,11661.0,55060.0,3592.0,5.709899999999999,15.8519,14.102,51.773,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_556.parquet
163929,0,1698,36175.0,80-100%,,1,Cold,Not in a census Place,G2600250,,Single-Family Detached,2,Natural Gas,72F,Yes,3F,Night -3h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,35000-39999,1,200%,85%,Occupied,Natural Gas Standard,Natural Gas,39.53,0.0,110.05,0,30,0.0,1567.9302254213887,0.0,0.0,0.0,11140.510590456684,0.0,0.0,0.0,0.0,61427.98937916795,0.0,4270.924705619795,66448.00374014793,0.0,0.0,0.0,0.0,77588.51433060462,30304.0,172923.0,7487.0,13.7218,9.9765,32.339,112.586,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_822.parquet
494108,0,1228,74877.0,100-120%,,3,Cold,"MI, Royal Oak",G2601250,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"AC, SEER 8",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,70000-79999,2,100%,85%,Occupied,Natural Gas Standard,Natural Gas,24.39,0.0,62.55,0,40,0.0,499.39310357346665,0.0,0.0,0.0,7240.9069307450945,0.0,0.0,0.0,0.0,22503.46212317408,0.0,4495.124074301544,28718.03416617605,0.0,0.0,0.0,0.0,35958.941096921146,17451.0,72694.0,8093.0,4.3125,2.2253000000000003,24.598,65.2,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_1042.parquet
383089,0,1228,61887.0,100-120%,,4,Cold,Not in a census Place,G2600990,,Single-Family Detached,1,Natural Gas,70F,Yes,12F,Night +3h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,3,100%,85%,Occupied,Natural Gas Standard,Natural Gas,13.68,0.0,31.64,0,40,0.0,200.16754092762773,0.0,0.0,0.0,6748.547532855761,0.0,0.0,0.0,0.0,9132.094546566444,0.0,5800.755691918795,15879.762866211688,0.0,0.0,0.0,0.0,22628.31039906745,22563.0,29272.0,11005.0,7.4196,6.7829,13.975,33.142,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_121.parquet
234183,0,2678,63747.0,100-120%,,4,Cold,"MI, St Clair Shores",G2600990,,Single-Family Detached,2,Electricity,75F,Yes,3F,Night -1h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Electricity ASHP,,,,60000-69999,2,100%,85%,Occupied,Natural Gas Standard,Natural Gas,30.97,84.9,30.97,0,40,11078.965665720516,638.6018619052721,13143.651355083824,229.76771901502224,0.0,31355.380726655883,0.0,0.0,0.0,0.0,0.0,0.0,4050.535260850283,4050.535260850283,0.0,0.0,0.0,0.0,35405.91598750617,17762.0,149785.0,7084.0,5.9276,17.904,23.973,63.768,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_608.parquet
502032,0,1228,68718.0,100-120%,,3,Cold,Not in a census Place,G2600770,,Single-Family Detached,1,Natural Gas,72F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,2,200%,85%,Occupied,Natural Gas Standard,Natural Gas,23.38,0.0,58.74,0,40,0.0,735.90145720245,0.0,0.0,0.0,10413.987407499744,0.0,0.0,0.0,0.0,30360.69751449136,0.0,6878.084945871884,38215.00219510692,0.0,0.0,0.0,0.0,48628.98960260666,26610.0,81222.0,14217.0,8.8254,7.7311,21.742,62.853,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_512.parquet
83885,0,1698,42184.0,80-100%,,3,Cold,In another census Place,G2600490,,Single-Family Detached,2,Natural Gas,68F,Yes,3F,Night +5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,40000-44999,1,100%,85%,Occupied,Natural Gas Standard,Natural Gas,29.35,0.0,64.93,0,40,0.0,0.0,0.0,0.0,0.0,6901.530631485661,0.0,0.0,0.0,0.0,53085.42829564547,0.0,3273.8969248938943,57038.95703226875,0.0,0.0,0.0,0.0,63940.48766375441,30093.0,108607.0,3983.0,15.1269,12.818700000000002,28.234,70.718,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_169.parquet
377543,0,2179,42184.0,80-100%,,3,Cold,In another census Place,G2601250,,Single-Family Detached,1,Electricity,68F,Yes,6F,Night -1h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 10, 6.2 HSPF",Ducted Heat Pump,Electricity ASHP,,,,40000-44999,1,200%,85%,Occupied,Electric Standard,Electricity,31.59,63.47,31.59,0,50,7958.344910526695,350.80607099615,5386.353198695273,97.59266636735,2427.2146031663447,26642.211776146203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.6167882892944,27457.8285644355,22688.0,68583.0,6973.0,18.9042,39.8839,32.605,91.382,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_568.parquet
453782,0,2179,54023.0,100-120%,,2,Cold,Not in a census Place,G2600990,,Single-Family Detached,1,Natural Gas,65F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,1,50%,85%,Occupied,Natural Gas Standard,Natural Gas,35.19,0.0,101.28,0,30,0.0,912.6233125163,0.0,0.0,0.0,4207.328283392422,0.0,0.0,0.0,0.0,36135.95602330517,0.0,2263.6809460102445,38943.57687555506,0.0,0.0,0.0,0.0,43150.90515894749,4883.0,101743.0,2045.0,10.751,9.1402,30.539,73.453,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_216.parquet
138616,0,881,85012.0,100-120%,,1,Cold,Not in a census Place,G2600810,,Single-Family Detached,1,Electricity,68F,Yes,3F,Night +5h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 10, 6.2 HSPF",Ducted Heat Pump,Electricity ASHP,,,,80000-99999,5,200%,85%,Occupied,Natural Gas Standard,Natural Gas,13.56,37.26,13.56,0,30,4952.314943770211,164.9990125069611,7818.550010054545,102.57487456027778,0.0,23237.019011815155,0.0,0.0,0.0,0.0,0.0,0.0,14752.025388188977,14752.025388188977,0.0,0.0,0.0,0.0,37989.04440000413,17910.0,57621.0,34830.0,8.3152,17.4686,12.292,44.558,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_826.parquet
351964,0,1228,55104.0,100-120%,,3,Cold,Not in a census Place,G2600290,,Single-Family Detached,1,Natural Gas,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,2,50%,85%,Occupied,Electric Standard,Electricity,10.83,0.0,47.89,0,50,0.0,496.7554639419167,0.0,0.0,1705.9666994725055,6726.860273663016,0.0,0.0,0.0,0.0,22588.452733524027,0.0,0.0,22588.452733524027,0.0,0.0,0.0,0.0,29315.313007187044,14072.0,72985.0,4717.0,11.8154,15.3156,10.523,50.142,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_914.parquet
73789,0,1228,92315.0,80-100%,,3,Cold,"MI, Ann Arbor",G2601610,,Single-Family Detached,1,Natural Gas,72F,Yes,6F,Night -4h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,3,50%,85%,Occupied,Electric Standard,Electricity,0.0,0.0,84.56,0,50,0.0,1085.2421728477389,0.0,0.0,1865.3973616461944,5388.990838326823,0.0,0.0,0.0,0.0,42633.34164902334,0.0,0.0,43889.44425578149,0.0,0.0,0.0,0.0,49278.43509410831,0.0,119693.0,5304.0,3.2146,4.3865,0.0,82.43,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_1036.parquet
317135,0,1698,55104.0,80-100%,,2,Cold,Not in a census Place,G2600910,,Single-Family Detached,2,Natural Gas,67F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,2,100%,85%,Occupied,Natural Gas Standard,Natural Gas,52.22,0.0,68.21,0,30,0.0,223.90629761157777,0.0,0.0,0.0,10572.538856462916,0.0,0.0,0.0,0.0,25653.683056455306,0.0,4803.1417690525495,30456.82482550785,0.0,0.0,0.0,0.0,41029.36368197077,40902.0,70783.0,8233.0,12.8962,9.9966,44.355,69.342,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_1115.parquet
167953,0,1228,55104.0,80-100%,,3,Cold,Not in a census Place,G2600270,,Single-Family Detached,1,Other Fuel,75F,Yes,6F,Night -5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 60% AFUE",Ducted Heating,Other Fuel Fuel Furnace,,,,50000-59999,2,100%,85%,Occupied,Electric Standard,Electricity,16.38,0.0,53.04,0,50,0.0,887.712271551661,0.0,0.0,2603.057245269678,9362.155336651638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9362.155336651638,14921.0,98279.0,7885.0,9.681299999999998,11.4507,13.482,57.369,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_340.parquet
367535,0,1698,54023.0,80-100%,,3,Cold,Not in a census Place,G2600990,,Single-Family Detached,2,Natural Gas,75F,No,0F,,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,1,50%,85%,Occupied,Electric Standard,Electricity,25.87,0.0,86.99,0,50,0.0,1230.312352582989,0.0,0.0,948.3779830773112,7301.572642270745,0.0,0.0,0.0,0.0,48698.74051730765,0.0,0.0,49741.78045605059,0.0,0.0,0.0,0.0,57043.353098321335,7992.0,137043.0,2257.0,10.1031,12.0629,21.717,96.105,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_805.parquet
278143,0,1228,54023.0,80-100%,,3,Cold,In another census Place,G2600650,,Single-Family Detached,1,Natural Gas,67F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,1,100%,85%,Occupied,Fuel Oil Premium,Fuel Oil,19.82,0.0,58.18,0,40,0.0,594.3481303092667,0.0,0.0,0.0,7129.2468530094775,0.0,0.0,2746.075927513722,2746.075927513722,23346.62759205957,0.0,0.0,24026.259403788947,0.0,0.0,0.0,0.0,33901.582184312145,18754.0,65772.0,4200.0,34.514900000000004,33.6991,22.778,87.85,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_408.parquet
334073,0,1698,47457.0,80-100%,,2,Cold,Not in a census Place,G2600750,,Single-Family Detached,2,Natural Gas,72F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,45000-49999,3,100%,85%,Occupied,Natural Gas Standard,Natural Gas,20.76,0.0,44.77,0,30,0.0,370.73490376786106,0.0,0.0,0.0,7982.6698093509885,0.0,0.0,0.0,0.0,17685.666800612922,0.0,6021.73127882865,24654.6037782382,0.0,0.0,0.0,0.0,32637.27358758918,11035.0,57083.0,11732.0,8.6376,7.184,17.294,43.421,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_842.parquet
215616,0,3310,61887.0,100-120%,,5,Cold,Not in a census Place,G2600490,,Single-Family Detached,2,Natural Gas,67F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,3,50%,85%,Occupied,Natural Gas Standard,Natural Gas,48.46,0.0,169.42,0,50,0.0,1753.7372839105778,0.0,0.0,0.0,6797.783472644695,0.0,0.0,0.0,0.0,79610.99778586313,0.0,3936.237543483117,84305.11711681161,0.0,0.0,0.0,0.0,91102.9005894563,12914.0,257239.0,6523.0,8.934299999999999,6.421399999999999,35.605,143.999,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid,res_1187.parquet
