hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166649, -0.0361245, 0.0166778, 0.0323708, 0.0166573, 0.00397126, 0, 0
0, 1800.00000, 0.0166645, -0.0381308, 0.0166778, 0.0320479, 0.0166578, 0.0060775, 0, 0
0, 2700.00000, 0.0166669, -0.0344075, 0.016677, 0.036019, 0.0166561, -0.00162754, 0, 0
1, 0.00000, 0.0166655, -0.0404187, 0.0166776, 0.0375357, 0.0166569, 0.00285122, 0, 0
1, 900.00000, 0.0166675, -0.0331077, 0.0166763, 0.0386347, 0.0166563, -0.00552678, 0, 0
1, 1800.00000, 0.0166666, -0.0304469, 0.0166752, 0.0336971, 0.0166582, -0.00326041, 0, 0
1, 2700.00000, 0.0166702, -0.0282783, 0.0166745, 0.042318, 0.0166553, -0.0140599, 0, 0
2, 0.00000, 0.0166703, -0.0275289, 0.0166745, 0.0411918, 0.0166552, -0.0136699, 0, 0
2, 900.00000, 0.0166711, -0.025482, 0.0166742, 0.0397426, 0.0166547, -0.0143184, 0, 0
2, 1800.00000, 0.0166688, -0.0238321, 0.0166727, 0.0281702, 0.0166585, -0.0043423, 0, 0
2, 2700.00000, 0.0166704, -0.012394, 0.0166706, 0.0244392, 0.016659, -0.0120526, 0, 0
3, 0.00000, 0.0166688, -0.0118842, 0.0166703, 0.0191429, 0.0166609, -0.00726246, 0, 0
3, 900.00000, 0.0166679, -0.00996902, 0.0166697, 0.014463, 0.0166624, -0.00449432, 0, 0
3, 1800.00000, 0.0166682, -0.0086602, 0.0166692, 0.0139402, 0.0166625, -0.00526101, 0, 0
3, 2700.00000, 0.0166681, -0.00940099, 0.0166694, 0.0142631, 0.0166624, -0.00491449, 0, 0
4, 0.00000, 0.0166676, -0.0106381, 0.0166698, 0.0140878, 0.0166626, -0.00349736, 0, 0
4, 900.00000, 0.0166678, -0.0102785, 0.0166697, 0.0145127, 0.0166626, -0.0039455, 0, 0
4, 1800.00000, 0.0166667, -0.013405, 0.0166707, 0.014492, 0.0166627, -0.00109157, 0, 0
