P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),hour,timestep, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3,circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
,,,11.0,44,0.0,7415.53,-4.84035e-05,7415.53,-120.0,7415.53,120.0,987.689,-18.3411,949.87,-137.375,1002.21,101.241,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,11.0,45,900.0,7415.53,-4.77003e-05,7415.53,-120.0,7415.53,120.0,971.438,-18.2846,939.622,-137.41,984.934,101.349,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,11.0,46,1800.0,7415.53,-4.70425e-05,7415.53,-120.0,7415.53,120.0,957.055,-18.2547,929.77,-137.389,965.132,101.482,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,11.0,47,2700.0,7415.53,-4.69684e-05,7415.53,-120.0,7415.53,120.0,935.235,-17.6258,914.66,-136.834,948.261,101.938,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,12.0,48,0.0,7415.53,-4.62222e-05,7415.53,-120.0,7415.53,120.0,902.349,-17.0313,887.398,-136.304,924.503,102.406,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,12.0,49,900.0,7415.53,-4.60947e-05,7415.53,-120.0,7415.53,120.0,919.481,-17.6786,894.144,-136.789,930.052,102.059,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,12.0,50,1800.0,7415.53,-4.74875e-05,7415.53,-120.0,7415.53,120.0,999.273,-19.2091,961.72,-138.102,1014.16,100.711,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,12.0,51,2700.0,7415.53,-4.73051e-05,7415.53,-120.0,7415.53,120.0,983.606,-18.8756,952.461,-137.81,998.924,101.123,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,13.0,52,0.0,7415.53,-4.76163e-05,7415.53,-120.0,7415.53,120.0,981.997,-18.6443,956.007,-137.577,998.932,101.311,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,13.0,53,900.0,7415.53,-4.68172e-05,7415.53,-120.0,7415.53,120.0,973.686,-18.882,948.745,-137.896,988.788,101.046,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,13.0,54,1800.0,7415.53,-4.63456e-05,7415.53,-120.0,7415.53,120.0,950.772,-18.494,925.654,-137.519,961.79,101.589,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,13.0,55,2700.0,7415.53,-4.61916e-05,7415.53,-120.0,7415.53,120.0,940.535,-18.2787,916.823,-137.344,957.63,101.801,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,14.0,56,0.0,7415.53,-4.66468e-05,7415.53,-120.0,7415.53,120.0,971.879,-18.9322,923.954,-137.719,965.663,101.483,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,14.0,57,900.0,7415.53,-4.505e-05,7415.53,-120.0,7415.53,120.0,930.52,-18.6878,903.977,-137.727,944.605,101.439,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,14.0,58,1800.0,7415.53,-4.62241e-05,7415.53,-120.0,7415.53,120.0,948.885,-18.5122,923.052,-137.438,964.159,101.473,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,14.0,59,2700.0,7415.53,-4.63761e-05,7415.53,-120.0,7415.53,120.0,958.555,-18.7072,914.531,-137.367,963.698,101.672,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,15.0,60,0.0,7415.53,-4.67144e-05,7415.53,-120.0,7415.53,120.0,939.438,-17.9178,912.423,-136.842,961.397,102.153,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,15.0,61,900.0,7415.53,-4.65772e-05,7415.53,-120.0,7415.53,120.0,940.972,-18.0513,919.139,-137.018,960.937,101.966,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,15.0,62,1800.0,7415.53,-4.67602e-05,7415.53,-120.0,7415.53,120.0,942.501,-17.9844,914.872,-136.949,957.193,102.188,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,15.0,63,2700.0,7415.53,-4.6826e-05,7415.53,-120.0,7415.53,120.0,945.057,-18.0224,913.221,-136.926,958.045,102.085,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,16.0,64,0.0,7415.53,-4.88537e-05,7415.53,-120.0,7415.53,120.0,959.983,-17.2303,919.503,-136.587,966.542,102.393,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,16.0,65,900.0,7415.53,-4.90586e-05,7415.53,-120.0,7415.53,120.0,957.961,-17.0396,915.863,-136.471,964.153,102.461,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,16.0,66,1800.0,7415.53,-5.01224e-05,7415.53,-120.0,7415.53,120.0,963.746,-16.5659,919.391,-135.855,965.547,103.118,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,16.0,67,2700.0,7415.53,-4.97497e-05,7415.53,-120.0,7415.53,120.0,959.98,-16.6756,919.059,-135.96,964.457,103.083,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,17.0,68,0.0,7415.53,-4.92223e-05,7415.53,-120.0,7415.53,120.0,944.594,-16.505,916.386,-136.014,957.846,103.146,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,17.0,69,900.0,7415.53,-4.96871e-05,7415.53,-120.0,7415.53,120.0,958.458,-16.6655,924.013,-135.97,960.87,103.13,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,17.0,70,1800.0,7415.53,-5.16511e-05,7415.53,-120.0,7415.53,120.0,986.059,-16.3432,941.17,-135.512,976.533,103.703,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,17.0,71,2700.0,7415.53,-5.28861e-05,7415.53,-120.0,7415.53,120.0,990.199,-15.727,943.523,-135.216,971.963,103.906,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,18.0,72,0.0,7415.53,-5.37276e-05,7415.53,-120.0,7415.53,120.0,1004.39,-15.6771,973.463,-135.264,1005.89,103.887,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,18.0,73,900.0,7415.53,-5.3853e-05,7415.53,-120.0,7415.53,120.0,1016.92,-15.9991,987.719,-135.463,1017.9,103.774,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,18.0,74,1800.0,7415.53,-5.47923e-05,7415.53,-120.0,7415.53,120.0,1016.06,-15.4163,998.761,-135.13,1020.64,104.208,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,18.0,75,2700.0,7415.53,-5.63285e-05,7415.53,-120.0,7415.53,120.0,1044.45,-15.4135,1032.6,-135.163,1047.0,104.146,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,19.0,76,0.0,7415.53,-5.66207e-05,7415.53,-120.0,7415.53,120.0,1050.09,-15.4206,1050.17,-135.138,1055.07,104.203,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,19.0,77,900.0,7415.53,-5.90177e-05,7415.53,-120.0,7415.53,120.0,1125.32,-16.3066,1076.37,-135.46,1117.3,103.402,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,19.0,78,1800.0,7415.53,-5.81753e-05,7415.53,-120.0,7415.53,120.0,1095.67,-15.9167,1055.41,-135.08,1113.77,103.382,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,19.0,79,2700.0,7415.53,-5.76114e-05,7415.53,-120.0,7415.53,120.0,1078.09,-15.7106,1063.06,-135.129,1101.59,103.572,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,20.0,80,0.0,7415.53,-5.68843e-05,7415.53,-120.0,7415.53,120.0,1050.39,-15.2783,1045.54,-134.742,1080.97,103.954,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,20.0,81,900.0,7415.53,-5.67349e-05,7415.53,-120.0,7415.53,120.0,1037.96,-14.9731,1040.14,-134.533,1079.66,104.052,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,20.0,82,1800.0,7415.53,-5.66788e-05,7415.53,-120.0,7415.53,120.0,1047.07,-15.2932,1049.68,-134.751,1069.81,103.886,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,20.0,83,2700.0,7415.53,-5.74082e-05,7415.53,-120.0,7415.53,120.0,1069.33,-15.5617,1062.81,-135.011,1096.58,103.672,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,21.0,84,0.0,7415.53,-5.72475e-05,7415.53,-120.0,7415.53,120.0,1060.84,-15.3937,1044.21,-134.911,1082.07,103.603,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,21.0,85,900.0,7415.53,-5.75925e-05,7415.53,-120.0,7415.53,120.0,1073.27,-15.5769,1074.32,-135.167,1105.3,103.387,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,21.0,86,1800.0,7415.53,-5.64883e-05,7415.53,-120.0,7415.53,120.0,1072.98,-16.1857,1056.5,-135.456,1094.34,102.921,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,21.0,87,2700.0,7415.53,-5.60387e-05,7415.53,-120.0,7415.53,120.0,1059.46,-16.0374,1043.98,-135.413,1077.31,103.099,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,22.0,88,0.0,7415.53,-5.52886e-05,7415.53,-120.0,7415.53,120.0,1047.79,-16.1131,1027.03,-135.474,1060.0,103.22,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,22.0,89,900.0,7415.53,-5.55883e-05,7415.53,-120.0,7415.53,120.0,1072.97,-16.6863,1037.43,-135.871,1069.39,102.937,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,22.0,90,1800.0,7415.53,-5.35245e-05,7415.53,-120.0,7415.53,120.0,1040.43,-16.9022,1015.5,-136.176,1035.94,102.571,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,22.0,91,2700.0,7415.53,-5.36942e-05,7415.53,-120.0,7415.53,120.0,1050.59,-17.1017,1038.14,-136.407,1058.66,102.23,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,23.0,92,0.0,7415.53,-5.38204e-05,7415.53,-120.0,7415.53,120.0,1078.52,-17.8156,1062.36,-136.987,1081.09,101.676,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,23.0,93,900.0,7415.53,-5.42666e-05,7415.53,-120.0,7415.53,120.0,1076.13,-17.5054,1031.22,-136.785,1068.91,101.647,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,23.0,94,1800.0,7415.53,-5.12073e-05,7415.53,-120.0,7415.53,120.0,1036.65,-18.1125,997.455,-137.363,1049.6,101.204,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,23.0,95,2700.0,7415.53,-5.14536e-05,7415.53,-120.0,7415.53,120.0,1042.85,-18.1464,992.083,-137.658,1046.93,100.94,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,24.0,96,0.0,7415.53,-5.04519e-05,7415.53,-120.0,7415.53,120.0,1019.74,-18.0664,982.174,-137.61,1022.41,101.043,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,data,,,,,
,,,,0,,,,,,,,,,,,,,uhs0_1247_circuit_1_0,uhs0,circuit_1,0,summary,6389.0,3210.0,1.0,1.0,1000.0
,,,0.0,1,900.0,7415.53,-4.89249e-05,7415.53,-120.0,7415.53,120.0,866.908,-13.8893,841.365,-134.319,846.251,106.328,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,0.0,2,1800.0,7415.53,-4.71081e-05,7415.53,-120.0,7415.53,120.0,848.535,-14.4502,828.436,-134.687,833.406,106.011,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,0.0,3,2700.0,7415.53,-4.57987e-05,7415.53,-120.0,7415.53,120.0,827.227,-14.5428,820.868,-134.777,823.786,105.924,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,1.0,4,0.0,7415.53,-4.49203e-05,7415.53,-120.0,7415.53,120.0,812.913,-14.6069,813.935,-134.891,805.179,105.798,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,1.0,5,900.0,7415.53,-4.32188e-05,7415.53,-120.0,7415.53,120.0,795.061,-15.1518,810.1,-135.208,799.705,105.484,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,1.0,6,1800.0,7415.53,-4.20479e-05,7415.53,-120.0,7415.54,120.0,787.417,-15.7299,802.18,-135.614,783.357,105.068,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,1.0,7,2700.0,7415.53,-4.15265e-05,7415.53,-120.0,7415.54,120.0,784.768,-16.0205,792.859,-135.886,761.374,104.816,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,2.0,8,0.0,7415.54,-4.08345e-05,7415.53,-120.0,7415.54,120.0,778.852,-16.3115,784.809,-136.05,752.734,104.559,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,2.0,9,900.0,7415.54,-4.01533e-05,7415.54,-120.0,7415.54,120.0,772.674,-16.5875,773.559,-136.336,746.634,104.301,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,2.0,10,1800.0,7415.54,-3.95947e-05,7415.54,-120.0,7415.54,120.0,755.115,-16.3073,757.932,-136.165,731.529,104.574,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,2.0,11,2700.0,7415.54,-3.90103e-05,7415.54,-120.0,7415.54,120.0,745.384,-16.3666,757.182,-136.259,734.102,104.438,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,3.0,12,0.0,7415.54,-3.87008e-05,7415.54,-120.0,7415.54,120.0,734.692,-16.1629,748.957,-136.09,721.596,104.681,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,3.0,13,900.0,7415.54,-3.85131e-05,7415.54,-120.0,7415.54,120.0,730.484,-16.1349,747.854,-136.1,716.994,104.625,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,3.0,14,1800.0,7415.54,-3.68647e-05,7415.54,-120.0,7415.54,120.0,677.936,-15.1379,690.749,-134.899,659.007,105.914,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,3.0,15,2700.0,7415.54,-3.73877e-05,7415.54,-120.0,7415.54,120.0,696.948,-15.5806,709.811,-135.344,670.769,105.63,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,4.0,16,0.0,7415.54,-3.72896e-05,7415.54,-120.0,7415.54,120.0,693.23,-15.4923,710.817,-135.361,667.892,105.639,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,4.0,17,900.0,7415.54,-3.72935e-05,7415.54,-120.0,7415.54,120.0,692.145,-15.4382,705.669,-135.26,669.168,105.633,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,4.0,18,1800.0,7415.54,-3.72841e-05,7415.54,-120.0,7415.54,120.0,690.593,-15.3733,707.752,-135.359,667.655,105.629,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,4.0,19,2700.0,7415.54,-3.73513e-05,7415.54,-120.0,7415.54,120.0,692.317,-15.3959,711.563,-135.336,673.118,105.509,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,5.0,20,0.0,7415.54,-3.75779e-05,7415.54,-120.0,7415.54,120.0,699.23,-15.5222,715.695,-135.406,679.41,105.385,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,5.0,21,900.0,7415.54,-3.75602e-05,7415.54,-120.0,7415.54,120.0,695.891,-15.3821,714.593,-135.368,676.469,105.583,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,5.0,22,1800.0,7415.54,-3.88457e-05,7415.54,-120.0,7415.54,120.0,736.253,-16.112,748.52,-135.94,705.291,105.009,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,5.0,23,2700.0,7415.54,-3.97739e-05,7415.54,-120.0,7415.54,120.0,720.497,-14.6384,743.215,-135.316,700.94,105.655,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,6.0,24,0.0,7415.54,-4.07044e-05,7415.54,-120.0,7415.54,120.0,725.184,-14.074,746.502,-134.887,706.039,106.06,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,6.0,25,900.0,7415.54,-4.07837e-05,7415.54,-120.0,7415.54,120.0,728.626,-14.1695,747.821,-134.882,709.127,106.126,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,6.0,26,1800.0,7415.54,-4.19809e-05,7415.53,-120.0,7415.54,120.0,765.832,-14.8738,792.857,-135.632,754.626,105.3,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
,,,6.0,27,2700.0,7415.53,-4.77197e-05,7415.53,-120.0,7415.53,120.0,938.169,-17.2451,981.969,-138.184,935.282,102.441,uhs0_1247_circuit_1_1,uhs0,circuit_1,1,data,,,,,
