 S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
3183.51,14.3477,3084.2155701885417,788.891777563038,3358.76,14.0759,3257.9112153759347,816.8740725030394,3787.87,15.0225,3658.416185982758,981.8096287159589,10000.542971547235,2587.575478782036,10329.879311209637,10330.14,17.0,71,2700.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3277.54,14.4195,3174.2924626342347,816.171436196763,3432.26,14.3834,3324.676400882023,852.6051471919233,3960.9,15.3472,3819.653172322082,1048.32173170733,10318.62203583834,2717.0983150960164,10670.360067607193,10670.7,18.0,72,0.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3330.18,14.4571,3224.7293176962125,831.3962111956716,3586.81,14.6967,3469.458065272512,909.9817082862246,4007.74,15.4299,3863.287791147905,1066.296089445862,10557.47517411663,2807.674008927758,10924.43661670923,10924.73,18.0,73,900.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3416.75,14.0444,3314.616383762508,829.1554685299697,3541.16,13.8874,3437.649368392105,849.9299768765433,3958.88,14.4837,3833.0621675421407,990.1339677827164,10585.327919696754,2669.2194131892293,10916.679872711202,10916.79,18.0,74,1800.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3507.83,13.4216,3412.0256981447583,814.2186095268107,3677.0,13.8091,3570.721398797645,877.6546542738707,4270.97,14.711,4130.963404703608,1084.5856766063148,11113.710501646012,2776.458940406996,11455.273255674121,11455.8,18.0,75,2700.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3569.7,13.5319,3470.6044020937647,835.262338530465,3737.56,13.9547,3627.252250648849,901.3300526238213,4213.57,14.5759,4077.9567188694236,1060.3966917751695,11175.813371612037,2796.989082929456,11520.5013973841,11520.83,19.0,76,0.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3656.24,13.7144,3551.9990085824247,866.8298452576894,3758.0,13.7479,3650.336234260609,893.0897921508655,4296.64,14.7776,4154.520821535783,1095.9343196677635,11356.856064378817,2855.8539570763187,11710.426187426587,11710.880000000001,19.0,77,900.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3679.47,14.4115,3563.688950392871,915.7622757832714,3907.21,14.5173,3782.4605835592943,979.4293838354463,4376.48,15.0992,4225.3875778765505,1140.0337745551817,11571.537111828715,3035.2254341738994,11962.987276039601,11963.16,19.0,78,1800.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3722.41,14.515,3603.59833303282,932.9604826910299,4026.87,14.8962,3891.5395069812957,1035.1822363737567,4464.07,15.2399,4307.085065887548,1173.4305263237588,11802.222905901664,3141.5732453885457,12213.187461786176,12213.349999999999,19.0,79,2700.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
3498.97,13.6428,3400.2468345024454,825.2954170211401,3771.69,14.0355,3659.0886360764634,914.7217114708092,4219.67,14.5089,4085.0993904365037,1057.1555605280178,11144.434861015412,2797.172689019967,11490.108938718327,11490.33,20.0,80,0.0,uhs12_1247_circuit_42_1,uhs12,circuit_42,1,data,,,,,
