hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.183335, 0.0880091, 0.183094, -0.0815491, 0.183711, -0.00642957, 0, 0
0, 1800.00000, 0.183402, 0.0686859, 0.183153, -0.0473061, 0.183587, -0.0207766, 0, 0
0, 2700.00000, 0.183409, 0.0696424, 0.183142, -0.0469546, 0.183591, -0.0223369, 0, 0
1, 0.00000, 0.183404, 0.0737197, 0.183148, -0.0519201, 0.183588, -0.0216056, 0, 0
1, 900.00000, 0.183483, 0.0619412, 0.18318, -0.0142996, 0.183477, -0.0475631, 0, 0
1, 1800.00000, 0.183465, 0.0562426, 0.183198, -0.0152738, 0.183477, -0.0408516, 0, 0
1, 2700.00000, 0.183391, 0.0409854, 0.18324, -0.0280433, 0.18351, -0.0129892, 0, 0
2, 0.00000, 0.183446, 0.0685721, 0.183164, -0.0345599, 0.183531, -0.0333491, 0, 0
2, 900.00000, 0.183492, 0.0699322, 0.183153, -0.0220028, 0.183496, -0.0475936, 0, 0
2, 1800.00000, 0.183503, 0.0849511, 0.183121, -0.0284366, 0.183517, -0.0564022, 0, 0
2, 2700.00000, 0.183533, 0.0975399, 0.183075, -0.0318883, 0.183533, -0.0654994, 0, 0
3, 0.00000, 0.183514, 0.0734461, 0.183145, -0.0169313, 0.183482, -0.0563814, 0, 0
3, 900.00000, 0.18345, 0.0741009, 0.183155, -0.0362675, 0.183535, -0.0379449, 0, 0
3, 1800.00000, 0.183455, 0.0664098, 0.183183, -0.0278828, 0.183503, -0.0383511, 0, 0
3, 2700.00000, 0.183478, 0.0669283, 0.183172, -0.0243107, 0.18349, -0.0429259, 0, 0
4, 0.00000, 0.183427, 0.0696764, 0.183162, -0.0434907, 0.183551, -0.0261989, 0, 0
4, 900.00000, 0.183391, 0.0624745, 0.183187, -0.0496673, 0.183563, -0.0124684, 0, 0
4, 1800.00000, 0.183395, 0.0521134, 0.183215, -0.0407534, 0.18353, -0.0111496, 0, 0
4, 2700.00000, 0.183349, 0.0580596, 0.1832, -0.0614553, 0.183592, 0.00352345, 0, 0
5, 0.00000, 0.183349, 0.0490804, 0.183229, -0.0532554, 0.183567, 0.00568465, 0, 0
5, 900.00000, 0.183376, 0.0439647, 0.183245, -0.0410807, 0.183524, -0.00138374, 0, 0
5, 1800.00000, 0.183325, 0.046963, 0.183235, -0.0600253, 0.183579, 0.0127577, 0, 0
5, 2700.00000, 0.183347, 0.0545235, 0.183213, -0.0603273, 0.18358, 0.00582731, 0, 0
6, 0.00000, 0.183358, 0.0435081, 0.18325, -0.0461487, 0.183533, 0.00274287, 0, 0
6, 900.00000, 0.183355, 0.0555374, 0.183208, -0.0595811, 0.183577, 0.00385021, 0, 0
6, 1800.00000, 0.183398, 0.0546816, 0.183203, -0.0442804, 0.183539, -0.0104777, 0, 0
6, 2700.00000, 0.183461, 0.0657442, 0.183157, -0.0386445, 0.183523, -0.0270446, 0, 0
7, 0.00000, 0.183439, 0.0712521, 0.183147, -0.0497862, 0.183555, -0.0210952, 0, 0
7, 900.00000, 0.183407, 0.0583278, 0.183198, -0.0446121, 0.183536, -0.013631, 0, 0
7, 1800.00000, 0.183431, 0.0356043, 0.183259, -0.0147944, 0.183441, -0.0239647, 0, 0
7, 2700.00000, 0.183409, 0.0526199, 0.183207, -0.0378096, 0.183523, -0.0151547, 0, 0
8, 0.00000, 0.183434, 0.0647515, 0.183166, -0.0407387, 0.183541, -0.0238982, 0, 0
8, 900.00000, 0.183451, 0.0538118, 0.183206, -0.0236338, 0.183484, -0.030066, 0, 0
8, 1800.00000, 0.183435, 0.087479, 0.183094, -0.0593647, 0.183613, -0.0274446, 0, 0
8, 2700.00000, 0.183437, 0.0719141, 0.18315, -0.044016, 0.183554, -0.0274074, 0, 0
9, 0.00000, 0.183492, 0.0852784, 0.183113, -0.0359227, 0.183534, -0.0499545, 0, 0
9, 900.00000, 0.183459, 0.102926, 0.183049, -0.0622284, 0.183631, -0.0413669, 0, 0
9, 1800.00000, 0.183457, 0.0994428, 0.183048, -0.060913, 0.183631, -0.0400581, 0, 0
9, 2700.00000, 0.183547, 0.128898, 0.182941, -0.0648778, 0.183651, -0.0649359, 0, 0
10, 0.00000, 0.183454, 0.138668, 0.182912, -0.103337, 0.183772, -0.0366189, 0, 0
10, 900.00000, 0.183406, 0.118069, 0.182979, -0.094429, 0.183755, -0.0239137, 0, 0
10, 1800.00000, 0.183353, 0.0451351, 0.183227, -0.0384596, 0.183561, -0.0067482, 0, 0
10, 2700.00000, 0.183362, 0.0723493, 0.183144, -0.0606058, 0.183633, -0.0124275, 0, 0
