hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0794796, -0.0388703, 0.0796442, -0.041463, 0.0796163, 0.0802804, 0, 0
0, 1800.00000, 0.0794608, -0.0338512, 0.0796458, -0.0580435, 0.0796335, 0.0918318, 0, 0
0, 2700.00000, 0.0794423, -0.0368082, 0.0796536, -0.0690042, 0.0796443, 0.105728, 0, 0
1, 0.00000, 0.0794666, -0.0201173, 0.0796314, -0.0632206, 0.079642, 0.0832864, 0, 0
1, 900.00000, 0.0794662, -0.0251596, 0.0796353, -0.0598042, 0.0796386, 0.0848817, 0, 0
1, 1800.00000, 0.0795003, -0.0287692, 0.0796318, -0.0314885, 0.079608, 0.0602317, 0, 0
1, 2700.00000, 0.0795149, -0.0262492, 0.0796271, -0.0226533, 0.0795981, 0.0488901, 0, 0
2, 0.00000, 0.0795502, -0.0328559, 0.0796268, 0.00144574, 0.0795631, 0.0314154, 0, 0
2, 900.00000, 0.0795353, -0.0403726, 0.0796385, -0.00141324, 0.0795663, 0.0417807, 0, 0
2, 1800.00000, 0.0795019, -0.0393246, 0.0796455, -0.0228775, 0.0795926, 0.0621503, 0, 0
2, 2700.00000, 0.0795066, -0.0373101, 0.0796417, -0.0203307, 0.0795918, 0.0576178, 0, 0
3, 0.00000, 0.0795056, -0.048426, 0.0796539, -0.0108717, 0.0795806, 0.0592937, 0, 0
3, 900.00000, 0.079521, -0.0453511, 0.0796468, -0.00336023, 0.0795723, 0.0486693, 0, 0
3, 1800.00000, 0.0795147, -0.047063, 0.0796505, -0.00580977, 0.0795749, 0.0528325, 0, 0
3, 2700.00000, 0.0794942, -0.0556253, 0.0796656, -0.0139142, 0.0795803, 0.0695041, 0, 0
4, 0.00000, 0.0794951, -0.0580804, 0.0796693, -0.0108005, 0.0795756, 0.0688023, 0, 0
4, 900.00000, 0.079497, -0.0494451, 0.0796587, -0.0162062, 0.0795843, 0.0656125, 0, 0
4, 1800.00000, 0.0794641, -0.0512906, 0.079669, -0.0351956, 0.079607, 0.0863725, 0, 0
4, 2700.00000, 0.0794944, -0.0480069, 0.0796573, -0.0189848, 0.0795883, 0.0669267, 0, 0
5, 0.00000, 0.0794998, -0.045783, 0.079654, -0.0165675, 0.0795862, 0.0623218, 0, 0
5, 900.00000, 0.0794836, -0.0541621, 0.0796677, -0.0200727, 0.0795889, 0.074211, 0, 0
5, 1800.00000, 0.0794904, -0.0527425, 0.0796655, -0.01695, 0.0795841, 0.0696034, 0, 0
5, 2700.00000, 0.079489, -0.0541199, 0.0796668, -0.0175239, 0.0795844, 0.0716002, 0, 0
6, 0.00000, 0.0794772, -0.0582623, 0.0796744, -0.0216688, 0.0795885, 0.0798466, 0, 0
6, 900.00000, 0.079479, -0.0601418, 0.0796773, -0.0191326, 0.0795837, 0.0791679, 0, 0
6, 1800.00000, 0.0794676, -0.0627153, 0.0796841, -0.0241247, 0.0795883, 0.0867189, 0, 0
6, 2700.00000, 0.0794638, -0.0652178, 0.0796883, -0.0247486, 0.079588, 0.0898435, 0, 0
7, 0.00000, 0.0794728, -0.0560523, 0.0796755, -0.0269921, 0.0795917, 0.0829471, 0, 0
7, 900.00000, 0.0794746, -0.0494544, 0.0796659, -0.0304616, 0.0795995, 0.0798079, 0, 0
7, 1800.00000, 0.079461, -0.0623335, 0.0796838, -0.028939, 0.0795953, 0.0912083, 0, 0
7, 2700.00000, 0.0794656, -0.0561446, 0.0796755, -0.0308905, 0.0795989, 0.0868881, 0, 0
8, 0.00000, 0.0794811, -0.0529387, 0.0796681, -0.0232468, 0.0795909, 0.0761328, 0, 0
8, 900.00000, 0.0794565, -0.0621854, 0.079685, -0.0306442, 0.0795985, 0.0926734, 0, 0
8, 1800.00000, 0.0794882, -0.0629786, 0.0796802, -0.0102075, 0.0795718, 0.0731286, 0, 0
8, 2700.00000, 0.0794895, -0.0601501, 0.0796758, -0.0109131, 0.0795748, 0.071006, 0, 0
9, 0.00000, 0.0794848, -0.0309073, 0.0796356, -0.0361257, 0.0796194, 0.0668693, 0, 0
9, 900.00000, 0.0794804, -0.0192506, 0.0796212, -0.047485, 0.0796384, 0.0666794, 0, 0
9, 1800.00000, 0.0794821, -0.0532958, 0.0796692, -0.0208062, 0.0795888, 0.0740492, 0, 0
9, 2700.00000, 0.07948, -0.054307, 0.0796703, -0.0195364, 0.0795897, 0.0737849, 0, 0
10, 0.00000, 0.0794777, -0.0506651, 0.0796669, -0.0253251, 0.0795954, 0.0759301, 0, 0
10, 900.00000, 0.079475, -0.0524513, 0.0796696, -0.0260222, 0.0795954, 0.0784223, 0, 0
10, 1800.00000, 0.0794563, -0.0499888, 0.0796691, -0.0403464, 0.0796149, 0.0902955, 0, 0
10, 2700.00000, 0.0794599, -0.0492744, 0.0796693, -0.0382199, 0.0796109, 0.0874138, 0, 0
11, 0.00000, 0.0794569, -0.0586778, 0.0796824, -0.0331154, 0.0796009, 0.0917498, 0, 0
11, 900.00000, 0.0794538, -0.0646705, 0.0796882, -0.0307441, 0.0795981, 0.095337, 0, 0
11, 1800.00000, 0.07947, -0.063454, 0.0796833, -0.0223349, 0.0795868, 0.0856981, 0, 0
11, 2700.00000, 0.0794759, -0.0509169, 0.0796684, -0.0266794, 0.0795958, 0.0775351, 0, 0
12, 0.00000, 0.0794702, -0.0641409, 0.0796863, -0.0199514, 0.0795837, 0.0840985, 0, 0
12, 900.00000, 0.079485, -0.0499245, 0.0796652, -0.0214911, 0.0795899, 0.0713434, 0, 0
12, 1800.00000, 0.079476, -0.0604892, 0.0796817, -0.0186191, 0.0795825, 0.0791056, 0, 0
12, 2700.00000, 0.0794567, -0.0687814, 0.0796953, -0.0250332, 0.0795882, 0.0937566, 0, 0
13, 0.00000, 0.0794782, -0.0491784, 0.0796658, -0.0272402, 0.0795959, 0.0762872, 0, 0
13, 900.00000, 0.0794778, -0.0549196, 0.0796745, -0.0229051, 0.0795879, 0.0778317, 0, 0
13, 1800.00000, 0.0794614, -0.0523885, 0.0796723, -0.03542, 0.0796066, 0.087781, 0, 0
13, 2700.00000, 0.079479, -0.048467, 0.0796648, -0.0263256, 0.0795964, 0.0747799, 0, 0
14, 0.00000, 0.0794685, -0.0524039, 0.0796746, -0.0301043, 0.079597, 0.082448, 0, 0
14, 900.00000, 0.0794598, -0.0546371, 0.0796792, -0.0330605, 0.0796012, 0.0876407, 0, 0
14, 1800.00000, 0.0794842, -0.0459075, 0.0796618, -0.0243174, 0.0795942, 0.070184, 0, 0
14, 2700.00000, 0.0794816, -0.0358959, 0.0796501, -0.0329731, 0.0796083, 0.0688098, 0, 0
15, 0.00000, 0.0794705, -0.0437149, 0.0796617, -0.0339947, 0.0796079, 0.0776368, 0, 0
15, 900.00000, 0.0794672, -0.0385422, 0.0796559, -0.0412183, 0.079617, 0.0797177, 0, 0
15, 1800.00000, 0.0794512, -0.0411529, 0.0796651, -0.0493184, 0.0796238, 0.0903713, 0, 0
15, 2700.00000, 0.0794462, -0.0334307, 0.0796582, -0.0598416, 0.0796357, 0.0932029, 0, 0
16, 0.00000, 0.0794399, -0.0306184, 0.0796563, -0.0668021, 0.079644, 0.0973806, 0, 0
16, 900.00000, 0.0794301, -0.0380373, 0.0796689, -0.0678832, 0.0796412, 0.105837, 0, 0
16, 1800.00000, 0.0794414, -0.0415665, 0.0796691, -0.0576008, 0.0796297, 0.0990907, 0, 0
16, 2700.00000, 0.0794503, -0.0401351, 0.079663, -0.0549867, 0.0796269, 0.0950814, 0, 0
17, 0.00000, 0.0794661, -0.0428492, 0.0796617, -0.0424625, 0.0796123, 0.0852566, 0, 0
17, 900.00000, 0.0794757, -0.0369025, 0.0796503, -0.0391969, 0.079614, 0.0760202, 0, 0
17, 1800.00000, 0.0794945, -0.0328522, 0.0796414, -0.0300818, 0.0796042, 0.0629073, 0, 0
17, 2700.00000, 0.0794751, -0.012834, 0.079624, -0.056933, 0.0796409, 0.0697235, 0, 0
18, 0.00000, 0.0794655, -0.0137762, 0.0796252, -0.0605352, 0.0796493, 0.0742594, 0, 0
18, 900.00000, 0.0794888, 0.00317457, 0.079597, -0.0643828, 0.0796543, 0.0611661, 0, 0
18, 1800.00000, 0.0795092, 0.0270607, 0.0795611, -0.0686663, 0.0796698, 0.0415658, 0, 0
18, 2700.00000, 0.0794994, 0.0265615, 0.0795661, -0.0742905, 0.0796746, 0.0476844, 0, 0
19, 0.00000, 0.0795012, 0.014591, 0.0795792, -0.0664667, 0.0796598, 0.0518376, 0, 0
19, 900.00000, 0.0795057, 0.0158313, 0.0795744, -0.0635826, 0.07966, 0.0477146, 0, 0
19, 1800.00000, 0.0795266, 0.0178722, 0.0795692, -0.0495145, 0.0796443, 0.0316228, 0, 0
19, 2700.00000, 0.0794891, 0.00453001, 0.0795958, -0.0640365, 0.0796553, 0.0594665, 0, 0
