hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166854, 0.0254111, 0.0166564, 0.053344, 0.0166582, -0.0789764, 0, 0
0, 1800.00000, 0.0166808, 0.00526397, 0.0166646, 0.0584751, 0.0166547, -0.0635336, 0, 0
0, 2700.00000, 0.0166888, 0.0269004, 0.0166574, 0.0673534, 0.0166539, -0.0943247, 0, 0
1, 0.00000, 0.0166895, 0.0334304, 0.0166547, 0.0624228, 0.0166558, -0.0959009, 0, 0
1, 900.00000, 0.0166868, 0.00195105, 0.0166635, 0.0818767, 0.0166498, -0.0837441, 0, 0
1, 1800.00000, 0.0166849, 0.00780887, 0.0166627, 0.0663974, 0.0166524, -0.0742643, 0, 0
1, 2700.00000, 0.0166886, 0.0260429, 0.0166577, 0.063384, 0.0166536, -0.0894603, 0, 0
2, 0.00000, 0.0166854, 0.0139606, 0.0166617, 0.0612614, 0.0166529, -0.0752718, 0, 0
2, 900.00000, 0.0166834, 0.0242928, 0.0166597, 0.0457553, 0.016657, -0.0700328, 0, 0
2, 1800.00000, 0.0166788, 0.0183081, 0.0166615, 0.0357576, 0.0166597, -0.054024, 0, 0
2, 2700.00000, 0.0166795, 0.0265297, 0.0166596, 0.0284196, 0.0166609, -0.0549145, 0, 0
3, 0.00000, 0.0166787, 0.0208373, 0.0166609, 0.0302498, 0.0166604, -0.0510673, 0, 0
3, 900.00000, 0.0166795, 0.0194857, 0.0166612, 0.0346348, 0.0166594, -0.0541197, 0, 0
3, 1800.00000, 0.01668, 0.0236362, 0.0166603, 0.0327671, 0.0166599, -0.0558545, 0, 0
3, 2700.00000, 0.0166761, 0.0152165, 0.0166628, 0.0263036, 0.0166611, -0.0415199, 0, 0
4, 0.00000, 0.0166779, 0.0212021, 0.0166607, 0.0244822, 0.0166613, -0.0457142, 0, 0
4, 900.00000, 0.016677, 0.0103917, 0.0166636, 0.0326866, 0.0166595, -0.0430475, 0, 0
4, 1800.00000, 0.0166761, 0.00819963, 0.0166646, 0.0320694, 0.0166593, -0.040333, 0, 0
4, 2700.00000, 0.0166765, 0.00871539, 0.0166642, 0.0325367, 0.0166593, -0.0412669, 0, 0
5, 0.00000, 0.0166779, 0.00592438, 0.0166648, 0.0397157, 0.0166575, -0.0450735, 0, 0
5, 900.00000, 0.0166778, 7.21371E-005, 0.0166665, 0.0436389, 0.0166557, -0.0437739, 0, 0
5, 1800.00000, 0.0166754, -0.00385738, 0.0166684, 0.0411414, 0.0166561, -0.0373456, 0, 0
5, 2700.00000, 0.0166758, -0.00255672, 0.0166679, 0.0412121, 0.0166563, -0.0387939, 0, 0
6, 0.00000, 0.016675, -0.00401689, 0.0166684, 0.040374, 0.0166566, -0.0364122, 0, 0
6, 900.00000, 0.0166764, 0.00461619, 0.0166654, 0.0370557, 0.0166581, -0.041829, 0, 0
6, 1800.00000, 0.0166767, -0.00050812, 0.0166665, 0.041926, 0.0166567, -0.0416078, 0, 0
6, 2700.00000, 0.0166778, 0.00754891, 0.0166645, 0.0348764, 0.0166577, -0.0424112, 0, 0
7, 0.00000, 0.0166757, 0.00763968, 0.0166647, 0.0283629, 0.0166596, -0.0359807, 0, 0
7, 900.00000, 0.0166775, 0.00561434, 0.0166649, 0.0367337, 0.0166576, -0.0425026, 0, 0
7, 1800.00000, 0.016676, 0.00856559, 0.016664, 0.0294656, 0.0166601, -0.0378801, 0, 0
7, 2700.00000, 0.0166743, 0.0106248, 0.0166629, 0.0240843, 0.0166627, -0.0348924, 0, 0
8, 0.00000, 0.0166743, 0.00585489, 0.0166643, 0.0285557, 0.0166614, -0.0344154, 0, 0
8, 900.00000, 0.0166732, -0.00473594, 0.0166674, 0.0328537, 0.0166595, -0.0281765, 0, 0
8, 1800.00000, 0.0166718, 0.0137835, 0.0166621, 0.0117491, 0.016666, -0.0257718, 0, 0
8, 2700.00000, 0.0166722, 0.0157455, 0.0166615, 0.0113489, 0.0166663, -0.0271849, 0, 0
9, 0.00000, 0.0166741, 0.0224258, 0.0166598, 0.0106371, 0.016666, -0.0330825, 0, 0
9, 900.00000, 0.0166723, 0.024081, 0.0166595, 0.00233708, 0.0166682, -0.0264498, 0, 0
9, 1800.00000, 0.0166766, 0.0324115, 0.0166568, 0.0115539, 0.0166666, -0.044037, 0, 0
9, 2700.00000, 0.0166764, 0.0226708, 0.0166599, 0.0193689, 0.0166637, -0.042079, 0, 0
10, 0.00000, 0.0166721, -0.00135711, 0.0166675, 0.0275558, 0.0166603, -0.026323, 0, 0
