hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 900.00000, 7415.54, -2.36415E-005, 7415.54, -120, 7415.54, 120, 362.181, -8.28208, 362.138, -128.496, 364.798, 111.431
0, 1800.00000, 7415.54, -2.27751E-005, 7415.54, -120, 7415.54, 120, 352.909, -8.76377, 352.393, -129.109, 356.489, 110.824
0, 2700.00000, 7415.54, -2.21097E-005, 7415.54, -120, 7415.54, 120, 343.485, -8.8711, 343.65, -129.074, 353.097, 111.056
1, 0.00000, 7415.54, -2.20103E-005, 7415.54, -120, 7415.54, 120, 342.76, -8.97081, 337.077, -129.296, 337.947, 110.714
1, 900.00000, 7415.54, -2.07002E-005, 7415.54, -120, 7415.54, 120, 328.441, -9.73671, 324.072, -130.072, 337.234, 110.176
1, 1800.00000, 7415.54, -2.01242E-005, 7415.54, -120, 7415.54, 120, 317.614, -9.51994, 312.907, -129.877, 319.36, 110.06
1, 2700.00000, 7415.54, -1.97357E-005, 7415.54, -120, 7415.54, 120, 304.27, -8.54501, 301.083, -128.927, 310.017, 111.213
2, 0.00000, 7415.54, -1.89691E-005, 7415.54, -120, 7415.54, 120, 291.677, -8.43104, 291.94, -128.916, 303.349, 111.363
2, 900.00000, 7415.54, -1.8547E-005, 7415.54, -120, 7415.54, 120, 283.227, -8.13538, 286.199, -128.525, 297.519, 111.542
2, 1800.00000, 7415.54, -1.86017E-005, 7415.54, -120, 7415.54, 120, 289.926, -8.99955, 281.161, -129.335, 294.552, 110.708
2, 2700.00000, 7415.54, -1.75329E-005, 7415.54, -120, 7415.54, 120, 272.273, -8.84479, 277.684, -128.825, 286.299, 111.121
3, 0.00000, 7415.54, -1.73443E-005, 7415.54, -120, 7415.54, 120, 269.585, -8.88172, 277.733, -129.023, 283.737, 110.899
3, 900.00000, 7415.54, -1.72583E-005, 7415.54, -120, 7415.54, 120, 267.753, -8.80403, 267.306, -129.024, 280.021, 110.904
3, 1800.00000, 7415.54, -1.72167E-005, 7415.54, -120, 7415.54, 120, 266.389, -8.69077, 269.013, -129.068, 276.559, 110.935
3, 2700.00000, 7415.54, -1.65127E-005, 7415.54, -120, 7415.54, 120, 263.752, -9.99586, 263.544, -130.377, 273.805, 109.643
4, 0.00000, 7415.54, -1.64083E-005, 7415.54, -120, 7415.54, 120, 262.821, -10.1079, 262.572, -130.508, 272.618, 109.577
4, 900.00000, 7415.54, -1.67216E-005, 7415.54, -120, 7415.54, 120, 262.721, -9.3267, 262.736, -129.992, 278.092, 110.149
4, 1800.00000, 7415.54, -1.67891E-005, 7415.54, -120, 7415.54, 120, 263.148, -9.22764, 264.961, -129.809, 280.764, 110.207
4, 2700.00000, 7415.54, -1.67527E-005, 7415.54, -120, 7415.54, 120, 260.921, -8.96523, 259.818, -129.354, 279.035, 110.507
5, 0.00000, 7415.54, -1.73981E-005, 7415.54, -120, 7415.54, 120, 271.965, -9.11865, 273.811, -129.438, 292.242, 110.344
5, 900.00000, 7415.54, -1.73407E-005, 7415.54, -120, 7415.54, 120, 270.353, -9.00888, 271.079, -129.174, 288.911, 110.391
5, 1800.00000, 7415.54, -1.78937E-005, 7415.54, -120, 7415.54, 120, 280.751, -9.27328, 277.139, -129.393, 297.045, 110.243
5, 2700.00000, 7415.54, -2.02907E-005, 7415.54, -120, 7415.54, 120, 337.881, -11.6252, 319.722, -131.011, 335.492, 108.947
6, 0.00000, 7415.54, -1.79875E-005, 7415.54, -120, 7415.54, 120, 289.796, -10.3432, 289.206, -130.563, 308.239, 109.201
6, 900.00000, 7415.54, -1.84551E-005, 7415.54, -120, 7415.54, 120, 304.83, -11.3134, 289.452, -130.582, 313.232, 108.787
6, 1800.00000, 7415.54, -2.0645E-005, 7415.54, -120, 7415.54, 120, 347.146, -11.9908, 323.705, -131.213, 346.516, 108.391
6, 2700.00000, 7415.54, -1.98056E-005, 7415.54, -120, 7415.54, 120, 319.879, -10.4452, 315.505, -130.781, 334.458, 109.154
7, 0.00000, 7415.54, -2.04976E-005, 7415.54, -120, 7415.54, 120, 333.201, -10.7003, 327.849, -131.015, 343.627, 109.108
7, 900.00000, 7415.54, -2.15524E-005, 7415.54, -120, 7415.54, 120, 343.707, -9.94338, 335.183, -130.051, 354.124, 109.81
7, 1800.00000, 7415.54, -2.24108E-005, 7415.54, -120, 7415.54, 120, 361.136, -10.3601, 357.416, -130.483, 373.561, 109.523
7, 2700.00000, 7415.54, -2.37994E-005, 7415.54, -120, 7415.54, 120, 395.431, -11.5467, 390.677, -131.783, 409.923, 108.313
