substation,feeder_name,circuit_folder,mix,season,daily_name,scenario
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13212_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13969_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_15043_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_616_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_327_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_182_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_617_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14106_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_305_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_138_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_15149_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13461_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_452_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_12814_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_739_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_457_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_1078_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_76_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13685_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_267_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13636_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_470_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_807_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_12794_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_209_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_146_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_846_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_205_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_207_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_1054_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13450_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_1153_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14989_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14231_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13641_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_462_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_406_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_393_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_15253_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_15265_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_222_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13601_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_695_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14463_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14842_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_861_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13800_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_1104_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_211_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14257_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14665_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_999_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_1023_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_396_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14356_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14701_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14859_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_843_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14893_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14619_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_128_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_552_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_945_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13363_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_1067_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_280_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14007_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13655_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13777_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_15135_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14353_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_13010_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_1083_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_416_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_888_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,res_kw_453_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_2,2,winter,com_kw_14268_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_141_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_825_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_33_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1067_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_332_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_229_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1186_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_62_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_523_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_199_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_517_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_15000_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1037_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1258_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_121_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_409_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1099_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_512_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1276_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_888_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_842_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_532_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1229_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_283_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_452_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1205_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_128_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_327_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14942_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_846_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1042_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14382_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_162_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_93_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1270_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_207_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_431_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14206_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_853_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_209_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_879_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13636_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_263_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_12907_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_993_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_24_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_514_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1115_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1149_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1223_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_278_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_829_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1160_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_314_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_12794_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_97_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_454_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_267_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_470_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14650_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_504_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_598_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13585_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_670_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13601_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13450_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_12935_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_15265_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_617_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_307_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1248_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14822_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14701_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14455_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_205_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1157_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1023_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_41_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_931_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_231_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_245_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_46_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_30_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_182_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_12814_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13891_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_15135_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_461_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_616_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_12942_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_664_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14353_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_305_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14463_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1105_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13641_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13219_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_707_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1041_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14989_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_15253_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_138_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_393_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_822_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_462_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14859_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_739_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_843_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_331_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13363_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13058_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14976_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_15153_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1194_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_250_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1228_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_407_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_15149_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1142_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_534_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_280_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13887_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_216_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_748_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_873_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14268_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_457_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13245_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13158_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14494_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1075_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14231_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_4_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1273_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_807_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_416_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_15078_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13212_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1083_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13777_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_15266_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13461_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13018_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13685_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_15043_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_15165_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14619_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_552_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1054_pu,baseline
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1256_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14257_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_695_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13010_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14106_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_396_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1088_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_453_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_292_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1104_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13655_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1078_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_627_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14300_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13969_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_20_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_13114_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14842_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1220_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_606_pu,un
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_1209_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_406_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,com_kw_14904_pu,dm
uhs11_1247,uhs11_1247--udt7105,uhs11_1247_circuit_37_1,1,winter,res_kw_689_pu,un
