 S1 (kVA), Ang1,P1 (kW),Q1 (kVAr), S2 (kVA), Ang2,P2 (kW),Q2 (kVAr), S3 (kVA), Ang3,P3 (kW),Q3 (kVAr),P_3ph (kW),Q_3ph (kVAr),S_3ph (kVA),S_sum_3ph (kVA),hour,timestep, t(sec),circuit_folder,substation,feeder,scenario,row_type,n_loads,n_evs,n_storage,n_pv,substation_xfmr_kva
4922.74,23.2304,4523.634723168473,1941.6740197428835,3401.73,16.3501,3264.162362808462,957.6069455286322,3708.71,19.2759,3500.799311258148,1224.3096203144353,11288.596397235084,4123.590585585951,12018.169907985242,12033.18,2.0,11,2700.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
4918.43,23.4312,4512.847535085467,1955.8018278887637,3286.89,16.9986,3143.2920198931647,960.9168277098432,3722.74,19.5967,3507.106881630099,1248.5969839875484,11163.246436608732,4165.315639586155,11915.029390724916,11928.06,3.0,12,0.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
4950.55,23.2943,4547.009516566392,1957.71544376466,3384.88,16.7845,3240.676168114701,977.4612973480938,3796.86,19.427,3580.6896713976694,1262.8568156153146,11368.375356078763,4198.033556728069,12118.722869185262,12132.29,3.0,13,900.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
5182.52,23.8511,4739.929665853673,2095.6097712027135,3470.15,17.0909,3316.9071477476373,1019.8372398185084,3867.18,19.7369,3639.995748372787,1305.9525658415134,11696.832561974097,4421.399576862736,12504.585806860598,12519.85,3.0,14,1800.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
5225.2,23.5067,4791.578624448544,2084.10396231277,3478.45,17.221,3322.510791873347,1029.8234996275544,3920.29,19.7229,3690.3090852283176,1322.9862204805227,11804.398501550208,4436.913682420847,12610.710805051955,12623.939999999999,3.0,15,2700.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
5303.65,23.4495,4865.627762799392,2110.537797902653,3577.49,16.9905,3421.344080595686,1045.3895839699476,4015.83,19.3371,3789.2839381024683,1329.7435186300588,12076.255781497546,4485.67090050266,12882.437546045749,12896.97,4.0,16,0.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
5359.45,23.0631,4931.090503069496,2099.53584228463,3598.95,16.9144,3443.261195157258,1047.0880786372322,4036.21,19.4669,3805.476726824498,1345.1163688310023,12179.828425051252,4491.740289752865,12981.677522349552,12994.61,4.0,17,900.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
5379.12,23.5696,4930.367009716118,2150.909836302522,3546.7,17.1683,3388.6655104871425,1046.9130565786788,4042.1,19.6929,3805.6869077688293,1362.1011599866308,12124.719427972092,4559.924052867831,12953.830652550869,12967.92,4.0,18,1800.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
5455.36,23.5841,4999.694477248499,2182.6607303405754,3641.83,17.1949,3479.0572421865354,1076.608775038277,4150.72,19.4432,3914.012516830835,1381.6593416944559,12392.76423626587,4640.928847073308,13233.246993057583,13247.91,4.0,19,2700.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
5382.54,21.8443,4996.065096023628,2002.765689713705,3636.29,16.0847,3493.9407834436006,1007.4635307987676,4078.78,17.8951,3881.451421177227,1253.308084008591,12371.457300644457,4263.537304521064,13085.515125080547,13097.61,5.0,20,0.0,uhs14_1247_circuit_45_0,uhs14,circuit_45,0,data,,,,,
