folder,building_id,baseline_demand,uncontrolled_demand,demand_management_demand,uncontrolled_scenario_name,demand_management_scenario_name,uncontrolled_diff,demand_management_diff,uncontrolled_scenario_id,demand_management_scenario_id
parquet_commercial_202512_comm_MT,184527,99574.54959383598,166087.04755084217,99574.54959383598,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",66512.49795700618,0.0,1,9
parquet_commercial_202512_comm_MT,184529,1726857.7148267247,1726857.7148267247,1726857.7148267247,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184530,472130.63078842196,501968.4988106856,466544.4149302562,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",29837.868022263632,-5586.215858165757,1,2
parquet_commercial_202512_comm_MT,184537,1440369.6829343168,1705328.4540501677,1440369.6829343168,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",264958.7711158509,0.0,1,9
parquet_commercial_202512_comm_MT,184539,678684.7291657807,1116727.57487189,678684.7291657807,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",438042.8457061093,0.0,1,9
parquet_commercial_202512_comm_MT,184544,927115.1276972533,714387.0077541918,714387.0077470765,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-212728.1199430615,-212728.1199501768,1,2
parquet_commercial_202512_comm_MT,184546,1030076.3639073264,1030076.3639073264,1030076.3639073264,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184549,622504.9079540918,1200417.2886348194,622504.9079540918,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",577912.3806807277,0.0,8,2
parquet_commercial_202512_comm_MT,184550,1378267.2331918583,1378267.2331918583,1378267.2331918583,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184551,417035.47998047527,499542.82018604234,417035.47998047527,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",82507.34020556707,0.0,1,9
parquet_commercial_202512_comm_MT,184557,983529.4769311951,983529.4769311951,983529.4769311951,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184558,865316.6761830761,1002358.2862691422,865316.6761830761,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",137041.61008606607,0.0,1,9
parquet_commercial_202512_comm_MT,184560,1680369.4463366119,3892558.2816977296,1680369.4463366119,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",2212188.8353611175,0.0,8,2
parquet_commercial_202512_comm_MT,184561,832593.2967530077,1024232.8342139231,832593.2967530077,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",191639.5374609154,0.0,1,9
parquet_commercial_202512_comm_MT,184565,550022.3232614626,863825.3577315535,550022.3232614626,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",313803.0344700909,0.0,1,9
parquet_commercial_202512_comm_MT,184570,787875.0703281134,956630.891987548,787875.0703281134,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",168755.8216594346,0.0,1,9
parquet_commercial_202512_comm_MT,184571,178304.87122632266,277835.61940372223,178304.87122632266,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",99530.74817739957,0.0,1,9
parquet_commercial_202512_comm_MT,184575,146963.6684278332,225030.23162770597,146963.6684278332,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",78066.56319987276,0.0,1,9
parquet_commercial_202512_comm_MT,184578,1917275.5759617975,1917275.5759617975,1917275.5759617975,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184579,226724.17959024018,458430.59502744325,226724.17959024018,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",231706.41543720308,0.0,8,2
parquet_commercial_202512_comm_MT,184581,194516.48017133737,217478.73635821926,194516.48017133737,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",22962.25618688189,0.0,1,9
parquet_commercial_202512_comm_MT,184584,5658015.532254085,5658015.532254085,5658015.532254085,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184586,162404.0160853399,380319.6267906683,162404.0160853399,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",217915.61070532838,0.0,1,9
parquet_commercial_202512_comm_MT,184587,2383945.4707371155,2383945.4707371155,2383945.4707371155,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184590,1941884.9840571727,1969844.9602657007,1856664.2076254408,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",27959.976208528038,-85220.77643173188,1,2
parquet_commercial_202512_comm_MT,184596,171407.93769615426,203353.3840103568,171407.93769615426,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",31945.446314202534,0.0,1,9
parquet_commercial_202512_comm_MT,184600,863461.1308554027,863461.1308554027,863461.1308554027,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184601,2211484.000670378,2211484.000670378,2211484.000670378,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184603,2299829.6032648818,2299829.6032648818,2299829.6032648818,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184608,901703.400221856,1198952.0477053514,901703.400221856,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",297248.6474834954,0.0,1,9
parquet_commercial_202512_comm_MT,184612,635268.0703151892,717141.8301612495,635268.0703151892,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",81873.7598460603,0.0,1,9
parquet_commercial_202512_comm_MT,184614,12203723.784952823,9371520.282416238,9371520.282416238,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-2832203.5025365856,-2832203.5025365856,1,2
parquet_commercial_202512_comm_MT,184615,2959214.5257935217,3821167.742173313,2959214.5257935217,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",861953.2163797915,0.0,1,9
parquet_commercial_202512_comm_MT,184616,479028.1492491277,668537.2492798372,479028.1492491277,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",189509.10003070952,0.0,8,2
parquet_commercial_202512_comm_MT,184617,380505.70860272425,380505.70860272425,380505.70860272425,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184619,185455.39918177607,341071.8971705403,185455.39918177607,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",155616.49798876423,0.0,1,9
parquet_commercial_202512_comm_MT,184623,253261.3295433612,315559.438760803,253261.3295433612,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",62298.109217441815,0.0,1,9
parquet_commercial_202512_comm_MT,184630,1448044.3784676134,1698226.1405306289,1448044.3784676134,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",250181.76206301549,0.0,1,9
parquet_commercial_202512_comm_MT,184633,562974.5181640363,769952.364092071,562974.5181640363,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",206977.84592803463,0.0,1,9
parquet_commercial_202512_comm_MT,184636,4520298.790754607,4520298.790754607,4520298.790754607,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184637,694401.3478478537,799774.7974314117,694401.3478478537,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",105373.44958355802,0.0,1,9
parquet_commercial_202512_comm_MT,184641,1345757.0698337741,1345757.0698337741,1345757.0698337741,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184646,597978.1044428643,656039.5743362246,597978.1044428643,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",58061.46989336028,0.0,1,9
parquet_commercial_202512_comm_MT,184652,400292.4848000248,490663.07788407675,400292.4848000248,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",90370.59308405197,0.0,1,9
parquet_commercial_202512_comm_MT,184654,1223956.8272151018,1110532.9578560449,1046982.2751969269,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-113423.86935905693,-176974.5520181749,1,2
parquet_commercial_202512_comm_MT,184656,871847.4136563569,993495.4782802608,871847.4136563569,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",121648.06462390395,0.0,8,2
parquet_commercial_202512_comm_MT,184664,303821.5991862008,355459.825422491,303821.5991862008,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",51638.22623629018,0.0,1,9
parquet_commercial_202512_comm_MT,184681,896070.9049580812,1111618.720820496,896070.9049580812,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",215547.8158624149,0.0,1,9
parquet_commercial_202512_comm_MT,184683,15735702.598989967,15735702.598989967,15735702.598989967,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184687,180770.80204773752,180770.80204773752,180770.80204773752,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184689,762471.2034772241,914475.1983739194,762471.2034772241,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",152003.99489669525,0.0,1,9
parquet_commercial_202512_comm_MT,184693,98582.75021884717,134983.61202684333,98582.75021884717,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",36400.86180799616,0.0,1,9
parquet_commercial_202512_comm_MT,184694,202023.82674421027,389759.68317902717,202023.82674421027,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",187735.8564348169,0.0,8,2
parquet_commercial_202512_comm_MT,184697,752094.0679131509,831106.3203113208,752094.0679131509,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",79012.25239816995,0.0,1,9
parquet_commercial_202512_comm_MT,184700,74759.2118969955,88605.84457746,74759.2118969955,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",13846.632680464492,0.0,1,9
parquet_commercial_202512_comm_MT,184704,558867.7359613961,924788.3664417679,558867.7359613961,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",365920.63048037176,0.0,8,2
parquet_commercial_202512_comm_MT,184706,332523.54425942095,343502.41349067225,322582.60948349984,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",10978.869231251301,-9940.934775921109,1,2
parquet_commercial_202512_comm_MT,184708,316054.11047136516,500980.00951392413,316054.11047136516,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",184925.89904255897,0.0,1,9
parquet_commercial_202512_comm_MT,184709,24215710.72890934,28920456.93255268,24215710.72890934,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",4704746.203643341,0.0,8,2
parquet_commercial_202512_comm_MT,184710,490509.2808274971,584954.9418795332,490509.2808274971,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",94445.66105203616,0.0,1,9
parquet_commercial_202512_comm_MT,184712,1027150.3071238229,1027150.3071238229,1027150.3071238229,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184714,842058.3491288378,1149498.573475484,842058.3491288378,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",307440.2243466462,0.0,1,9
parquet_commercial_202512_comm_MT,184717,66423.79245056782,116092.31584161696,66423.79245056782,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",49668.52339104914,0.0,1,9
parquet_commercial_202512_comm_MT,184718,521104.8084207435,706223.093909422,521104.8084207435,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",185118.28548867855,0.0,1,9
parquet_commercial_202512_comm_MT,184720,525013.0746746612,492618.4315999691,490342.8040289196,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-32394.643074692052,-34670.27064574155,1,2
parquet_commercial_202512_comm_MT,184727,290922.0263970926,290922.0263970926,290922.0263970926,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184729,268415.9910149164,268415.9910149164,268415.9910149164,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184732,117658.83107707425,117658.83107707425,117658.83107707425,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184735,857829.8917273777,841701.0011859334,841702.4501495673,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-16128.8905414443,-16127.441577810328,1,2
parquet_commercial_202512_comm_MT,184737,141076.8635619953,141076.8635619953,141076.8635619953,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184742,2339876.3167392453,3338556.8581311493,2339876.3167392453,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",998680.541391904,0.0,8,2
parquet_commercial_202512_comm_MT,184744,295241.31014795875,408297.1458131668,295241.31014795875,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",113055.83566520805,0.0,1,9
parquet_commercial_202512_comm_MT,184745,737108.7078438385,512657.8632479508,512657.8384256294,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-224450.8445958877,-224450.86941820907,1,2
parquet_commercial_202512_comm_MT,184746,1675118.7299347653,1675118.7299347653,1675118.7299347653,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184747,1024434.04684297,1653112.9755092165,1024434.04684297,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",628678.9286662466,0.0,1,9
parquet_commercial_202512_comm_MT,184754,2508332.0762783885,2126114.8659029817,2126082.5290656816,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-382217.2103754068,-382249.5472127069,1,2
parquet_commercial_202512_comm_MT,184762,3094987.1806999487,3735912.905337077,3094987.1806999487,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",640925.7246371284,0.0,1,9
parquet_commercial_202512_comm_MT,184763,460740.31596862816,454755.18892461713,426739.27056575124,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-5985.127044011024,-34001.045402876916,1,2
parquet_commercial_202512_comm_MT,184766,805887.1206178501,860845.5355974428,805887.1206178501,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",54958.414979592664,0.0,1,9
parquet_commercial_202512_comm_MT,184767,245141.53469757407,245141.53469757407,245141.53469757407,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184772,780712.9355748737,780712.9355748737,780712.9355748737,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184776,6120210.230985498,6120210.230985498,6120210.230985498,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184782,87526.3017895762,87526.3017895762,87526.3017895762,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184786,58792.46836554079,110960.51406709809,58792.46836554079,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",52168.0457015573,0.0,1,9
parquet_commercial_202512_comm_MT,184788,901043.8170669036,1108262.9973672868,901043.8170669036,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",207219.18030038325,0.0,1,9
parquet_commercial_202512_comm_MT,184793,166863.999826228,229215.47886840603,166863.999826228,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",62351.47904217802,0.0,1,9
parquet_commercial_202512_comm_MT,184795,5005615.096218109,5005615.096218109,5005615.096218109,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184797,596504.8507778835,596504.8507778835,596504.8507778835,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184798,2526040.158252917,2613587.9412229755,2526040.158252917,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",87547.78297005827,0.0,1,9
parquet_commercial_202512_comm_MT,184799,269698.0688298675,285390.1007755467,264367.54034208757,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",15692.031945679162,-5330.528487779957,1,2
parquet_commercial_202512_comm_MT,184805,479958.5988677987,356703.7421591422,356703.7421591423,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-123254.85670865647,-123254.85670865641,1,2
parquet_commercial_202512_comm_MT,184809,2152499.690595125,2152499.690595125,2152499.690595125,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184811,1421317.0966592343,1833007.6792429725,1421317.0966592343,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",411690.58258373826,0.0,1,9
parquet_commercial_202512_comm_MT,184812,1360036.7219477177,1360036.7219477177,1360036.7219477177,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184821,392331.4698431912,515041.4452126701,392331.4698431912,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",122709.97536947887,0.0,1,9
parquet_commercial_202512_comm_MT,184823,537745.200445202,537745.200445202,537745.200445202,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184824,3793979.317352081,3793979.317352081,3793979.317352081,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184827,752487.4386673807,880973.54658335,752487.4386673807,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",128486.10791596933,0.0,1,9
parquet_commercial_202512_comm_MT,184829,222188.7513623067,329298.61733530165,222188.7513623067,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",107109.86597299494,0.0,1,9
parquet_commercial_202512_comm_MT,184831,77193.75140412102,96977.3747742617,77193.75140412102,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",19783.623370140675,0.0,1,9
parquet_commercial_202512_comm_MT,184835,909158.424363649,909158.424363649,909158.424363649,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184836,1947817.9463586363,1947817.9463586363,1947817.9463586363,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184838,151755.2499745045,151755.2499745045,151755.2499745045,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184840,158104.53065783865,197988.47152163455,158104.53065783865,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",39883.9408637959,0.0,1,9
parquet_commercial_202512_comm_MT,184843,1134413.1060183384,1716600.700205498,1134413.1060183384,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",582187.5941871596,0.0,8,2
parquet_commercial_202512_comm_MT,184844,24392506.951555625,29759245.539103694,24392506.951555625,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",5366738.58754807,0.0,8,2
parquet_commercial_202512_comm_MT,184845,906301.3763479359,977978.7116135223,906301.3763479359,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",71677.33526558639,0.0,1,9
parquet_commercial_202512_comm_MT,184846,562579.3214910023,562579.3214910023,562579.3214910023,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184849,191146.3184141354,234904.36352995117,191146.3184141354,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",43758.04511581577,0.0,1,9
parquet_commercial_202512_comm_MT,184852,848357.320993247,1108124.5807558172,848357.320993247,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",259767.25976257026,0.0,1,9
parquet_commercial_202512_comm_MT,184855,5330371.078368474,5742496.953078298,5330371.078368474,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",412125.8747098241,0.0,8,2
parquet_commercial_202512_comm_MT,184856,721682.7426915601,801157.1919345334,721682.7426915601,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",79474.44924297335,0.0,1,9
parquet_commercial_202512_comm_MT,184857,195732.4950849596,267350.70892357023,195732.4950849596,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",71618.21383861062,0.0,1,9
parquet_commercial_202512_comm_MT,184858,188913.12232767837,303598.7140456924,188913.12232767837,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",114685.59171801404,0.0,1,9
parquet_commercial_202512_comm_MT,184860,76830.73704063329,232779.93913699128,76830.73704063329,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",155949.202096358,0.0,1,9
parquet_commercial_202512_comm_MT,184861,2270461.909576974,3096698.5180709437,2270461.909576974,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",826236.6084939698,0.0,8,2
parquet_commercial_202512_comm_MT,184863,450186.7398022394,450186.7398022394,450186.7398022394,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184872,1481559.2710580938,1481559.2710580938,1481559.2710580938,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184873,1503251.5381189852,2091527.0510932067,1503251.5381189852,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",588275.5129742215,0.0,8,2
parquet_commercial_202512_comm_MT,184874,156862.21722285054,218097.65680093513,156862.21722285054,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",61235.439578084595,0.0,1,9
parquet_commercial_202512_comm_MT,184876,1336090.3164779355,1760292.796360188,1336090.3164779355,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",424202.4798822524,0.0,1,9
parquet_commercial_202512_comm_MT,184878,280366.0609448021,280366.0609448021,280366.0609448021,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184884,583507.7586027916,739224.7563219054,583507.7586027916,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",155716.99771911383,0.0,1,9
parquet_commercial_202512_comm_MT,184885,200337.30073437246,204955.11053537187,191087.40681464493,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",4617.809800999414,-9249.893919727532,1,2
parquet_commercial_202512_comm_MT,184886,1200917.1705400622,1200917.1705400622,1200917.1705400622,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184887,336216.8596429935,336216.8596429935,336216.8596429935,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184888,630186.4471174479,794479.8432555429,630186.4471174479,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",164293.39613809506,0.0,1,9
parquet_commercial_202512_comm_MT,184894,150794.0594378439,169252.65534712205,150794.0594378439,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",18458.59590927814,0.0,1,9
parquet_commercial_202512_comm_MT,184896,4114839.42903166,4114839.42903166,4114839.42903166,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184897,529332.8783640305,610909.2961398704,529332.8783640305,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",81576.41777583992,0.0,1,9
parquet_commercial_202512_comm_MT,184908,225915.65989337018,333653.3447898756,225915.65989337018,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",107737.68489650544,0.0,8,2
parquet_commercial_202512_comm_MT,184910,2909421.307334406,2397665.6393035674,2397663.016223574,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-511755.6680308385,-511758.2911108318,1,2
parquet_commercial_202512_comm_MT,184920,93009.23933843256,93009.23933843256,93009.23933843256,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184927,995989.2231550645,960043.5243542085,897771.3693956139,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-35945.698800856015,-98217.8537594506,1,2
parquet_commercial_202512_comm_MT,184929,186001.88231522034,186001.88231522034,186001.88231522034,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184930,565526.0860730814,452659.0193560113,451725.6570094324,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-112867.06671707006,-113800.42906364897,1,2
parquet_commercial_202512_comm_MT,184933,220028.35601187646,220028.35601187646,220028.35601187646,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MT,184934,1967969.5246157958,2847296.5842791405,1967969.5246157958,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",879327.0596633446,0.0,8,2
parquet_commercial_202512_comm_MT,184935,515293.19874570414,515293.19874570414,515293.19874570414,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
