bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State
18804,0,634,0.0,Not Available,,2,Cold,"MI, Detroit",G2601630,,Single-Family Detached,1,Natural Gas,55F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,50%,85%,Vacant,Natural Gas Standard,Natural Gas,0.0,0.0,29.17,0,30,0.0,215.7003076467556,0.0,0.0,0.0,992.0455725329722,0.0,0.0,0.0,0.0,8516.645299204778,0.0,1569.39558077225,10085.747808906855,0.0,0.0,0.0,0.0,11077.793381439827,0.0,23982.0,0.0,0.1164,0.2405999999999999,0.0,18.071,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
18806,0,1138,22473.0,30-60%,,2,Cold,In another census Place,G2600550,,3 or 4 Unit,2,Natural Gas,70F,No,0F,,Shared Cooling,60% Conditioned,Central AC,Shared Heating,Ducted Heating,Natural Gas Shared Heating,,,,20000-24999,2,200%,96%,Occupied,Natural Gas Standard,Natural Gas,5.6,0.0,27.8,0,30,0.0,356.6674923995945,0.0,0.0,0.0,5635.17053727149,0.0,0.0,0.0,0.0,17737.540380033406,0.0,6789.870553750045,25991.59400036387,0.0,0.0,0.0,0.0,31626.76453763536,3746.0,46954.0,14166.0,2.5739,2.5188,7.698,28.53,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
18819,0,881,0.0,Not Available,,3,Cold,Not in a census Place,G2600070,,Single-Family Detached,1,Electricity,55F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,Not Available,0,100%,85%,Vacant,Electric Standard,Electricity,8.97,0.0,34.93,0,50,9534.481125912906,0.0,0.0,0.0,358.7189898908,11000.715689984534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.715689984534,4487.0,32531.0,0.0,2.2245,7.6959,7.247,21.011,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
18840,0,1228,92315.0,100-120%,,2,Cold,Not in a census Place,G2601470,,Single-Family Detached,1,Natural Gas,67F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,3,200%,85%,Occupied,Natural Gas Standard,Natural Gas,9.64,0.0,23.48,0,30,0.0,164.9990125069611,0.0,0.0,0.0,11035.005005194684,0.0,0.0,0.0,0.0,7526.065082022666,0.0,9952.693543048666,17479.051696141505,0.0,0.0,0.0,0.0,28514.056701336187,22110.0,24314.0,22300.0,13.3167,12.9984,9.944,26.063,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
18846,0,634,0.0,Not Available,,2,Cold,Not in a census Place,G2601030,,Single-Family Detached,2,Natural Gas,55F,No,0F,,"Room AC, EER 12.0",40% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,100%,85%,Vacant,Natural Gas Standard,Natural Gas,5.34,0.0,48.76,0,30,0.0,330.8772382244389,0.0,0.0,0.0,1378.8993851603057,0.0,0.0,0.0,0.0,15092.280900658929,0.0,1676.073450314939,16768.354350973867,0.0,0.0,0.0,0.0,18147.25373613417,3729.0,48760.0,0.0,0.5105,0.3785,5.246,45.821,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
18857,0,1698,64407.0,120-150%,,3,Cold,"MI, St Clair Shores",G2600990,,Single-Family Detached,1,Natural Gas,72F,Yes,3F,Day and Night -3h,"Room AC, EER 12.0",40% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,1,100%,85%,Occupied,Natural Gas Standard,Natural Gas,8.81,0.0,80.43,0,40,0.0,1045.6775783744888,0.0,0.0,0.0,6984.176673274228,0.0,0.0,0.0,0.0,41406.54614928242,0.0,2819.63676612695,45233.46818359129,0.0,0.0,0.0,0.0,52217.64485686552,5044.0,116389.0,3632.0,2.8269,3.7723,10.633,85.712,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
18936,0,1698,149501.0,150%+,,3,Very Cold,Not in a census Place,G2600710,,Single-Family Detached,2,Propane,70F,No,0F,,"AC, SEER 10",80% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,140000-159999,2,100%,85%,Occupied,Electric Standard,Electricity,8.56,0.0,38.52,0,50,0.0,502.9099564155333,0.0,0.0,3061.713470089205,8211.558315155495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22517.822605612524,0.0,0.0,22517.822605612524,30729.380920768017,1413.0,72783.0,9120.0,10.9696,14.3663,6.971,41.067,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
18987,0,881,19323.0,30-60%,,3,Cold,"MI, Warren",G2600990,,Mobile Home,1,Natural Gas,68F,Yes,3F,Night -2h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,15000-19999,1,50%,94%,Occupied,Natural Gas Standard,Natural Gas,12.86,0.0,32.85,0,40,0.0,307.4315526106611,0.0,0.0,0.0,3257.191873894078,0.0,0.0,0.0,0.0,14037.225048038928,0.0,2277.1622152381665,17943.569342364477,0.0,0.0,0.0,0.0,21200.761216258557,8146.000000000001,45299.0,2044.0,6.2247,5.6199,13.632,37.902,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19030,0,2179,22223.0,30-60%,,4,Cold,In another census Place,G2600070,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night +1h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 60% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,20000-24999,1,200%,85%,Occupied,Natural Gas Premium,Natural Gas,13.09,0.0,58.52,0,40,0.0,812.3930065174,0.0,0.0,0.0,9346.036427792167,0.0,0.0,0.0,0.0,42734.15809716258,0.0,3916.89485285175,48216.052464734006,0.0,0.0,0.0,0.0,57562.088892526175,7865.0,90182.0,8356.0,2.8947,3.2377,12.502,57.976,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19031,0,2179,32204.0,30-60%,,2,Cold,In another census Place,G2600810,,Single-Family Detached,1,Propane,65F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,30000-34999,1,200%,85%,Occupied,Propane Tankless,Propane,18.38,0.0,59.43,0,0,0.0,597.8649831513334,0.0,0.0,0.0,7834.082776773673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.8359237641944,23511.626604566525,0.0,2817.878339705917,26329.504944272445,34868.42364481031,10222.0,66225.0,7251.0,8.9939,8.9291,17.774,79.131,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19041,0,1228,47457.0,100-120%,,2,Cold,In another census Place,G2601550,,Single-Family Detached,1,Propane,70F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,45000-49999,1,50%,85%,Occupied,Propane Premium,Propane,17.46,0.0,44.5,0,30,0.0,609.0016838178777,0.0,0.0,0.0,3467.616902277733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23837.228563527868,0.0,1394.139080809261,26037.31308731074,29504.929989588472,4287.0,67140.0,1702.0,1.6946,0.9538,11.983,41.931,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19089,0,2179,0.0,Not Available,,4,Cold,Not in a census Place,G2601430,,Single-Family Detached,2,Other Fuel,55F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 60% AFUE",Ducted Heating,Other Fuel Fuel Furnace,,,,Not Available,0,200%,85%,Vacant,Electric Standard,Electricity,17.52,0.0,88.06,0,50,0.0,821.1851386225667,0.0,0.0,359.01206096097224,2207.1182294670057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.1182294670057,484.0,89874.0,0.0,2.1834,2.2618,6.003,72.815,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19106,0,2179,168960.0,150%+,,3,Cold,Not in a census Place,G2601170,,Single-Family Detached,2,Propane,67F,Yes,3F,Night -1h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,160000-179999,4,100%,85%,Occupied,Propane Premium,Propane,0.0,0.0,93.62,0,40,0.0,1178.4387731625054,0.0,0.0,0.0,6128.70221944151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46345.08675275453,0.0,5980.994400074712,53096.564996312016,59225.26721575353,0.0,130367.0,13925.0,2.1545,2.8867,0.0,96.926,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19135,0,1228,4849.0,0-30%,,3,Cold,In another census Place,G2600190,,Single-Family Detached,1,Propane,70F,Yes,3F,Night -1h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,<10000,1,200%,85%,Occupied,Electric Standard,Electricity,0.0,0.0,30.2,0,50,0.0,482.68805257365,0.0,0.0,2700.356840566856,8450.118166275683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19107.940704158715,0.0,0.0,19107.940704158715,27558.0588704344,0.0,53768.0,8191.000000000001,32.845099999999995,33.909,0.0,56.872,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19153,0,1698,27012.0,30-60%,,2,Cold,Not in a census Place,G2601630,,Single-Family Detached,2,Natural Gas,70F,No,0F,,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,25000-29999,1,50%,85%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,38.49,0,30,0.0,509.6505910294945,0.0,0.0,0.0,2642.6218397429275,0.0,0.0,0.0,0.0,23245.81114392032,0.0,2107.180994538278,25896.93204469825,0.0,0.0,0.0,0.0,28539.55388444117,0.0,75106.0,1948.0,4.518,5.1,0.0,42.429,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19168,0,1228,280058.0,150%+,,2,Cold,Not in a census Place,G2600490,,Single-Family Detached,1,Natural Gas,72F,No,0F,,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,2,50%,85%,Occupied,Natural Gas Tankless,Natural Gas,0.0,0.0,59.85,0,0,0.0,708.352776606261,0.0,0.0,0.0,4340.675620320783,0.0,0.0,0.0,0.0,32156.343961436563,0.0,1791.5434519627945,35322.97687464743,0.0,0.0,0.0,0.0,39663.65249496821,0.0,103904.0,4610.0,2.0485,2.6141,0.0,67.672,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19176,0,1228,0.0,Not Available,,3,Cold,Not in a census Place,G2601090,,Single-Family Detached,1,Natural Gas,55F,Yes,6F,Night +1h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,100%,85%,Vacant,Natural Gas Standard,Natural Gas,9.92,0.0,61.13,0,40,0.0,407.3687875393889,0.0,0.0,0.0,1759.598705314022,0.0,0.0,0.0,0.0,16101.910737402231,0.0,1748.462004647478,17850.372742049713,0.0,0.0,0.0,0.0,19609.971447363736,8870.0,45162.0,0.0,0.8782000000000001,0.5672,9.591,49.346,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19219,0,634,0.0,Not Available,,1,Cold,"MI, Detroit",G2601630,,Single-Family Detached,1,Natural Gas,55F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,200%,85%,Vacant,Natural Gas Standard,Natural Gas,11.65,0.0,26.57,0,30,0.0,194.30611952418332,0.0,0.0,0.0,2165.2090664323778,0.0,0.0,0.0,0.0,7679.048180652567,0.0,1675.780379244767,9354.828559897334,0.0,0.0,0.0,0.0,11520.037626329711,10951.0,21624.0,0.0,1.1273,0.2827,9.813,17.82,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19299,0,623,4849.0,0-30%,,1,Cold,In another census Place,G2601150,,50 or more Unit,14,,68F,Yes,6F,Night -3h,"AC, SEER 13",100% Conditioned,Central AC,,,,,,,<10000,1,100%,89%,Occupied,Electric Standard,Electricity,8.0,0.0,0.0,0,30,0.0,0.0,0.0,0.0,1648.2316986485778,5073.939437891683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.8715073783388,0.0,0.0,0.0,0.0,5768.810945270022,6375.0,0.0,4395.0,10.2587,9.8794,8.32,0.0,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19301,0,1698,0.0,Not Available,,3,Cold,Not in a census Place,G2601430,,Single-Family Detached,2,Natural Gas,55F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,100%,85%,Vacant,Natural Gas Standard,Natural Gas,11.99,0.0,34.69,0,40,0.0,308.31076582117777,0.0,0.0,0.0,3031.5271498614666,0.0,0.0,0.0,0.0,11980.452277570272,0.0,1681.9348717183832,13662.387149288656,0.0,0.0,0.0,0.0,16693.91429915012,4194.0,33753.0,0.0,1.2624000000000002,0.6611,6.376,23.863,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19376,0,1228,41258.0,60-80%,,3,Cold,In another census Place,G2601470,,Single-Family Detached,2,Natural Gas,70F,Yes,6F,Night -4h,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,40000-44999,3,200%,85%,Occupied,Natural Gas Standard,Natural Gas,10.81,0.0,33.27,0,40,0.0,397.9905132938778,0.0,0.0,0.0,7695.16708951204,0.0,0.0,0.0,0.0,15722.383701529205,0.0,9286.249929477031,25755.964859945405,0.0,0.0,0.0,0.0,33451.13194945744,9837.0,44157.0,20698.0,3.7428,3.3422,10.903,35.94,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19382,0,1698,129299.0,150%+,,3,Cold,In another census Place,G2600890,,Single-Family Detached,2,Propane,68F,No,0F,,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,120000-139999,4,100%,85%,Occupied,Propane Premium,Propane,13.35,0.0,39.34,0,40,0.0,403.55886362715,0.0,0.0,0.0,10044.717859082744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18403.39785146469,0.0,6938.457586327361,25341.85543779205,35386.5732968748,13785.0,59458.0,16399.0,6.2286,6.2849,11.877,32.612,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19402,0,1698,73741.0,100-120%,,4,Cold,"MI, Flint",G2600490,,Single-Family Detached,1,Natural Gas,75F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,70000-79999,4,100%,85%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,89.6,0,40,0.0,1616.580023069978,0.0,0.0,0.0,8972.956955462929,0.0,0.0,0.0,0.0,63658.55329424873,0.0,7237.6831489732,70896.23644322193,0.0,0.0,0.0,0.0,79869.19339868486,0.0,179275.0,15757.0,7.2035,8.656600000000001,0.0,88.051,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19418,0,854,27274.0,30-60%,,3,Cold,Not in a census Place,G2601390,,10 to 19 Unit,2,Electricity,72F,Yes,3F,Night +3h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,25000-29999,3,200%,89%,Occupied,Electric Standard,Electricity,2.71,0.0,15.56,0,50,5320.705278976695,0.0,0.0,0.0,5363.200584151667,16360.399421294132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16360.399421294132,1792.0,18154.0,17268.0,8.6549,11.9521,3.048,15.559,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19436,0,1138,0.0,Not Available,,2,Cold,In another census Place,G2601170,,3 or 4 Unit,2,Natural Gas,55F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,100%,96%,Vacant,Natural Gas Standard,Natural Gas,8.98,0.0,23.34,0,30,0.0,148.58703257731668,0.0,0.0,0.0,1183.7140524256054,0.0,0.0,0.0,0.0,6737.410832189217,0.0,1659.9545414554666,8397.365373644683,0.0,0.0,0.0,0.0,9581.079426070288,4493.0,21770.0,0.0,0.7232000000000001,0.2282,6.872,20.38,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19493,0,2678,12426.0,0-30%,,4,Cold,Not in a census Place,G2601610,,Single-Family Detached,2,Natural Gas,70F,Yes,3F,Night +3h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,10000-14999,3,100%,85%,Occupied,Natural Gas Standard,Natural Gas,43.14,0.0,129.13,0,40,0.0,1415.240197861661,0.0,0.0,0.0,9043.29401230426,0.0,0.0,0.0,0.0,55586.49680849522,0.0,5442.915915238511,62599.39444664633,0.0,0.0,0.0,0.0,71642.6884589506,36042.0,156479.0,10443.0,4.3913,2.5022,36.686,89.984,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19582,0,881,0.0,Not Available,,3,Cold,Not in a census Place,G2601030,,Single-Family Detached,1,Natural Gas,55F,Yes,3F,Night +2h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,50%,85%,Vacant,Natural Gas Standard,Natural Gas,0.0,0.0,67.48,0,40,0.0,570.3163025551444,0.0,0.0,0.0,982.0811561471166,0.0,0.0,0.0,0.0,22554.16341831388,0.0,1735.8599486300725,24290.316438014124,0.0,0.0,0.0,0.0,25272.39759416124,0.0,63449.0,0.0,0.0617,0.609,0.0,62.243,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19614,0,1228,22473.0,30-60%,,3,Cold,"MI, Roseville",G2600990,,Single-Family Detached,1,Natural Gas,68F,Yes,6F,Night -2h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,20000-24999,2,200%,85%,Occupied,Natural Gas Standard,Natural Gas,22.43,0.0,48.54,0,40,0.0,237.68063790967224,0.0,0.0,0.0,10774.171752741406,0.0,0.0,0.0,0.0,11722.256664748544,0.0,7400.337592918783,20098.813992411,0.0,0.0,0.0,0.0,30872.985745152408,40269.0,37726.0,15159.0,9.525,8.2601,22.896,49.365,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19634,0,2179,129299.0,150%+,,3,Cold,Not in a census Place,G2600990,,Single-Family Detached,2,Natural Gas,70F,No,0F,,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,120000-139999,4,50%,85%,Occupied,Electric Standard,Electricity,0.0,0.0,130.57,0,50,0.0,1129.2028333735725,0.0,0.0,2483.484248639412,7991.461941456156,0.0,0.0,0.0,0.0,51565.854796802494,0.0,0.0,53605.62944520117,0.0,0.0,0.0,0.0,61597.09138665732,0.0,166586.0,7472.0,4.2188,5.7556,0.0,81.555,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19669,0,2678,55558.0,80-100%,,4,Cold,In another census Place,G2600410,,Single-Family Detached,2,Propane,68F,No,0F,,"AC, SEER 15",80% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,50000-59999,4,100%,85%,Occupied,Propane Standard,Propane,11.69,0.0,54.5,0,40,0.0,621.3106687651111,0.0,0.0,0.0,8756.963576746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28355.505252373016,0.0,7664.101556073783,37871.2298297949,46628.1934065409,6915.0,91607.0,16338.000000000002,2.1807,3.1141,13.916,56.185,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19705,0,2179,189099.0,150%+,,2,Cold,In another census Place,G2600650,,Single-Family Detached,2,Natural Gas,67F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,180000-199999,5,200%,85%,Occupied,Natural Gas Standard,Natural Gas,15.94,0.0,62.04,0,30,0.0,755.8302899741611,0.0,0.0,0.0,11439.736153102522,0.0,0.0,0.0,0.0,29696.305398410936,0.0,15282.4840252007,46436.52492664827,0.0,0.0,0.0,0.0,57876.2610797508,14142.0,83637.0,36207.0,12.2515,11.8724,14.243,53.107,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19806,0,1228,4849.0,0-30%,,3,Cold,"MI, Lansing",G2600650,,Single-Family Detached,1,Natural Gas,70F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,<10000,1,50%,85%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,67.75,0,40,0.0,1062.3826293743057,0.0,0.0,0.0,3304.9624583321497,0.0,0.0,0.0,0.0,41715.14998617376,0.0,2184.8448281339165,43899.99481430768,0.0,0.0,0.0,0.0,47204.95727263983,0.0,117488.0,1798.0,3.8339,3.0962,0.0,70.406,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19836,0,623,0.0,Not Available,,2,Cold,"MI, Westland",G2601630,,2 Unit,2,Natural Gas,55F,No,0F,,"Room AC, EER 9.8",40% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,100%,96%,Vacant,Natural Gas Standard,Natural Gas,4.48,0.0,25.29,0,30,0.0,206.02896233107225,0.0,0.0,0.0,697.802218080061,0.0,0.0,0.0,0.0,8137.4113344019215,0.0,1608.6671041753275,9746.078438577251,0.0,0.0,0.0,0.0,10443.880656657311,370.0,22914.0,0.0,0.3921,0.2228,1.994,20.24,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
19907,0,1228,89096.0,120-150%,,3,Cold,"MI, Troy",G2601250,,Single-Family Detached,2,Natural Gas,65F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,2,100%,85%,Occupied,Electric Standard,Electricity,15.55,0.0,46.45,0,50,0.0,547.1636880115389,0.0,0.0,2687.461713479278,8530.712710573045,0.0,0.0,0.0,0.0,22506.978976016147,0.0,0.0,23412.56858284832,0.0,0.0,0.0,0.0,31943.281293421365,10827.0,60226.0,8071.999999999999,6.2157,6.9592,13.365,48.203,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
20007,0,1698,150186.0,150%+,,4,Cold,Not in a census Place,G2600350,,Single-Family Detached,2,Propane,72F,Yes,3F,Night -5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,140000-159999,1,100%,85%,Occupied,Electric Standard,Electricity,12.21,0.0,38.92,0,50,0.0,732.9707465007277,0.0,0.0,1654.972333262539,6604.942708471372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28483.284238968103,0.0,0.0,29787.157430164323,36392.100138635695,8486.0,80160.0,4473.0,9.5436,7.99,13.332,55.884,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
20024,0,1698,64407.0,120-150%,,3,Cold,Not in a census Place,G2600910,,Single-Family Detached,2,Natural Gas,65F,No,0F,,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,1,100%,85%,Occupied,Electric Premium,Electricity,0.0,0.0,92.45,0,50,0.0,653.8415575542277,0.0,0.0,1351.0576334939444,5384.301701204066,0.0,0.0,0.0,0.0,29629.19212334149,0.0,0.0,30933.06531453771,0.0,0.0,0.0,0.0,36317.36701574178,0.0,95735.0,3859.0,4.306100000000001,5.936,0.0,59.734,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
20029,0,322,13633.0,0-30%,,1,Cold,In another census Place,G2601630,,5 to 9 Unit,3,Natural Gas,70F,Yes,12F,Night -4h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,10000-14999,1,50%,89%,Occupied,Natural Gas Standard,Natural Gas,8.02,0.0,12.42,0,30,0.0,53.632005841516666,0.0,0.0,0.0,3041.7846373174943,0.0,0.0,0.0,0.0,5115.5555298561385,0.0,2451.246430920467,7566.801960776605,0.0,0.0,0.0,0.0,10608.5865980941,7649.0,16253.0,2410.0,6.836600000000001,7.952100000000001,7.702,16.889,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
