bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State
1652,0,2179,280058.0,150%+,,3,Cold,In another census Place,G5000070,,Single-Family Detached,2,Natural Gas,70F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,2,200%,99%,Occupied,Natural Gas Tankless,Natural Gas,3.49,0.0,94.23,0,0,0.0,1039.8161569710444,0.0,0.0,0.0,11008.628608879184,0.0,0.0,0.0,0.0,41494.17439926391,0.0,6110.238742020661,47604.41314128457,0.0,0.0,0.0,0.0,58613.04175016375,3723.0,116802.0,15723.0,9.4715,10.109,5.661,82.473,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
2153,0,2179,149501.0,120-150%,,3,Cold,In another census Place,G5000030,,Single-Family Detached,1,Propane,70F,Yes,3F,Night -1h,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,140000-159999,5,50%,99%,Occupied,Electric Standard,Electricity,2.8,0.0,55.91,0,50,0.0,681.3902381504167,0.0,0.0,3431.2760895763777,11743.650852871117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26792.557235144555,0.0,0.0,27764.67397490581,39508.32482777693,1591.0,75319.0,10660.0,6.1352,8.863299999999999,2.59,57.198,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
4840,0,1228,47457.0,80-100%,,3,Cold,Not in a census Place,G5000210,,Single-Family Detached,1,Other Fuel,65F,No,0F,,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,45000-49999,1,200%,99%,Occupied,Fuel Oil Standard,Fuel Oil,0.0,0.0,43.6,0,40,0.0,0.0,0.0,0.0,0.0,5614.362491289261,0.0,0.0,4349.46775242595,4349.46775242595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.6167882892944,10779.447032004506,0.0,60691.0,7758.0,12.7344,13.0751,0.0,54.365,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
4990,0,2179,149501.0,150%+,,3,Cold,Not in a census Place,G5000210,,Single-Family Detached,2,Fuel Oil,67F,No,0F,,"Room AC, EER 9.8",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,140000-159999,5,100%,99%,Occupied,Fuel Oil Standard,Fuel Oil,10.91,0.0,162.05,0,40,0.0,2230.8569861509554,0.0,0.0,0.0,11582.168693206224,87739.03084601954,0.0,8157.047096103461,95896.077942123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107478.24663532924,8226.0,247097.0,18512.0,6.6023000000000005,7.4395,9.84,157.935,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
7032,0,1228,74751.0,120-150%,,1,Cold,Not in a census Place,G5000230,,Single-Family Detached,1,Fuel Oil,68F,Yes,3F,Night +1h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,70000-79999,1,100%,99%,Occupied,Propane Tankless,Propane,0.0,0.0,42.66,0,0,0.0,637.7226486947555,0.0,0.0,0.0,4324.263640391139,24794.691749780515,0.0,0.0,24794.691749780515,0.0,0.0,0.0,0.0,0.0,0.0,1545.3637530181277,1545.3637530181277,30664.31914318978,0.0,69810.0,3976.0,9.005600000000001,9.4224,0.0,50.046,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
7179,0,1698,63747.0,100-120%,,2,Cold,In another census Place,G5000250,,Single-Family Detached,1,Propane,67F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,60000-69999,2,200%,99%,Occupied,Electric Standard,Electricity,0.0,0.0,30.66,0,30,0.0,334.1010199963333,0.0,0.0,5119.65852483855,11600.3390995569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13252.96686425806,0.0,0.0,15316.187198270509,26916.526297827408,0.0,37315.0,16221.0,5.9663,7.3507,0.0,34.172,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
7329,0,2179,0.0,Not Available,,5,Cold,Not in a census Place,G5000270,,Single-Family Detached,2,Other Fuel,55F,Yes,6F,Night -3h,"Room AC, EER 12.0",80% Conditioned,Room AC,"Fuel Furnace, 60% AFUE",Ducted Heating,Other Fuel Fuel Furnace,,,,Not Available,0,50%,99%,Vacant,Electric Standard,Electricity,19.24,0.0,98.66,0,66,0.0,596.1065567303,0.0,0.0,358.13284775045554,2452.711786271328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452.711786271328,7793.0,66158.0,0.0,3.373,2.7768,14.863,87.693,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
7583,0,2179,13633.0,0-30%,,4,Cold,Not in a census Place,G5000030,,Single-Family Detached,1,Fuel Oil,67F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,10000-14999,1,200%,99%,Occupied,Fuel Oil Standard,Fuel Oil,0.0,0.0,92.55,0,40,0.0,1390.9152990373668,0.0,0.0,0.0,7851.960112054178,54678.2695620315,0.0,4226.084831883444,58904.35439391495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66756.31450596913,0.0,153991.0,8070.0,19.8562,16.911900000000003,0.0,107.672,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
8390,0,2678,267342.0,150%+,,4,Cold,"VT, Burlington",G5000070,,Single-Family Detached,2,Propane,72F,Yes,3F,Night -2h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Propane Fuel Wall/Floor Furnace,,,,200000+,3,50%,99%,Occupied,Propane Standard,Propane,11.48,0.0,34.82,0,40,0.0,0.0,0.0,0.0,0.0,8342.85415459265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31961.158628701865,0.0,3704.418326976889,36423.45874314412,44766.31289773677,12286.0,65299.00000000001,6061.0,4.5462,4.0557,10.138,35.504,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
9426,0,1698,89096.0,120-150%,,3,Cold,Not in a census Place,G5000050,,Single-Family Detached,1,Fuel Oil,68F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,80000-99999,2,200%,99%,Occupied,Propane Standard,Propane,11.52,0.0,39.03,0,40,0.0,466.5691437141778,0.0,0.0,0.0,8470.340070117567,18158.097365730544,0.0,0.0,18158.097365730544,0.0,0.0,0.0,0.0,0.0,0.0,8098.139810998845,8098.139810998845,34726.57724684696,6652.0,51162.0,16788.0,21.5322,21.4275,10.795,50.92,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
10174,0,7414,0.0,Not Available,,4,Cold,Not in a census Place,G5000270,,Single-Family Attached,2,Electricity,55F,Yes,6F,Day and Night -4h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 10, 6.2 HSPF",Ducted Heat Pump,Electricity ASHP,,,,Not Available,0,200%,84%,Vacant,Electric Standard,Electricity,20.52,50.04,20.52,0,50,2800.2940754955835,109.60858024441112,4945.281238086078,60.079569385305554,372.2002591187222,8783.633044131671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8783.633044131671,232.0,35188.0,0.0,2.1491,18.122,6.728,63.427,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
10402,0,3310,149501.0,150%+,,4,Cold,Not in a census Place,G5000110,,Single-Family Detached,2,Other Fuel,62F,No,0F,,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,140000-159999,2,100%,99%,Occupied,Propane Tankless,Propane,0.0,0.0,62.3,0,0,0.0,0.0,0.0,0.0,0.0,6498.557909998855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.7911615445,4427.424657091761,10925.982567090618,0.0,76623.0,8077.0,2.7329,2.9606,0.0,62.452,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
10612,0,623,32204.0,30-60%,,1,Cold,Not in a census Place,G5000070,,50 or more Unit,6,Electricity,65F,Yes,6F,Night +3h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,30000-34999,1,50%,94%,Occupied,Electric Standard,Electricity,6.76,11.64,6.76,0,30,1015.7843292169224,60.37264045547777,449.27795057401664,10.257487456027778,1020.76653740985,5775.258508813811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5775.258508813811,7315.0,8477.0,2252.0,7.973899999999999,9.8238,7.805,10.029,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
10915,0,1698,74877.0,100-120%,,3,Cold,In another census Place,G5000190,,Single-Family Detached,2,Other Fuel,70F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,70000-79999,2,100%,99%,Occupied,Fuel Oil Standard,Fuel Oil,4.35,0.0,86.55,0,40,0.0,0.0,0.0,0.0,0.0,4699.101539141411,0.0,0.0,4303.455594408911,4303.455594408911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9002.557133550323,1159.0,159440.0,8297.0,8.3829,7.99,4.145,97.426,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
11201,0,2179,64407.0,100-120%,,3,Cold,Not in a census Place,G5000250,,Single-Family Detached,1,Fuel Oil,68F,Yes,3F,Night +3h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,60000-69999,1,100%,99%,Occupied,FIXME Fuel Oil Indirect,Fuel Oil,0.0,0.0,84.08,0,40,0.0,1152.3554479171778,0.0,0.0,0.0,7413.525791076533,45736.96428214717,0.0,2815.826842214711,48552.79112436189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55966.31691543842,0.0,128698.0,4261.0,5.8631,5.6659,0.0,86.611,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
11428,0,1138,32204.0,60-80%,,4,Cold,Not in a census Place,G5000150,,2 Unit,1,Fuel Oil,72F,Yes,6F,Night +5h,,,,Shared Heating,Non-Ducted Heating,Fuel Oil Shared Heating,,,,30000-34999,1,100%,121%,Occupied,Electric Tankless,Electricity,0.0,0.0,36.72,0,0,0.0,156.49995147196668,0.0,0.0,1340.8001460379166,4699.687681281756,21311.835151853826,0.0,0.0,21311.835151853826,0.0,0.0,0.0,1294.4949169507056,0.0,0.0,0.0,0.0,27306.01775008629,0.0,55184.0,4166.0,4.552899999999999,6.565300000000001,0.0,39.461,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
13177,0,1138,22473.0,30-60%,,2,Cold,In another census Place,G5000070,,2 Unit,2,Natural Gas,70F,Yes,3F,Night -3h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 68% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,20000-24999,2,50%,121%,Occupied,Natural Gas Standard,Natural Gas,3.53,0.0,41.46,0,30,0.0,0.0,0.0,0.0,0.0,3369.731164840211,0.0,0.0,0.0,0.0,27461.345417277567,0.0,2953.277174125484,30414.32952033288,0.0,0.0,0.0,0.0,33784.06068517309,2253.0,63637.0,3918.0,7.6209,7.660399999999999,3.743,44.217,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
13764,0,1698,55104.0,80-100%,,3,Cold,Not in a census Place,G5000010,,Single-Family Detached,1,Other Fuel,72F,Yes,3F,Night,"Room AC, EER 9.8",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,50000-59999,2,50%,99%,Occupied,Electric Premium,Electricity,2.98,0.0,68.79,0,50,0.0,0.0,0.0,0.0,1584.6352764212056,5354.408452046499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.7076252546667,0.0,0.0,0.0,650.9108468525055,6779.026924153672,2337.0,122675.0,4765.0,9.926,9.7692,4.03,69.236,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
13849,0,881,55558.0,60-80%,,3,Cold,Not in a census Place,G5000250,,Single-Family Detached,1,Fuel Oil,72F,Yes,6F,Day and Night -1h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,50000-59999,4,100%,99%,Occupied,Fuel Oil Premium,Fuel Oil,0.0,0.0,46.17,0,40,0.0,571.7816579060055,0.0,0.0,0.0,6660.040069663751,22698.35438483861,0.0,6242.413794668333,28940.768179506944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35600.808249170695,0.0,63524.0,14986.0,4.1238,4.6886,0.0,48.202,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
14811,0,1228,109096.0,150%+,,3,Cold,Not in a census Place,G5000030,,Single-Family Detached,1,Fuel Oil,70F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,100000-119999,3,50%,99%,Occupied,FIXME Fuel Oil Indirect,Fuel Oil,0.0,0.0,63.97,0,40,0.0,910.8648860952668,0.0,0.0,0.0,6750.012888206622,35814.750130396416,0.0,3830.438887150945,39645.18901754736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46395.20190575398,0.0,100865.0,6761.0,9.3081,9.900799999999998,0.0,63.487,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
16478,0,1698,13633.0,0-30%,,4,Cold,Not in a census Place,G5000050,,Single-Family Detached,1,Fuel Oil,65F,No,0F,,,,,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,,,10000-14999,1,50%,99%,Occupied,Fuel Oil Standard,Fuel Oil,0.0,0.0,67.94,0,40,0.0,207.49431768193327,0.0,0.0,0.0,5847.060921006006,34197.583965186095,0.0,2378.271734447583,36575.85569963368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.9399062396444,42966.85652687933,0.0,89718.0,2257.0,8.5952,9.06,0.0,68.61,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
17018,0,2678,27012.0,30-60%,,4,Cold,Not in a census Place,G5000210,,Single-Family Detached,1,Fuel Oil,75F,No,0F,,"Room AC, EER 9.8",<10% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,25000-29999,1,100%,99%,Occupied,Electric Premium,Electricity,1.95,0.0,88.75,0,50,0.0,1725.309390103872,0.0,0.0,1448.06415772095,8015.4937692102785,67826.61005423807,0.0,0.0,67826.61005423807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75842.10382344836,1410.0,191021.0,4335.0,11.393,12.3685,2.399,93.882,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
17344,0,1228,68718.0,80-100%,,3,Cold,Not in a census Place,G5000110,,Single-Family Detached,1,Fuel Oil,68F,Yes,12F,Night +1h,"Room AC, EER 12.0",60% Conditioned,Room AC,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,,,60000-69999,2,50%,99%,Occupied,Propane Standard,Propane,6.18,0.0,38.87,0,40,0.0,161.48215966489445,0.0,0.0,0.0,3282.1029148587168,15154.41196753544,0.0,0.0,15154.41196753544,0.0,0.0,0.0,0.0,0.0,0.0,3157.25463896535,3807.8724147476833,22244.38729714184,8996.0,40387.0,4231.0,3.8799,3.7786,7.621,56.266,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
17742,0,881,4219.0,0-30%,,3,Cold,Not in a census Place,G5000070,,Mobile Home,1,Fuel Oil,75F,Yes,6F,Night -4h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,<10000,4,100%,137%,Occupied,Electric Premium,Electricity,0.0,0.0,54.98,0,50,0.0,948.0849120071388,0.0,0.0,4685.913340983661,11789.07686874781,37810.85718933942,0.0,0.0,37810.85718933942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49599.93405808723,0.0,106245.0,15390.0,9.5181,11.0447,0.0,56.917,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
17868,0,1228,19323.0,30-60%,,2,Cold,Not in a census Place,G5000270,,Single-Family Detached,1,Fuel Oil,72F,Yes,12F,Night +2h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,15000-19999,1,100%,99%,Occupied,Fuel Oil Standard,Fuel Oil,7.85,0.0,27.77,0,30,0.0,440.7788895390222,0.0,0.0,0.0,4546.704582651855,17446.227736282217,0.0,2731.7154450752832,20177.9431813575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24724.647764009354,4350.0,48824.0,3944.0,5.4813,5.4864,7.08,33.212,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
18730,0,1228,128932.0,150%+,,2,Cold,Not in a census Place,G5000190,,Single-Family Detached,1,Fuel Oil,68F,Yes,3F,Night +5h,,,,"Fuel Boiler, 76% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,,,120000-139999,2,100%,99%,Occupied,Electric Standard,Electricity,0.0,0.0,28.54,0,30,0.0,243.54205931311665,0.0,0.0,2932.762199213428,9694.204859156767,17464.98428477324,0.0,0.0,17464.98428477324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27159.18914393001,0.0,44755.0,8935.0,10.706,11.3698,0.0,42.793,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
21030,0,2179,109096.0,100-120%,,4,Cold,Not in a census Place,G5000070,,Single-Family Detached,2,Natural Gas,68F,Yes,6F,Day and Night +2h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,5,200%,99%,Occupied,Electric Premium,Electricity,0.0,0.0,59.66,0,50,0.0,605.7779020459834,0.0,0.0,10394.351645798206,24620.021391957875,0.0,0.0,0.0,0.0,24154.03839038404,0.0,0.0,34180.58584311611,0.0,0.0,0.0,0.0,58800.60723507399,0.0,67693.0,34806.0,10.0555,11.2813,0.0,60.798,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
21910,0,2179,85012.0,80-100%,,4,Cold,In another census Place,G5000110,,Single-Family Detached,1,Other Fuel,68F,No,0F,,"Room AC, EER 10.7",<10% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,80000-99999,5,200%,99%,Occupied,Propane Premium,Propane,2.17,0.0,49.46,0,40,0.0,0.0,0.0,0.0,0.0,11979.573064359754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14334.399113193562,15791.841545160025,27771.41460951978,2134.0,57806.0,36359.0,6.047,6.9795,2.845,44.654,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
22927,0,881,22223.0,30-60%,,2,Cold,Not in a census Place,G5000230,,Single-Family Detached,1,Fuel Oil,65F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,20000-24999,1,50%,99%,Occupied,Electric Standard,Electricity,2.56,0.0,54.79,0,30,0.0,632.1542983614834,0.0,0.0,1081.4322489355,4339.210264969922,24587.49050316876,0.0,0.0,24587.49050316876,0.0,0.0,0.0,556.2488911868777,0.0,0.0,0.0,0.0,29482.94965932556,1205.0,69268.0,2464.0,11.3526,11.5385,3.119,50.442,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
25684,0,1698,22473.0,30-60%,,2,Cold,In another census Place,G5000250,,Mobile Home,1,Fuel Oil,72F,Yes,3F,Night -1h,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,20000-24999,2,100%,137%,Occupied,Electric Premium,Electricity,2.0,0.0,28.82,0,30,0.0,444.8818845214333,0.0,0.0,2407.8719125349776,8491.441187169967,17656.945835736045,0.0,0.0,17656.945835736045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26148.38702290601,2557.0,49626.0,7562.0,8.3626,8.4655,3.618,32.729,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
26383,0,854,38588.0,30-60%,,1,Cold,In another census Place,G5000070,,10 to 19 Unit,3,Electricity,68F,Yes,12F,Night +2h,"Room AC, EER 10.7",60% Conditioned,Room AC,"Electric Wall Furnace, 100% AFUE",Non-Ducted Heating,Electricity Electric Wall Furnace,,,,35000-39999,1,50%,94%,Occupied,Electric Standard,Electricity,3.95,0.0,18.25,0,30,5322.4637053977285,0.0,0.0,0.0,937.5343534809388,8561.192101870956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8561.192101870956,3894.0,17941.0,2032.0,3.3621,7.3201,3.562,18.117,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
26404,0,2179,129299.0,150%+,,4,Cold,Not in a census Place,G5000250,,Single-Family Detached,2,Other Fuel,65F,Yes,3F,Night -1h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,120000-139999,4,200%,99%,Occupied,Electric Premium,Electricity,4.41,0.0,97.74,0,50,0.0,0.0,0.0,0.0,8704.210784115,20160.35891714717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.1325565822556,21457.491473729424,3789.0,131272.0,28991.0,13.6738,14.4209,7.049,97.685,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
26574,0,1138,47457.0,60-80%,,2,Cold,Not in a census Place,G5000210,,3 or 4 Unit,2,Fuel Oil,67F,Yes,6F,Night -2h,"Room AC, EER 12.0",20% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Fuel Oil Shared Heating,,,,45000-49999,3,100%,121%,Occupied,Propane Standard,Propane,2.77,0.0,38.52,0,30,0.0,134.22655013887777,0.0,0.0,0.0,4800.797200491173,19106.475348807857,0.0,0.0,19106.475348807857,0.0,0.0,0.0,867.1972966396056,0.0,0.0,4912.457278226789,4912.457278226789,29686.927124165424,2744.0,49584.0,8937.0,1.201,1.4921,3.119,50.936,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
27289,0,623,280058.0,150%+,,1,Cold,In another census Place,G5000070,,3 or 4 Unit,3,Natural Gas,70F,No,0F,,"Room AC, EER 10.7",40% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,200000+,2,100%,121%,Occupied,Electric Standard,Electricity,5.21,0.0,27.85,0,30,0.0,0.0,0.0,0.0,2360.101328096906,6572.118748612083,0.0,0.0,0.0,0.0,20306.601381163106,0.0,0.0,21087.635783172074,0.0,0.0,0.0,0.0,27659.75453178416,3705.0,41573.0,6812.0,6.0956,6.861800000000001,6.524,32.403,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
28163,0,1228,74909.0,100-120%,,3,Cold,In another census Place,G5000250,,Single-Family Detached,1,Fuel Oil,72F,Yes,3F,Night +1h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Boiler, 76% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,,,70000-79999,3,100%,99%,Occupied,Other Fuel,Other Fuel,2.31,0.0,52.91,0,40,0.0,269.0392424181,0.0,0.0,0.0,6760.856517802994,35655.6125392929,0.0,0.0,35655.6125392929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42416.4690570959,3592.0,90816.0,12407.0,8.7574,9.0298,3.872,57.041,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
28985,0,1138,55104.0,60-80%,,2,Cold,"VT, Burlington",G5000070,,2 Unit,2,Electricity,70F,Yes,3F,Night +3h,"Room AC, EER 12.0",60% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,50000-59999,2,100%,121%,Occupied,Propane Standard,Propane,8.92,0.0,30.29,0,30,13511.162477079788,155.91380933162222,0.0,0.0,0.0,18385.22744511401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.6318117293833,0.0,0.0,4006.8676713946224,4006.8676713946224,23071.726928238026,4426.0,45322.0,6819.0,5.2081,12.0226,8.118,37.392,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT
