Source_File,State,Matched_Buildings,Tolerance
res_1074.parquet,VT,[78265],35
res_1075.parquet,VT,"[52196, 245940, 525668]",15
res_1077.parquet,VT,[78265],40
res_1078.parquet,VT,[78265],40
res_1079.parquet,VT,"[30119, 58541, 69377, 74467, 80784, 85778, 105192, 176345, 199478, 204054, 204998, 227655, 253264, 285110, 299203, 303273, 325385, 353566, 409888, 413418, 413605, 453522, 459865, 465827, 499855, 533099, 548883]",20
res_1080.parquet,VT,"[120648, 393286, 525668]",10
res_1081.parquet,VT,"[266897, 294849, 432662, 508945]",15
res_1083.parquet,VT,"[7032, 28163, 62617, 105689, 113460, 114984, 121863, 129420, 159114, 194249, 210483, 236524, 274694, 292927, 293616, 331551, 374418, 395107, 412315, 414192, 420314, 438495, 439020, 458791, 459170, 469284, 513274, 536958, 537769]",10
res_1084.parquet,VT,"[371424, 508283, 525668]",15
res_1088.parquet,VT,[78265],60
res_1089.parquet,VT,[107256],30
res_1091.parquet,VT,"[1652, 13764, 38201, 46432, 58386, 65278, 65506, 65610, 81102, 84119, 92408, 100409, 101155, 102177, 119243, 146944, 171202, 178660, 207112, 223741, 243599, 288755, 302446, 303373, 345282, 357867, 383708, 425245, 449539, 467203, 470793, 476093, 489380, 512804, 525826, 536323]",10
res_1094.parquet,VT,"[51886, 55434, 141648, 164307, 174881, 209793, 266251, 296022, 332321, 437293, 485395]",35
res_1099.parquet,VT,[524379],15
res_11.parquet,VT,"[28985, 372114, 524379, 546436]",25
res_1102.parquet,VT,[78265],70
res_1103.parquet,VT,"[18730, 22927, 69777, 81046, 116630, 128578, 136446, 139779, 166072, 179229, 183009, 206652, 234868, 239663, 296256, 322304, 336535, 343556, 351415, 353530, 375996, 391989, 404034, 431746, 443223, 448516, 455750, 468623, 484744, 523482, 540879]",15
res_1104.parquet,VT,"[314945, 428242]",10
res_1105.parquet,VT,[337643],30
res_1106.parquet,VT,"[26404, 30249, 66976, 69193, 103396, 148017, 158243, 163552, 179856, 204487, 213389, 214023, 235488, 236846, 327876, 376260, 450575, 456722, 505059, 536502]",5
res_1108.parquet,VT,"[65506, 116630, 177787, 206651, 206652, 343556, 394996, 421082, 454712, 455750, 487060]",10
res_1109.parquet,VT,"[36959, 286190]",25
res_1110.parquet,VT,[78442],25
res_1112.parquet,VT,"[44048, 61303, 124665, 152140, 280321, 294075, 309885, 317958, 337274, 362605, 385930, 442458, 525587, 544499, 545514, 547318]",5
res_1113.parquet,VT,"[144801, 508812]",5
res_1115.parquet,VT,"[75771, 177787, 421082]",10
res_1117.parquet,VT,"[46432, 81102, 84119, 85248, 92408, 100409, 101155, 102177, 119243, 122024, 146944, 178660, 188856, 207112, 223741, 230565, 234618, 243599, 262002, 283003, 288755, 302446, 345282, 371782, 383708, 398029, 425245, 455365, 470793, 476093, 489380, 498436, 500286, 512804, 536323, 541143]",15
res_112.parquet,VT,[78265],55
res_1120.parquet,VT,"[17018, 142044, 142534, 143513, 150972, 168837, 211076, 238397, 262655, 304597, 375335, 443223, 456567]",20
res_1121.parquet,VT,[78265],65
res_1124.parquet,VT,[78265],30
res_1128.parquet,VT,"[49640, 103396, 235488, 273467, 322837, 352206, 456722, 473558, 494122]",25
res_1135.parquet,VT,[452074],15
res_1138.parquet,VT,"[111376, 170402, 277501, 464983, 523317]",30
res_114.parquet,VT,"[30119, 58541, 69377, 74467, 80784, 85778, 105192, 123729, 199478, 227655, 242608, 253264, 285110, 299203, 325385, 409888, 453522, 459865, 465827, 499855, 533099, 548883]",15
res_1142.parquet,VT,"[16478, 25684, 30119, 51668, 58541, 63466, 64301, 69377, 74467, 80784, 85778, 105192, 109748, 126478, 127822, 137298, 142631, 176345, 186619, 204054, 204998, 221937, 239068, 242608, 259895, 285110, 303273, 324086, 325385, 332036, 340438, 353566, 357943, 384480, 413418, 413605, 451778, 453522, 460548, 465827, 467619, 483613, 499855, 502196, 533099, 548883]",10
res_1144.parquet,VT,"[60624, 388379]",30
res_1146.parquet,VT,"[44895, 81923, 98621, 149154, 189342, 328979, 363914, 382538, 405669, 445968, 469011, 494128, 503672, 525703]",5
res_1148.parquet,VT,"[130791, 301697]",10
res_1149.parquet,VT,"[197356, 255664, 314826, 449271]",65
res_1153.parquet,VT,"[65506, 177787, 421082, 454712]",10
res_1155.parquet,VT,[36959],25
res_1157.parquet,VT,"[52196, 144801, 222783, 441386]",15
res_1159.parquet,VT,"[49640, 273467, 322837, 473558, 494122]",15
res_116.parquet,VT,"[172203, 468557]",10
res_1160.parquet,VT,"[176345, 204054, 204998, 353566, 397833, 413418, 413605]",10
res_1161.parquet,VT,[86059],30
res_1162.parquet,VT,[171202],10
res_1166.parquet,VT,"[245940, 371424, 498144, 525668]",10
res_1173.parquet,VT,"[258038, 317144, 536400]",20
res_1174.parquet,VT,"[7032, 14811, 31513, 54880, 89035, 101102, 121863, 122024, 142795, 188141, 194249, 210483, 234618, 236524, 236853, 267793, 377437, 398029, 412315, 414192, 420314, 469284, 513274, 514947]",10
res_1176.parquet,VT,[73072],30
res_1177.parquet,VT,[498383],15
res_1178.parquet,VT,[78265],75
res_1179.parquet,VT,[78265],45
res_1180.parquet,VT,"[49202, 78265, 78442, 108848, 115478, 123870, 136104, 176576, 214113, 220671, 234454, 277891, 320951, 352166, 353212, 375992, 391702, 402746, 497509, 518272, 522324]",95
res_1181.parquet,VT,"[60624, 78442, 277891]",45
res_1183.parquet,VT,"[147074, 258038, 432662, 452074]",15
res_1184.parquet,VT,"[128578, 468623]",5
res_1186.parquet,VT,[404803],10
res_1187.parquet,VT,[52196],10
res_1189.parquet,VT,[78265],55
res_119.parquet,VT,"[37943, 48367, 81495, 121582, 165486, 319194, 328081, 363962, 516823]",20
res_1190.parquet,VT,[52196],10
res_1194.parquet,VT,"[86392, 276945, 392737, 476768]",10
res_1195.parquet,VT,[73072],15
res_1198.parquet,VT,[78265],80
res_1200.parquet,VT,[171720],45
res_1204.parquet,VT,[171202],10
res_1205.parquet,VT,[311532],10
res_1209.parquet,VT,[52196],15
res_121.parquet,VT,"[144801, 163788, 172244, 234029, 389403, 394920, 441386]",10
res_1212.parquet,VT,"[275909, 289048, 362627, 385808, 468630]",30
res_1213.parquet,VT,[245940],5
res_1220.parquet,VT,"[52196, 172244, 389403, 394920, 441386]",25
res_1223.parquet,VT,"[197356, 314826, 449271]",50
res_1224.parquet,VT,"[25684, 30119, 51668, 58541, 64301, 69377, 80784, 105192, 105689, 109748, 126478, 127822, 137298, 142631, 159114, 186619, 204054, 204998, 239068, 239727, 242608, 259895, 274694, 288305, 293616, 303273, 325385, 331551, 340438, 357943, 384480, 413418, 438173, 451778, 458915, 459170, 460548, 465827, 502196, 548883]",10
res_1226.parquet,VT,"[148295, 412899, 425863]",15
res_1228.parquet,VT,"[38201, 65610, 81102, 119243, 171202, 178660, 345282, 357867, 383708, 425245, 470793, 536323]",10
res_1229.parquet,VT,"[225892, 338937]",20
res_123.parquet,VT,[230222],65
res_1231.parquet,VT,"[73165, 95827, 161337, 201585, 237466, 253343, 363962, 510648, 531713]",15
res_1232.parquet,VT,"[189539, 286190]",50
res_1234.parquet,VT,"[150972, 183009, 211076, 251138, 267117, 304597, 325661, 456567, 498220, 524379, 541895]",30
res_1239.parquet,VT,"[26404, 30249, 32221, 66976, 131189, 163552, 175557, 179247, 179823, 179856, 213389, 245654, 327876, 330113, 376260, 387068, 431799, 450575, 452452, 456722, 495873, 505059, 509692, 536400, 538765, 538885]",10
res_1248.parquet,VT,[171202],10
res_1252.parquet,VT,"[10612, 335314, 397833]",10
res_1253.parquet,VT,[345895],5
res_1255.parquet,VT,[114984],5
res_1256.parquet,VT,"[127208, 163788, 243603, 349521, 427951, 498383]",15
res_1258.parquet,VT,[497783],20
res_1261.parquet,VT,[277501],20
res_1264.parquet,VT,[508283],20
res_1266.parquet,VT,[152338],5
res_1267.parquet,VT,[73072],30
res_1268.parquet,VT,"[40854, 128578, 331213, 501496]",10
res_1270.parquet,VT,[26574],10
res_1273.parquet,VT,"[13764, 38201, 65610, 67790, 85373, 114984, 303373, 357867, 374418, 438495, 439020, 449539, 467203, 522625, 525826, 536958]",10
res_1275.parquet,VT,[78265],50
res_1276.parquet,VT,"[163670, 284631, 413587]",20
res_1277.parquet,VT,[78442],20
res_128.parquet,VT,"[4840, 294849]",10
res_1283.parquet,VT,"[38201, 65610, 404803]",15
res_13.parquet,VT,[78442],5
res_131.parquet,VT,"[93051, 179856, 278917, 327876, 436698]",30
res_132.parquet,VT,"[452452, 509692]",20
res_134.parquet,VT,[326191],10
res_137.parquet,VT,[546436],25
res_138.parquet,VT,[78265],45
res_140.parquet,VT,[78265],45
res_141.parquet,VT,[337643],15
res_142.parquet,VT,"[17018, 22927, 40854, 60690, 69777, 81046, 81676, 92497, 128578, 139779, 142044, 143513, 166072, 168837, 231009, 238397, 239663, 262655, 296256, 322304, 331213, 336535, 363860, 375335, 404034, 414209, 431746, 443223, 448516, 468623, 491841, 501496, 523482, 540879]",15
res_145.parquet,VT,"[256855, 540999]",35
res_146.parquet,VT,"[49640, 103396, 235488, 273467, 322837, 352206, 456722, 473558, 494122]",35
res_148.parquet,VT,"[65506, 171202, 177787, 404803, 421082, 454712]",15
res_156.parquet,VT,[256855],25
res_160.parquet,VT,"[17742, 38999, 46432, 49399, 54880, 85248, 92408, 101155, 107298, 119243, 122024, 134740, 165069, 184863, 188856, 206651, 207112, 230565, 234618, 234868, 237584, 239763, 243599, 262002, 267793, 283003, 288755, 371782, 372114, 375996, 455365, 470793, 476093, 484744, 498436, 500286, 512804, 536323, 541143]",20
res_162.parquet,VT,"[8390, 171907]",10
res_163.parquet,VT,"[78265, 78442]",70
res_165.parquet,VT,"[211076, 304597, 325661, 498220]",15
res_169.parquet,VT,"[49640, 273467, 322837, 473558, 494122]",15
res_170.parquet,VT,"[75771, 128578, 273467, 468623]",25
res_171.parquet,VT,"[436698, 452452]",30
res_173.parquet,VT,"[26383, 364116]",20
res_178.parquet,VT,[78265],20
res_181.parquet,VT,"[10612, 43528, 71581, 85778, 176345, 188151, 237424, 269423, 299203, 324086, 332036, 335314, 353566, 364968, 397833, 413605, 459865, 499855]",25
res_182.parquet,VT,"[120648, 280231, 393286, 406240, 474440, 525668]",10
res_184.parquet,VT,[408297],10
res_186.parquet,VT,[78265],45
res_188.parquet,VT,"[148295, 441655]",5
res_192.parquet,VT,[78265],60
res_196.parquet,VT,"[49235, 50830, 117921, 499911]",15
res_197.parquet,VT,"[16478, 28163, 63466, 74467, 85778, 105192, 137298, 150238, 159114, 176345, 194249, 204054, 204998, 221937, 285110, 303273, 324086, 353566, 413418, 413605, 414192, 453522, 458915, 483613, 516952, 533099]",5
res_198.parquet,VT,"[188151, 364968, 368871, 372114]",10
res_199.parquet,VT,[75771],10
res_2.parquet,VT,"[177787, 421082, 454712]",10
res_20.parquet,VT,[404803],10
res_203.parquet,VT,[211317],15
res_205.parquet,VT,"[21910, 27289, 58944, 82483, 109363, 249149, 282712, 306704, 336785, 371090, 441897, 535542]",5
res_206.parquet,VT,[171202],15
res_207.parquet,VT,"[62617, 105689, 239727, 293616, 371424, 439020, 498144, 525668]",10
res_208.parquet,VT,"[81102, 357867]",5
res_209.parquet,VT,[52196],10
res_21.parquet,VT,"[110111, 441654]",10
res_210.parquet,VT,[78265],55
res_211.parquet,VT,[272804],10
res_216.parquet,VT,"[38201, 65610, 102410, 113460, 114984, 171202, 357867, 404803]",10
res_217.parquet,VT,[78265],20
res_220.parquet,VT,[525668],10
res_222.parquet,VT,[176576],5
res_224.parquet,VT,"[2153, 25684, 30119, 51668, 58541, 64301, 69377, 80784, 105192, 105689, 109748, 116654, 123729, 126478, 127822, 137298, 138321, 141856, 142631, 159114, 162089, 171720, 178270, 186619, 195834, 199478, 204054, 204998, 227655, 230812, 239068, 239727, 242608, 253264, 259895, 274694, 281768, 285110, 288305, 293616, 298270, 303273, 316788, 325385, 331551, 340438, 341676, 351751, 357943, 361466, 368714, 382543, 384480, 384787, 412936, 413418, 438173, 451778, 458915, 459170, 460548, 465827, 467619, 498144, 502196, 509941, 523533, 541780, 544112, 548883]",25
res_225.parquet,VT,"[17868, 58522, 77137, 83135, 105505, 127743, 133561, 139149, 162426, 192504, 202812, 246199, 247546, 263831, 276725, 289955, 316529, 339799, 382308, 407298, 408623, 411190, 432527, 448764, 451849, 452016, 464380, 468672, 509684, 510277, 510630]",15
res_227.parquet,VT,"[18730, 21030, 22927, 38999, 69777, 81046, 116630, 134740, 136446, 139779, 165069, 179229, 183009, 206652, 234868, 239763, 251138, 276347, 343556, 351415, 353530, 375996, 391989, 404034, 431746, 434481, 455750, 484744, 523482, 541895]",20
res_229.parquet,VT,"[81923, 98621, 149154, 405669, 430491, 445968]",5
res_231.parquet,VT,"[223153, 450757]",10
res_236.parquet,VT,"[44002, 133599, 192661, 274704, 522487, 544417]",35
res_239.parquet,VT,"[108848, 115478]",20
res_24.parquet,VT,"[155160, 337643, 468348]",30
res_240.parquet,VT,"[144801, 441386]",15
res_241.parquet,VT,[275909],15
res_245.parquet,VT,"[65506, 171202, 177787, 206651, 394996, 421082, 454712, 487060]",10
res_247.parquet,VT,[211317],15
res_250.parquet,VT,"[127208, 133099, 134870, 163788, 185504, 189462, 201010, 237259, 243603, 349521, 404622, 425656, 427951, 434180, 435031, 498383]",5
res_251.parquet,VT,"[52196, 245940, 371424, 498144, 525668]",20
res_257.parquet,VT,"[44379, 192001, 223805, 263260, 291682, 341246, 381679]",15
res_259.parquet,VT,"[49904, 211160, 252636, 327330, 343027, 355909, 375469, 428384, 430491]",5
res_26.parquet,VT,"[11428, 41592, 58188, 58944, 70771, 82483, 133099, 134870, 185504, 243603, 249149, 306704, 315219, 338186, 343642, 349521, 387235, 441897, 488675, 503706]",30
res_261.parquet,VT,"[10402, 299262, 425533, 499497, 508666]",10
res_263.parquet,VT,[497783],20
res_264.parquet,VT,[78265],30
res_267.parquet,VT,[171202],20
res_268.parquet,VT,"[36959, 529740]",30
res_271.parquet,VT,[497509],15
res_272.parquet,VT,"[30249, 69193, 103396, 213389, 235488, 236846, 456722, 471887]",15
res_273.parquet,VT,[60624],30
res_278.parquet,VT,"[64436, 127208, 133099, 144801, 163788, 172244, 185504, 186348, 189462, 198468, 201010, 222783, 234029, 237259, 238207, 243603, 281090, 349521, 389403, 394920, 417447, 425656, 426795, 427951, 441386, 468588, 498383]",15
res_280.parquet,VT,"[52196, 163788, 172244, 389403, 394920]",25
res_282.parquet,VT,[123527],10
res_283.parquet,VT,"[102410, 105689, 113460, 142631, 159114, 239727, 274694, 288305, 293616, 331551, 371424, 438173, 458915, 459170, 474440, 498144, 502196, 525668]",15
res_287.parquet,VT,"[177787, 421082, 454712]",10
res_289.parquet,VT,"[148295, 425863]",15
res_290.parquet,VT,"[52196, 144801, 222783, 441386, 508812]",10
res_292.parquet,VT,"[337643, 468348]",20
res_298.parquet,VT,"[4840, 40854, 48621, 49640, 60690, 69777, 81046, 81676, 92497, 128578, 142044, 143513, 179247, 179823, 231009, 238397, 262655, 273467, 294849, 296256, 322304, 322837, 330113, 331213, 343556, 350472, 352206, 363860, 375335, 387068, 414209, 422915, 431799, 443223, 468623, 473558, 481202, 491841, 492628, 494122, 495873, 501496, 508945, 538885, 540879]",75
res_30.parquet,VT,"[231009, 273467, 322837, 363860, 468623]",10
res_303.parquet,VT,"[121582, 237466, 363962]",25
res_304.parquet,VT,"[148295, 237466, 363962, 412899, 425863, 510648]",15
res_305.parquet,VT,"[10915, 120648, 140428, 144801, 189342, 254547, 280231, 363914, 393286, 405669, 406240, 469011, 474440, 503672, 508812]",10
res_307.parquet,VT,"[192504, 259706]",25
res_308.parquet,VT,"[107256, 183677]",30
res_310.parquet,VT,[78265],25
res_312.parquet,VT,[291584],15
res_314.parquet,VT,"[10612, 13177, 43528, 44895, 51668, 58541, 80441, 81923, 98621, 116654, 146535, 149154, 161506, 178270, 188151, 230812, 248524, 253264, 254547, 265465, 290610, 294026, 298270, 328979, 351751, 363914, 368714, 368871, 375469, 380550, 382538, 382543, 384787, 392877, 405669, 430491, 430919, 445968, 451778, 459865, 465827, 466804, 467619, 469011, 494128, 499855, 503672, 509941, 525703]",35
res_317.parquet,VT,"[13764, 67790, 85373, 113460, 114984, 374418, 404803, 438495, 439020, 522625, 536958]",15
res_318.parquet,VT,"[52196, 172244, 389403, 394920]",20
res_319.parquet,VT,[272804],10
res_324.parquet,VT,"[13764, 38201, 65610, 67790, 85373, 100409, 113460, 114984, 146944, 178660, 302446, 303373, 345282, 374418, 383708, 438495, 439020, 449539, 467203, 522625, 525826, 536958]",15
res_325.parquet,VT,"[107256, 387599]",30
res_327.parquet,VT,"[31065, 44002, 544417]",10
res_33.parquet,VT,[171907],10
res_331.parquet,VT,"[13849, 37414, 48138, 68095, 105415, 118189, 209834, 257414, 267199, 276067, 298683, 341608, 344627, 372841, 379549, 382801, 427441, 477812, 506926, 512275, 548226]",10
res_332.parquet,VT,[301697],35
res_334.parquet,VT,"[406240, 508812]",5
res_339.parquet,VT,"[38201, 65506, 65610, 81102, 101155, 134740, 171202, 178660, 206651, 206652, 230565, 234868, 237584, 262002, 288755, 357867, 371782, 375996, 383708, 394996, 425245, 470793, 476093, 484744, 487060, 498436, 536323]",10
res_340.parquet,VT,"[17742, 38999, 49399, 107298, 165069, 276347, 434481, 541143]",5
res_344.parquet,VT,"[137298, 159114, 413418]",25
res_35.parquet,VT,"[11201, 17868, 55739, 64028, 84413, 102200, 105736, 119887, 193563, 259706, 279420, 300471, 382497, 408959, 453747, 518147]",15
res_350.parquet,VT,[60624],25
res_354.parquet,VT,"[256946, 491241]",20
res_355.parquet,VT,[245940],10
res_356.parquet,VT,"[350472, 363860]",10
res_357.parquet,VT,[37943],10
res_362.parquet,VT,"[404803, 508283]",15
res_363.parquet,VT,"[16478, 25684, 28163, 30119, 51668, 58541, 62617, 63466, 69377, 74467, 80784, 105192, 105689, 109748, 126478, 127822, 137298, 142631, 150238, 159114, 176345, 178270, 204054, 204998, 221937, 230812, 239068, 239727, 242608, 259895, 274694, 285110, 288305, 292927, 293616, 303273, 325385, 331551, 340438, 353566, 357943, 368714, 384480, 413418, 438173, 451778, 453522, 458791, 458915, 459170, 459865, 460548, 465827, 483613, 502196, 533099, 537769, 548883]",15
res_371.parquet,VT,"[26383, 275909]",25
res_373.parquet,VT,"[239763, 251138, 325661, 524379, 541895]",15
res_377.parquet,VT,"[83135, 260858, 497783]",10
res_38.parquet,VT,[171202],5
res_380.parquet,VT,"[32221, 103396, 131189, 175557, 213389, 235488, 236846, 456722, 505059]",15
res_384.parquet,VT,"[52196, 120648, 222783, 245940, 393286, 474440, 525668]",15
res_39.parquet,VT,"[8390, 40912, 105710, 155282, 303680, 326005, 438967, 439571, 495182, 510669]",10
res_391.parquet,VT,"[10612, 43528, 71581, 123703, 188151, 237424, 269423, 270751, 335314, 364968, 368871, 372114, 397833, 430919, 546436]",30
res_393.parquet,VT,"[127208, 133099, 134870, 185504, 243603, 349521, 427951, 434180, 450346, 498383, 502693]",10
res_394.parquet,VT,[484707],10
res_396.parquet,VT,"[245940, 371424, 525668]",10
res_4.parquet,VT,"[70771, 134870, 165361, 189462, 201010, 245542, 334167, 400569, 404622, 435031, 488675, 539737]",5
res_40.parquet,VT,"[75771, 177787, 421082]",15
res_401.parquet,VT,[436651],5
res_406.parquet,VT,[289048],30
res_407.parquet,VT,[491241],15
res_408.parquet,VT,[78442],5
res_409.parquet,VT,[337643],20
res_41.parquet,VT,"[31065, 44002, 133599, 192661, 544417]",15
res_411.parquet,VT,[206820],20
res_414.parquet,VT,"[266897, 294849, 508945]",10
res_416.parquet,VT,"[141856, 195834, 281768, 361466, 523533]",15
res_418.parquet,VT,[78265],25
res_419.parquet,VT,[78265],45
res_421.parquet,VT,"[18730, 65506, 85248, 101155, 134740, 136446, 166072, 179229, 183009, 206651, 206652, 230565, 234868, 237584, 239663, 262002, 288755, 351415, 353530, 371782, 375996, 391989, 431746, 455750, 476093, 484744, 487060, 498436, 512804, 523482]",15
res_426.parquet,VT,"[28985, 230222]",40
res_427.parquet,VT,"[32221, 131189, 175557, 179247, 179823, 235488, 258038, 330113, 387068, 431799, 432662, 452074, 495873, 538885]",30
res_430.parquet,VT,"[127208, 133099, 185504, 211317, 243603, 427951, 498383]",20
res_431.parquet,VT,[337643],40
res_433.parquet,VT,[73072],25
res_436.parquet,VT,"[28163, 63466, 105689, 137298, 159114, 221937, 293616, 331551, 340438, 458915]",5
res_439.parquet,VT,[78265],25
res_450.parquet,VT,"[4840, 48621, 142442, 350472, 508945]",15
res_451.parquet,VT,"[148295, 436698]",30
res_452.parquet,VT,"[155160, 337643, 468348]",30
res_453.parquet,VT,"[242608, 259895]",5
res_454.parquet,VT,[245940],15
res_455.parquet,VT,"[22927, 69777, 81046, 116630, 139779, 404034]",5
res_457.parquet,VT,[52196],10
res_46.parquet,VT,"[7583, 37943, 58955, 140400, 152338, 157703, 328081, 461507]",10
res_460.parquet,VT,"[65506, 171202, 177787, 421082, 454712]",10
res_461.parquet,VT,"[147074, 258038, 266897, 317144, 432662, 452074]",15
res_462.parquet,VT,"[26404, 30249, 66976, 69193, 103396, 148017, 158243, 163552, 204487, 213389, 214023, 235488, 236846, 450575, 456722, 536502]",5
res_464.parquet,VT,"[21910, 27289, 64436, 69976, 70771, 86505, 104595, 105993, 109363, 134870, 165361, 170604, 186348, 189462, 198468, 201010, 231447, 237259, 238207, 245542, 247193, 268126, 281090, 282712, 289941, 295349, 298207, 306704, 313894, 318749, 334167, 336785, 400569, 404622, 417447, 425656, 426795, 435031, 468588, 535542, 539737]",10
res_466.parquet,VT,"[73072, 256855]",20
res_469.parquet,VT,"[7032, 28163, 62617, 65278, 77343, 89035, 101102, 105689, 121863, 129420, 159114, 194249, 210483, 236524, 239727, 274694, 292927, 293616, 331551, 371424, 374418, 377437, 395107, 412315, 414192, 420314, 438173, 458791, 458915, 459170, 469284, 498144, 513274, 525668, 537769]",15
res_470.parquet,VT,"[126478, 186619, 189342, 239068]",5
res_473.parquet,VT,"[115478, 220671, 234454]",20
res_475.parquet,VT,"[7032, 16478, 28163, 62617, 63466, 74467, 85778, 114984, 129420, 150238, 176345, 194249, 210483, 221937, 236524, 292927, 324086, 332036, 353566, 374418, 395107, 412315, 413605, 414192, 420314, 438495, 439020, 453522, 458791, 469284, 483613, 499855, 516952, 533099, 536958, 537769]",20
res_477.parquet,VT,[234454],20
res_488.parquet,VT,"[176576, 497509]",15
res_491.parquet,VT,"[28163, 63466, 105689, 127822, 137298, 142631, 159114, 221937, 239727, 274694, 288305, 293616, 331551, 340438, 357943, 438173, 458915, 459170, 460548, 498144, 502196]",10
res_496.parquet,VT,[78265],60
res_497.parquet,VT,[231223],35
res_501.parquet,VT,[78265],15
res_504.parquet,VT,"[44379, 182265, 192001, 223805, 232232, 263260, 272804, 291682, 341246, 381679, 436651]",20
res_505.parquet,VT,"[140400, 144883, 461507, 476132, 542382]",15
res_507.parquet,VT,[468348],5
res_512.parquet,VT,[474440],10
res_513.parquet,VT,"[245940, 508283]",10
res_514.parquet,VT,"[17742, 18730, 21030, 38999, 49399, 107298, 134740, 136446, 165069, 179229, 184863, 206651, 206652, 230565, 234868, 237584, 276347, 353530, 375996, 391989, 434481, 455365, 484744, 500286, 541143]",10
res_517.parquet,VT,"[260858, 301697, 345895, 491241, 497783]",30
res_520.parquet,VT,"[260858, 497783]",10
res_522.parquet,VT,[211317],15
res_523.parquet,VT,[497783],10
res_526.parquet,VT,"[325661, 524379]",30
res_53.parquet,VT,"[148295, 201316]",10
res_531.parquet,VT,"[18730, 101155, 206651, 206652, 230565, 234868, 237584, 262002, 288755, 353530, 371782, 375996, 476093, 484744, 498436]",5
res_532.parquet,VT,"[45104, 150691, 212073, 215394, 342477, 370198, 386736, 390590, 391248, 395945, 533730]",10
res_534.parquet,VT,[163670],25
res_536.parquet,VT,"[144801, 222783, 508812]",10
res_537.parquet,VT,"[140400, 291584, 461507]",10
res_538.parquet,VT,[78265],30
res_540.parquet,VT,"[13177, 44895, 74401, 80441, 144801, 146535, 161506, 248524, 252636, 254547, 265465, 280231, 284535, 290610, 294026, 328979, 363914, 380550, 382538, 392877, 406240, 428384, 441386, 466804, 469011, 494128, 503672, 508812, 525703, 528626]",10
res_546.parquet,VT,[436698],10
res_548.parquet,VT,"[75771, 177787, 421082, 454712]",15
res_549.parquet,VT,[371424],5
res_552.parquet,VT,[212130],20
res_553.parquet,VT,"[18730, 21030, 22927, 38999, 69777, 81046, 116630, 134740, 136446, 139779, 165069, 166072, 179229, 183009, 206652, 234868, 239663, 251138, 267117, 276347, 322304, 336535, 351415, 353530, 375996, 391989, 404034, 431746, 434481, 443223, 448516, 455750, 484744, 487060, 498220, 523482, 540879, 541895]",15
res_556.parquet,VT,[436698],35
res_557.parquet,VT,[78265],55
res_558.parquet,VT,[497509],20
res_560.parquet,VT,"[44379, 62499, 182265, 201026, 223805, 228218, 263260, 341246, 381679, 388524, 436651, 519072]",50
