Source_File,State,Matched_Buildings,Tolerance
com_13132.parquet,VT,"[325557, 325806]",35.0
com_13134.parquet,VT,[325540],30.0
com_13135.parquet,VT,"[325659, 325935]",20.0
com_13137.parquet,VT,[325559],15.0
com_13138.parquet,VT,[325867],15.0
com_13141.parquet,VT,"[325546, 325660]",15.0
com_13144.parquet,VT,"[325665, 325891, 326018]",50.0
com_13145.parquet,VT,[325937],15.0
com_13146.parquet,VT,[325939],35.0
com_13147.parquet,VT,"[325537, 325571, 325593, 325594, 325658, 325711, 325816, 325829, 325937, 326036]",20.0
com_13153.parquet,VT,"[325547, 325554, 326045, 326049]",30.0
com_13154.parquet,VT,"[325537, 325890, 325937]",20.0
com_13158.parquet,VT,"[325692, 325697, 326005]",15.0
com_13164.parquet,VT,"[325519, 325557, 325806, 325885, 325895]",40.0
com_13167.parquet,VT,"[325846, 325964]",20.0
com_13169.parquet,VT,"[325559, 325573, 325657, 325839, 325960, 326016]",20.0
com_13171.parquet,VT,[325704],25.0
com_13172.parquet,VT,[326001],15.0
com_13175.parquet,VT,"[325538, 325639]",20.0
com_13178.parquet,VT,"[325764, 325849]",25.0
com_13182.parquet,VT,[325695],15.0
com_13187.parquet,VT,[325728],15.0
com_13188.parquet,VT,[325695],10.0
com_13190.parquet,VT,[325867],10.0
com_13193.parquet,VT,"[325714, 325769, 325905, 325934, 325961, 326015, 326034]",15.0
com_13194.parquet,VT,[325617],30.0
com_13196.parquet,VT,[325997],10.0
com_13202.parquet,VT,"[325890, 325937]",15.0
com_13210.parquet,VT,"[325696, 325716, 325824]",20.0
com_13212.parquet,VT,[325935],20.0
com_13217.parquet,VT,[325716],20.0
com_13219.parquet,VT,[325711],15.0
com_13221.parquet,VT,[325935],15.0
com_13223.parquet,VT,[325935],15.0
com_13224.parquet,VT,[325781],20.0
com_13226.parquet,VT,"[325799, 326020]",35.0
com_13229.parquet,VT,"[325545, 325663]",15.0
com_13230.parquet,VT,[325859],15.0
com_13231.parquet,VT,[325964],35.0
com_13233.parquet,VT,[326031],15.0
com_13234.parquet,VT,[326020],35.0
com_13239.parquet,VT,"[325546, 326016]",15.0
com_13245.parquet,VT,[325778],30.0
com_13248.parquet,VT,"[325788, 325909, 325939, 326046]",25.0
com_13250.parquet,VT,[325581],35.0
com_13252.parquet,VT,[325937],10.0
com_13255.parquet,VT,[325671],30.0
com_13257.parquet,VT,"[325654, 325795, 325981, 326017]",30.0
com_13261.parquet,VT,[],
com_13262.parquet,VT,[325665],40.0
com_13264.parquet,VT,[325796],45.0
com_13267.parquet,VT,[326031],20.0
com_13269.parquet,VT,"[325630, 326001]",20.0
com_13270.parquet,VT,"[325769, 325961]",15.0
com_13274.parquet,VT,"[325939, 326046]",30.0
com_13289.parquet,VT,[325925],15.0
com_13291.parquet,VT,[],
com_13292.parquet,VT,[326031],15.0
com_13294.parquet,VT,"[325546, 325570, 325618, 325679, 326016]",20.0
com_13299.parquet,VT,[325630],15.0
com_13303.parquet,VT,[325895],30.0
com_13304.parquet,VT,[325611],35.0
com_13305.parquet,VT,"[325620, 325685, 325767, 325901, 325907]",35.0
com_13311.parquet,VT,"[325530, 325690, 325737, 325869, 325888]",20.0
com_13313.parquet,VT,[325905],10.0
com_13315.parquet,VT,[326045],30.0
com_13316.parquet,VT,"[325817, 325842]",20.0
com_13319.parquet,VT,[325681],15.0
com_13321.parquet,VT,[325929],20.0
com_13324.parquet,VT,[325554],25.0
com_13325.parquet,VT,"[325823, 325915]",20.0
com_13333.parquet,VT,[325939],35.0
com_13335.parquet,VT,[325523],20.0
com_13337.parquet,VT,[325592],45.0
com_13339.parquet,VT,"[325657, 325960]",15.0
com_13342.parquet,VT,[325885],25.0
com_13346.parquet,VT,[325665],35.0
com_13347.parquet,VT,[325683],25.0
com_13348.parquet,VT,[325788],30.0
com_13352.parquet,VT,"[325720, 325921]",20.0
com_13354.parquet,VT,[325878],15.0
com_13360.parquet,VT,[325662],20.0
com_13363.parquet,VT,"[325828, 325786, 326020, 326040]",35.0
com_13366.parquet,VT,[325697],15.0
com_13368.parquet,VT,[325559],20.0
com_13372.parquet,VT,"[325626, 325642, 325645, 325716, 325796]",45.0
com_13379.parquet,VT,[325538],20.0
com_13382.parquet,VT,[325663],15.0
com_13386.parquet,VT,"[325519, 325885]",20.0
com_13391.parquet,VT,[325935],20.0
com_13393.parquet,VT,[325567],40.0
com_13395.parquet,VT,"[325764, 325861, 325912]",20.0
com_13397.parquet,VT,[325559],15.0
com_13398.parquet,VT,[325750],30.0
com_13400.parquet,VT,"[325620, 325681, 325685, 325720, 325801, 325871, 325907]",40.0
com_13401.parquet,VT,"[325769, 325961]",15.0
com_13404.parquet,VT,[326013],30.0
com_13406.parquet,VT,"[325823, 325863]",15.0
com_13410.parquet,VT,"[325594, 325711]",15.0
com_13413.parquet,VT,"[325778, 325796]",30.0
com_13414.parquet,VT,"[325623, 325867]",20.0
com_13418.parquet,VT,"[325546, 325570, 325618, 325628, 325649, 325660, 325679, 326016]",25.0
com_13419.parquet,VT,[325565],30.0
com_13420.parquet,VT,"[325715, 325759, 325785, 325984, 325997]",25.0
com_13423.parquet,VT,"[325573, 326016]",15.0
com_13425.parquet,VT,"[325659, 326003]",20.0
com_13427.parquet,VT,"[325559, 325573, 325657, 325960]",15.0
com_13428.parquet,VT,[],
com_13430.parquet,VT,[325720],20.0
com_13431.parquet,VT,"[325689, 325748]",15.0
com_13432.parquet,VT,[325547],15.0
com_13439.parquet,VT,[325750],30.0
com_13440.parquet,VT,[325785],10.0
com_13441.parquet,VT,[325671],20.0
com_13443.parquet,VT,[326027],25.0
com_13444.parquet,VT,"[325537, 325571, 325594, 325711, 325748, 325890, 325937, 326017]",20.0
com_13445.parquet,VT,"[325670, 325676]",35.0
com_13448.parquet,VT,[325665],40.0
com_13450.parquet,VT,[326018],15.0
com_13456.parquet,VT,"[325728, 325752]",20.0
com_13459.parquet,VT,"[325594, 325693, 325721]",15.0
com_13461.parquet,VT,[325632],20.0
com_13462.parquet,VT,"[325873, 325935]",20.0
com_13466.parquet,VT,"[325536, 325551, 325694, 325819, 325867]",20.0
com_13468.parquet,VT,[325659],15.0
com_13469.parquet,VT,[325915],5.0
com_13477.parquet,VT,"[325559, 325960, 326053]",20.0
com_13479.parquet,VT,"[325688, 325692, 325759, 325984, 326005]",20.0
com_13480.parquet,VT,[325964],15.0
com_13484.parquet,VT,"[325828, 325799, 326020]",35.0
com_13486.parquet,VT,"[325929, 326002]",15.0
com_13490.parquet,VT,[325676],40.0
com_13492.parquet,VT,"[325691, 325863]",20.0
com_13495.parquet,VT,[325817],20.0
com_13497.parquet,VT,[325823],10.0
com_13499.parquet,VT,[325521],25.0
com_13501.parquet,VT,[325739],30.0
com_13502.parquet,VT,[325703],50.0
com_13508.parquet,VT,[325796],40.0
com_13509.parquet,VT,"[325521, 325539]",20.0
com_13510.parquet,VT,[],
com_13513.parquet,VT,[325728],15.0
com_13515.parquet,VT,"[325703, 326000]",45.0
com_13517.parquet,VT,"[325671, 325925]",25.0
com_13520.parquet,VT,[325679],30.0
com_13526.parquet,VT,"[325619, 325642, 325815]",15.0
com_13527.parquet,VT,[325592],35.0
com_13532.parquet,VT,[325750],15.0
com_13533.parquet,VT,"[325846, 325964]",20.0
com_13534.parquet,VT,"[325563, 325600, 325620, 325671, 325681, 325685, 325739, 325801, 325871, 326020, 326052]",45.0
com_13537.parquet,VT,"[325563, 325879, 325929, 326002, 326052]",15.0
com_13538.parquet,VT,"[325688, 325984]",15.0
com_13539.parquet,VT,[325603],25.0
com_13540.parquet,VT,"[325846, 325878]",20.0
com_13545.parquet,VT,"[325556, 325662, 325853]",20.0
com_13551.parquet,VT,"[325688, 325984]",15.0
com_13557.parquet,VT,"[325764, 326045]",20.0
com_13562.parquet,VT,"[325558, 325867]",15.0
com_13564.parquet,VT,"[325559, 325842]",20.0
com_13567.parquet,VT,"[325519, 325557, 325806, 325885, 325895]",40.0
com_13568.parquet,VT,"[325620, 325681, 325685]",30.0
com_13569.parquet,VT,"[325525, 325550, 325681, 325941, 326015, 326030]",15.0
com_13571.parquet,VT,[325559],15.0
com_13576.parquet,VT,"[325545, 325663, 325940, 325978]",15.0
com_13577.parquet,VT,"[325521, 325617, 325944]",40.0
com_13578.parquet,VT,[325885],20.0
com_13580.parquet,VT,[325562],10.0
com_13581.parquet,VT,[326020],35.0
com_13584.parquet,VT,[325637],15.0
com_13585.parquet,VT,"[325688, 325759, 325984, 325997]",20.0
com_13587.parquet,VT,"[325817, 325842]",20.0
com_13592.parquet,VT,[325671],30.0
com_13596.parquet,VT,[325788],25.0
com_13597.parquet,VT,"[325549, 325639]",20.0
com_13601.parquet,VT,"[325558, 325563, 325771, 325879, 325929, 325957, 326002]",20.0
com_13604.parquet,VT,[325594],15.0
com_13609.parquet,VT,[325554],30.0
com_13611.parquet,VT,[325842],20.0
com_13613.parquet,VT,[325867],15.0
com_13616.parquet,VT,[325834],40.0
com_13618.parquet,VT,[325935],15.0
com_13623.parquet,VT,"[325626, 325716]",30.0
com_13625.parquet,VT,[326013],35.0
com_13628.parquet,VT,[325752],20.0
com_13636.parquet,VT,[325567],30.0
com_13637.parquet,VT,"[325611, 325846, 325916, 325964]",50.0
com_13638.parquet,VT,"[325591, 325603]",35.0
com_13641.parquet,VT,[325716],15.0
com_13645.parquet,VT,[325892],20.0
com_13647.parquet,VT,[325704],25.0
com_13649.parquet,VT,"[325639, 325662, 325853]",20.0
com_13650.parquet,VT,[325611],30.0
com_13652.parquet,VT,[325984],10.0
com_13653.parquet,VT,"[325563, 325671, 325879, 326052]",30.0
com_13655.parquet,VT,[325716],45.0
com_13657.parquet,VT,[325732],25.0
com_13661.parquet,VT,[325885],35.0
com_13663.parquet,VT,"[325534, 325749, 325938, 325998]",15.0
com_13666.parquet,VT,[325939],40.0
