bldg_id,Occurrence_Count,Unique_Source_Files
325846,18,"['com_14709.parquet', 'com_13540.parquet', 'com_14489.parquet', 'com_14295.parquet', 'com_13167.parquet', 'com_14744.parquet', 'com_14754.parquet', 'com_14075.parquet', 'com_13049.parquet', 'com_13736.parquet', 'com_14351.parquet', 'com_14002.parquet', 'com_14452.parquet', 'com_15003.parquet', 'com_13533.parquet', 'com_13797.parquet', 'com_13637.parquet', 'com_14553.parquet']"
325964,17,"['com_14034.parquet', 'com_13231.parquet', 'com_14259.parquet', 'com_14039.parquet', 'com_14489.parquet', 'com_14553.parquet', 'com_13167.parquet', 'com_13069.parquet', 'com_13995.parquet', 'com_15221.parquet', 'com_13049.parquet', 'com_13480.parquet', 'com_13533.parquet', 'com_13960.parquet', 'com_13788.parquet', 'com_13637.parquet', 'com_14046.parquet']"
325725,6,"['com_13847.parquet', 'com_14605.parquet', 'com_14328.parquet', 'com_13705.parquet', 'com_13056.parquet', 'com_14294.parquet']"
326050,5,"['com_13847.parquet', 'com_13769.parquet', 'com_14605.parquet', 'com_14295.parquet', 'com_13056.parquet']"
325714,6,"['com_13065.parquet', 'com_13680.parquet', 'com_14437.parquet', 'com_14463.parquet', 'com_13193.parquet', 'com_14087.parquet']"
325905,17,"['com_14480.parquet', 'com_13065.parquet', 'com_15082.parquet', 'com_14660.parquet', 'com_15041.parquet', 'com_13313.parquet', 'com_13759.parquet', 'com_14255.parquet', 'com_13989.parquet', 'com_14948.parquet', 'com_14037.parquet', 'com_13193.parquet', 'com_14775.parquet', 'com_13922.parquet', 'com_14554.parquet', 'com_13685.parquet', 'com_13894.parquet']"
325934,4,"['com_13193.parquet', 'com_14463.parquet', 'com_14437.parquet', 'com_13065.parquet']"
325961,8,"['com_14474.parquet', 'com_13065.parquet', 'com_13270.parquet', 'com_13680.parquet', 'com_14463.parquet', 'com_13193.parquet', 'com_14594.parquet', 'com_13401.parquet']"
326034,2,"['com_13193.parquet', 'com_13065.parquet']"
325547,4,"['com_13153.parquet', 'com_13432.parquet', 'com_13066.parquet', 'com_15019.parquet']"
325554,6,"['com_13153.parquet', 'com_13066.parquet', 'com_15019.parquet', 'com_13079.parquet', 'com_13324.parquet', 'com_13609.parquet']"
