bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
165486,0,1228,37492.0,60-80%,,3,Cold,In another census Place,G5000230,,Mobile Home,1,Fuel Oil,70F,Yes,3F,Night -2h,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,35000-39999,2,200%,137%,Occupied,Electric Standard,Electricity,0.0,0.0,69.23,0,50,0.0,619.2591712739055,0.0,0.0,4990.4141828926,13721.0013633231,27774.63839129167,0.0,0.0,27774.63839129167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41495.63975461477,0.0,89700.0,16000.0,16.6632,18.2808,0.0,77.949,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
167172,0,1698,22473.0,0-30%,,3,Cold,In another census Place,G5000070,,Mobile Home,1,Propane,70F,Yes,3F,Night,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,20000-24999,2,50%,137%,Occupied,Electric Standard,Electricity,2.66,0.0,41.4,0,50,0.0,424.3669096093778,0.0,0.0,1536.5716209129612,5609.966425236677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19525.273908083964,0.0,0.0,19905.387086097333,25515.35351133401,309.0,63003.0,4205.0,3.9006,5.573600000000001,2.634,42.265,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
168837,0,2179,4849.0,0-30%,,3,Cold,In another census Place,G5000230,,Single-Family Detached,1,Fuel Oil,67F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,<10000,1,50%,99%,Occupied,Electric Standard,Electricity,2.78,0.0,52.77,0,50,0.0,633.3265826421722,0.0,0.0,1099.3095842160055,6721.5849943999165,24634.67494546648,0.0,0.0,24634.67494546648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31356.2599398664,1688.0,69401.0,2444.0,11.4095,12.2982,3.573,54.941,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
171720,0,1698,27621.0,30-60%,,3,Cold,Not in a census Place,G5000070,,Mobile Home,1,Fuel Oil,70F,No,0F,,,,,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,,,25000-29999,2,100%,137%,Occupied,Electric Premium,Electricity,0.0,0.0,65.12,0,50,0.0,280.46901415481665,0.0,0.0,2423.1116081839336,8049.783084420427,43099.031579527,0.0,0.0,43099.031579527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51148.81466394743,0.0,116241.0,7668.0,6.6403,8.734,0.0,83.453,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
172244,0,1228,27012.0,30-60%,,2,Cold,In another census Place,G5000230,,Single-Family Detached,1,Fuel Oil,70F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,25000-29999,1,100%,99%,Occupied,Fuel Oil Standard,Fuel Oil,2.06,0.0,49.6,0,30,0.0,620.1383844844222,0.0,0.0,0.0,3865.900486641784,24123.8520701563,0.0,2693.03006381255,26816.88213396885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.6318117293833,31362.414432340018,839.0,67970.0,3964.0,7.1404,6.8108,2.51,60.532,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
176576,0,2179,16639.0,30-60%,,4,Cold,Not in a census Place,G5000010,,Single-Family Detached,2,Fuel Oil,70F,Yes,6F,Night -1h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,15000-19999,1,200%,99%,Occupied,Propane Standard,Propane,3.58,0.0,85.57,0,40,0.0,915.5540232180224,0.0,0.0,0.0,7813.567801861617,36531.60196803767,0.0,0.0,36531.60196803767,0.0,0.0,0.0,0.0,0.0,0.0,4750.975118561894,5566.5919068511885,49911.76167675047,3357.0,102445.0,8048.999999999999,28.8332,29.898,6.632,113.906,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
177787,0,623,32204.0,60-80%,,1,Cold,Not in a census Place,G5000170,,2 Unit,2,Other Fuel,75F,No,0F,,"Room AC, EER 10.7",40% Conditioned,Room AC,"Fuel Furnace, 60% AFUE",Ducted Heating,Other Fuel Fuel Furnace,,,,30000-34999,1,100%,121%,Occupied,Electric Standard,Electricity,5.05,0.0,56.28,0,30,0.0,876.2824998149445,0.0,0.0,1510.195224597461,5785.222925199666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.1372999353166,0.0,0.0,0.0,0.0,6883.360225134982,1661.0,96057.0,4185.0,11.8062,10.5016,7.182,53.526,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
180642,0,881,27012.0,30-60%,,3,Cold,In another census Place,G5000250,,Single-Family Detached,2,Propane,76F,Yes,12F,Night -3h,"Room AC, EER 9.8",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,25000-29999,1,50%,99%,Occupied,Electric Tankless,Electricity,4.06,0.0,68.1,0,0,0.0,995.8554964452112,0.0,0.0,593.7619881689221,4129.078307656439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39528.54673161882,0.0,0.0,39528.54673161882,43657.62503927526,2860.0,110469.0,1845.0,5.8653,7.2411,4.184,75.055,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
183009,0,322,54023.0,60-80%,,1,Cold,Not in a census Place,G5000070,,2 Unit,1,Natural Gas,72F,No,0F,,"Room AC, EER 12.0",40% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Natural Gas Shared Heating,,,,50000-59999,1,200%,121%,Occupied,Natural Gas Tankless,Natural Gas,2.53,0.0,13.85,0,0,0.0,181.70406350677777,0.0,0.0,0.0,4888.425450472667,0.0,0.0,0.0,0.0,8804.734161184071,0.0,3575.760127171284,13214.281482995328,0.0,0.0,0.0,0.0,18102.706933467995,907.0,23618.0,9201.0,10.4653,11.587,4.608,27.929,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
184863,0,2678,34359.0,30-60%,,3,Cold,In another census Place,G5000210,,Single-Family Detached,2,Propane,70F,Yes,12F,Day and Night +1h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,30000-34999,2,100%,99%,Occupied,Propane Standard,Propane,0.0,0.0,86.74,0,40,0.0,850.492245639789,0.0,0.0,0.0,7852.546254194523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798.8702287171,33442.33981735228,0.0,5053.7175340498,39309.62264220016,48961.03912511178,0.0,91927.0,8802.0,9.7922,11.0346,0.0,88.833,Metadata_VT_Residential_VT_baseline_metadata_and_annual_results.csv,VT,Low
