bldg_id,Occurrence_Count,Unique_Source_Files
259706,3,"['res_307.parquet', 'res_35.parquet', 'res_1054.parquet']"
278355,1,['res_1054.parquet']
302565,1,['res_1054.parquet']
316529,2,"['res_225.parquet', 'res_1054.parquet']"
518147,2,"['res_35.parquet', 'res_1054.parquet']"
436698,10,"['res_888.parquet', 'res_914.parquet', 'res_546.parquet', 'res_131.parquet', 'res_171.parquet', 'res_451.parquet', 'res_993.parquet', 'res_719.parquet', 'res_556.parquet', 'res_106.parquet']"
179247,4,"['res_298.parquet', 'res_427.parquet', 'res_1066.parquet', 'res_1239.parquet']"
179823,4,"['res_298.parquet', 'res_427.parquet', 'res_1066.parquet', 'res_1239.parquet']"
245654,4,"['res_779.parquet', 'res_794.parquet', 'res_1066.parquet', 'res_1239.parquet']"
317144,4,"['res_1173.parquet', 'res_461.parquet', 'res_1066.parquet', 'res_955.parquet']"
330113,4,"['res_298.parquet', 'res_427.parquet', 'res_1066.parquet', 'res_1239.parquet']"
431799,4,"['res_298.parquet', 'res_427.parquet', 'res_1066.parquet', 'res_1239.parquet']"
452452,8,"['res_82.parquet', 'res_1066.parquet', 'res_1239.parquet', 'res_794.parquet', 'res_914.parquet', 'res_171.parquet', 'res_132.parquet', 'res_779.parquet']"
536400,4,"['res_1173.parquet', 'res_779.parquet', 'res_1066.parquet', 'res_1239.parquet']"
538765,4,"['res_779.parquet', 'res_794.parquet', 'res_1066.parquet', 'res_1239.parquet']"
404803,16,"['res_7.parquet', 'res_216.parquet', 'res_148.parquet', 'res_581.parquet', 'res_1067.parquet', 'res_362.parquet', 'res_561.parquet', 'res_616.parquet', 'res_675.parquet', 'res_317.parquet', 'res_710.parquet', 'res_20.parquet', 'res_1186.parquet', 'res_823.parquet', 'res_579.parquet', 'res_1283.parquet']"
508283,8,"['res_1264.parquet', 'res_581.parquet', 'res_1084.parquet', 'res_513.parquet', 'res_362.parquet', 'res_599.parquet', 'res_953.parquet', 'res_1067.parquet']"
39951,1,['res_1070.parquet']
103422,1,['res_1070.parquet']
108578,1,['res_1070.parquet']
185244,1,['res_1070.parquet']
202812,2,"['res_1070.parquet', 'res_225.parquet']"
240561,1,['res_1070.parquet']
279739,1,['res_1070.parquet']
289955,2,"['res_1070.parquet', 'res_225.parquet']"
452016,2,"['res_1070.parquet', 'res_225.parquet']"
464380,2,"['res_1070.parquet', 'res_225.parquet']"
468672,2,"['res_1070.parquet', 'res_225.parquet']"
509684,2,"['res_1070.parquet', 'res_225.parquet']"
510277,2,"['res_1070.parquet', 'res_225.parquet']"
521619,1,['res_1070.parquet']
52196,14,"['res_1157.parquet', 'res_209.parquet', 'res_251.parquet', 'res_457.parquet', 'res_384.parquet', 'res_1220.parquet', 'res_280.parquet', 'res_1209.parquet', 'res_1075.parquet', 'res_1187.parquet', 'res_290.parquet', 'res_318.parquet', 'res_968.parquet', 'res_1190.parquet']"
245940,11,"['res_355.parquet', 'res_251.parquet', 'res_384.parquet', 'res_513.parquet', 'res_396.parquet', 'res_599.parquet', 'res_645.parquet', 'res_1075.parquet', 'res_454.parquet', 'res_1213.parquet', 'res_1166.parquet']"
30119,9,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
58541,10,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_314.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
69377,9,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
74467,9,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_475.parquet', 'res_561.parquet', 'res_197.parquet', 'res_363.parquet', 'res_1079.parquet']"
80784,9,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
85778,11,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_958.parquet', 'res_475.parquet', 'res_181.parquet', 'res_197.parquet', 'res_852.parquet', 'res_1079.parquet', 'res_618.parquet']"
105192,10,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_197.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
176345,11,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_475.parquet', 'res_561.parquet', 'res_181.parquet', 'res_1160.parquet', 'res_197.parquet', 'res_363.parquet', 'res_1079.parquet', 'res_618.parquet']"
199478,6,"['res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_730.parquet', 'res_635.parquet', 'res_1079.parquet']"
204054,10,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_224.parquet', 'res_561.parquet', 'res_1160.parquet', 'res_197.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
204998,10,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_224.parquet', 'res_561.parquet', 'res_1160.parquet', 'res_197.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
227655,6,"['res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_730.parquet', 'res_635.parquet', 'res_1079.parquet']"
253264,6,"['res_850.parquet', 'res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_314.parquet', 'res_1079.parquet']"
285110,9,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_197.parquet', 'res_363.parquet', 'res_1079.parquet']"
299203,5,"['res_850.parquet', 'res_114.parquet', 'res_181.parquet', 'res_1079.parquet', 'res_618.parquet']"
303273,9,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_224.parquet', 'res_561.parquet', 'res_197.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
325385,9,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
353566,10,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_475.parquet', 'res_561.parquet', 'res_181.parquet', 'res_1160.parquet', 'res_197.parquet', 'res_363.parquet', 'res_1079.parquet']"
413418,11,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_224.parquet', 'res_561.parquet', 'res_1160.parquet', 'res_197.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_344.parquet', 'res_1079.parquet']"
413605,10,"['res_1142.parquet', 'res_850.parquet', 'res_958.parquet', 'res_475.parquet', 'res_181.parquet', 'res_1160.parquet', 'res_197.parquet', 'res_852.parquet', 'res_1079.parquet', 'res_618.parquet']"
453522,9,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_475.parquet', 'res_561.parquet', 'res_197.parquet', 'res_363.parquet', 'res_1079.parquet']"
459865,10,"['res_85.parquet', 'res_850.parquet', 'res_114.parquet', 'res_596.parquet', 'res_561.parquet', 'res_181.parquet', 'res_314.parquet', 'res_363.parquet', 'res_664.parquet', 'res_1079.parquet']"
465827,9,"['res_85.parquet', 'res_1142.parquet', 'res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_314.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
499855,10,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_958.parquet', 'res_475.parquet', 'res_181.parquet', 'res_314.parquet', 'res_1079.parquet', 'res_618.parquet']"
533099,9,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_475.parquet', 'res_561.parquet', 'res_197.parquet', 'res_363.parquet', 'res_1079.parquet']"
548883,9,"['res_85.parquet', 'res_1142.parquet', 'res_850.parquet', 'res_114.parquet', 'res_224.parquet', 'res_561.parquet', 'res_1224.parquet', 'res_363.parquet', 'res_1079.parquet']"
120648,7,"['res_384.parquet', 'res_182.parquet', 'res_644.parquet', 'res_906.parquet', 'res_1080.parquet', 'res_843.parquet', 'res_305.parquet']"
393286,7,"['res_384.parquet', 'res_182.parquet', 'res_644.parquet', 'res_906.parquet', 'res_1080.parquet', 'res_843.parquet', 'res_305.parquet']"
7032,9,"['res_88.parquet', 'res_1083.parquet', 'res_958.parquet', 'res_475.parquet', 'res_1174.parquet', 'res_469.parquet', 'res_807.parquet', 'res_852.parquet', 'res_618.parquet']"
28163,9,"['res_491.parquet', 'res_850.parquet', 'res_1083.parquet', 'res_436.parquet', 'res_475.parquet', 'res_561.parquet', 'res_197.parquet', 'res_469.parquet', 'res_363.parquet']"
62617,8,"['res_850.parquet', 'res_1083.parquet', 'res_807.parquet', 'res_475.parquet', 'res_561.parquet', 'res_469.parquet', 'res_363.parquet', 'res_207.parquet']"
105689,13,"['res_491.parquet', 'res_283.parquet', 'res_850.parquet', 'res_1083.parquet', 'res_224.parquet', 'res_436.parquet', 'res_561.parquet', 'res_691.parquet', 'res_924.parquet', 'res_1224.parquet', 'res_469.parquet', 'res_363.parquet', 'res_207.parquet']"
113460,9,"['res_283.parquet', 'res_216.parquet', 'res_1083.parquet', 'res_561.parquet', 'res_616.parquet', 'res_675.parquet', 'res_317.parquet', 'res_324.parquet', 'res_691.parquet']"
114984,13,"['res_995.parquet', 'res_75.parquet', 'res_216.parquet', 'res_1083.parquet', 'res_475.parquet', 'res_561.parquet', 'res_616.parquet', 'res_675.parquet', 'res_780.parquet', 'res_317.parquet', 'res_1255.parquet', 'res_1273.parquet', 'res_324.parquet']"
121863,7,"['res_88.parquet', 'res_1083.parquet', 'res_958.parquet', 'res_1174.parquet', 'res_469.parquet', 'res_807.parquet', 'res_618.parquet']"
129420,7,"['res_88.parquet', 'res_1083.parquet', 'res_958.parquet', 'res_475.parquet', 'res_616.parquet', 'res_469.parquet', 'res_618.parquet']"
159114,12,"['res_491.parquet', 'res_283.parquet', 'res_850.parquet', 'res_1083.parquet', 'res_224.parquet', 'res_436.parquet', 'res_561.parquet', 'res_197.parquet', 'res_1224.parquet', 'res_469.parquet', 'res_363.parquet', 'res_344.parquet']"
194249,10,"['res_88.parquet', 'res_1083.parquet', 'res_958.parquet', 'res_475.parquet', 'res_1174.parquet', 'res_197.parquet', 'res_469.parquet', 'res_807.parquet', 'res_852.parquet', 'res_618.parquet']"
210483,8,"['res_88.parquet', 'res_1083.parquet', 'res_958.parquet', 'res_475.parquet', 'res_1174.parquet', 'res_469.parquet', 'res_807.parquet', 'res_618.parquet']"
236524,8,"['res_88.parquet', 'res_1083.parquet', 'res_958.parquet', 'res_475.parquet', 'res_1174.parquet', 'res_469.parquet', 'res_807.parquet', 'res_618.parquet']"
274694,11,"['res_491.parquet', 'res_283.parquet', 'res_1083.parquet', 'res_224.parquet', 'res_561.parquet', 'res_644.parquet', 'res_924.parquet', 'res_1224.parquet', 'res_469.parquet', 'res_363.parquet', 'res_691.parquet']"
292927,7,"['res_850.parquet', 'res_1083.parquet', 'res_807.parquet', 'res_561.parquet', 'res_475.parquet', 'res_469.parquet', 'res_363.parquet']"
293616,11,"['res_491.parquet', 'res_283.parquet', 'res_850.parquet', 'res_1083.parquet', 'res_224.parquet', 'res_436.parquet', 'res_561.parquet', 'res_1224.parquet', 'res_469.parquet', 'res_363.parquet', 'res_207.parquet']"
331551,13,"['res_491.parquet', 'res_283.parquet', 'res_850.parquet', 'res_1083.parquet', 'res_224.parquet', 'res_436.parquet', 'res_561.parquet', 'res_644.parquet', 'res_924.parquet', 'res_1224.parquet', 'res_469.parquet', 'res_363.parquet', 'res_691.parquet']"
374418,9,"['res_75.parquet', 'res_1083.parquet', 'res_475.parquet', 'res_616.parquet', 'res_317.parquet', 'res_469.parquet', 'res_1273.parquet', 'res_618.parquet', 'res_324.parquet']"
395107,8,"['res_75.parquet', 'res_1083.parquet', 'res_958.parquet', 'res_475.parquet', 'res_616.parquet', 'res_469.parquet', 'res_852.parquet', 'res_618.parquet']"
412315,9,"['res_850.parquet', 'res_1083.parquet', 'res_958.parquet', 'res_475.parquet', 'res_1174.parquet', 'res_469.parquet', 'res_807.parquet', 'res_852.parquet', 'res_618.parquet']"
414192,10,"['res_88.parquet', 'res_1083.parquet', 'res_958.parquet', 'res_475.parquet', 'res_1174.parquet', 'res_197.parquet', 'res_469.parquet', 'res_807.parquet', 'res_852.parquet', 'res_618.parquet']"
420314,8,"['res_88.parquet', 'res_1083.parquet', 'res_958.parquet', 'res_475.parquet', 'res_1174.parquet', 'res_469.parquet', 'res_807.parquet', 'res_618.parquet']"
438495,10,"['res_75.parquet', 'res_88.parquet', 'res_1083.parquet', 'res_475.parquet', 'res_616.parquet', 'res_675.parquet', 'res_317.parquet', 'res_1273.parquet', 'res_618.parquet', 'res_324.parquet']"
439020,10,"['res_75.parquet', 'res_1083.parquet', 'res_475.parquet', 'res_561.parquet', 'res_616.parquet', 'res_675.parquet', 'res_317.parquet', 'res_1273.parquet', 'res_207.parquet', 'res_324.parquet']"
458791,8,"['res_850.parquet', 'res_1083.parquet', 'res_807.parquet', 'res_561.parquet', 'res_475.parquet', 'res_616.parquet', 'res_469.parquet', 'res_363.parquet']"
