hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 21.1144, 179.926, 20.9512, -179.586, 20.7888, 179.662, 0, 0
0, 1800.00000, 0.211103, -0.112518, 0.20971, 0.436762, 0.207707, -0.326646, 0, 0
0, 2700.00000, 0.210989, -0.12406, 0.20978, 0.433273, 0.20775, -0.311597, 0, 0
1, 0.00000, 0.211242, -0.158691, 0.209892, 0.519014, 0.207388, -0.363897, 0, 0
1, 900.00000, 0.211069, -0.136428, 0.209757, 0.451911, 0.207695, -0.317619, 0, 0
1, 1800.00000, 0.21102, -0.107093, 0.209674, 0.418716, 0.207827, -0.313451, 0, 0
1, 2700.00000, 0.211277, -0.08783, 0.209528, 0.460859, 0.20771, -0.3765, 0, 0
2, 0.00000, 0.21119, -0.106525, 0.209602, 0.451047, 0.207734, -0.346016, 0, 0
2, 900.00000, 0.211244, -0.138755, 0.209745, 0.495402, 0.207533, -0.359518, 0, 0
2, 1800.00000, 0.2112, -0.0937711, 0.209551, 0.454687, 0.207771, -0.363168, 0, 0
2, 2700.00000, 0.211032, -0.128058, 0.209645, 0.433419, 0.207842, -0.307209, 0, 0
3, 0.00000, 0.211061, -0.110102, 0.209626, 0.430744, 0.207831, -0.323268, 0, 0
3, 900.00000, 0.210963, -0.145773, 0.209756, 0.436413, 0.207799, -0.29278, 0, 0
3, 1800.00000, 0.210976, -0.162964, 0.2098, 0.450558, 0.207744, -0.289632, 0, 0
3, 2700.00000, 0.211466, -0.0979441, 0.209574, 0.5089, 0.207483, -0.414297, 0, 0
4, 0.00000, 0.211092, -0.106534, 0.209601, 0.43723, 0.207827, -0.332771, 0, 0
4, 900.00000, 0.211092, -0.123002, 0.209624, 0.438689, 0.207802, -0.317754, 0, 0
4, 1800.00000, 0.211029, -0.0597282, 0.209435, 0.390361, 0.208057, -0.332145, 0, 0
4, 2700.00000, 0.211069, -0.0824441, 0.209509, 0.408435, 0.20794, -0.327956, 0, 0
5, 0.00000, 0.211066, -0.0770167, 0.209451, 0.400303, 0.208001, -0.325027, 0, 0
5, 900.00000, 0.211321, -0.0472113, 0.209372, 0.447536, 0.207827, -0.403003, 0, 0
5, 1800.00000, 0.211232, -0.0711721, 0.209448, 0.436945, 0.207838, -0.36832, 0, 0
5, 2700.00000, 0.211198, -0.0747908, 0.209391, 0.427119, 0.207928, -0.354534, 0, 0
6, 0.00000, 0.211223, -0.0621372, 0.209384, 0.430667, 0.207909, -0.37194, 0, 0
6, 900.00000, 0.211247, -0.0827714, 0.209487, 0.451652, 0.207785, -0.371486, 0, 0
6, 1800.00000, 0.211471, -0.06278, 0.20935, 0.467416, 0.207702, -0.407095, 0, 0
6, 2700.00000, 0.211355, -0.0516838, 0.20938, 0.439692, 0.207779, -0.392238, 0, 0
7, 0.00000, 0.211431, -0.0438354, 0.209324, 0.452471, 0.207767, -0.411237, 0, 0
7, 900.00000, 0.21138, -0.0426951, 0.209265, 0.446599, 0.207885, -0.405137, 0, 0
7, 1800.00000, 0.21173, 0.0096716, 0.209108, 0.498738, 0.207686, -0.512297, 0, 0
7, 2700.00000, 0.211705, -0.0260074, 0.209242, 0.523294, 0.207578, -0.501156, 0, 0
8, 0.00000, 0.211679, -0.0344238, 0.209222, 0.52642, 0.207618, -0.496286, 0, 0
8, 900.00000, 0.212295, 0.0183331, 0.208953, 0.599113, 0.207284, -0.622813, 0, 0
8, 1800.00000, 0.212129, -0.106007, 0.209381, 0.657623, 0.20702, -0.556937, 0, 0
8, 2700.00000, 0.212106, -0.169276, 0.20959, 0.698705, 0.206838, -0.534701, 0, 0
9, 0.00000, 0.212019, -0.153737, 0.209659, 0.678184, 0.206856, -0.5298, 0, 0
9, 900.00000, 0.211674, -0.135187, 0.209635, 0.581349, 0.207219, -0.449947, 0, 0
9, 1800.00000, 0.211315, -0.194834, 0.209837, 0.559672, 0.207371, -0.368009, 0, 0
9, 2700.00000, 0.211437, -0.158915, 0.209809, 0.55921, 0.207277, -0.404227, 0, 0
10, 0.00000, 0.211817, -0.141784, 0.2097, 0.644589, 0.207012, -0.50822, 0, 0
10, 900.00000, 0.211701, -0.097725, 0.209475, 0.575694, 0.207353, -0.481674, 0, 0
10, 1800.00000, 0.212275, 0.0282588, 0.208981, 0.585244, 0.207277, -0.619006, 0, 0
10, 2700.00000, 0.211932, -0.0266494, 0.209253, 0.56258, 0.207344, -0.540549, 0, 0
11, 0.00000, 0.21189, -0.00988948, 0.20911, 0.538333, 0.207529, -0.532257, 0, 0
11, 900.00000, 0.212133, -0.0192912, 0.209209, 0.600759, 0.20719, -0.586901, 0, 0
11, 1800.00000, 0.212087, -0.0682174, 0.209371, 0.628386, 0.207075, -0.565426, 0, 0
11, 2700.00000, 0.211875, -0.101849, 0.209498, 0.608434, 0.207158, -0.511058, 0, 0
12, 0.00000, 0.211986, -0.105258, 0.209547, 0.631611, 0.206999, -0.531527, 0, 0
12, 900.00000, 0.212015, -0.0978092, 0.20952, 0.640577, 0.206998, -0.548261, 0, 0
12, 1800.00000, 0.211639, -0.13936, 0.209743, 0.607624, 0.207148, -0.472796, 0, 0
12, 2700.00000, 0.211682, -0.113121, 0.209584, 0.593417, 0.207266, -0.484175, 0, 0
13, 0.00000, 0.211834, -0.135141, 0.209644, 0.645551, 0.207059, -0.514647, 0, 0
13, 900.00000, 0.211493, -0.140685, 0.209658, 0.580637, 0.207379, -0.443345, 0, 0
13, 1800.00000, 0.211949, -0.148411, 0.209688, 0.687079, 0.206897, -0.544367, 0, 0
13, 2700.00000, 0.211447, -0.145785, 0.209739, 0.572821, 0.207341, -0.430706, 0, 0
14, 0.00000, 0.211431, -0.155453, 0.209789, 0.591505, 0.207315, -0.439009, 0, 0
14, 900.00000, 0.211553, -0.167597, 0.209767, 0.624511, 0.207213, -0.460821, 0, 0
14, 1800.00000, 0.21207, -0.121648, 0.209495, 0.684317, 0.206966, -0.568658, 0, 0
14, 2700.00000, 0.212107, -0.0701248, 0.209224, 0.640002, 0.207203, -0.574471, 0, 0
15, 0.00000, 0.211738, -0.103579, 0.209363, 0.576684, 0.207428, -0.476262, 0, 0
15, 900.00000, 0.211436, -0.0721377, 0.209282, 0.490082, 0.207805, -0.42009, 0, 0
15, 1800.00000, 0.211263, -0.0753309, 0.209284, 0.451762, 0.207974, -0.37806, 0, 0
15, 2700.00000, 0.211033, -0.100735, 0.209415, 0.429681, 0.208074, -0.329971, 0, 0
16, 0.00000, 0.210955, -0.109801, 0.209475, 0.42542, 0.208091, -0.316733, 0, 0
16, 900.00000, 0.210961, -0.157333, 0.209661, 0.461704, 0.207907, -0.304781, 0, 0
16, 1800.00000, 0.211323, -0.156818, 0.209635, 0.557312, 0.20757, -0.402997, 0, 0
16, 2700.00000, 0.211345, -0.153132, 0.209621, 0.564808, 0.20756, -0.414436, 0, 0
