hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 900.00000, 7415.53, -3.60977E-005, 7415.54, -120, 7415.53, 120, 785.135, -20.1028, 750.673, -140.192, 768.352, 99.7727
0, 1800.00000, 7415.53, -3.44071E-005, 7415.54, -120, 7415.53, 120, 781.425, -21.2222, 739.12, -140.861, 767.349, 98.8521
0, 2700.00000, 7415.53, -3.43681E-005, 7415.53, -120, 7415.53, 120, 788.526, -21.4777, 749.892, -141.167, 769.831, 98.8054
1, 0.00000, 7415.53, -3.54273E-005, 7415.53, -120, 7415.53, 120, 821.919, -21.7537, 781.675, -141.392, 811.197, 98.4331
1, 900.00000, 7415.53, -3.45001E-005, 7415.53, -120, 7415.53, 120, 804.255, -21.8709, 771.959, -141.525, 790.015, 98.3691
1, 1800.00000, 7415.53, -3.30258E-005, 7415.54, -120, 7415.53, 120, 771.943, -21.9356, 744.351, -141.49, 755.707, 98.4374
1, 2700.00000, 7415.53, -3.26182E-005, 7415.53, -120, 7415.53, 120, 775.853, -22.3572, 761.583, -141.911, 768.148, 98.0594
2, 0.00000, 7415.53, -3.13664E-005, 7415.54, -120, 7415.53, 120, 756.048, -22.6715, 738.318, -142.054, 746.355, 97.6769
2, 900.00000, 7415.53, -3.18978E-005, 7415.53, -120, 7415.53, 120, 769.385, -22.6879, 745.771, -142.209, 758.388, 97.5629
2, 1800.00000, 7415.53, -3.15309E-005, 7415.54, -120, 7415.53, 120, 754.681, -22.5052, 732.968, -142.242, 744.939, 97.8972
2, 2700.00000, 7415.53, -3.11071E-005, 7415.54, -120, 7415.54, 120, 756.923, -22.8927, 728.895, -142.604, 738.908, 97.412
3, 0.00000, 7415.53, -3.09904E-005, 7415.54, -120, 7415.54, 120, 757.664, -23.0026, 736.132, -142.654, 735.957, 97.3688
3, 900.00000, 7415.53, -3.11155E-005, 7415.54, -120, 7415.54, 120, 764.259, -23.1097, 737.981, -142.738, 736.672, 97.2576
3, 1800.00000, 7415.53, -3.11241E-005, 7415.53, -120, 7415.53, 120, 777.24, -23.4875, 743.965, -143.083, 744.545, 96.8772
3, 2700.00000, 7415.53, -3.11968E-005, 7415.53, -120, 7415.53, 120, 781.666, -23.5629, 754.123, -143.09, 768.181, 96.7915
4, 0.00000, 7415.53, -3.13197E-005, 7415.53, -120, 7415.53, 120, 787.286, -23.6355, 760.718, -143.31, 759.566, 96.8638
4, 900.00000, 7415.53, -3.07587E-005, 7415.53, -120, 7415.53, 120, 783.616, -23.9334, 756.518, -143.571, 756.287, 96.564
4, 1800.00000, 7415.53, -3.02915E-005, 7415.53, -120, 7415.54, 120, 757.853, -23.5289, 736.867, -143.327, 732.694, 97.0978
4, 2700.00000, 7415.53, -3.04749E-005, 7415.53, -120, 7415.53, 120, 771.024, -23.7797, 753.301, -143.441, 748.972, 96.7744
5, 0.00000, 7415.53, -2.99745E-005, 7415.53, -120, 7415.53, 120, 765.664, -23.9914, 750.066, -143.684, 745.268, 96.577
5, 900.00000, 7415.53, -3.08723E-005, 7415.53, -120, 7415.53, 120, 783.014, -23.8349, 765.276, -143.64, 768.611, 96.8173
5, 1800.00000, 7415.53, -3.12541E-005, 7415.53, -120, 7415.53, 120, 788.264, -23.7102, 763.829, -143.39, 773.403, 96.767
5, 2700.00000, 7415.53, -3.09065E-005, 7415.53, -120, 7415.53, 120, 789.467, -23.9917, 765.184, -143.77, 772.82, 96.42
6, 0.00000, 7415.53, -3.16819E-005, 7415.53, -120, 7415.53, 120, 801.71, -23.7843, 774.817, -143.706, 781.129, 96.5413
6, 900.00000, 7415.53, -3.1631E-005, 7415.53, -120, 7415.53, 120, 804.768, -23.9044, 776.905, -143.667, 788.905, 96.4575
6, 1800.00000, 7415.53, -3.17862E-005, 7415.53, -120, 7415.53, 120, 781.803, -23.1415, 756.663, -142.794, 778.151, 96.8847
6, 2700.00000, 7415.53, -3.26364E-005, 7415.53, -120, 7415.53, 120, 798.554, -23.0221, 771.953, -142.622, 786.588, 97.1431
7, 0.00000, 7415.53, -3.29531E-005, 7415.53, -120, 7415.53, 120, 794.718, -22.6848, 772.085, -142.327, 787.221, 97.5495
7, 900.00000, 7415.53, -3.44999E-005, 7415.53, -120, 7415.53, 120, 786.663, -21.3227, 764.11, -140.933, 775.418, 99.0418
7, 1800.00000, 7415.53, -3.7316E-005, 7415.53, -120, 7415.53, 120, 825.266, -20.5418, 800.009, -140.335, 814.571, 99.7361
7, 2700.00000, 7415.53, -3.66254E-005, 7415.53, -120, 7415.53, 120, 840.081, -21.4716, 809.943, -141.41, 829.616, 98.8041
8, 0.00000, 7415.53, -3.58944E-005, 7415.53, -120, 7415.53, 120, 841.094, -21.9976, 812.807, -141.987, 829.753, 98.3616
8, 900.00000, 7415.53, -3.74233E-005, 7415.53, -120, 7415.53, 120, 851.717, -21.2764, 827.092, -141.256, 851.996, 98.7428
8, 1800.00000, 7415.53, -3.91347E-005, 7415.53, -120, 7415.53, 120, 903.628, -21.6377, 863.23, -141.687, 892.868, 98.3151
8, 2700.00000, 7415.53, -3.9277E-005, 7415.53, -120, 7415.53, 120, 931.742, -22.2956, 880.601, -142.1, 916.632, 97.6628
9, 0.00000, 7415.53, -3.98432E-005, 7415.53, -120, 7415.53, 120, 947.683, -22.3592, 886.821, -142.039, 924.183, 97.6901
9, 900.00000, 7415.53, -4.03352E-005, 7415.53, -120, 7415.53, 120, 953.386, -22.2089, 895.886, -141.896, 924.331, 97.8934
