hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166595, -0.0563745, 0.016685, 0.0293325, 0.0166555, 0.0270032, 0, 0
0, 1800.00000, 0.0166596, -0.0559231, 0.0166847, 0.0298417, 0.0166557, 0.0260414, 0, 0
0, 2700.00000, 0.0166616, -0.0459218, 0.0166828, 0.0257483, 0.0166555, 0.0201508, 0, 0
1, 0.00000, 0.0166621, -0.0566437, 0.0166862, 0.0385113, 0.0166517, 0.0180344, 0, 0
1, 900.00000, 0.0166624, -0.0518679, 0.0166843, 0.0356209, 0.0166533, 0.0162332, 0, 0
1, 1800.00000, 0.0166567, -0.043585, 0.0166846, 0.0208059, 0.0166587, 0.0227631, 0, 0
1, 2700.00000, 0.0166574, -0.055462, 0.0166883, 0.0368604, 0.0166544, 0.018514, 0, 0
2, 0.00000, 0.0166611, -0.0458378, 0.0166854, 0.0371074, 0.0166535, 0.00869677, 0, 0
2, 900.00000, 0.0166625, -0.0380966, 0.0166837, 0.0338397, 0.0166538, 0.00422001, 0, 0
2, 1800.00000, 0.0166636, -0.0388187, 0.0166836, 0.0378208, 0.0166528, 0.000968075, 0, 0
2, 2700.00000, 0.0166627, -0.0431016, 0.0166848, 0.0392443, 0.0166525, 0.00379681, 0, 0
3, 0.00000, 0.0166628, -0.045252, 0.0166853, 0.0411957, 0.0166519, 0.00400355, 0, 0
3, 900.00000, 0.0166621, -0.0473431, 0.0166852, 0.0387412, 0.0166527, 0.00854564, 0, 0
3, 1800.00000, 0.0166619, -0.044733, 0.0166847, 0.0353984, 0.0166535, 0.00928751, 0, 0
3, 2700.00000, 0.0166614, -0.0497299, 0.0166862, 0.0385855, 0.0166525, 0.0110908, 0, 0
4, 0.00000, 0.0166625, -0.0491161, 0.0166866, 0.0426299, 0.016651, 0.00642438, 0, 0
4, 900.00000, 0.0166623, -0.0505279, 0.0166871, 0.0433951, 0.0166507, 0.00706552, 0, 0
4, 1800.00000, 0.016665, -0.0339003, 0.0166821, 0.0345716, 0.016653, -0.000668348, 0, 0
4, 2700.00000, 0.0166649, -0.0380122, 0.0166839, 0.0403468, 0.0166512, -0.00240501, 0, 0
5, 0.00000, 0.0166652, -0.0400585, 0.0166843, 0.0443792, 0.0166505, -0.00437297, 0, 0
5, 900.00000, 0.0166647, -0.042054, 0.0166849, 0.044029, 0.0166505, -0.00204403, 0, 0
5, 1800.00000, 0.0166606, -0.0430638, 0.0166851, 0.0355076, 0.0166543, 0.00751309, 0, 0
5, 2700.00000, 0.0166607, -0.0461135, 0.016686, 0.0391215, 0.0166533, 0.00692235, 0, 0
6, 0.00000, 0.0166607, -0.0452372, 0.0166852, 0.036821, 0.0166542, 0.00836219, 0, 0
6, 900.00000, 0.0166609, -0.0459812, 0.0166859, 0.039629, 0.0166533, 0.00628269, 0, 0
6, 1800.00000, 0.0166604, -0.0497607, 0.0166871, 0.0406354, 0.0166525, 0.00910256, 0, 0
6, 2700.00000, 0.0166591, -0.0510455, 0.0166871, 0.035059, 0.0166537, 0.0159296, 0, 0
7, 0.00000, 0.0166591, -0.0530535, 0.0166884, 0.0394637, 0.0166525, 0.0135219, 0, 0
7, 900.00000, 0.0166588, -0.0523551, 0.0166886, 0.0391627, 0.0166526, 0.0131211, 0, 0
7, 1800.00000, 0.0166588, -0.0555756, 0.0166887, 0.0398547, 0.0166525, 0.0156312, 0, 0
7, 2700.00000, 0.0166588, -0.0549966, 0.0166886, 0.0410427, 0.0166526, 0.0138732, 0, 0
8, 0.00000, 0.0166581, -0.0537907, 0.0166874, 0.0385528, 0.0166545, 0.0151788, 0, 0
8, 900.00000, 0.0166559, -0.0600929, 0.0166887, 0.0375245, 0.0166554, 0.0224829, 0, 0
8, 1800.00000, 0.0166579, -0.059056, 0.0166891, 0.0443368, 0.016653, 0.0146379, 0, 0
8, 2700.00000, 0.0166584, -0.0592918, 0.0166889, 0.0441376, 0.0166527, 0.0150482, 0, 0
9, 0.00000, 0.0166587, -0.0645098, 0.0166904, 0.0473002, 0.0166509, 0.0171179, 0, 0
9, 900.00000, 0.0166599, -0.0640295, 0.0166911, 0.0501081, 0.016649, 0.0138228, 0, 0
9, 1800.00000, 0.0166621, -0.0608443, 0.016691, 0.0568686, 0.0166469, 0.00381297, 0, 0
9, 2700.00000, 0.0166607, -0.0627059, 0.0166915, 0.0565547, 0.0166478, 0.00604966, 0, 0
