folder,building_id,baseline_demand,uncontrolled_demand,demand_management_demand,uncontrolled_scenario_name,demand_management_scenario_name,uncontrolled_diff,demand_management_diff,uncontrolled_scenario_id,demand_management_scenario_id
parquet_commercial_202512_comm_MI,158147,765114.2345768227,938932.598066291,765114.2345768227,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",173818.36348946823,0.0,1,9
parquet_commercial_202512_comm_MI,158184,149049.30263562014,149049.30263562014,149049.30263562014,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158188,130717.74988978059,159887.91809650595,130717.74988978059,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",29170.168206725357,0.0,1,9
parquet_commercial_202512_comm_MI,158195,569138.7364722417,575919.661131113,554241.778241688,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",6780.924658871256,-14896.95823055366,1,2
parquet_commercial_202512_comm_MI,158267,16733907.46385214,16733907.46385214,16733907.46385214,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158335,813524.1306809796,925758.6711004089,813524.1306809796,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",112234.54041942931,0.0,1,9
parquet_commercial_202512_comm_MI,158365,60389.55442003859,60389.55442003859,60389.55442003859,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158374,233730.70588116543,271650.81654650223,233730.70588116543,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",37920.110665336804,0.0,1,9
parquet_commercial_202512_comm_MI,158376,781969.9955465561,941122.1993245804,781969.9955465561,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",159152.2037780243,0.0,1,9
parquet_commercial_202512_comm_MI,158388,176586.84142834714,176586.84142834714,176586.84142834714,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158414,1167836.771997289,889573.1632941831,889573.1633058538,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-278263.60870310594,-278263.6086914352,1,2
parquet_commercial_202512_comm_MI,158448,1287778.4549719752,1287778.4549719752,1287778.4549719752,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158456,107309.3927279623,107309.3927279623,107309.3927279623,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158460,68783.94868855909,91001.2823241665,68783.94868855909,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",22217.333635607414,0.0,1,9
parquet_commercial_202512_comm_MI,158477,5274588.381428763,5274588.381428763,5274588.381428763,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158521,797965.461206326,797965.461206326,797965.461206326,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158603,2464781.3496397957,1576004.1171607424,1576004.1171607424,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-888777.2324790533,-888777.2324790533,1,2
parquet_commercial_202512_comm_MI,158624,296973.03452050645,296973.03452050645,296973.03452050645,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158634,287062.19279985345,287062.19279985345,287062.19279985345,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158635,775380.791858268,775380.791858268,775380.791858268,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158692,3560606.7095914367,3546587.2377392137,3529454.094248234,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-14019.471852222923,-31152.615343202837,1,2
parquet_commercial_202512_comm_MI,158712,232351.05327649997,232351.05327649997,232351.05327649997,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158715,1038578.96408655,781244.5093804874,781244.50970924,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-257334.45470606268,-257334.45437731,1,2
parquet_commercial_202512_comm_MI,158745,168099.80088189367,207265.82431635523,168099.80088189367,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",39166.02343446156,0.0,1,9
parquet_commercial_202512_comm_MI,158759,5099886.288458639,5099886.288458639,5099886.288458639,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158760,196745.42489003084,293974.64465377363,196745.42489003084,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",97229.21976374279,0.0,1,9
parquet_commercial_202512_comm_MI,158767,18319079.71907216,18319079.71907216,18319079.71907216,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158787,5540789.834157164,6314180.7264571525,5540789.834157164,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",773390.8922999883,0.0,8,2
parquet_commercial_202512_comm_MI,158792,1591128.1238870202,2114328.3306212868,1591128.1238870202,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",523200.2067342666,0.0,8,2
parquet_commercial_202512_comm_MI,158829,184074.62938481694,184074.62938481694,184074.62938481694,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158832,1766194.1064531447,1267568.0148419142,1267568.0148419142,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-498626.0916112305,-498626.0916112305,1,2
parquet_commercial_202512_comm_MI,158880,1457552.2099817651,1486981.7681934815,1457552.2099817651,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",29429.558211716358,0.0,1,9
parquet_commercial_202512_comm_MI,158881,857525.8900942963,997614.7733164793,857525.8900942963,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",140088.88322218298,0.0,1,9
parquet_commercial_202512_comm_MI,158886,2906580.7158819046,3913551.4199312795,2906580.7158819046,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",1006970.7040493749,0.0,8,2
parquet_commercial_202512_comm_MI,158887,522742.5010474361,554681.3036443898,522742.5010474361,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",31938.802596953756,0.0,1,9
parquet_commercial_202512_comm_MI,158897,2569539.0198532287,2569539.0198532287,2569539.0198532287,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158916,1944414.1205555012,2399282.542095401,1944414.1205555012,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",454868.42153989966,0.0,1,9
parquet_commercial_202512_comm_MI,158935,567168.3638685816,567168.3638685816,567168.3638685816,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158941,131657.24661665293,131657.24661665293,131657.24661665293,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,158954,114568.66240329872,130347.32033105704,114568.66240329872,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",15778.657927758322,0.0,1,9
parquet_commercial_202512_comm_MI,158982,2841001.4987537228,3125379.043707471,2841001.4987537228,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",284377.5449537481,0.0,1,9
parquet_commercial_202512_comm_MI,159004,5892782.983040833,6604869.350467472,5892782.983040833,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",712086.3674266394,0.0,8,2
parquet_commercial_202512_comm_MI,159029,3475694.4039496123,3218715.1364246737,3192144.6777335587,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-256979.26752493856,-283549.7262160536,1,2
parquet_commercial_202512_comm_MI,159032,5535714.218525607,6442107.988180197,5535714.218525607,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",906393.7696545897,0.0,8,2
parquet_commercial_202512_comm_MI,159075,1150106.5091158983,1150106.5091158983,1150106.5091158983,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159081,3040760.3215792463,3784271.4305311264,3040760.3215792463,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",743511.1089518801,0.0,8,2
parquet_commercial_202512_comm_MI,159096,906268.5976866374,906268.5976866374,906268.5976866374,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159099,14298703.806391943,14298703.806391943,14298703.806391943,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159114,508637.037852397,508637.037852397,508637.037852397,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159146,726659.3936344493,822987.2277904748,726659.3936344493,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",96327.83415602543,0.0,1,9
parquet_commercial_202512_comm_MI,159158,1627386.1061134387,1627386.1061134387,1627386.1061134387,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159159,562202.2132087515,838119.5069755176,562202.2132087515,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",275917.2937667661,0.0,8,2
parquet_commercial_202512_comm_MI,159307,375396.34511385794,467711.89505245385,375396.34511385794,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",92315.54993859591,0.0,1,9
parquet_commercial_202512_comm_MI,159322,595301.2124429323,595301.2124429323,595301.2124429323,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159326,431220.4864966133,431220.4864966133,431220.4864966133,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159334,365995.52742907713,365995.52742907713,365995.52742907713,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159357,827314.3233318197,822177.8454967899,805488.1686368191,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-5136.477835029829,-21826.154695000616,1,2
parquet_commercial_202512_comm_MI,159385,3596314.253695667,3596314.253695667,3596314.253695667,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159395,2120908.216267975,2422162.0124497456,2120908.216267975,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",301253.7961817705,0.0,1,9
parquet_commercial_202512_comm_MI,159397,1654179.3052701126,1654179.3052701126,1654179.3052701126,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159409,2544429.948573133,2544429.948573133,2544429.948573133,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159450,459127.98513443023,509856.21700073476,459127.98513443023,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",50728.23186630453,0.0,1,9
parquet_commercial_202512_comm_MI,159461,443540.71990657866,685301.9587931025,443540.71990657866,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",241761.23888652388,0.0,8,2
parquet_commercial_202512_comm_MI,159476,323944.74546841043,465420.467067384,323944.74546841043,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",141475.72159897356,0.0,1,9
parquet_commercial_202512_comm_MI,159483,373316.97120744473,373316.97120744473,373316.97120744473,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159485,338806.62588383554,338806.62588383554,338806.62588383554,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159533,3701579.4151920676,2610806.858312104,2610806.8583544516,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-1090772.5568799637,-1090772.556837616,1,2
parquet_commercial_202512_comm_MI,159544,1026241.3844302132,1359276.8811955885,1026241.3844302132,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",333035.49676537525,0.0,8,2
parquet_commercial_202512_comm_MI,159565,2176267.6414364157,2883348.9805632955,2176267.6414364157,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",707081.3391268798,0.0,8,2
parquet_commercial_202512_comm_MI,159615,201216.0656724658,337027.38041479624,201216.0656724658,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",135811.31474233043,0.0,8,2
parquet_commercial_202512_comm_MI,159629,1556745.6647284282,2368208.9661595197,1556745.6647284282,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",811463.3014310915,0.0,8,2
parquet_commercial_202512_comm_MI,159634,945262.8774788425,1107811.2902132252,945262.8774788425,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",162548.41273438267,0.0,1,9
parquet_commercial_202512_comm_MI,159651,3175297.063239473,3175297.063239473,3175297.063239473,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159686,2364237.31772115,2364237.31772115,2364237.31772115,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159786,2070156.7313136247,1213554.5676961564,1213554.5676961562,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-856602.1636174682,-856602.1636174684,1,2
parquet_commercial_202512_comm_MI,159799,626572.4198649796,855633.5572338813,626572.4198649796,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",229061.13736890175,0.0,8,2
parquet_commercial_202512_comm_MI,159841,48074.54427404834,67612.86904337983,48074.54427404834,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",19538.32476933149,0.0,1,9
parquet_commercial_202512_comm_MI,159842,760395.5115420801,760395.5115420801,760395.5115420801,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159865,1921374.2741200225,1921374.2741200225,1921374.2741200225,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159905,104002.16649206282,104002.16649206282,104002.16649206282,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,159909,8513843.541203795,9702712.105785483,8513843.541203795,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",1188868.5645816885,0.0,1,9
parquet_commercial_202512_comm_MI,159922,56642.86517809155,197413.93497204618,56642.86517809155,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",140771.0697939546,0.0,8,2
parquet_commercial_202512_comm_MI,159958,546345.0426105671,603302.9239697471,546345.0426105671,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",56957.881359180086,0.0,1,9
parquet_commercial_202512_comm_MI,159989,404558.2062912279,459027.0847795998,404558.2062912279,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",54468.878488371905,0.0,1,9
parquet_commercial_202512_comm_MI,160003,4672042.293084673,4672042.293084673,4672042.293084673,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160008,1007901.8673024712,1125616.2441091118,1007901.8673024712,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",117714.37680664065,0.0,1,9
parquet_commercial_202512_comm_MI,160011,2091025.0678621316,2091025.0678621316,2091025.0678621316,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160044,903849.5413296407,1495029.1944644232,903849.5413296407,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",591179.6531347826,0.0,8,2
parquet_commercial_202512_comm_MI,160069,488488.62497701787,526364.9382356768,488488.62497701787,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",37876.31325865898,0.0,1,9
parquet_commercial_202512_comm_MI,160078,2592459.185267267,2592459.185267267,2592459.185267267,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160143,196589.96927949952,196589.96927949952,196589.96927949952,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160174,983904.5220441503,1172750.6769937645,983904.5220441503,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",188846.1549496142,0.0,1,9
parquet_commercial_202512_comm_MI,160264,5609375.656627552,5609375.656627552,5609375.656627552,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160355,466668.09994082066,532246.4528496858,466668.09994082066,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",65578.35290886514,0.0,1,9
parquet_commercial_202512_comm_MI,160365,177198.02838435178,177198.02838435178,177198.02838435178,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160423,1333091.143791019,995670.561505089,995670.561505089,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",-337420.58228592994,-337420.58228592994,1,2
parquet_commercial_202512_comm_MI,160429,252592.0366908699,252592.0366908699,252592.0366908699,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160434,294846.5300543195,294846.5300543195,294846.5300543195,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160467,588182.4255482041,588182.4255482041,588182.4255482041,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160477,514703.93464157695,651623.7793886903,514703.93464157695,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",136919.8447471133,0.0,1,9
parquet_commercial_202512_comm_MI,160529,240501.37206059883,240501.37206059883,240501.37206059883,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160562,230153.99766233668,263004.5265152956,230153.99766233668,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",32850.52885295893,0.0,1,9
parquet_commercial_202512_comm_MI,160572,399957.964892195,505781.7382094398,399957.964892195,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",105823.77331724478,0.0,1,9
parquet_commercial_202512_comm_MI,160627,174324.59581124008,174324.59581124008,174324.59581124008,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160638,1067047.5590007391,1232824.5200121992,1067047.5590007391,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",165776.96101146005,0.0,1,9
parquet_commercial_202512_comm_MI,160673,376879.7650260759,432334.0119130025,376879.7650260759,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",55454.246886926645,0.0,1,9
parquet_commercial_202512_comm_MI,160689,1665404.3358958557,1952929.447237047,1665404.3358958557,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",287525.1113411912,0.0,1,9
parquet_commercial_202512_comm_MI,160699,221811.71195177973,262578.7421514847,221811.71195177973,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",40767.03019970498,0.0,1,9
parquet_commercial_202512_comm_MI,160747,106129.24988557804,145078.09124539554,106129.24988557804,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",38948.841359817496,0.0,1,9
parquet_commercial_202512_comm_MI,160792,391761.1367649835,456390.8631924536,391761.1367649835,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",64629.7264274701,0.0,1,9
parquet_commercial_202512_comm_MI,160805,2523267.977443123,2523267.977443123,2523267.977443123,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160855,228920.3803807365,348190.81544803845,228920.3803807365,"HP Boiler, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",119270.43506730197,0.0,8,2
parquet_commercial_202512_comm_MI,160857,724399.0690550652,724399.0690550652,724399.0690550652,"Variable Speed HP RTU, Electric Backup","Variable Speed HP RTU, Original Heating Fuel Backup",0.0,0.0,1,2
parquet_commercial_202512_comm_MI,160861,1094175.8076357855,1283838.6750595144,1094175.8076357855,"Variable Speed HP RTU, Electric Backup","HP Boiler, Gas Backup",189662.8674237288,0.0,1,9
