geography,urbanicity,feeder_id,load_count,smart_ds_relpath,feeder_path
GSO,urban-suburban,uhs0_1247,3563,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs0_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs0_1247/uhs0_1247--udt14717
GSO,urban-suburban,uhs0_1247,573,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs0_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs0_1247/uhs0_1247--udt16115
GSO,urban-suburban,uhs10_1247,2020,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs10_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs10_1247/uhs10_1247--udt11713
GSO,urban-suburban,uhs10_1247,2416,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs10_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs10_1247/uhs10_1247--udt12084
GSO,urban-suburban,uhs10_1247,1075,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs10_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs10_1247/uhs10_1247--udt13528
GSO,urban-suburban,uhs11_1247,18,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs11_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs11_1247/uhs11_1247--p1umv22
GSO,urban-suburban,uhs11_1247,2219,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs11_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs11_1247/uhs11_1247--udt7105
GSO,urban-suburban,uhs11_1247,3067,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs11_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs11_1247/uhs11_1247--udt8110
GSO,urban-suburban,uhs12_1247,3685,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs12_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs12_1247/uhs12_1247--udt1278
GSO,urban-suburban,uhs12_1247,1766,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs12_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs12_1247/uhs12_1247--udt15482
GSO,urban-suburban,uhs12_1247,881,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs12_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs12_1247/uhs12_1247--udt15805
GSO,urban-suburban,uhs12_1247,2661,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs12_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs12_1247/uhs12_1247--udt17650
GSO,urban-suburban,uhs13_1247,1405,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs13_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs13_1247/uhs13_1247--udt4015
GSO,urban-suburban,uhs13_1247,1926,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs13_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs13_1247/uhs13_1247--udt4819
GSO,urban-suburban,uhs14_1247,1339,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs14_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs14_1247/uhs14_1247--udt11665
GSO,urban-suburban,uhs14_1247,2731,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs14_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs14_1247/uhs14_1247--udt12226
GSO,urban-suburban,uhs14_1247,1915,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs14_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs14_1247/uhs14_1247--udt5493
GSO,urban-suburban,uhs15_1247,3627,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs15_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs15_1247/uhs15_1247--udt19670
GSO,urban-suburban,uhs15_1247,768,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs15_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs15_1247/uhs15_1247--udt20824
GSO,urban-suburban,uhs16_1247,2427,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs16_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs16_1247/uhs16_1247--udt15512
GSO,urban-suburban,uhs16_1247,3384,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs16_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs16_1247/uhs16_1247--udt310
GSO,urban-suburban,uhs17_1247,4356,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs17_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs17_1247/uhs17_1247--udt6592
GSO,urban-suburban,uhs17_1247,1576,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs17_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs17_1247/uhs17_1247--udt9551
GSO,urban-suburban,uhs18_1247,3521,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs18_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs18_1247/uhs18_1247--udt11616
GSO,urban-suburban,uhs18_1247,1050,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs18_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs18_1247/uhs18_1247--udt13374
GSO,urban-suburban,uhs18_1247,2386,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs18_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs18_1247/uhs18_1247--udt17294
GSO,urban-suburban,uhs19_1247,12,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs19_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs19_1247/uhs19_1247--udt15839
GSO,urban-suburban,uhs19_1247,1317,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs19_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs19_1247/uhs19_1247--udt19872
GSO,urban-suburban,uhs1_1247,2179,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs1_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs1_1247/uhs1_1247--udt15926
GSO,urban-suburban,uhs1_1247,4311,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs1_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs1_1247/uhs1_1247--udt20176
GSO,urban-suburban,uhs20_1247,1689,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs20_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs20_1247/uhs20_1247--udt5173
GSO,urban-suburban,uhs20_1247,2173,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs20_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs20_1247/uhs20_1247--udt8894
GSO,urban-suburban,uhs20_1247,734,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs20_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs20_1247/uhs20_1247--udt9897
GSO,urban-suburban,uhs2_1247,1382,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs2_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs2_1247/uhs2_1247--udt10746
GSO,urban-suburban,uhs2_1247,2174,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs2_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs2_1247/uhs2_1247--udt12473
GSO,urban-suburban,uhs2_1247,1532,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs2_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs2_1247/uhs2_1247--udt9312
GSO,urban-suburban,uhs3_1247,1527,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs3_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs3_1247/uhs3_1247--udt1567
GSO,urban-suburban,uhs3_1247,855,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs3_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs3_1247/uhs3_1247--udt1571
GSO,urban-suburban,uhs3_1247,518,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs3_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs3_1247/uhs3_1247--udt1582
GSO,urban-suburban,uhs4_1247,1021,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs4_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs4_1247/uhs4_1247--p1umv7
GSO,urban-suburban,uhs4_1247,382,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs4_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs4_1247/uhs4_1247--p1umv8
GSO,urban-suburban,uhs4_1247,921,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs4_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs4_1247/uhs4_1247--udt11389
GSO,urban-suburban,uhs4_1247,470,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs4_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs4_1247/uhs4_1247--udt12982
GSO,urban-suburban,uhs5_1247,1585,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs5_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs5_1247/uhs5_1247--udt159
GSO,urban-suburban,uhs5_1247,1791,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs5_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs5_1247/uhs5_1247--udt18558
GSO,urban-suburban,uhs5_1247,2146,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs5_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs5_1247/uhs5_1247--udt19869
GSO,urban-suburban,uhs5_1247,852,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs5_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs5_1247/uhs5_1247--udt20368
GSO,urban-suburban,uhs6_1247,2092,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs6_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs6_1247/uhs6_1247--udt10788
GSO,urban-suburban,uhs6_1247,3828,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs6_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs6_1247/uhs6_1247--udt6570
GSO,urban-suburban,uhs6_1247,3755,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs6_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs6_1247/uhs6_1247--udt9964
GSO,urban-suburban,uhs7_1247,1034,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs7_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs7_1247/uhs7_1247--udt15849
GSO,urban-suburban,uhs7_1247,3356,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs7_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs7_1247/uhs7_1247--udt9662
GSO,urban-suburban,uhs7_1247,3892,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs7_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs7_1247/uhs7_1247--udt9675
GSO,urban-suburban,uhs8_1247,2794,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs8_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs8_1247/uhs8_1247--udt12494
GSO,urban-suburban,uhs8_1247,1759,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs8_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs8_1247/uhs8_1247--udt7252
GSO,urban-suburban,uhs9_1247,1043,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs9_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs9_1247/uhs9_1247--udt11456
GSO,urban-suburban,uhs9_1247,105,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs9_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs9_1247/uhs9_1247--udt13714
GSO,urban-suburban,uhs9_1247,2027,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs9_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs9_1247/uhs9_1247--udt14110
GSO,urban-suburban,uhs9_1247,679,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs9_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs9_1247/uhs9_1247--udt16813
GSO,urban-suburban,uhs9_1247,2673,GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs9_1247,D:/lvg/GSO/urban-suburban/solar_high_batteries_high_timeseries/opendss/uhs9_1247/uhs9_1247--udt2508
GSO_COPY,industrial,ihs0_1247,32,GSO_COPY/industrial/base_timeseries/opendss/ihs0_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs0_1247/ihs0_1247--idt605
GSO_COPY,industrial,ihs0_1247,110,GSO_COPY/industrial/base_timeseries/opendss/ihs0_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs0_1247/ihs0_1247--idt620
GSO_COPY,industrial,ihs0_1247,32,GSO_COPY/industrial/base_timeseries/opendss/ihs0_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs0_1247/ihs0_1247--idt629
GSO_COPY,industrial,ihs0_1247,275,GSO_COPY/industrial/base_timeseries/opendss/ihs0_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs0_1247/ihs0_1247--idt740
GSO_COPY,industrial,ihs0_1247,30,GSO_COPY/industrial/base_timeseries/opendss/ihs0_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs0_1247/ihs0_1247--idt999
GSO_COPY,industrial,ihs1_1247,19,GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247/ihs1_1247--idt1210
GSO_COPY,industrial,ihs1_1247,223,GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247/ihs1_1247--idt1289
GSO_COPY,industrial,ihs1_1247,95,GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247/ihs1_1247--idt1439
GSO_COPY,industrial,ihs1_1247,127,GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247/ihs1_1247--idt1478
GSO_COPY,industrial,ihs1_1247,20,GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247/ihs1_1247--idt1485
GSO_COPY,industrial,ihs1_1247,402,GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs1_1247/ihs1_1247--idt670
GSO_COPY,industrial,ihs2_1247,46,GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247/ihs2_1247--idt1106
GSO_COPY,industrial,ihs2_1247,104,GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247/ihs2_1247--idt1380
GSO_COPY,industrial,ihs2_1247,116,GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247/ihs2_1247--idt1528
GSO_COPY,industrial,ihs2_1247,212,GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247/ihs2_1247--idt486
GSO_COPY,industrial,ihs2_1247,80,GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247/ihs2_1247--idt785
GSO_COPY,industrial,ihs2_1247,273,GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs2_1247/ihs2_1247--idt898
GSO_COPY,industrial,ihs3_1247,30,GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247/ihs3_1247--idt1010
GSO_COPY,industrial,ihs3_1247,13,GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247/ihs3_1247--idt1153
GSO_COPY,industrial,ihs3_1247,67,GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247/ihs3_1247--idt1334
GSO_COPY,industrial,ihs3_1247,80,GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247/ihs3_1247--idt226
GSO_COPY,industrial,ihs3_1247,299,GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247/ihs3_1247--idt893
GSO_COPY,industrial,ihs3_1247,327,GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs3_1247/ihs3_1247--idt960
GSO_COPY,industrial,ihs4_1247,491,GSO_COPY/industrial/base_timeseries/opendss/ihs4_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs4_1247/ihs4_1247--idt1592
GSO_COPY,industrial,ihs4_1247,126,GSO_COPY/industrial/base_timeseries/opendss/ihs4_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs4_1247/ihs4_1247--idt1682
GSO_COPY,industrial,ihs4_1247,49,GSO_COPY/industrial/base_timeseries/opendss/ihs4_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs4_1247/ihs4_1247--idt1687
GSO_COPY,industrial,ihs4_1247,99,GSO_COPY/industrial/base_timeseries/opendss/ihs4_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs4_1247/ihs4_1247--idt194
GSO_COPY,industrial,ihs4_1247,1273,GSO_COPY/industrial/base_timeseries/opendss/ihs4_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs4_1247/ihs4_1247--idt275
GSO_COPY,industrial,ihs5_1247,4,GSO_COPY/industrial/base_timeseries/opendss/ihs5_1247,D:/lvg/GSO_COPY/industrial/base_timeseries/opendss/ihs5_1247/ihs5_1247--idt627
GSO_COPY,rural,rhs0_1247,2212,GSO_COPY/rural/base_timeseries/opendss/rhs0_1247,D:/lvg/GSO_COPY/rural/base_timeseries/opendss/rhs0_1247/rhs0_1247--rdt1527
GSO_COPY,rural,rhs0_1247,1440,GSO_COPY/rural/base_timeseries/opendss/rhs0_1247,D:/lvg/GSO_COPY/rural/base_timeseries/opendss/rhs0_1247/rhs0_1247--rdt1534
GSO_COPY,rural,rhs0_1247,1902,GSO_COPY/rural/base_timeseries/opendss/rhs0_1247,D:/lvg/GSO_COPY/rural/base_timeseries/opendss/rhs0_1247/rhs0_1247--rdt1948
GSO_COPY,rural,rhs1_1247,1973,GSO_COPY/rural/base_timeseries/opendss/rhs1_1247,D:/lvg/GSO_COPY/rural/base_timeseries/opendss/rhs1_1247/rhs1_1247--rdt137
GSO_COPY,rural,rhs2_1247,708,GSO_COPY/rural/base_timeseries/opendss/rhs2_1247,D:/lvg/GSO_COPY/rural/base_timeseries/opendss/rhs2_1247/rhs2_1247--rdt1262
GSO_COPY,rural,rhs2_1247,1267,GSO_COPY/rural/base_timeseries/opendss/rhs2_1247,D:/lvg/GSO_COPY/rural/base_timeseries/opendss/rhs2_1247/rhs2_1247--rdt1264
GSO_COPY,rural,rhs3_1247,2535,GSO_COPY/rural/base_timeseries/opendss/rhs3_1247,D:/lvg/GSO_COPY/rural/base_timeseries/opendss/rhs3_1247/rhs3_1247--rdt2705
GSO_COPY,rural,rhs3_1247,5,GSO_COPY/rural/base_timeseries/opendss/rhs3_1247,D:/lvg/GSO_COPY/rural/base_timeseries/opendss/rhs3_1247/rhs3_1247--rdt2999
GSO_COPY,urban-suburban,uhs0_1247,3179,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs0_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs0_1247/uhs0_1247--udt12274
GSO_COPY,urban-suburban,uhs0_1247,3563,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs0_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs0_1247/uhs0_1247--udt14717
GSO_COPY,urban-suburban,uhs0_1247,573,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs0_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs0_1247/uhs0_1247--udt16115
GSO_COPY,urban-suburban,uhs10_1247,2020,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs10_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs10_1247/uhs10_1247--udt11713
GSO_COPY,urban-suburban,uhs10_1247,2416,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs10_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs10_1247/uhs10_1247--udt12084
GSO_COPY,urban-suburban,uhs10_1247,1075,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs10_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs10_1247/uhs10_1247--udt13528
GSO_COPY,urban-suburban,uhs11_1247,18,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs11_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs11_1247/uhs11_1247--p1umv22
GSO_COPY,urban-suburban,uhs11_1247,2219,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs11_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs11_1247/uhs11_1247--udt7105
GSO_COPY,urban-suburban,uhs11_1247,3067,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs11_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs11_1247/uhs11_1247--udt8110
GSO_COPY,urban-suburban,uhs12_1247,3685,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs12_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs12_1247/uhs12_1247--udt1278
GSO_COPY,urban-suburban,uhs12_1247,1766,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs12_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs12_1247/uhs12_1247--udt15482
GSO_COPY,urban-suburban,uhs12_1247,881,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs12_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs12_1247/uhs12_1247--udt15805
GSO_COPY,urban-suburban,uhs12_1247,2661,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs12_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs12_1247/uhs12_1247--udt17650
GSO_COPY,urban-suburban,uhs13_1247,1405,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs13_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs13_1247/uhs13_1247--udt4015
GSO_COPY,urban-suburban,uhs13_1247,1926,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs13_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs13_1247/uhs13_1247--udt4819
GSO_COPY,urban-suburban,uhs14_1247,1339,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs14_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs14_1247/uhs14_1247--udt11665
GSO_COPY,urban-suburban,uhs14_1247,2731,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs14_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs14_1247/uhs14_1247--udt12226
GSO_COPY,urban-suburban,uhs14_1247,1915,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs14_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs14_1247/uhs14_1247--udt5493
GSO_COPY,urban-suburban,uhs15_1247,3627,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs15_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs15_1247/uhs15_1247--udt19670
GSO_COPY,urban-suburban,uhs15_1247,768,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs15_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs15_1247/uhs15_1247--udt20824
GSO_COPY,urban-suburban,uhs16_1247,2427,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs16_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs16_1247/uhs16_1247--udt15512
GSO_COPY,urban-suburban,uhs16_1247,3384,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs16_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs16_1247/uhs16_1247--udt310
GSO_COPY,urban-suburban,uhs17_1247,4356,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs17_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs17_1247/uhs17_1247--udt6592
GSO_COPY,urban-suburban,uhs17_1247,1576,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs17_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs17_1247/uhs17_1247--udt9551
GSO_COPY,urban-suburban,uhs18_1247,3521,GSO_COPY/urban-suburban/base_timeseries/opendss/uhs18_1247,D:/lvg/GSO_COPY/urban-suburban/base_timeseries/opendss/uhs18_1247/uhs18_1247--udt11616
