Feeder,Parquet_Folder,Parquet_File,REAL_LOAD_COUNT
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,333748-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,333918-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,333921-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,334804-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,334986-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335012-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335152-0.parquet,3
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335179-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335334-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335360-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335510-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335533-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335643-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335651-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335654-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335676-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,335870-0.parquet,4
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,336394-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,336397-0.parquet,2
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,336551-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,336808-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,336945-0.parquet,2
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,336985-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,337382-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,337443-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,338070-0.parquet,2
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,338472-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,338493-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,338696-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,338708-0.parquet,6
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,338780-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,339000-0.parquet,4
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,339143-0.parquet,3
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,339486-0.parquet,2
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,339770-0.parquet,3
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,340013-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,340125-0.parquet,1
uhs0_1247--udt12274,parquet_commercial_202512_comm_WA,340141-0.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,108256-0.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,111041-0.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,119046-0.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,120029-0.parquet,8
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,121667-0.parquet,5
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,123304-0.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,130974-0.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,131252-0.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,133343-0.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,136994-0.parquet,34
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,137142-0.parquet,36
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,13867-0.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,140736-0.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,149798-0.parquet,9
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,150059-0.parquet,2
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,151684-0.parquet,13
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,161885-0.parquet,3
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,163245-0.parquet,1
uhs0_1247--udt12274,parquet_residential_short_202512_res_WA,166933-0.parquet,12
