hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166776, 0.0471922, 0.01665, 0.00366007, 0.0166726, -0.0503573, 0, 0
0, 1800.00000, 0.0166802, 0.0317314, 0.0166564, 0.0295457, 0.0166634, -0.0613185, 0, 0
0, 2700.00000, 0.0166801, 0.0576474, 0.0166484, 0.00239951, 0.0166715, -0.0600579, 0, 0
1, 0.00000, 0.0166853, 0.0935432, 0.0166379, -0.00845472, 0.0166769, -0.0851008, 0, 0
1, 900.00000, 0.0166827, 0.0474395, 0.016651, 0.0229609, 0.0166665, -0.0701401, 0, 0
1, 1800.00000, 0.0166896, 0.0376635, 0.0166516, 0.0536261, 0.0166589, -0.0912952, 0, 0
1, 2700.00000, 0.0166944, 0.0392541, 0.0166528, 0.0667736, 0.016653, -0.1059, 0, 0
2, 0.00000, 0.0166886, 0.0247782, 0.0166568, 0.0565452, 0.0166547, -0.0812513, 0, 0
2, 900.00000, 0.0166836, 0.0253484, 0.0166576, 0.0407984, 0.0166589, -0.0660732, 0, 0
2, 1800.00000, 0.0166785, 0.0238406, 0.0166585, 0.0255469, 0.0166631, -0.0493232, 0, 0
2, 2700.00000, 0.0166823, 0.0364899, 0.016655, 0.0283329, 0.0166627, -0.0647673, 0, 0
3, 0.00000, 0.0166837, 0.0322882, 0.0166558, 0.0369861, 0.0166605, -0.0692405, 0, 0
3, 900.00000, 0.0166849, 0.0421883, 0.0166535, 0.0338964, 0.0166617, -0.0760879, 0, 0
3, 1800.00000, 0.0166853, 0.0480693, 0.0166521, 0.030146, 0.0166626, -0.0782127, 0, 0
3, 2700.00000, 0.0166845, 0.0466097, 0.0166529, 0.0294209, 0.0166626, -0.0760717, 0, 0
4, 0.00000, 0.0166874, 0.0491464, 0.0166515, 0.0341632, 0.0166612, -0.0833786, 0, 0
4, 900.00000, 0.0166855, 0.0482111, 0.0166522, 0.0305044, 0.0166623, -0.0787062, 0, 0
4, 1800.00000, 0.0166847, 0.0450433, 0.0166535, 0.0313262, 0.0166618, -0.0764501, 0, 0
4, 2700.00000, 0.0166856, 0.0479487, 0.0166523, 0.0316576, 0.016662, -0.0797141, 0, 0
5, 0.00000, 0.0166859, 0.0476662, 0.0166525, 0.0320872, 0.0166618, -0.0793031, 0, 0
5, 900.00000, 0.0166856, 0.0410533, 0.0166544, 0.0363046, 0.01666, -0.077445, 0, 0
5, 1800.00000, 0.0166834, 0.0383108, 0.016656, 0.0332517, 0.0166606, -0.0716547, 0, 0
5, 2700.00000, 0.016684, 0.0409549, 0.016655, 0.032582, 0.016661, -0.0737135, 0, 0
6, 0.00000, 0.0166831, 0.0398144, 0.0166554, 0.0314231, 0.0166614, -0.0713173, 0, 0
6, 900.00000, 0.0166845, 0.0494371, 0.0166521, 0.0270491, 0.0166634, -0.0766834, 0, 0
6, 1800.00000, 0.016685, 0.0456905, 0.016653, 0.0313485, 0.016662, -0.0771249, 0, 0
6, 2700.00000, 0.0166883, 0.0455258, 0.0166524, 0.0392284, 0.0166594, -0.0846595, 0, 0
7, 0.00000, 0.0166856, 0.0459843, 0.0166525, 0.0308571, 0.0166619, -0.0767663, 0, 0
7, 900.00000, 0.0166865, 0.0440438, 0.0166528, 0.0354562, 0.0166606, -0.0796096, 0, 0
7, 1800.00000, 0.0166831, 0.0452131, 0.0166529, 0.0223047, 0.0166642, -0.0673465, 0, 0
7, 2700.00000, 0.0166807, 0.0521664, 0.0166508, 0.0108063, 0.0166684, -0.063125, 0, 0
8, 0.00000, 0.0166801, 0.0470826, 0.0166524, 0.0127237, 0.0166675, -0.0597328, 0, 0
8, 900.00000, 0.0166803, 0.0387, 0.0166547, 0.0200951, 0.016665, -0.0587844, 0, 0
8, 1800.00000, 0.0166793, 0.0547273, 0.0166498, 0.00311289, 0.0166709, -0.0580873, 0, 0
8, 2700.00000, 0.0166796, 0.0567437, 0.0166493, 0.00238481, 0.0166712, -0.0590485, 0, 0
9, 0.00000, 0.0166814, 0.0648909, 0.016647, 0.000994689, 0.0166715, -0.066116, 0, 0
9, 900.00000, 0.0166813, 0.0571649, 0.016649, 0.00619149, 0.0166697, -0.0633801, 0, 0
9, 1800.00000, 0.0166794, 0.075402, 0.0166441, -0.0167705, 0.0166765, -0.0587607, 0, 0
9, 2700.00000, 0.0166804, 0.0447311, 0.0166533, 0.0137703, 0.0166663, -0.0584685, 0, 0
10, 0.00000, 0.0166772, 0.031821, 0.0166579, 0.0164179, 0.0166649, -0.0484164, 0, 0
10, 900.00000, 0.0166771, 0.0355689, 0.0166571, 0.0141799, 0.0166657, -0.0499404, 0, 0
10, 1800.00000, 0.0166698, 0.066299, 0.0166474, -0.0323587, 0.0166827, -0.0339949, 0, 0
10, 2700.00000, 0.0166691, 0.0597637, 0.0166491, -0.0277294, 0.0166817, -0.0322203, 0, 0
11, 0.00000, 0.01667, 0.0609061, 0.0166483, -0.0274884, 0.0166817, -0.0335289, 0, 0
11, 900.00000, 0.0166722, 0.0628899, 0.0166476, -0.0241146, 0.0166802, -0.0388215, 0, 0
11, 1800.00000, 0.0166756, 0.0590971, 0.0166488, -0.0112439, 0.0166757, -0.0479017, 0, 0
11, 2700.00000, 0.0166833, 0.0508867, 0.0166514, 0.0242816, 0.0166653, -0.0751972, 0, 0
12, 0.00000, 0.0166867, 0.0551771, 0.0166493, 0.030671, 0.016664, -0.0859741, 0, 0
12, 900.00000, 0.0166855, 0.0564197, 0.0166494, 0.0269947, 0.0166652, -0.0834999, 0, 0
12, 1800.00000, 0.0166869, 0.0607369, 0.0166481, 0.0263229, 0.016665, -0.0871592, 0, 0
12, 2700.00000, 0.0166859, 0.0593972, 0.0166487, 0.0231772, 0.0166654, -0.0826612, 0, 0
13, 0.00000, 0.0166897, 0.0680016, 0.0166458, 0.0278864, 0.0166645, -0.0960278, 0, 0
13, 900.00000, 0.0166863, 0.0632784, 0.0166476, 0.0195277, 0.0166661, -0.0829727, 0, 0
13, 1800.00000, 0.0166836, 0.0591599, 0.0166485, 0.0134264, 0.0166679, -0.0727409, 0, 0
13, 2700.00000, 0.0166844, 0.0667856, 0.016646, 0.00942139, 0.0166696, -0.0763905, 0, 0
14, 0.00000, 0.0166845, 0.0871257, 0.01664, -0.00847823, 0.0166754, -0.0788645, 0, 0
14, 900.00000, 0.016684, 0.0676456, 0.0166453, 0.00639223, 0.0166707, -0.0740321, 0, 0
14, 1800.00000, 0.016682, 0.0649754, 0.0166465, 0.0013057, 0.0166716, -0.0663441, 0, 0
14, 2700.00000, 0.0166826, 0.0789923, 0.0166431, -0.00735728, 0.0166744, -0.0717944, 0, 0
15, 0.00000, 0.0166838, 0.0778172, 0.0166427, -0.0045937, 0.0166735, -0.0732991, 0, 0
15, 900.00000, 0.0166795, 0.0741586, 0.0166443, -0.0154016, 0.0166762, -0.0587309, 0, 0
15, 1800.00000, 0.0166809, 0.0854777, 0.0166412, -0.0214769, 0.016678, -0.0640846, 0, 0
15, 2700.00000, 0.0166784, 0.0749536, 0.0166441, -0.0191716, 0.0166774, -0.0559811, 0, 0
16, 0.00000, 0.0166787, 0.0817749, 0.016642, -0.0246283, 0.0166793, -0.0572465, 0, 0
16, 900.00000, 0.0166822, 0.0831844, 0.0166415, -0.0142328, 0.0166762, -0.0691682, 0, 0
16, 1800.00000, 0.016681, 0.0788335, 0.0166429, -0.0153394, 0.0166761, -0.0635808, 0, 0
16, 2700.00000, 0.0166789, 0.0743706, 0.0166442, -0.0188437, 0.0166768, -0.0556971, 0, 0
17, 0.00000, 0.0166804, 0.0869499, 0.0166411, -0.0253916, 0.0166785, -0.0617387, 0, 0
17, 900.00000, 0.0166742, 0.06448, 0.0166502, -0.0199755, 0.0166756, -0.0445921, 0, 0
17, 1800.00000, 0.0166736, 0.0355781, 0.0166564, 0.00564661, 0.0166699, -0.0415315, 0, 0
17, 2700.00000, 0.0166738, 0.0948756, 0.0166387, -0.0472649, 0.0166875, -0.0477719, 0, 0
18, 0.00000, 0.0166812, 0.115449, 0.0166306, -0.051073, 0.0166883, -0.0645063, 0, 0
18, 900.00000, 0.0166823, 0.1103, 0.0166322, -0.0398378, 0.0166855, -0.0705547, 0, 0
18, 1800.00000, 0.0166805, 0.124647, 0.0166281, -0.0558542, 0.0166914, -0.0689088, 0, 0
18, 2700.00000, 0.0166832, 0.12966, 0.0166247, -0.0551974, 0.0166921, -0.0746756, 0, 0
19, 0.00000, 0.0166781, 0.105312, 0.0166327, -0.0502167, 0.0166892, -0.0551302, 0, 0
19, 900.00000, 0.0166698, 0.0803395, 0.0166418, -0.0551337, 0.0166885, -0.0252147, 0, 0
19, 1800.00000, 0.0166656, 0.0612457, 0.0166484, -0.0551855, 0.0166861, -0.00597559, 0, 0
19, 2700.00000, 0.0166658, 0.070695, 0.0166467, -0.0619476, 0.0166876, -0.00868205, 0, 0
20, 0.00000, 0.0166613, 0.0588429, 0.01665, -0.0641756, 0.0166887, 0.00528778, 0, 0
20, 900.00000, 0.0166626, 0.0329073, 0.0166568, -0.0382401, 0.0166807, 0.0053571, 0, 0
20, 1800.00000, 0.0166606, 0.0753163, 0.0166449, -0.0821158, 0.0166945, 0.00670599, 0, 0
20, 2700.00000, 0.0166628, 0.150858, 0.0166231, -0.140744, 0.0167141, -0.0105209, 0, 0
21, 0.00000, 0.0166685, 0.0942193, 0.0166393, -0.067645, 0.0166926, -0.0258377, 0, 0
21, 900.00000, 0.0166681, 0.0533183, 0.0166512, -0.0325683, 0.0166807, -0.0207069, 0, 0
21, 1800.00000, 0.0166719, 0.0572916, 0.0166491, -0.0256518, 0.016679, -0.0316714, 0, 0
21, 2700.00000, 0.0166768, 0.09235, 0.0166409, -0.0374411, 0.0166823, -0.0549199, 0, 0
22, 0.00000, 0.0166729, 0.076572, 0.0166459, -0.033388, 0.0166813, -0.0430426, 0, 0
22, 900.00000, 0.0166689, 0.107724, 0.0166385, -0.0809571, 0.0166927, -0.0268608, 0, 0
22, 1800.00000, 0.0166735, 0.0957625, 0.01664, -0.0495945, 0.0166864, -0.0463836, 0, 0
22, 2700.00000, 0.0166724, 0.088389, 0.0166412, -0.0465538, 0.0166864, -0.0419434, 0, 0
23, 0.00000, 0.0166699, 0.117664, 0.0166343, -0.0860583, 0.0166959, -0.03172, 0, 0
23, 900.00000, 0.01667, 0.143263, 0.0166239, -0.108711, 0.0167062, -0.0349871, 0, 0
23, 1800.00000, 0.0166731, 0.157346, 0.0166225, -0.102168, 0.0167048, -0.0548909, 0, 0
23, 2700.00000, 0.0166677, 0.0973322, 0.01664, -0.0696384, 0.0166924, -0.0277849, 0, 0
24, 0.00000, 0.0166718, 0.0770748, 0.0166446, -0.0394684, 0.0166836, -0.0376546, 0, 0
