hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166745, 0.0287361, 0.0166564, 0.00816382, 0.0166693, -0.0364595, 0, 0
0, 1800.00000, 0.0166769, 0.0183022, 0.0166611, 0.0306813, 0.016662, -0.0490164, 0, 0
0, 2700.00000, 0.0166761, 0.0329252, 0.0166565, 0.0105285, 0.0166674, -0.0434499, 0, 0
1, 0.00000, 0.0166805, 0.0508301, 0.0166509, 0.01043, 0.0166686, -0.0612365, 0, 0
1, 900.00000, 0.0166765, 0.0187705, 0.0166603, 0.0254198, 0.0166634, -0.043941, 0, 0
1, 1800.00000, 0.0166836, 0.0124932, 0.01666, 0.0540521, 0.0166565, -0.066538, 0, 0
1, 2700.00000, 0.0166859, 0.0167436, 0.0166608, 0.0595332, 0.0166535, -0.0761303, 0, 0
2, 0.00000, 0.0166813, 0.00434812, 0.016664, 0.0515664, 0.0166548, -0.0558346, 0, 0
2, 900.00000, 0.0166783, 0.000998582, 0.0166652, 0.0449078, 0.0166566, -0.0458331, 0, 0
2, 1800.00000, 0.0166745, -0.00116511, 0.016666, 0.0330649, 0.0166596, -0.0318415, 0, 0
2, 2700.00000, 0.0166776, 0.00900036, 0.0166632, 0.0354439, 0.0166592, -0.0443856, 0, 0
3, 0.00000, 0.0166783, 0.00735449, 0.0166636, 0.0392287, 0.0166582, -0.0465439, 0, 0
3, 900.00000, 0.0166794, 0.0162863, 0.0166615, 0.036753, 0.0166591, -0.0530292, 0, 0
3, 1800.00000, 0.0166795, 0.0192978, 0.0166609, 0.0342168, 0.0166596, -0.0534971, 0, 0
3, 2700.00000, 0.0166788, 0.0181598, 0.0166616, 0.0334725, 0.0166596, -0.0516545, 0, 0
4, 0.00000, 0.0166812, 0.020679, 0.0166603, 0.0369453, 0.0166585, -0.0576657, 0, 0
4, 900.00000, 0.0166797, 0.0198119, 0.0166609, 0.0343703, 0.0166594, -0.0541582, 0, 0
4, 1800.00000, 0.0166787, 0.0165901, 0.0166622, 0.0345985, 0.0166591, -0.0512457, 0, 0
4, 2700.00000, 0.0166795, 0.0188043, 0.0166613, 0.0351027, 0.0166591, -0.0539831, 0, 0
5, 0.00000, 0.0166798, 0.018309, 0.0166616, 0.0356521, 0.0166589, -0.053543, 0, 0
5, 900.00000, 0.0166796, 0.0126068, 0.0166633, 0.0395842, 0.0166572, -0.052254, 0, 0
5, 1800.00000, 0.0166776, 0.00968949, 0.0166648, 0.037059, 0.0166576, -0.04682, 0, 0
5, 2700.00000, 0.0166779, 0.0114668, 0.0166641, 0.0365675, 0.0166579, -0.0481767, 0, 0
6, 0.00000, 0.0166772, 0.0103123, 0.0166645, 0.035694, 0.0166583, -0.046066, 0, 0
6, 900.00000, 0.0166786, 0.0191992, 0.0166614, 0.0320114, 0.0166599, -0.0513676, 0, 0
6, 1800.00000, 0.0166791, 0.0163412, 0.0166621, 0.0357143, 0.0166588, -0.0521178, 0, 0
6, 2700.00000, 0.0166818, 0.0162502, 0.0166616, 0.0419724, 0.0166567, -0.0581222, 0, 0
7, 0.00000, 0.0166798, 0.016791, 0.0166616, 0.0352772, 0.0166587, -0.0519891, 0, 0
7, 900.00000, 0.0166805, 0.0152403, 0.0166618, 0.0390211, 0.0166577, -0.0543421, 0, 0
7, 1800.00000, 0.0166777, 0.0171017, 0.0166615, 0.027684, 0.0166609, -0.0446242, 0, 0
7, 2700.00000, 0.0166758, 0.0232466, 0.0166596, 0.0178105, 0.0166645, -0.0411777, 0, 0
8, 0.00000, 0.0166753, 0.0187665, 0.0166611, 0.0196329, 0.0166637, -0.0383251, 0, 0
8, 900.00000, 0.0166754, 0.0111699, 0.0166631, 0.0263074, 0.0166614, -0.037461, 0, 0
8, 1800.00000, 0.0166745, 0.0247325, 0.0166589, 0.0114009, 0.0166665, -0.0363391, 0, 0
8, 2700.00000, 0.0166748, 0.026759, 0.0166584, 0.0107161, 0.0166668, -0.0373926, 0, 0
9, 0.00000, 0.0166772, 0.0321014, 0.0166568, 0.0128909, 0.0166659, -0.0451779, 0, 0
9, 900.00000, 0.0166761, 0.0289968, 0.0166576, 0.0118975, 0.0166662, -0.0408963, 0, 0
9, 1800.00000, 0.0166761, 0.042336, 0.0166538, -0.00162303, 0.0166701, -0.0408024, 0, 0
9, 2700.00000, 0.0166759, 0.0157116, 0.016662, 0.0221744, 0.0166621, -0.0378431, 0, 0
10, 0.00000, 0.0166732, 0.00554694, 0.0166657, 0.0242709, 0.0166611, -0.0299702, 0, 0
10, 900.00000, 0.0166727, 0.00804544, 0.0166653, 0.0219016, 0.0166619, -0.0301118, 0, 0
10, 1800.00000, 0.0166666, 0.0369171, 0.0166559, -0.0201897, 0.0166775, -0.0167628, 0, 0
10, 2700.00000, 0.0166656, 0.0316145, 0.0166573, -0.0177171, 0.0166771, -0.0140562, 0, 0
11, 0.00000, 0.016666, 0.0330217, 0.0166567, -0.0185802, 0.0166773, -0.0145264, 0, 0
11, 900.00000, 0.0166671, 0.0331867, 0.0166567, -0.0172236, 0.0166762, -0.0159928, 0, 0
11, 1800.00000, 0.0166699, 0.0293901, 0.016658, -0.00584336, 0.0166721, -0.0235697, 0, 0
11, 2700.00000, 0.0166767, 0.0203766, 0.0166608, 0.0266494, 0.0166625, -0.0470296, 0, 0
12, 0.00000, 0.0166791, 0.0243229, 0.016659, 0.030776, 0.0166619, -0.0551894, 0, 0
12, 900.00000, 0.0166773, 0.0224714, 0.0166601, 0.0276007, 0.0166626, -0.0501253, 0, 0
12, 1800.00000, 0.0166789, 0.0295871, 0.016658, 0.0253935, 0.0166631, -0.055041, 0, 0
12, 2700.00000, 0.0166772, 0.0265335, 0.0166592, 0.0211011, 0.0166636, -0.0476849, 0, 0
13, 0.00000, 0.0166813, 0.0332811, 0.0166568, 0.0283134, 0.0166619, -0.061685, 0, 0
