hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 11.4645, -179.971, 11.4519, -179.992, 11.4608, 179.964, 0, 0
0, 1800.00000, 0.114661, 0.0193077, 0.114551, 0.0301291, 0.114558, -0.0494949, 0, 0
0, 2700.00000, 0.114656, 0.0338851, 0.114519, 0.00951278, 0.114595, -0.0433902, 0, 0
1, 0.00000, 0.114687, 0.052246, 0.11448, 0.00887361, 0.114604, -0.0610619, 0, 0
1, 900.00000, 0.114658, 0.0197742, 0.114545, 0.0248226, 0.114567, -0.0442089, 0, 0
1, 1800.00000, 0.114708, 0.0141633, 0.114543, 0.0534144, 0.114519, -0.067568, 0, 0
1, 2700.00000, 0.114724, 0.0186717, 0.114549, 0.0590156, 0.114498, -0.0774273, 0, 0
2, 0.00000, 0.114692, 0.00581863, 0.114571, 0.051329, 0.114507, -0.0569989, 0, 0
2, 900.00000, 0.114671, 0.00216825, 0.11458, 0.0447828, 0.11452, -0.0468267, 0, 0
2, 1800.00000, 0.114645, -0.000377547, 0.114585, 0.0330128, 0.114541, -0.0325327, 0, 0
2, 2700.00000, 0.114667, 0.0100941, 0.114566, 0.0351381, 0.114538, -0.0451293, 0, 0
3, 0.00000, 0.114671, 0.00850651, 0.114568, 0.03895, 0.114531, -0.0473847, 0, 0
3, 900.00000, 0.114679, 0.01755, 0.114554, 0.0362672, 0.114537, -0.0537901, 0, 0
3, 1800.00000, 0.11468, 0.02057, 0.11455, 0.0336766, 0.114541, -0.0542029, 0, 0
3, 2700.00000, 0.114675, 0.0193552, 0.114555, 0.0329878, 0.114541, -0.0523661, 0, 0
4, 0.00000, 0.114691, 0.022107, 0.114546, 0.0363367, 0.114533, -0.0584945, 0, 0
4, 900.00000, 0.114681, 0.0211114, 0.11455, 0.0338243, 0.114539, -0.0548803, 0, 0
4, 1800.00000, 0.114674, 0.017762, 0.114559, 0.034171, 0.114537, -0.0520137, 0, 0
4, 2700.00000, 0.11468, 0.0200788, 0.114553, 0.0346367, 0.114537, -0.0547309, 0, 0
5, 0.00000, 0.114682, 0.0196792, 0.114554, 0.0352594, 0.114536, -0.0542359, 0, 0
5, 900.00000, 0.11468, 0.013861, 0.114566, 0.0392651, 0.114523, -0.0532112, 0, 0
5, 1800.00000, 0.114666, 0.0107462, 0.114577, 0.0368834, 0.114527, -0.0477275, 0, 0
5, 2700.00000, 0.114669, 0.0125442, 0.114572, 0.0363169, 0.114529, -0.0490757, 0, 0
6, 0.00000, 0.114664, 0.0113313, 0.114575, 0.0354958, 0.114531, -0.046911, 0, 0
6, 900.00000, 0.114673, 0.0203436, 0.114554, 0.0314915, 0.114543, -0.0520778, 0, 0
6, 1800.00000, 0.114677, 0.0175194, 0.114558, 0.035302, 0.114535, -0.0528787, 0, 0
6, 2700.00000, 0.114696, 0.0176762, 0.114554, 0.0415551, 0.114521, -0.0590357, 0, 0
7, 0.00000, 0.114681, 0.0180095, 0.114554, 0.0348507, 0.114535, -0.0527018, 0, 0
7, 900.00000, 0.114686, 0.0164553, 0.114556, 0.0386015, 0.114528, -0.0551597, 0, 0
7, 1800.00000, 0.114667, 0.0181062, 0.114554, 0.0272701, 0.11455, -0.045098, 0, 0
7, 2700.00000, 0.114654, 0.0240184, 0.114541, 0.0171905, 0.114575, -0.0413939, 0, 0
8, 0.00000, 0.11465, 0.0195069, 0.114551, 0.0191868, 0.114569, -0.0385578, 0, 0
8, 900.00000, 0.114651, 0.011894, 0.114565, 0.0260347, 0.114554, -0.0378878, 0, 0
8, 1800.00000, 0.114644, 0.0253469, 0.114536, 0.0107327, 0.114589, -0.0363996, 0, 0
8, 2700.00000, 0.114647, 0.0274363, 0.114532, 0.0100693, 0.114591, -0.0373699, 0, 0
9, 0.00000, 0.114663, 0.0329134, 0.114521, 0.0120842, 0.114585, -0.045285, 0, 0
9, 900.00000, 0.114656, 0.0297499, 0.114527, 0.0111891, 0.114587, -0.0409319, 0, 0
9, 1800.00000, 0.114656, 0.0430869, 0.1145, -0.00264711, 0.114614, -0.0405704, 0, 0
9, 2700.00000, 0.114654, 0.0164261, 0.114557, 0.0218355, 0.114558, -0.0381747, 0, 0
10, 0.00000, 0.114635, 0.00601662, 0.114583, 0.0241702, 0.114551, -0.0304243, 0, 0
10, 900.00000, 0.114632, 0.00848157, 0.11458, 0.0217769, 0.114557, -0.0305107, 0, 0
10, 1800.00000, 0.114589, 0.0369153, 0.114515, -0.0210428, 0.114665, -0.0159283, 0, 0
10, 2700.00000, 0.114582, 0.0315046, 0.114525, -0.018478, 0.114663, -0.0132664, 0, 0
11, 0.00000, 0.114586, 0.0329635, 0.11452, -0.0193788, 0.114664, -0.0137166, 0, 0
