hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.123841, 0.118138, 0.122629, 0.281312, 0.122466, -0.400832, 0, 0
0, 1800.00000, 0.123882, 0.132517, 0.122606, 0.287921, 0.122446, -0.422356, 0, 0
0, 2700.00000, 0.123913, 0.151695, 0.122553, 0.28362, 0.122469, -0.437287, 0, 0
1, 0.00000, 0.124057, 0.10463, 0.122606, 0.370778, 0.122274, -0.477952, 0, 0
1, 900.00000, 0.123769, 0.0541357, 0.122747, 0.297251, 0.12242, -0.352089, 0, 0
1, 1800.00000, 0.123886, 0.0503058, 0.122739, 0.355112, 0.122311, -0.407404, 0, 0
1, 2700.00000, 0.123871, 0.0567328, 0.12275, 0.351465, 0.122316, -0.409522, 0, 0
2, 0.00000, 0.123838, 0.039018, 0.12278, 0.342719, 0.122318, -0.383339, 0, 0
2, 900.00000, 0.12372, 0.0588869, 0.122772, 0.279499, 0.122442, -0.339468, 0, 0
2, 1800.00000, 0.123625, 0.025671, 0.122852, 0.26317, 0.122457, -0.289859, 0, 0
2, 2700.00000, 0.123651, 0.0377514, 0.122818, 0.269728, 0.122465, -0.308416, 0, 0
3, 0.00000, 0.123565, 0.0251599, 0.122853, 0.239758, 0.122514, -0.265711, 0, 0
3, 900.00000, 0.123589, 0.0154767, 0.122863, 0.260671, 0.122481, -0.277026, 0, 0
3, 1800.00000, 0.123561, 0.0116485, 0.122877, 0.250635, 0.122495, -0.263086, 0, 0
3, 2700.00000, 0.123543, 0.0201584, 0.12287, 0.234818, 0.122519, -0.255806, 0, 0
4, 0.00000, 0.123509, 0.0184788, 0.122875, 0.222927, 0.122549, -0.242106, 0, 0
4, 900.00000, 0.123547, 0.0236206, 0.122859, 0.235112, 0.122526, -0.259475, 0, 0
4, 1800.00000, 0.123556, 0.0373566, 0.122829, 0.225452, 0.122547, -0.263691, 0, 0
4, 2700.00000, 0.123538, 0.0341506, 0.12284, 0.223287, 0.122554, -0.25788, 0, 0
5, 0.00000, 0.123573, 0.029123, 0.122827, 0.238549, 0.122534, -0.26817, 0, 0
5, 900.00000, 0.123613, 0.045283, 0.122787, 0.237877, 0.122533, -0.284098, 0, 0
5, 1800.00000, 0.123635, 0.0317069, 0.122827, 0.258777, 0.12247, -0.29173, 0, 0
5, 2700.00000, 0.123643, 0.027588, 0.122834, 0.266003, 0.122456, -0.294702, 0, 0
6, 0.00000, 0.123583, 0.0147211, 0.122877, 0.255442, 0.122473, -0.271174, 0, 0
6, 900.00000, 0.123586, 0.0435719, 0.12282, 0.23161, 0.122526, -0.276082, 0, 0
6, 1800.00000, 0.123561, 0.0325785, 0.122841, 0.231215, 0.12253, -0.264783, 0, 0
6, 2700.00000, 0.123512, 0.0272883, 0.122851, 0.214888, 0.122568, -0.242849, 0, 0
7, 0.00000, 0.123595, 0.0507468, 0.122778, 0.223973, 0.122559, -0.27562, 0, 0
7, 900.00000, 0.123535, 0.01747, 0.122861, 0.232133, 0.122536, -0.250358, 0, 0
7, 1800.00000, 0.123524, 0.0238386, 0.122843, 0.220298, 0.122565, -0.24474, 0, 0
7, 2700.00000, 0.123566, 0.0353223, 0.122817, 0.226735, 0.122549, -0.262957, 0, 0
8, 0.00000, 0.123569, 0.038115, 0.122812, 0.227076, 0.122551, -0.266021, 0, 0
8, 900.00000, 0.123554, 0.018953, 0.122865, 0.239926, 0.122513, -0.259879, 0, 0
8, 1800.00000, 0.123469, -0.0183273, 0.122959, 0.239923, 0.122503, -0.222748, 0, 0
8, 2700.00000, 0.12343, -0.0262058, 0.122989, 0.23442, 0.122513, -0.20905, 0, 0
9, 0.00000, 0.123562, 0.0267581, 0.122845, 0.232733, 0.122525, -0.260589, 0, 0
9, 900.00000, 0.123489, 0.0377447, 0.122827, 0.20012, 0.122616, -0.238303, 0, 0
9, 1800.00000, 0.123608, 0.0387585, 0.122798, 0.23554, 0.122526, -0.275251, 0, 0
9, 2700.00000, 0.123548, -0.0158654, 0.122927, 0.265221, 0.122458, -0.249944, 0, 0
10, 0.00000, 0.123579, 0.00357957, 0.122882, 0.257387, 0.122472, -0.262032, 0, 0
10, 900.00000, 0.123532, -0.04149, 0.123008, 0.282565, 0.122392, -0.242387, 0, 0
