hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
4, 0.00000, 7415.54, -3.09979E-005, 7415.54, -120, 7415.54, 120, 516.443, -11.6569, 511.032, -131.499, 539.788, 108.493
4, 900.00000, 7415.54, -3.07836E-005, 7415.54, -120, 7415.54, 120, 510.685, -11.4952, 504.254, -131.297, 535.221, 108.629
4, 1800.00000, 7415.54, -3.09461E-005, 7415.54, -120, 7415.54, 120, 514.12, -11.5499, 508.755, -131.367, 540.153, 108.527
4, 2700.00000, 7415.54, -3.07893E-005, 7415.54, -120, 7415.54, 120, 512.728, -11.6391, 506.962, -131.469, 538.266, 108.473
5, 0.00000, 7415.54, -3.09124E-005, 7415.54, -120, 7415.54, 120, 510.448, -11.3187, 504.939, -131.318, 536.472, 108.636
5, 900.00000, 7415.54, -3.10768E-005, 7415.54, -120, 7415.54, 120, 512.398, -11.2619, 507.366, -131.258, 541.095, 108.554
5, 1800.00000, 7415.54, -3.10023E-005, 7415.54, -120, 7415.54, 120, 516.966, -11.6898, 508.564, -131.464, 544.611, 108.225
5, 2700.00000, 7415.54, -3.12235E-005, 7415.54, -120, 7415.54, 120, 520.161, -11.6542, 511.756, -131.449, 548.255, 108.252
6, 0.00000, 7415.54, -3.14492E-005, 7415.54, -120, 7415.54, 120, 524.996, -11.7316, 513.984, -131.399, 549.495, 108.321
6, 900.00000, 7415.54, -3.13301E-005, 7415.54, -120, 7415.54, 120, 523.301, -11.7525, 519.041, -131.564, 550.288, 108.322
6, 1800.00000, 7415.54, -3.13002E-005, 7415.54, -120, 7415.54, 120, 525.504, -11.9455, 519.529, -131.805, 550.925, 108.105
6, 2700.00000, 7415.54, -3.10039E-005, 7415.54, -120, 7415.54, 120, 521.117, -11.9874, 516.184, -131.927, 544.564, 108.057
7, 0.00000, 7415.54, -3.06679E-005, 7415.54, -120, 7415.54, 120, 516.85, -12.0864, 514.127, -132.173, 541.935, 107.85
7, 900.00000, 7415.54, -3.05134E-005, 7415.54, -120, 7415.54, 120, 516.933, -12.2788, 509.479, -132.27, 538.645, 107.771
7, 1800.00000, 7415.54, -3.05214E-005, 7415.54, -120, 7415.54, 120, 512.65, -11.961, 507.948, -132.025, 531.773, 108.105
7, 2700.00000, 7415.54, -3.0602E-005, 7415.54, -120, 7415.54, 120, 519.299, -12.3402, 515.509, -132.415, 538.567, 107.749
8, 0.00000, 7415.54, -3.03567E-005, 7415.54, -120, 7415.54, 120, 517.017, -12.4735, 512.904, -132.523, 535.382, 107.679
8, 900.00000, 7415.54, -3.0625E-005, 7415.54, -120, 7415.54, 120, 523.101, -12.5794, 513.571, -132.454, 540.095, 107.595
8, 1800.00000, 7415.54, -3.1195E-005, 7415.54, -120, 7415.54, 120, 543.905, -13.3173, 534.223, -133.179, 554.967, 107.051
8, 2700.00000, 7415.54, -3.12385E-005, 7415.54, -120, 7415.54, 120, 548.019, -13.5337, 536.063, -133.28, 557.264, 106.917
9, 0.00000, 7415.54, -3.14593E-005, 7415.54, -120, 7415.54, 120, 553.869, -13.6588, 553.301, -133.698, 572.705, 106.528
9, 900.00000, 7415.54, -3.14132E-005, 7415.54, -120, 7415.54, 120, 551.637, -13.569, 546.982, -133.508, 562.095, 106.86
9, 1800.00000, 7415.54, -3.15801E-005, 7415.54, -120, 7415.54, 120, 549.193, -13.2258, 550.538, -133.405, 565.274, 106.788
9, 2700.00000, 7415.54, -3.15565E-005, 7415.54, -120, 7415.54, 120, 540.671, -12.6917, 527.151, -132.664, 554.211, 107.294
10, 0.00000, 7415.54, -3.16295E-005, 7415.54, -120, 7415.54, 120, 547.269, -13.045, 533.917, -132.998, 561.694, 106.956
10, 900.00000, 7415.54, -3.18135E-005, 7415.54, -120, 7415.54, 120, 558.904, -13.584, 539.595, -133.207, 571.494, 106.577
10, 1800.00000, 7415.54, -3.36342E-005, 7415.54, -120, 7415.54, 120, 610.667, -14.7118, 574.707, -134.003, 599.916, 106.073
10, 2700.00000, 7415.54, -3.44504E-005, 7415.54, -120, 7415.54, 120, 629.993, -14.9514, 592.028, -134.379, 615.866, 105.794
11, 0.00000, 7415.54, -3.43667E-005, 7415.54, -120, 7415.54, 120, 628.292, -14.9423, 591.452, -134.313, 613.176, 105.945
11, 900.00000, 7415.54, -3.48214E-005, 7415.54, -120, 7415.54, 120, 638.718, -15.0523, 602.502, -134.475, 618.094, 105.888
11, 1800.00000, 7415.54, -3.43493E-005, 7415.54, -120, 7415.54, 120, 623.097, -14.6825, 598.803, -134.291, 615.616, 105.916
11, 2700.00000, 7415.54, -3.37417E-005, 7415.54, -120, 7415.54, 120, 596.011, -13.7748, 580.039, -133.737, 613.975, 106.332
12, 0.00000, 7415.54, -3.41807E-005, 7415.54, -120, 7415.54, 120, 607.658, -13.9973, 590.611, -133.887, 619.597, 106.286
12, 900.00000, 7415.54, -3.44069E-005, 7415.54, -120, 7415.54, 120, 611.057, -13.9624, 596.132, -133.902, 624.023, 106.255
12, 1800.00000, 7415.54, -3.45255E-005, 7415.54, -120, 7415.54, 120, 611.5, -13.8687, 595.703, -133.822, 625.47, 106.312
12, 2700.00000, 7415.54, -3.47217E-005, 7415.54, -120, 7415.54, 120, 617.118, -13.9888, 606.126, -133.99, 634.039, 106.13
13, 0.00000, 7415.54, -3.50897E-005, 7415.54, -120, 7415.54, 120, 620.501, -13.8136, 608.394, -133.833, 638.154, 106.199
13, 900.00000, 7415.54, -3.55801E-005, 7415.54, -120, 7415.54, 120, 631.79, -13.9574, 622.438, -134.053, 651.198, 105.996
13, 1800.00000, 7415.54, -3.59787E-005, 7415.54, -120, 7415.54, 120, 641.043, -14.0746, 631.304, -134.129, 655.244, 105.931
13, 2700.00000, 7415.54, -3.6498E-005, 7415.54, -120, 7415.54, 120, 650.368, -14.0787, 646.761, -134.207, 666.572, 105.952
14, 0.00000, 7415.54, -3.72903E-005, 7415.54, -120, 7415.54, 120, 666.19, -14.1668, 664.861, -134.328, 685.174, 105.823
14, 900.00000, 7415.54, -3.73482E-005, 7415.54, -120, 7415.54, 120, 664.31, -14.0166, 652.639, -134.111, 674.931, 106.041
14, 1800.00000, 7415.54, -3.74777E-005, 7415.54, -120, 7415.54, 120, 669.541, -14.167, 659.235, -134.218, 678.578, 105.915
14, 2700.00000, 7415.54, -3.79479E-005, 7415.54, -120, 7415.54, 120, 681.219, -14.3316, 672.198, -134.311, 694.738, 105.711
15, 0.00000, 7415.54, -3.8203E-005, 7415.54, -120, 7415.54, 120, 683.139, -14.1995, 677.878, -134.297, 692.214, 105.875
15, 900.00000, 7415.54, -3.79838E-005, 7415.54, -120, 7415.54, 120, 679.102, -14.1934, 676.231, -134.327, 689.833, 105.864
15, 1800.00000, 7415.54, -3.82838E-005, 7415.54, -120, 7415.54, 120, 685.322, -14.2363, 691.093, -134.441, 701.282, 105.777
15, 2700.00000, 7415.54, -3.88691E-005, 7415.54, -120, 7415.54, 120, 698.74, -14.3799, 699.16, -134.473, 714.828, 105.608
16, 0.00000, 7415.54, -3.91886E-005, 7415.54, -120, 7415.54, 120, 705.703, -14.4387, 707.884, -134.551, 719.335, 105.604
16, 900.00000, 7415.54, -4.04703E-005, 7415.54, -120, 7415.54, 120, 723.653, -14.199, 717.712, -134.247, 737.339, 105.761
16, 1800.00000, 7415.54, -4.09958E-005, 7415.54, -120, 7415.54, 120, 728.772, -13.9986, 726.213, -134.003, 743.387, 105.888
16, 2700.00000, 7415.54, -4.13078E-005, 7415.54, -120, 7415.54, 120, 733.417, -13.9563, 734.164, -134.022, 748.441, 105.936
17, 0.00000, 7415.54, -4.13503E-005, 7415.54, -120, 7415.54, 120, 741.187, -14.2822, 750.666, -134.406, 764.03, 105.556
17, 900.00000, 7415.53, -4.34612E-005, 7415.53, -120, 7415.53, 120, 802.268, -15.2644, 803.466, -135.24, 824.184, 104.754
17, 1800.00000, 7415.53, -4.56707E-005, 7415.53, -120, 7415.53, 120, 841.699, -15.2124, 823.602, -135.24, 843.739, 105.003
17, 2700.00000, 7415.53, -4.96809E-005, 7415.53, -120, 7415.53, 120, 935.165, -15.8971, 919.288, -135.869, 944.563, 104.258
18, 0.00000, 7415.53, -5.0324E-005, 7415.53, -120, 7415.53, 120, 930.02, -15.304, 925.54, -135.369, 943.624, 104.701
18, 900.00000, 7415.53, -4.91E-005, 7415.53, -120, 7415.53, 120, 912.198, -15.4754, 915.652, -135.515, 935.374, 104.447
18, 1800.00000, 7415.53, -4.98975E-005, 7415.53, -120, 7415.53, 120, 915.813, -15.078, 913.564, -135.15, 940.81, 104.827
18, 2700.00000, 7415.53, -5.166E-005, 7415.53, -120, 7415.53, 120, 961.433, -15.5325, 953.339, -135.655, 984.61, 104.224
19, 0.00000, 7415.53, -4.96674E-005, 7415.53, -120, 7415.53, 120, 900.753, -14.6803, 898.695, -134.805, 919.935, 105.318
19, 900.00000, 7415.53, -4.8468E-005, 7415.53, -120, 7415.53, 120, 852.25, -13.6225, 856.159, -133.768, 864.815, 106.313
19, 1800.00000, 7415.53, -4.79266E-005, 7415.53, -120, 7415.53, 120, 834.454, -13.2751, 832.836, -133.329, 838.288, 106.703
19, 2700.00000, 7415.53, -4.79284E-005, 7415.53, -120, 7415.53, 120, 829.311, -13.0539, 833.435, -133.146, 836.457, 106.931
20, 0.00000, 7415.53, -4.79603E-005, 7415.53, -120, 7415.53, 120, 825.314, -12.8567, 823.551, -132.974, 828.735, 107.103
20, 900.00000, 7415.53, -4.78147E-005, 7415.53, -120, 7415.53, 120, 819.691, -12.7196, 811.854, -132.848, 824.574, 107.121
20, 1800.00000, 7415.53, -4.89243E-005, 7415.53, -120, 7415.53, 120, 843.875, -12.9411, 841.97, -133.178, 846.086, 106.976
20, 2700.00000, 7415.53, -5.2391E-005, 7415.53, -120, 7415.53, 120, 917.803, -13.4929, 940.722, -133.871, 921.375, 106.357
21, 0.00000, 7415.53, -4.98108E-005, 7415.53, -120, 7415.53, 120, 861.307, -13.0305, 871.224, -133.334, 879.788, 106.842
21, 900.00000, 7415.54, -4.75496E-005, 7415.54, -120, 7415.53, 120, 804.49, -12.2389, 797.564, -132.313, 815.17, 107.822
21, 1800.00000, 7415.54, -4.78508E-005, 7415.53, -120, 7415.53, 120, 810.663, -12.2879, 813.768, -132.41, 826.662, 107.68
21, 2700.00000, 7415.54, -4.68981E-005, 7415.54, -120, 7415.53, 120, 793.406, -12.2359, 802.904, -132.241, 824.728, 107.914
22, 0.00000, 7415.54, -4.57847E-005, 7415.54, -120, 7415.54, 120, 779.936, -12.4887, 783.501, -132.269, 809.068, 107.798
22, 900.00000, 7415.54, -4.54367E-005, 7415.54, -120, 7415.54, 120, 774.67, -12.5198, 789.8, -132.385, 786.924, 107.692
22, 1800.00000, 7415.54, -4.46277E-005, 7415.54, -120, 7415.54, 120, 777.638, -13.3024, 782.325, -133.062, 792.532, 107.126
22, 2700.00000, 7415.54, -4.56885E-005, 7415.54, -120, 7415.54, 120, 790.866, -13.0672, 790.914, -133.054, 791.176, 107.369
23, 0.00000, 7415.54, -4.51631E-005, 7415.54, -120, 7415.54, 120, 777.786, -12.884, 792.999, -132.955, 787.511, 107.239
23, 900.00000, 7415.54, -4.57006E-005, 7415.53, -120, 7415.54, 120, 789.724, -13.0061, 816.495, -133.462, 793.471, 107.054
23, 1800.00000, 7415.54, -4.38685E-005, 7415.54, -120, 7415.54, 120, 735.581, -11.9047, 756.992, -132.064, 743.969, 108.366
23, 2700.00000, 7415.54, -4.43169E-005, 7415.54, -120, 7415.54, 120, 735.839, -11.5356, 726.391, -131.634, 746.605, 108.411
24, 0.00000, 7415.54, -4.53112E-005, 7415.54, -120, 7415.54, 120, 748.246, -11.3281, 737.123, -131.194, 748.026, 108.675
