hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 10.9438, -179.923, 10.9173, 179.994, 10.9401, 179.93, 0, 0
0, 1800.00000, 0.109451, 0.0592724, 0.109222, 0.0212063, 0.109337, -0.0806151, 0, 0
0, 2700.00000, 0.109459, 0.077577, 0.109177, 0.00267488, 0.109374, -0.0802803, 0, 0
1, 0.00000, 0.109503, 0.106158, 0.109121, 0.00111314, 0.109387, -0.107241, 0, 0
1, 900.00000, 0.109478, 0.0609159, 0.109207, 0.0304763, 0.109326, -0.0908809, 0, 0
1, 1800.00000, 0.109522, 0.0600084, 0.109197, 0.0534584, 0.109292, -0.113493, 0, 0
1, 2700.00000, 0.109539, 0.0607495, 0.10921, 0.0608256, 0.109262, -0.12124, 0, 0
2, 0.00000, 0.109495, 0.0445086, 0.10924, 0.0497792, 0.109276, -0.0940801, 0, 0
2, 900.00000, 0.109463, 0.0407071, 0.10925, 0.0372127, 0.109297, -0.0777533, 0, 0
2, 1800.00000, 0.109436, 0.038567, 0.109255, 0.0252123, 0.109319, -0.0636264, 0, 0
2, 2700.00000, 0.109463, 0.0509736, 0.109233, 0.0278959, 0.109315, -0.0787403, 0, 0
3, 0.00000, 0.109469, 0.0488385, 0.109236, 0.0330881, 0.109306, -0.0818361, 0, 0
3, 900.00000, 0.109477, 0.0592126, 0.109219, 0.0296521, 0.109314, -0.0888507, 0, 0
3, 1800.00000, 0.10948, 0.0637644, 0.109212, 0.0266053, 0.109318, -0.0903275, 0, 0
3, 2700.00000, 0.109474, 0.0621563, 0.109218, 0.0260719, 0.109318, -0.0882889, 0, 0
4, 0.00000, 0.109497, 0.0650729, 0.109207, 0.0317965, 0.109306, -0.0969853, 0, 0
4, 900.00000, 0.109482, 0.0638944, 0.109213, 0.0274968, 0.109315, -0.0913325, 0, 0
4, 1800.00000, 0.109474, 0.0590892, 0.109225, 0.0284674, 0.109311, -0.0876988, 0, 0
4, 2700.00000, 0.109482, 0.0631826, 0.109214, 0.0287542, 0.109313, -0.0920486, 0, 0
5, 0.00000, 0.109485, 0.0631424, 0.109215, 0.0295715, 0.109312, -0.0917364, 0, 0
5, 900.00000, 0.109483, 0.0563864, 0.109228, 0.0339716, 0.109299, -0.0905117, 0, 0
5, 1800.00000, 0.109466, 0.0520605, 0.109242, 0.0311373, 0.109302, -0.083359, 0, 0
5, 2700.00000, 0.109471, 0.0553845, 0.109233, 0.0302974, 0.109306, -0.0860453, 0, 0
6, 0.00000, 0.109465, 0.0542005, 0.109236, 0.0291838, 0.109308, -0.0835347, 0, 0
6, 900.00000, 0.109474, 0.0653781, 0.109211, 0.0230475, 0.109325, -0.0888465, 0, 0
6, 1800.00000, 0.109478, 0.0611887, 0.109218, 0.0281437, 0.109314, -0.0894636, 0, 0
6, 2700.00000, 0.109504, 0.0602621, 0.109216, 0.0385317, 0.109291, -0.0985178, 0, 0
7, 0.00000, 0.109483, 0.0597504, 0.109218, 0.0289576, 0.10931, -0.088477, 0, 0
7, 900.00000, 0.109491, 0.0572586, 0.109221, 0.0350485, 0.109298, -0.0925151, 0, 0
7, 1800.00000, 0.109462, 0.0571236, 0.109224, 0.0198799, 0.109326, -0.0765786, 0, 0
7, 2700.00000, 0.109443, 0.0645047, 0.109208, 0.00634551, 0.109358, -0.0711798, 0, 0
8, 0.00000, 0.109439, 0.0582598, 0.109222, 0.00925576, 0.10935, -0.0673061, 0, 0
8, 900.00000, 0.109442, 0.0499088, 0.109237, 0.0173652, 0.109332, -0.0672201, 0, 0
8, 1800.00000, 0.109432, 0.0656437, 0.109204, -0.00149184, 0.109373, -0.0646795, 0, 0
8, 2700.00000, 0.109434, 0.0679571, 0.109201, -0.00228052, 0.109376, -0.0654668, 0, 0
9, 0.00000, 0.109451, 0.0766909, 0.109184, -0.00226484, 0.109375, -0.0749189, 0, 0
9, 900.00000, 0.109447, 0.0696364, 0.109197, 0.00113969, 0.109367, -0.0708157, 0, 0
9, 1800.00000, 0.109433, 0.0933139, 0.109154, -0.0276871, 0.109423, -0.0658903, 0, 0
9, 2700.00000, 0.109444, 0.0623246, 0.109216, 0.00631152, 0.10935, -0.0685484, 0, 0
10, 0.00000, 0.10942, 0.0468876, 0.109251, 0.0101799, 0.109338, -0.0574608, 0, 0
10, 900.00000, 0.109422, 0.0518416, 0.109243, 0.00803111, 0.109344, -0.0602885, 0, 0
10, 1800.00000, 0.109363, 0.0808514, 0.109181, -0.0431954, 0.109466, -0.0377777, 0, 0
10, 2700.00000, 0.109361, 0.0720058, 0.109195, -0.0349878, 0.109453, -0.0374042, 0, 0
11, 0.00000, 0.109367, 0.0736398, 0.10919, -0.0348345, 0.109453, -0.0390552, 0, 0
11, 900.00000, 0.109383, 0.0761116, 0.109185, -0.0314201, 0.109442, -0.0447838, 0, 0
11, 1800.00000, 0.109408, 0.0741493, 0.109189, -0.0185281, 0.109413, -0.0557557, 0, 0
11, 2700.00000, 0.109457, 0.0677502, 0.109206, 0.0138358, 0.109348, -0.0816615, 0, 0
12, 0.00000, 0.109483, 0.0733236, 0.109189, 0.0209, 0.109338, -0.0944572, 0, 0
12, 900.00000, 0.109475, 0.0739872, 0.10919, 0.0177686, 0.109344, -0.0919224, 0, 0
12, 1800.00000, 0.109486, 0.0791362, 0.10918, 0.0168613, 0.109344, -0.0961895, 0, 0
12, 2700.00000, 0.10948, 0.0777251, 0.109184, 0.0141647, 0.109346, -0.0920456, 0, 0
13, 0.00000, 0.109506, 0.0870683, 0.109164, 0.0185093, 0.109339, -0.105835, 0, 0
13, 900.00000, 0.10949, 0.084129, 0.109171, 0.0124503, 0.109348, -0.0968969, 0, 0
13, 1800.00000, 0.109472, 0.0788227, 0.109179, 0.00693698, 0.109359, -0.0860779, 0, 0
13, 2700.00000, 0.109478, 0.0879971, 0.109159, 0.00166522, 0.109373, -0.0900462, 0, 0
14, 0.00000, 0.109477, 0.107734, 0.10912, -0.0173594, 0.109413, -0.090808, 0, 0
14, 900.00000, 0.109473, 0.0885729, 0.109155, -0.00221485, 0.109382, -0.0863283, 0, 0
14, 1800.00000, 0.109458, 0.085363, 0.109164, -0.0072289, 0.109389, -0.078269, 0, 0
14, 2700.00000, 0.109468, 0.100549, 0.109137, -0.0139334, 0.109404, -0.0868986, 0, 0
15, 0.00000, 0.109475, 0.0987384, 0.109136, -0.0112161, 0.109399, -0.0876741, 0, 0
15, 900.00000, 0.109432, 0.0955261, 0.109149, -0.0293223, 0.109429, -0.0661558, 0, 0
15, 1800.00000, 0.10945, 0.108379, 0.109123, -0.0326309, 0.109437, -0.0758562, 0, 0
15, 2700.00000, 0.109432, 0.0990626, 0.10914, -0.0321818, 0.109438, -0.0672783, 0, 0
16, 0.00000, 0.109432, 0.106855, 0.109124, -0.0393419, 0.109455, -0.0677172, 0, 0
16, 900.00000, 0.109461, 0.107907, 0.10912, -0.026095, 0.109428, -0.0822621, 0, 0
16, 1800.00000, 0.109447, 0.103557, 0.109131, -0.0296922, 0.109431, -0.0740262, 0, 0
16, 2700.00000, 0.109433, 0.099633, 0.109139, -0.034025, 0.109438, -0.0659601, 0, 0
17, 0.00000, 0.109439, 0.113651, 0.109116, -0.0439442, 0.109454, -0.0700832, 0, 0
17, 900.00000, 0.109391, 0.0961523, 0.109168, -0.0444735, 0.109451, -0.0518762, 0, 0
17, 1800.00000, 0.109377, 0.0608405, 0.109221, -0.0182893, 0.10941, -0.0431397, 0, 0
17, 2700.00000, 0.109369, 0.119372, 0.109108, -0.07558, 0.109533, -0.0441063, 0, 0
18, 0.00000, 0.109416, 0.142193, 0.109051, -0.0829177, 0.109543, -0.0594884, 0, 0
18, 900.00000, 0.109419, 0.124178, 0.109086, -0.0644291, 0.109506, -0.0598943, 0, 0
18, 1800.00000, 0.109405, 0.135175, 0.109065, -0.0782662, 0.10954, -0.0570475, 0, 0
18, 2700.00000, 0.109418, 0.136605, 0.10905, -0.0781548, 0.109542, -0.0587609, 0, 0
19, 0.00000, 0.109392, 0.117218, 0.109091, -0.0731225, 0.109527, -0.0441125, 0, 0
19, 900.00000, 0.109346, 0.0977019, 0.109139, -0.0759018, 0.109525, -0.0217909, 0, 0
19, 1800.00000, 0.109316, 0.0745051, 0.10919, -0.0741053, 0.109505, -0.000272712, 0, 0
19, 2700.00000, 0.109318, 0.0829062, 0.109181, -0.079768, 0.109512, -0.00293747, 0, 0
20, 0.00000, 0.109284, 0.0736365, 0.109198, -0.0858436, 0.109529, 0.0121357, 0, 0
20, 900.00000, 0.109296, 0.0469356, 0.109246, -0.0571208, 0.109469, 0.0102537, 0, 0
20, 1800.00000, 0.10928, 0.0880047, 0.109168, -0.102803, 0.109563, 0.0146479, 0, 0
20, 2700.00000, 0.109299, 0.161246, 0.109023, -0.159206, 0.109689, -0.00264586, 0, 0
21, 0.00000, 0.109339, 0.103871, 0.109135, -0.0821081, 0.10954, -0.0201943, 0, 0
21, 900.00000, 0.10934, 0.060629, 0.109219, -0.0416523, 0.109451, -0.0188756, 0, 0
21, 1800.00000, 0.109359, 0.0695836, 0.109199, -0.0422257, 0.109452, -0.0274114, 0, 0
21, 2700.00000, 0.109401, 0.107597, 0.109138, -0.0530691, 0.109471, -0.0545331, 0, 0
22, 0.00000, 0.109377, 0.0908526, 0.109173, -0.0463038, 0.109461, -0.0442259, 0, 0
22, 900.00000, 0.10936, 0.120492, 0.109121, -0.0894793, 0.109529, -0.0311239, 0, 0
22, 1800.00000, 0.109392, 0.108854, 0.109133, -0.0572544, 0.109485, -0.0520067, 0, 0
22, 2700.00000, 0.109377, 0.0998765, 0.109145, -0.0560341, 0.109488, -0.0440185, 0, 0
23, 0.00000, 0.109369, 0.129195, 0.109098, -0.0920035, 0.109544, -0.0373164, 0, 0
23, 900.00000, 0.109375, 0.146673, 0.109043, -0.106365, 0.109592, -0.040968, 0, 0
23, 1800.00000, 0.109406, 0.166969, 0.109022, -0.100048, 0.109585, -0.0661211, 0, 0
23, 2700.00000, 0.109367, 0.118366, 0.109118, -0.0766696, 0.109526, -0.0418232, 0, 0
24, 0.00000, 0.109391, 0.103892, 0.109141, -0.0521144, 0.109479, -0.0518683, 0, 0
