hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.226991, 0.0712814, 0.226441, 0.00130367, 0.226876, -0.0711519, 0, 0
0, 1800.00000, 0.227004, 0.0480248, 0.226565, 0.0306574, 0.226731, -0.0787892, 0, 0
0, 2700.00000, 0.227036, 0.0709041, 0.226451, 0.0112586, 0.226814, -0.0821845, 0, 0
1, 0.00000, 0.227138, 0.104312, 0.226314, 0.0077935, 0.226849, -0.112061, 0, 0
1, 900.00000, 0.227071, 0.0564552, 0.22651, 0.0362821, 0.226723, -0.0921551, 0, 0
1, 1800.00000, 0.227169, 0.0562494, 0.226484, 0.0600642, 0.226648, -0.116319, 0, 0
1, 2700.00000, 0.227212, 0.0583238, 0.226506, 0.0679146, 0.226585, -0.125872, 0, 0
2, 0.00000, 0.227114, 0.0415798, 0.226571, 0.0556814, 0.226617, -0.0970177, 0, 0
2, 900.00000, 0.227046, 0.0379059, 0.226593, 0.0428151, 0.226663, -0.0805247, 0, 0
2, 1800.00000, 0.226988, 0.0359303, 0.226603, 0.0305338, 0.22671, -0.0662823, 0, 0
2, 2700.00000, 0.227045, 0.0485123, 0.226554, 0.033364, 0.226702, -0.0817395, 0, 0
3, 0.00000, 0.227058, 0.0463472, 0.226561, 0.0385855, 0.226683, -0.0848075, 0, 0
3, 900.00000, 0.227075, 0.0568782, 0.226526, 0.0351227, 0.2267, -0.0919885, 0, 0
3, 1800.00000, 0.227082, 0.0615164, 0.22651, 0.0320554, 0.226709, -0.0935146, 0, 0
3, 2700.00000, 0.227071, 0.0598984, 0.226522, 0.0314808, 0.226708, -0.0914429, 0, 0
4, 0.00000, 0.227119, 0.0629376, 0.226499, 0.0373272, 0.226682, -0.100405, 0, 0
4, 900.00000, 0.227088, 0.0618204, 0.22651, 0.0328762, 0.226703, -0.0946341, 0, 0
4, 1800.00000, 0.227062, 0.0552051, 0.226544, 0.0339554, 0.226694, -0.089313, 0, 0
4, 2700.00000, 0.227085, 0.0602037, 0.226513, 0.0335597, 0.226696, -0.0956575, 0, 0
