hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.177233, 0.0284272, 0.177039, 0.00873907, 0.17717, -0.0367186, 0, 0
0, 1800.00000, 0.177251, 0.0167715, 0.177092, 0.029673, 0.177097, -0.0464767, 0, 0
0, 2700.00000, 0.177248, 0.0291765, 0.177049, 0.0126995, 0.177143, -0.0418721, 0, 0
1, 0.00000, 0.17729, 0.0443216, 0.176998, 0.0136004, 0.177152, -0.0578961, 0, 0
1, 900.00000, 0.177262, 0.0176496, 0.177079, 0.0295764, 0.177099, -0.046974, 0, 0
1, 1800.00000, 0.177321, 0.0146932, 0.177072, 0.0505966, 0.177046, -0.0652816, 0, 0
1, 2700.00000, 0.177338, 0.0179005, 0.177083, 0.0542165, 0.17702, -0.0719594, 0, 0
2, 0.00000, 0.177292, 0.00673414, 0.177114, 0.0463812, 0.177035, -0.0530298, 0, 0
2, 900.00000, 0.177259, 0.00538345, 0.177122, 0.0373186, 0.17706, -0.0426219, 0, 0
2, 1800.00000, 0.177228, 0.00477766, 0.177124, 0.027559, 0.177088, -0.0322752, 0, 0
2, 2700.00000, 0.177258, 0.0139565, 0.177098, 0.0295814, 0.177084, -0.0434753, 0, 0
3, 0.00000, 0.177264, 0.0127062, 0.177101, 0.0326005, 0.177075, -0.0452633, 0, 0
3, 900.00000, 0.177275, 0.0209949, 0.177081, 0.0303505, 0.177084, -0.0513315, 0, 0
3, 1800.00000, 0.177277, 0.0241142, 0.177074, 0.0279221, 0.17709, -0.0520155, 0, 0
3, 2700.00000, 0.177269, 0.022851, 0.177082, 0.027115, 0.17709, -0.0499848, 0, 0
4, 0.00000, 0.177292, 0.0255971, 0.177067, 0.029823, 0.177081, -0.0554577, 0, 0
4, 900.00000, 0.177279, 0.0247432, 0.177073, 0.0277764, 0.177089, -0.0524912, 0, 0
4, 1800.00000, 0.177273, 0.0224889, 0.177083, 0.0285492, 0.177084, -0.0510931, 0, 0
4, 2700.00000, 0.17728, 0.0244536, 0.177075, 0.0289686, 0.177085, -0.0533707, 0, 0
5, 0.00000, 0.177283, 0.0241276, 0.177076, 0.0295058, 0.177083, -0.0531411, 0, 0
5, 900.00000, 0.17728, 0.0188024, 0.177093, 0.0328602, 0.177067, -0.0517217, 0, 0
5, 1800.00000, 0.177261, 0.0164473, 0.177107, 0.0306054, 0.177072, -0.0471222, 0, 0
5, 2700.00000, 0.177263, 0.0177916, 0.177102, 0.0300731, 0.177075, -0.0480044, 0, 0
6, 0.00000, 0.177255, 0.016506, 0.177107, 0.0292219, 0.177078, -0.0457851, 0, 0
6, 900.00000, 0.17727, 0.024718, 0.177076, 0.0258524, 0.177094, -0.0507266, 0, 0
6, 1800.00000, 0.177274, 0.0217599, 0.177084, 0.0291913, 0.177082, -0.0510098, 0, 0
6, 2700.00000, 0.177298, 0.0220764, 0.177078, 0.0342461, 0.177064, -0.0562157, 0, 0
7, 0.00000, 0.17728, 0.0224499, 0.177078, 0.0285883, 0.177083, -0.0509546, 0, 0
7, 900.00000, 0.177286, 0.0208869, 0.177081, 0.0318592, 0.177073, -0.0528226, 0, 0
7, 1800.00000, 0.177261, 0.0222887, 0.177078, 0.0221411, 0.177103, -0.0442619, 0, 0
7, 2700.00000, 0.177244, 0.0273111, 0.177061, 0.0138665, 0.177134, -0.0412998, 0, 0
8, 0.00000, 0.177239, 0.0237274, 0.177073, 0.0152815, 0.177128, -0.038936, 0, 0
8, 900.00000, 0.177239, 0.0169366, 0.177093, 0.0210401, 0.177107, -0.03796, 0, 0
8, 1800.00000, 0.177234, 0.0288299, 0.177053, 0.00851894, 0.177153, -0.0375632, 0, 0
8, 2700.00000, 0.177237, 0.0303022, 0.177049, 0.00813464, 0.177155, -0.03836, 0, 0
9, 0.00000, 0.177259, 0.0359217, 0.177032, 0.00921281, 0.177148, -0.0453305, 0, 0
9, 900.00000, 0.177247, 0.0323392, 0.177042, 0.00849812, 0.17715, -0.0408454, 0, 0
9, 1800.00000, 0.177248, 0.0455062, 0.177001, -0.0046713, 0.177191, -0.0409323, 0, 0
9, 2700.00000, 0.177245, 0.0218517, 0.177079, 0.016634, 0.177116, -0.0384421, 0, 0
10, 0.00000, 0.177221, 0.0132041, 0.177112, 0.0188719, 0.177106, -0.0322757, 0, 0
10, 900.00000, 0.177214, 0.0142383, 0.177113, 0.0170243, 0.177112, -0.0314413, 0, 0
10, 1800.00000, 0.177158, 0.0377113, 0.177028, -0.0188248, 0.177254, -0.0189259, 0, 0
10, 2700.00000, 0.177148, 0.0324411, 0.177042, -0.0162236, 0.177249, -0.0163905, 0, 0
11, 0.00000, 0.177154, 0.0339673, 0.177035, -0.0168195, 0.177251, -0.0172423, 0, 0
11, 900.00000, 0.177163, 0.033914, 0.177036, -0.0156048, 0.177241, -0.0183466, 0, 0
11, 1800.00000, 0.177191, 0.0311552, 0.177047, -0.00571188, 0.177202, -0.0254709, 0, 0
11, 2700.00000, 0.177252, 0.0234027, 0.177076, 0.0221823, 0.177112, -0.0455907, 0, 0
12, 0.00000, 0.177273, 0.0263648, 0.177062, 0.0258568, 0.177105, -0.0523176, 0, 0
12, 900.00000, 0.177261, 0.026451, 0.177065, 0.0230075, 0.177113, -0.0495176, 0, 0
12, 1800.00000, 0.177277, 0.0311993, 0.17705, 0.0221869, 0.177113, -0.0534518, 0, 0
12, 2700.00000, 0.177264, 0.0293039, 0.177059, 0.0191943, 0.177117, -0.0485551, 0, 0
13, 0.00000, 0.177299, 0.0357902, 0.177036, 0.0237277, 0.177106, -0.0596134, 0, 0
13, 900.00000, 0.17728, 0.0334151, 0.177044, 0.0193442, 0.177115, -0.0528922, 0, 0
13, 1800.00000, 0.177254, 0.0299863, 0.177052, 0.0135241, 0.177134, -0.0436343, 0, 0
13, 2700.00000, 0.177264, 0.0365376, 0.177028, 0.0105786, 0.177147, -0.0472679, 0, 0
14, 0.00000, 0.177272, 0.0510201, 0.176982, -0.000836873, 0.177186, -0.0503589, 0, 0
14, 900.00000, 0.17726, 0.0363307, 0.177025, 0.00872058, 0.177155, -0.0450187, 0, 0
14, 1800.00000, 0.177247, 0.0346796, 0.177033, 0.00567382, 0.17716, -0.0403943, 0, 0
