hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 10.9391, -179.971, 10.927, -179.992, 10.9352, 179.964, 0, 0
0, 1800.00000, 0.109406, 0.0187519, 0.109301, 0.0311289, 0.109303, -0.0499715, 0, 0
0, 2700.00000, 0.109401, 0.0333391, 0.10927, 0.0104044, 0.109339, -0.0437344, 0, 0
1, 0.00000, 0.109431, 0.0518143, 0.109232, 0.00963735, 0.109348, -0.0613785, 0, 0
1, 900.00000, 0.109402, 0.0190097, 0.109295, 0.0253586, 0.109313, -0.0439308, 0, 0
1, 1800.00000, 0.10945, 0.0135439, 0.109293, 0.0540113, 0.109267, -0.067545, 0, 0
1, 2700.00000, 0.109466, 0.0181205, 0.109299, 0.0596317, 0.109246, -0.07745, 0, 0
2, 0.00000, 0.109435, 0.00516622, 0.10932, 0.0519933, 0.109256, -0.0569857, 0, 0
2, 900.00000, 0.109415, 0.00144759, 0.109328, 0.0454575, 0.109268, -0.0467626, 0, 0
2, 1800.00000, 0.109389, -0.00118485, 0.109334, 0.0336911, 0.109288, -0.0323877, 0, 0
2, 2700.00000, 0.10941, 0.00935734, 0.109315, 0.0357543, 0.109285, -0.0449915, 0, 0
3, 0.00000, 0.109414, 0.00778328, 0.109318, 0.039567, 0.109278, -0.047267, 0, 0
3, 900.00000, 0.109422, 0.0168525, 0.109304, 0.0368315, 0.109285, -0.05365, 0, 0
3, 1800.00000, 0.109423, 0.0198819, 0.1093, 0.0342132, 0.109288, -0.0540414, 0, 0
3, 2700.00000, 0.109418, 0.0186503, 0.109304, 0.0335299, 0.109288, -0.0522034, 0, 0
4, 0.00000, 0.109434, 0.0214614, 0.109295, 0.0368425, 0.109281, -0.058357, 0, 0
4, 900.00000, 0.109424, 0.0204419, 0.1093, 0.0343358, 0.109287, -0.0547108, 0, 0
4, 1800.00000, 0.109417, 0.0169018, 0.109309, 0.0347003, 0.109285, -0.0516917, 0, 0
4, 2700.00000, 0.109422, 0.0192291, 0.109303, 0.0351609, 0.109285, -0.0543934, 0, 0
5, 0.00000, 0.109424, 0.0188528, 0.109304, 0.0357772, 0.109283, -0.0538644, 0, 0
5, 900.00000, 0.109423, 0.0130331, 0.109316, 0.0397933, 0.109272, -0.0529187, 0, 0
5, 1800.00000, 0.109409, 0.00991316, 0.109326, 0.0374235, 0.109275, -0.0474429, 0, 0
5, 2700.00000, 0.109411, 0.0117303, 0.109321, 0.036823, 0.109277, -0.0487898, 0, 0
