hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.147962, 0.0214952, 0.147826, 0.0113198, 0.147904, -0.0323946, 0, 0
0, 1800.00000, 0.147974, 0.0109146, 0.147866, 0.0303784, 0.147849, -0.0413225, 0, 0
0, 2700.00000, 0.147971, 0.0217572, 0.147835, 0.0146194, 0.147884, -0.0363705, 0, 0
1, 0.00000, 0.148002, 0.0340657, 0.1478, 0.0163063, 0.147888, -0.0503424, 0, 0
1, 900.00000, 0.147984, 0.0116425, 0.147857, 0.0307561, 0.14785, -0.0421555, 0, 0
1, 1800.00000, 0.148028, 0.00958696, 0.147851, 0.0490678, 0.147812, -0.058646, 0, 0
1, 2700.00000, 0.148038, 0.0129543, 0.147858, 0.0513059, 0.147794, -0.0641006, 0, 0
2, 0.00000, 0.148003, 0.00294977, 0.147882, 0.043896, 0.147806, -0.0467617, 0, 0
2, 900.00000, 0.147977, 0.00228223, 0.147886, 0.0350268, 0.147827, -0.037231, 0, 0
2, 1800.00000, 0.147956, 0.00220893, 0.147886, 0.0261032, 0.147848, -0.0282563, 0, 0
2, 2700.00000, 0.147978, 0.0104523, 0.147867, 0.0279189, 0.147845, -0.0383058, 0, 0
3, 0.00000, 0.147982, 0.00947544, 0.147869, 0.0303383, 0.147839, -0.0397701, 0, 0
3, 900.00000, 0.147991, 0.0171535, 0.147853, 0.0283595, 0.147846, -0.0454978, 0, 0
3, 1800.00000, 0.147992, 0.0199517, 0.147848, 0.0261008, 0.14785, -0.0460306, 0, 0
3, 2700.00000, 0.147985, 0.0186856, 0.147855, 0.025265, 0.147851, -0.0439632, 0, 0
4, 0.00000, 0.148002, 0.0215109, 0.147843, 0.027373, 0.147845, -0.0489148, 0, 0
4, 900.00000, 0.147993, 0.0206844, 0.147847, 0.0257747, 0.14785, -0.0464307, 0, 0
4, 1800.00000, 0.14799, 0.018742, 0.147854, 0.0267183, 0.147846, -0.0455103, 0, 0
4, 2700.00000, 0.147995, 0.0204956, 0.147849, 0.0272338, 0.147847, -0.0473731, 0, 0
5, 0.00000, 0.147997, 0.0201046, 0.147849, 0.0276823, 0.147845, -0.0473072, 0, 0
5, 900.00000, 0.147995, 0.0151654, 0.147863, 0.0306464, 0.147832, -0.0458664, 0, 0
5, 1800.00000, 0.147981, 0.0130741, 0.147873, 0.0286795, 0.147836, -0.0418163, 0, 0
5, 2700.00000, 0.147981, 0.0140623, 0.14787, 0.0281675, 0.147839, -0.0423552, 0, 0
