hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.226989, 0.0704916, 0.226443, 0.00222388, 0.226875, -0.0715736, 0, 0
0, 1800.00000, 0.227002, 0.0473016, 0.226566, 0.0312809, 0.226731, -0.0786724, 0, 0
0, 2700.00000, 0.227034, 0.0700212, 0.226453, 0.0122845, 0.226814, -0.0823291, 0, 0
1, 0.00000, 0.227136, 0.103054, 0.226317, 0.00927936, 0.226848, -0.112312, 0, 0
1, 900.00000, 0.227069, 0.055431, 0.226511, 0.0371086, 0.226723, -0.0920675, 0, 0
1, 1800.00000, 0.227167, 0.0548249, 0.226486, 0.061051, 0.226649, -0.115886, 0, 0
1, 2700.00000, 0.227209, 0.0567087, 0.226508, 0.0688144, 0.226587, -0.125236, 0, 0
2, 0.00000, 0.227112, 0.0403506, 0.226573, 0.0563496, 0.226618, -0.096518, 0, 0
2, 900.00000, 0.227044, 0.0368806, 0.226594, 0.0434366, 0.226664, -0.080162, 0, 0
2, 1800.00000, 0.226987, 0.0350678, 0.226604, 0.0311539, 0.22671, -0.0660769, 0, 0
2, 2700.00000, 0.227043, 0.0475525, 0.226556, 0.0340625, 0.226702, -0.0815176, 0, 0
3, 0.00000, 0.227056, 0.0452293, 0.226562, 0.0393579, 0.226683, -0.0844928, 0, 0
3, 900.00000, 0.227073, 0.0556904, 0.226527, 0.0360395, 0.2267, -0.0917253, 0, 0
3, 1800.00000, 0.227079, 0.0603095, 0.226512, 0.0330189, 0.226709, -0.0932969, 0, 0
3, 2700.00000, 0.227068, 0.0587599, 0.226523, 0.032399, 0.226709, -0.0912213, 0, 0
4, 0.00000, 0.227117, 0.0616763, 0.226501, 0.0382855, 0.226683, -0.100085, 0, 0
4, 900.00000, 0.227085, 0.0606308, 0.226512, 0.0338208, 0.226704, -0.0944016, 0, 0
4, 1800.00000, 0.22706, 0.0541399, 0.226546, 0.0347691, 0.226695, -0.0890438, 0, 0
4, 2700.00000, 0.227084, 0.0595895, 0.226517, 0.0349769, 0.226698, -0.0948579, 0, 0
5, 0.00000, 0.227091, 0.0597729, 0.226518, 0.0357277, 0.226697, -0.0945969, 0, 0
5, 900.00000, 0.227087, 0.053029, 0.226545, 0.0400513, 0.226669, -0.0932423, 0, 0
5, 1800.00000, 0.227046, 0.0475683, 0.226578, 0.0372032, 0.226676, -0.0849358, 0, 0
5, 2700.00000, 0.227064, 0.0525433, 0.226551, 0.0359362, 0.226682, -0.0890539, 0, 0
6, 0.00000, 0.227054, 0.0517549, 0.226558, 0.0346853, 0.226688, -0.0866334, 0, 0
6, 900.00000, 0.227075, 0.0630224, 0.226502, 0.0284202, 0.226718, -0.0922353, 0, 0
6, 1800.00000, 0.227087, 0.0589583, 0.226515, 0.0332148, 0.226694, -0.0928442, 0, 0
6, 2700.00000, 0.227144, 0.0589857, 0.226511, 0.0436914, 0.226649, -0.102198, 0, 0
7, 0.00000, 0.227096, 0.0577228, 0.226518, 0.034108, 0.226689, -0.0914485, 0, 0
7, 900.00000, 0.227113, 0.0553081, 0.226523, 0.0400124, 0.226663, -0.0955893, 0, 0
7, 1800.00000, 0.227042, 0.0545562, 0.226534, 0.0238159, 0.226729, -0.0777753, 0, 0
7, 2700.00000, 0.227005, 0.0604393, 0.226505, 0.0123422, 0.226788, -0.0731514, 0, 0
8, 0.00000, 0.226996, 0.0546589, 0.226532, 0.0145838, 0.226773, -0.0691206, 0, 0
8, 900.00000, 0.227001, 0.0467005, 0.226565, 0.0224456, 0.226736, -0.0690309, 0, 0
8, 1800.00000, 0.22698, 0.0631338, 0.22649, 0.00269798, 0.226827, -0.0664516, 0, 0
8, 2700.00000, 0.226985, 0.0659676, 0.226481, 0.00119479, 0.226837, -0.0668683, 0, 0
9, 0.00000, 0.22702, 0.0750898, 0.226443, 0.000625594, 0.226834, -0.0764484, 0, 0
9, 900.00000, 0.226998, 0.0649335, 0.226485, 0.00405463, 0.226817, -0.0690729, 0, 0
9, 1800.00000, 0.226981, 0.0942268, 0.226365, -0.0281629, 0.226952, -0.0664291, 0, 0
9, 2700.00000, 0.227004, 0.0626434, 0.226504, 0.00617747, 0.226793, -0.0688749, 0, 0
10, 0.00000, 0.22694, 0.0436944, 0.226592, 0.0111315, 0.226764, -0.0552357, 0, 0
10, 900.00000, 0.226955, 0.0510118, 0.226563, 0.00857449, 0.226779, -0.060038, 0, 0
10, 1800.00000, 0.22683, 0.0823808, 0.22642, -0.0445497, 0.22705, -0.0379689, 0, 0
10, 2700.00000, 0.226826, 0.0743343, 0.226447, -0.0370875, 0.227025, -0.0376947, 0, 0
11, 0.00000, 0.226839, 0.0759977, 0.226434, -0.0370898, 0.227024, -0.0393444, 0, 0
11, 900.00000, 0.226875, 0.0786098, 0.226427, -0.032709, 0.227001, -0.0456291, 0, 0
11, 1800.00000, 0.226926, 0.0757592, 0.226439, -0.0194735, 0.226934, -0.056501, 0, 0
11, 2700.00000, 0.227023, 0.0650547, 0.226493, 0.0151452, 0.226782, -0.080476, 0, 0
12, 0.00000, 0.227088, 0.0725148, 0.22645, 0.0222458, 0.226762, -0.0948685, 0, 0
12, 900.00000, 0.227074, 0.0742028, 0.226448, 0.0185989, 0.226778, -0.0929669, 0, 0
12, 1800.00000, 0.227098, 0.0796558, 0.226424, 0.0178023, 0.226777, -0.0976442, 0, 0
12, 2700.00000, 0.227084, 0.0779664, 0.226435, 0.0157512, 0.226782, -0.0936421, 0, 0
13, 0.00000, 0.227143, 0.0874931, 0.22639, 0.0202732, 0.226767, -0.10809, 0, 0
13, 900.00000, 0.227108, 0.0843903, 0.226406, 0.0145135, 0.226786, -0.0991447, 0, 0
13, 1800.00000, 0.227062, 0.0770885, 0.226429, 0.00929051, 0.226807, -0.0867495, 0, 0
13, 2700.00000, 0.22708, 0.0881998, 0.226379, 0.00353613, 0.226839, -0.0920955, 0, 0
14, 0.00000, 0.22708, 0.108521, 0.226292, -0.0157701, 0.226926, -0.0932041, 0, 0
14, 900.00000, 0.22707, 0.0887914, 0.226371, -0.000651863, 0.22686, -0.0880789, 0, 0
14, 1800.00000, 0.22703, 0.0840803, 0.226397, -0.00541411, 0.226873, -0.0787519, 0, 0
14, 2700.00000, 0.227065, 0.102002, 0.226328, -0.0118775, 0.226907, -0.0904277, 0, 0
15, 0.00000, 0.227071, 0.0981012, 0.226336, -0.00875315, 0.226893, -0.0894064, 0, 0
15, 900.00000, 0.226968, 0.0933487, 0.226371, -0.0281207, 0.226962, -0.0651515, 0, 0
15, 1800.00000, 0.227017, 0.108454, 0.226307, -0.0302723, 0.226978, -0.0781819, 0, 0
15, 2700.00000, 0.226978, 0.0997999, 0.22634, -0.0303815, 0.226981, -0.0697796, 0, 0
16, 0.00000, 0.226978, 0.107508, 0.226306, -0.0375188, 0.227016, -0.0701811, 0, 0
16, 900.00000, 0.227037, 0.108099, 0.2263, -0.0244945, 0.226961, -0.0840662, 0, 0
16, 1800.00000, 0.227009, 0.104046, 0.226323, -0.0283675, 0.226969, -0.0758232, 0, 0
16, 2700.00000, 0.22698, 0.100955, 0.226335, -0.0331214, 0.226984, -0.0682025, 0, 0
17, 0.00000, 0.226995, 0.113705, 0.226292, -0.0416123, 0.227013, -0.0724588, 0, 0
17, 900.00000, 0.226891, 0.0953624, 0.226403, -0.0421483, 0.227005, -0.0534074, 0, 0
17, 1800.00000, 0.22686, 0.0599282, 0.226517, -0.0164188, 0.22692, -0.0441021, 0, 0
17, 2700.00000, 0.226844, 0.120092, 0.22627, -0.0745398, 0.227185, -0.0458694, 0, 0
18, 0.00000, 0.226952, 0.14484, 0.226142, -0.0817293, 0.227207, -0.0633348, 0, 0
18, 900.00000, 0.226959, 0.128198, 0.226209, -0.0637221, 0.227132, -0.0646286, 0, 0
18, 1800.00000, 0.226931, 0.139413, 0.226165, -0.0779862, 0.227205, -0.0615895, 0, 0
18, 2700.00000, 0.226957, 0.140895, 0.226133, -0.0776531, 0.227211, -0.0635633, 0, 0
19, 0.00000, 0.226898, 0.120196, 0.226226, -0.0726609, 0.227178, -0.0475676, 0, 0
19, 900.00000, 0.226798, 0.100283, 0.226331, -0.0758476, 0.227173, -0.0244357, 0, 0
19, 1800.00000, 0.226732, 0.0773317, 0.226442, -0.074836, 0.227128, -0.00236211, 0, 0
19, 2700.00000, 0.226734, 0.086507, 0.22642, -0.0816314, 0.227148, -0.00468624, 0, 0
20, 0.00000, 0.226657, 0.0759501, 0.226464, -0.0873291, 0.22718, 0.0113024, 0, 0
20, 900.00000, 0.226679, 0.0491346, 0.226567, -0.059136, 0.227055, 0.0100589, 0, 0
20, 1800.00000, 0.226652, 0.0912493, 0.226396, -0.10432, 0.227253, 0.0129148, 0, 0
20, 2700.00000, 0.226702, 0.167856, 0.226074, -0.161454, 0.227525, -0.00703434, 0, 0
21, 0.00000, 0.226773, 0.100714, 0.226347, -0.0791336, 0.22719, -0.0200069, 0, 0
21, 900.00000, 0.226773, 0.0517253, 0.226546, -0.033872, 0.226981, -0.0177489, 0, 0
21, 1800.00000, 0.226809, 0.0583586, 0.226514, -0.0332723, 0.226978, -0.0251241, 0, 0
21, 2700.00000, 0.22691, 0.099339, 0.226371, -0.043948, 0.22702, -0.0554018, 0, 0
22, 0.00000, 0.226859, 0.0822497, 0.226447, -0.0368701, 0.226997, -0.0450441, 0, 0
22, 900.00000, 0.226825, 0.113741, 0.22633, -0.0815749, 0.227146, -0.032315, 0, 0
22, 1800.00000, 0.226894, 0.101312, 0.226357, -0.0477126, 0.227048, -0.0539866, 0, 0
22, 2700.00000, 0.226862, 0.0955294, 0.226372, -0.0496111, 0.227066, -0.0461106, 0, 0
23, 0.00000, 0.226851, 0.128866, 0.226261, -0.0867541, 0.227189, -0.042232, 0, 0
23, 900.00000, 0.226865, 0.147297, 0.226142, -0.10175, 0.227292, -0.0461544, 0, 0
23, 1800.00000, 0.226921, 0.168484, 0.226097, -0.0992321, 0.227289, -0.0685334, 0, 0
23, 2700.00000, 0.226834, 0.114619, 0.226317, -0.0720593, 0.227149, -0.0426778, 0, 0
24, 0.00000, 0.226892, 0.0970853, 0.226374, -0.0426517, 0.227035, -0.0545094, 0, 0
