hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 67.8313, -179.879, 67.163, -179.722, 67.055, 179.599, 0, 0
0, 1800.00000, 0.678563, 0.145717, 0.671417, 0.28304, 0.670509, -0.430911, 0, 0
0, 2700.00000, 0.678737, 0.165144, 0.671118, 0.278033, 0.670636, -0.44535, 0, 0
1, 0.00000, 0.679543, 0.120258, 0.671416, 0.366135, 0.66954, -0.489187, 0, 0
1, 900.00000, 0.677933, 0.0656587, 0.672204, 0.294596, 0.670359, -0.36045, 0, 0
1, 1800.00000, 0.678587, 0.0637898, 0.672158, 0.352204, 0.669743, -0.418229, 0, 0
1, 2700.00000, 0.678508, 0.0698926, 0.672224, 0.349202, 0.669772, -0.41994, 0, 0
2, 0.00000, 0.678316, 0.0514851, 0.672389, 0.340708, 0.669786, -0.393799, 0, 0
2, 900.00000, 0.677655, 0.0696426, 0.672347, 0.277304, 0.670484, -0.347878, 0, 0
2, 1800.00000, 0.677123, 0.0351086, 0.67279, 0.26201, 0.670564, -0.298171, 0, 0
2, 2700.00000, 0.677271, 0.0476084, 0.672601, 0.268111, 0.67061, -0.316542, 0, 0
3, 0.00000, 0.676786, 0.0333691, 0.672799, 0.238588, 0.67089, -0.272726, 0, 0
3, 900.00000, 0.676918, 0.0242105, 0.672857, 0.259644, 0.670702, -0.284747, 0, 0
3, 1800.00000, 0.676761, 0.0199836, 0.672935, 0.249794, 0.670779, -0.270578, 0, 0
3, 2700.00000, 0.676664, 0.028207, 0.67289, 0.233829, 0.670918, -0.262957, 0, 0
4, 0.00000, 0.676471, 0.0261378, 0.672918, 0.221957, 0.671083, -0.248834, 0, 0
4, 900.00000, 0.676687, 0.031725, 0.672834, 0.234016, 0.670954, -0.266446, 0, 0
4, 1800.00000, 0.676732, 0.0454864, 0.672665, 0.223859, 0.671075, -0.270357, 0, 0
4, 2700.00000, 0.67662, 0.0399086, 0.672709, 0.220024, 0.671093, -0.26603, 0, 0
5, 0.00000, 0.676839, 0.0378252, 0.672658, 0.237738, 0.671006, -0.273957, 0, 0
5, 900.00000, 0.677054, 0.0538461, 0.672424, 0.235762, 0.670996, -0.290682, 0, 0
5, 1800.00000, 0.677161, 0.0385625, 0.672656, 0.257551, 0.670654, -0.297694, 0, 0
5, 2700.00000, 0.677204, 0.0346448, 0.672696, 0.264956, 0.670577, -0.300758, 0, 0
6, 0.00000, 0.676868, 0.0209937, 0.672934, 0.254812, 0.670672, -0.27693, 0, 0
6, 900.00000, 0.676886, 0.0498539, 0.672617, 0.230418, 0.670972, -0.281151, 0, 0
6, 1800.00000, 0.676729, 0.0372201, 0.672738, 0.230382, 0.671004, -0.268691, 0, 0
6, 2700.00000, 0.676462, 0.0316026, 0.672793, 0.214064, 0.671215, -0.246465, 0, 0
7, 0.00000, 0.676916, 0.055227, 0.672389, 0.222742, 0.671168, -0.278937, 0, 0
7, 900.00000, 0.676579, 0.0211329, 0.672849, 0.231574, 0.671045, -0.253412, 0, 0
