hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
10, 2700.00000, 4671.74, 14.9514, 4390.21, 14.3792, 4566.98, 14.2059
11, 0.00000, 4659.12, 14.9423, 4385.94, 14.313, 4547.03, 14.0547
11, 900.00000, 4736.44, 15.0522, 4467.88, 14.475, 4583.5, 14.1121
11, 1800.00000, 4620.6, 14.6825, 4440.45, 14.2908, 4565.12, 14.0842
11, 2700.00000, 4419.74, 13.7748, 4301.3, 13.7365, 4552.96, 13.6678
12, 0.00000, 4506.11, 13.9973, 4379.69, 13.8871, 4594.64, 13.7136
12, 900.00000, 4531.31, 13.9623, 4420.64, 13.902, 4627.46, 13.7453
12, 1800.00000, 4534.6, 13.8686, 4417.46, 13.8224, 4638.2, 13.6878
12, 2700.00000, 4576.26, 13.9888, 4494.75, 13.9897, 4701.74, 13.8697
13, 0.00000, 4601.35, 13.8136, 4511.57, 13.8329, 4732.26, 13.8006
13, 900.00000, 4685.06, 13.9574, 4615.71, 14.0527, 4828.98, 14.0035
13, 1800.00000, 4753.68, 14.0746, 4681.46, 14.1292, 4858.98, 14.0692
13, 2700.00000, 4822.83, 14.0787, 4796.08, 14.2065, 4942.99, 14.0476
14, 0.00000, 4940.16, 14.1667, 4930.3, 14.3275, 5080.94, 14.1767
14, 900.00000, 4926.21, 14.0166, 4839.67, 14.1108, 5004.98, 13.9588
14, 1800.00000, 4965, 14.167, 4888.58, 14.2179, 5032.02, 14.0851
14, 2700.00000, 5051.6, 14.3316, 4984.71, 14.3105, 5151.86, 14.2887
15, 0.00000, 5065.84, 14.1994, 5026.83, 14.2972, 5133.13, 14.1247
15, 900.00000, 5035.9, 14.1934, 5014.62, 14.3265, 5115.48, 14.1359
15, 1800.00000, 5082.03, 14.2363, 5124.83, 14.4413, 5200.38, 14.2231
15, 2700.00000, 5181.53, 14.3799, 5184.65, 14.4733, 5300.83, 14.3916
16, 0.00000, 5233.17, 14.4386, 5249.34, 14.5511, 5334.26, 14.3964
16, 900.00000, 5366.27, 14.199, 5322.22, 14.2465, 5467.76, 14.2392
16, 1800.00000, 5404.23, 13.9985, 5385.25, 14.0027, 5512.61, 14.1122
16, 2700.00000, 5438.68, 13.9563, 5444.22, 14.0218, 5550.09, 14.0635
17, 0.00000, 5496.3, 14.2822, 5566.59, 14.4057, 5665.69, 14.444
17, 900.00000, 5949.25, 15.2643, 5958.13, 15.2402, 6111.76, 15.2464
17, 1800.00000, 6241.65, 15.2123, 6107.45, 15.2401, 6256.78, 14.9974
17, 2700.00000, 6934.75, 15.8971, 6817.01, 15.8688, 7004.44, 15.7424
18, 0.00000, 6896.59, 15.3039, 6863.37, 15.3689, 6997.48, 15.299
18, 900.00000, 6764.44, 15.4753, 6790.05, 15.5152, 6936.3, 15.5532
18, 1800.00000, 6791.24, 15.0779, 6774.57, 15.1497, 6976.61, 15.1729
18, 2700.00000, 7129.54, 15.5325, 7069.51, 15.6545, 7301.41, 15.776
19, 0.00000, 6679.56, 14.6803, 6664.3, 14.8053, 6821.81, 14.6818
19, 900.00000, 6319.89, 13.6225, 6348.88, 13.7683, 6413.07, 13.6873
19, 1800.00000, 6187.92, 13.2751, 6175.92, 13.3287, 6216.35, 13.2969
19, 2700.00000, 6149.79, 13.0538, 6180.37, 13.1459, 6202.77, 13.0693
20, 0.00000, 6120.14, 12.8566, 6107.07, 12.9735, 6145.51, 12.8966
20, 900.00000, 6078.44, 12.7196, 6020.33, 12.8478, 6114.66, 12.8792
20, 1800.00000, 6257.78, 12.941, 6243.66, 13.1782, 6274.18, 13.0238
20, 2700.00000, 6806, 13.4929, 6975.95, 13.8712, 6832.48, 13.6433
21, 0.00000, 6387.05, 13.0305, 6460.59, 13.3341, 6524.1, 13.1582
21, 900.00000, 5965.72, 12.2388, 5914.36, 12.313, 6044.92, 12.1776
21, 1800.00000, 6011.5, 12.2878, 6034.52, 12.4096, 6130.14, 12.3201
21, 2700.00000, 5883.53, 12.2358, 5953.96, 12.2408, 6115.8, 12.0855
22, 0.00000, 5783.64, 12.4887, 5810.08, 12.2692, 5999.67, 12.2019
22, 900.00000, 5744.59, 12.5198, 5856.79, 12.3854, 5835.46, 12.3078
22, 1800.00000, 5766.61, 13.3023, 5801.36, 13.0616, 5877.05, 12.8744
22, 2700.00000, 5864.69, 13.0672, 5865.05, 13.0541, 5866.99, 12.6309
23, 0.00000, 5767.7, 12.8839, 5880.51, 12.9547, 5839.81, 12.7613
23, 900.00000, 5856.23, 13.0061, 6054.75, 13.4624, 5884.01, 12.9462
23, 1800.00000, 5454.73, 11.9047, 5613.5, 12.0636, 5516.93, 11.6339
23, 2700.00000, 5456.64, 11.5356, 5386.58, 11.6336, 5536.48, 11.5894
24, 0.00000, 5548.65, 11.3281, 5466.16, 11.1941, 5547.01, 11.3246
