hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166742, 0.0260215, 0.0166571, 0.00986548, 0.0166688, -0.0354429, 0, 0
0, 1800.00000, 0.0166765, 0.0153575, 0.0166619, 0.0324254, 0.0166616, -0.0478159, 0, 0
0, 2700.00000, 0.0166758, 0.0300075, 0.0166573, 0.012264, 0.0166669, -0.0422662, 0, 0
1, 0.00000, 0.0166802, 0.0479414, 0.0166516, 0.0121608, 0.0166682, -0.0600756, 0, 0
1, 900.00000, 0.016676, 0.0156481, 0.0166611, 0.0266567, 0.016663, -0.0420534, 0, 0
1, 1800.00000, 0.0166831, 0.00937067, 0.0166608, 0.0553637, 0.0166561, -0.064726, 0, 0
1, 2700.00000, 0.0166854, 0.0136374, 0.0166616, 0.0608287, 0.0166531, -0.0743174, 0, 0
2, 0.00000, 0.0166808, 0.0012532, 0.0166648, 0.052851, 0.0166544, -0.0540232, 0, 0
2, 900.00000, 0.0166779, -0.00208624, 0.0166659, 0.0461792, 0.0166562, -0.0440191, 0, 0
2, 1800.00000, 0.016674, -0.00424176, 0.0166667, 0.0343253, 0.0166592, -0.030025, 0, 0
2, 2700.00000, 0.0166772, 0.00593516, 0.016664, 0.0366975, 0.0166589, -0.0425729, 0, 0
3, 0.00000, 0.0166778, 0.00429817, 0.0166643, 0.0404796, 0.0166578, -0.0447377, 0, 0
3, 900.00000, 0.016679, 0.0132381, 0.0166623, 0.0379991, 0.0166588, -0.0512258, 0, 0
3, 1800.00000, 0.0166791, 0.0162659, 0.0166617, 0.0354465, 0.0166593, -0.0516933, 0, 0
3, 2700.00000, 0.0166783, 0.0151392, 0.0166624, 0.0346961, 0.0166593, -0.0498563, 0, 0
4, 0.00000, 0.0166807, 0.017673, 0.0166611, 0.0381593, 0.0166582, -0.0558723, 0, 0
4, 900.00000, 0.0166793, 0.0168156, 0.0166617, 0.0355752, 0.0166591, -0.0523652, 0, 0
4, 1800.00000, 0.0166781, 0.0131534, 0.0166632, 0.0357814, 0.0166588, -0.0489907, 0, 0
4, 2700.00000, 0.0166789, 0.0153424, 0.0166623, 0.0362894, 0.0166588, -0.0517056, 0, 0
5, 0.00000, 0.0166791, 0.014853, 0.0166625, 0.0368112, 0.0166586, -0.0512418, 0, 0
5, 900.00000, 0.016679, 0.00922597, 0.0166642, 0.0407363, 0.0166568, -0.0500241, 0, 0
5, 1800.00000, 0.016677, 0.00640257, 0.0166657, 0.0381699, 0.0166573, -0.0446433, 0, 0
5, 2700.00000, 0.0166774, 0.00822533, 0.016665, 0.0376599, 0.0166576, -0.0460272, 0, 0
6, 0.00000, 0.0166766, 0.00712241, 0.0166654, 0.036795, 0.016658, -0.0439766, 0, 0
6, 900.00000, 0.016678, 0.0160522, 0.0166623, 0.0331152, 0.0166596, -0.0493236, 0, 0
6, 1800.00000, 0.0166786, 0.0131301, 0.016663, 0.0367954, 0.0166585, -0.0499865, 0, 0
6, 2700.00000, 0.0166812, 0.013074, 0.0166624, 0.0430784, 0.0166564, -0.0560495, 0, 0
7, 0.00000, 0.0166792, 0.0136522, 0.0166624, 0.036364, 0.0166584, -0.0499349, 0, 0
7, 900.00000, 0.01668, 0.0121302, 0.0166626, 0.0401398, 0.0166574, -0.0523494, 0, 0
7, 1800.00000, 0.0166772, 0.0140247, 0.0166623, 0.0287897, 0.0166606, -0.0426506, 0, 0
7, 2700.00000, 0.0166753, 0.0201783, 0.0166604, 0.0188882, 0.0166642, -0.0391862, 0, 0
8, 0.00000, 0.0166748, 0.0156955, 0.0166618, 0.0207203, 0.0166634, -0.0363398, 0, 0
8, 900.00000, 0.0166749, 0.0080863, 0.0166639, 0.0273977, 0.0166612, -0.0354667, 0, 0
8, 1800.00000, 0.016674, 0.0217146, 0.0166597, 0.0124018, 0.0166663, -0.0343218, 0, 0
8, 2700.00000, 0.0166743, 0.0237953, 0.0166591, 0.0117227, 0.0166666, -0.0354335, 0, 0
9, 0.00000, 0.0166767, 0.029233, 0.0166575, 0.0138124, 0.0166657, -0.0432298, 0, 0
9, 900.00000, 0.0166756, 0.0259269, 0.0166584, 0.0130162, 0.0166659, -0.0389432, 0, 0
9, 1800.00000, 0.0166756, 0.0391266, 0.0166546, -0.00041754, 0.0166698, -0.038796, 0, 0
9, 2700.00000, 0.0166753, 0.0123836, 0.0166629, 0.0233968, 0.0166618, -0.0357359, 0, 0
10, 0.00000, 0.0166726, 0.00204687, 0.0166666, 0.0254918, 0.0166608, -0.0276915, 0, 0
10, 900.00000, 0.0166721, 0.00460099, 0.0166662, 0.023139, 0.0166616, -0.0279052, 0, 0
10, 1800.00000, 0.016666, 0.0335624, 0.0166568, -0.0189502, 0.0166772, -0.0146466, 0, 0
10, 2700.00000, 0.016665, 0.0282445, 0.0166582, -0.0165556, 0.0166768, -0.0118477, 0, 0
