hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.583379, 0.070122, 0.581988, 0.00240027, 0.583089, -0.0714581, 0, 0
0, 1800.00000, 0.583413, 0.0471535, 0.582302, 0.0312176, 0.582725, -0.0784566, 0, 0
0, 2700.00000, 0.583494, 0.0697235, 0.582014, 0.0123362, 0.582933, -0.0820832, 0, 0
1, 0.00000, 0.583753, 0.102619, 0.581669, 0.0093354, 0.583022, -0.111941, 0, 0
1, 900.00000, 0.583582, 0.0552478, 0.582162, 0.0370327, 0.582703, -0.091832, 0, 0
1, 1800.00000, 0.583832, 0.0547616, 0.582096, 0.0607899, 0.582514, -0.115571, 0, 0
1, 2700.00000, 0.583939, 0.0566504, 0.582153, 0.0684686, 0.582356, -0.124847, 0, 0
2, 0.00000, 0.583692, 0.0402508, 0.582319, 0.0561252, 0.582434, -0.0962031, 0, 0
2, 900.00000, 0.583519, 0.0368416, 0.582373, 0.0432331, 0.582551, -0.0799314, 0, 0
2, 1800.00000, 0.583374, 0.0350639, 0.582399, 0.0309778, 0.58267, -0.0659083, 0, 0
2, 2700.00000, 0.583517, 0.0473946, 0.582275, 0.0339416, 0.58265, -0.0812332, 0, 0
3, 0.00000, 0.583551, 0.0452462, 0.582291, 0.0390985, 0.582601, -0.0842668, 0, 0
3, 900.00000, 0.583594, 0.0556769, 0.582203, 0.0357776, 0.582645, -0.0914514, 0, 0
3, 1800.00000, 0.58361, 0.0602813, 0.582164, 0.0327544, 0.582668, -0.0930089, 0, 0
3, 2700.00000, 0.583582, 0.058726, 0.582193, 0.032153, 0.582667, -0.09094, 0, 0
4, 0.00000, 0.583705, 0.0615448, 0.582136, 0.038069, 0.582601, -0.0997292, 0, 0
4, 900.00000, 0.583625, 0.0605669, 0.582163, 0.0335775, 0.582654, -0.0941031, 0, 0
4, 1800.00000, 0.583561, 0.0540959, 0.582249, 0.0345418, 0.58263, -0.0887676, 0, 0
4, 2700.00000, 0.583621, 0.0595542, 0.582176, 0.0347517, 0.58264, -0.0945206, 0, 0
5, 0.00000, 0.583639, 0.0596965, 0.582179, 0.0354863, 0.582636, -0.0942947, 0, 0
5, 900.00000, 0.583627, 0.0528383, 0.582248, 0.0399024, 0.582565, -0.0928858, 0, 0
