hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0752509, -0.0338203, 0.0751326, 0.131813, 0.0749472, -0.0979612, 0, 0
0, 1800.00000, 0.0753045, 0.00580686, 0.0750872, 0.134247, 0.0749387, -0.140338, 0, 0
0, 2700.00000, 0.0753101, 0.0162708, 0.0750686, 0.129983, 0.0749517, -0.146524, 0, 0
1, 0.00000, 0.0753776, 0.0245469, 0.0750477, 0.163016, 0.0749053, -0.188021, 0, 0
1, 900.00000, 0.0752666, -0.0206359, 0.0751128, 0.126458, 0.0749516, -0.105546, 0, 0
1, 1800.00000, 0.0753193, -0.0184269, 0.0751111, 0.169109, 0.0749, -0.15111, 0, 0
1, 2700.00000, 0.0753372, 0.00165485, 0.0750966, 0.172244, 0.0748974, -0.173931, 0, 0
2, 0.00000, 0.0753405, 0.00633285, 0.0750883, 0.164084, 0.074902, -0.170739, 0, 0
2, 900.00000, 0.0753114, 0.0238462, 0.0750759, 0.13483, 0.0749434, -0.158841, 0, 0
2, 1800.00000, 0.0752774, -0.00416722, 0.0751116, 0.133211, 0.0749414, -0.129282, 0, 0
2, 2700.00000, 0.0752837, 0.00364104, 0.0750981, 0.133077, 0.0749488, -0.136858, 0, 0
3, 0.00000, 0.0752563, -0.00227586, 0.0751075, 0.116493, 0.0749665, -0.114367, 0, 0
3, 900.00000, 0.0752709, -0.00645244, 0.0751103, 0.134628, 0.0749493, -0.128388, 0, 0
3, 1800.00000, 0.07525, -0.00642028, 0.075114, 0.116716, 0.0749664, -0.110448, 0, 0
3, 2700.00000, 0.0752494, -0.00452736, 0.0751143, 0.114316, 0.0749666, -0.109988, 0, 0
4, 0.00000, 0.0752353, -0.00464292, 0.0751139, 0.105439, 0.0749811, -0.100947, 0, 0
4, 900.00000, 0.0752489, -0.00322493, 0.0751115, 0.113857, 0.0749699, -0.11077, 0, 0
4, 1800.00000, 0.0752549, 0.0042526, 0.075101, 0.110283, 0.0749744, -0.114776, 0, 0
4, 2700.00000, 0.0752499, 0.0025491, 0.0751039, 0.109924, 0.0749766, -0.112499, 0, 0
5, 0.00000, 0.0752613, -0.000425404, 0.0750998, 0.117524, 0.0749704, -0.116848, 0, 0
5, 900.00000, 0.0752769, 0.00565289, 0.07509, 0.120465, 0.0749634, -0.126375, 0, 0
5, 1800.00000, 0.0752719, -0.0100406, 0.075116, 0.132244, 0.0749424, -0.122552, 0, 0
5, 2700.00000, 0.0752795, -0.00896423, 0.075113, 0.135765, 0.0749378, -0.127096, 0, 0
6, 0.00000, 0.0752577, -0.0171467, 0.075128, 0.130301, 0.0749446, -0.113427, 0, 0
6, 900.00000, 0.0752597, 0.00101095, 0.075106, 0.11497, 0.0749646, -0.116192, 0, 0
6, 1800.00000, 0.075251, -0.00819737, 0.0751151, 0.117363, 0.0749641, -0.109411, 0, 0
6, 2700.00000, 0.0752315, -0.00962648, 0.0751158, 0.10502, 0.0749829, -0.0955236, 0, 0
7, 0.00000, 0.0752526, -0.00271119, 0.0751012, 0.111174, 0.0749765, -0.108657, 0, 0
7, 900.00000, 0.0752363, -0.0157658, 0.0751205, 0.114415, 0.0749734, -0.0988055, 0, 0
7, 1800.00000, 0.0752312, -0.00854026, 0.0751091, 0.103025, 0.07499, -0.0945717, 0, 0
7, 2700.00000, 0.0752469, -0.00746076, 0.0751099, 0.111622, 0.074973, -0.10458, 0, 0
8, 0.00000, 0.0752364, -0.00708518, 0.0751099, 0.10676, 0.074984, -0.0998249, 0, 0
8, 900.00000, 0.0752352, -0.0211495, 0.0751317, 0.120026, 0.0749633, -0.099147, 0, 0
8, 1800.00000, 0.0751903, -0.0461482, 0.0751698, 0.113386, 0.0749698, -0.06765, 0, 0
8, 2700.00000, 0.0751738, -0.0491236, 0.0751784, 0.107872, 0.0749779, -0.0589663, 0, 0
9, 0.00000, 0.0752079, -0.0165067, 0.0751281, 0.0964282, 0.0749939, -0.0802012, 0, 0
9, 900.00000, 0.0751856, -0.0232446, 0.0751374, 0.0917907, 0.0750072, -0.068552, 0, 0
9, 1800.00000, 0.0752316, -0.018473, 0.0751208, 0.110011, 0.0749777, -0.0917324, 0, 0
9, 2700.00000, 0.0752345, -0.0412677, 0.0751502, 0.133932, 0.0749458, -0.0927018, 0, 0
10, 0.00000, 0.0752445, -0.0302288, 0.075134, 0.128438, 0.0749517, -0.0984945, 0, 0
10, 900.00000, 0.0752313, -0.0553508, 0.0751772, 0.145578, 0.0749216, -0.0906557, 0, 0
10, 1800.00000, 0.0751143, -0.150475, 0.0753264, 0.163419, 0.0748898, -0.0134938, 0, 0
10, 2700.00000, 0.0750985, -0.164079, 0.0753405, 0.164922, 0.0748911, -0.00166923, 0, 0
11, 0.00000, 0.0750963, -0.156516, 0.075333, 0.160367, 0.0749014, -0.00433679, 0, 0
11, 900.00000, 0.0750503, -0.174795, 0.0753562, 0.146262, 0.0749239, 0.027865, 0, 0
11, 1800.00000, 0.0751196, -0.114568, 0.0752645, 0.12908, 0.0749467, -0.0145909, 0, 0
11, 2700.00000, 0.0752556, -0.0456718, 0.075153, 0.153559, 0.0749223, -0.107849, 0, 0
12, 0.00000, 0.0751917, -0.0564999, 0.0751768, 0.121929, 0.0749615, -0.0657616, 0, 0
12, 900.00000, 0.0751932, -0.0548022, 0.0751729, 0.117851, 0.0749641, -0.063239, 0, 0
12, 1800.00000, 0.0751933, -0.0611124, 0.0751799, 0.125077, 0.0749571, -0.0641412, 0, 0
12, 2700.00000, 0.0752215, -0.0390735, 0.0751468, 0.122913, 0.0749618, -0.0841136, 0, 0
13, 0.00000, 0.0752216, -0.0496243, 0.075159, 0.127006, 0.0749496, -0.0775897, 0, 0
13, 900.00000, 0.0752479, -0.0424829, 0.075144, 0.13797, 0.0749381, -0.0958813, 0, 0
13, 1800.00000, 0.0752249, -0.0449765, 0.0751532, 0.12487, 0.074952, -0.0801637, 0, 0
13, 2700.00000, 0.0752281, -0.0169248, 0.0751186, 0.102352, 0.0749833, -0.0856881, 0, 0
14, 0.00000, 0.0752479, -0.0232686, 0.0751267, 0.121927, 0.0749552, -0.0991153, 0, 0
14, 900.00000, 0.0752269, -0.0485777, 0.0751591, 0.134016, 0.0749445, -0.0855029, 0, 0
14, 1800.00000, 0.0752166, -0.0462179, 0.0751561, 0.123353, 0.0749575, -0.0773607, 0, 0
14, 2700.00000, 0.0752471, -0.0331325, 0.0751385, 0.131158, 0.0749442, -0.0985003, 0, 0
15, 0.00000, 0.0752175, -0.0223283, 0.075124, 0.101123, 0.0749888, -0.0788706, 0, 0
15, 900.00000, 0.0752309, -0.0215027, 0.0751217, 0.109201, 0.0749777, -0.0878036, 0, 0
15, 1800.00000, 0.075256, 0.00183513, 0.0750904, 0.106246, 0.0749835, -0.108421, 0, 0
15, 2700.00000, 0.0752929, 0.00534722, 0.0750914, 0.127001, 0.0749458, -0.132802, 0, 0
16, 0.00000, 0.0752642, 0.000829577, 0.0751, 0.111454, 0.0749659, -0.11256, 0, 0
16, 900.00000, 0.0752767, -0.040016, 0.0751488, 0.153364, 0.0749046, -0.113825, 0, 0
16, 1800.00000, 0.0752693, -0.0184553, 0.075125, 0.124694, 0.0749359, -0.106552, 0, 0
16, 2700.00000, 0.0752924, 0.00633225, 0.0750914, 0.122047, 0.0749464, -0.128709, 0, 0
17, 0.00000, 0.0753258, 0.0203166, 0.0750678, 0.130216, 0.0749363, -0.151133, 0, 0
17, 900.00000, 0.0753335, 0.00532628, 0.0750848, 0.151427, 0.0749121, -0.157213, 0, 0
17, 1800.00000, 0.0752651, -0.0344953, 0.0751326, 0.148554, 0.0749316, -0.114806, 0, 0
17, 2700.00000, 0.0752955, -0.0625453, 0.0751779, 0.202589, 0.0748569, -0.140732, 0, 0
18, 0.00000, 0.075289, -0.0416338, 0.0751531, 0.176396, 0.0748885, -0.135153, 0, 0
