bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
2965,0,2152,110733.0,80-100%,,3,Marine,Not in a census Place,G5300610,,Single-Family Attached,2,Electricity,70F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Electricity ASHP,,,,100000-119999,4,200%,96%,Occupied,Electric Standard,Electricity,10.93,50.46,10.93,0,50,4520.621257406528,253.50647569897225,6987.10738397595,46.598300157383335,6491.231133244551,27978.0297139912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27978.0297139912,9710.0,74954.0,21069.0,10.5293,17.7408,10.795,42.698,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
3303,0,1698,85012.0,100-120%,,3,Cold,In another census Place,G5300630,,Single-Family Detached,2,Electricity,60F,Yes,12F,Night +3h,,,,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,80000-99999,5,200%,94%,Occupied,Electric Standard,Electricity,0.0,0.0,29.92,0,50,3418.9671046291446,0.0,0.0,0.0,10617.378730199269,24693.289159500928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24693.289159500928,0.0,11663.0,35102.0,12.9651,20.5389,0.0,29.918,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
3344,0,1228,129611.0,100-120%,,3,Marine,In another census Place,G5300330,,Single-Family Detached,1,Natural Gas,70F,Yes,3F,Night +1h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,120000-139999,5,200%,94%,Occupied,Natural Gas Premium,Natural Gas,20.27,0.0,37.75,0,40,0.0,219.80330262916667,0.0,0.0,0.0,13844.384283865606,0.0,0.0,0.0,0.0,13329.458413573013,0.0,12096.508421358472,29763.711744550543,0.0,0.0,0.0,0.0,43608.09602841616,24446.0,37071.0,30114.0,7.6625,6.5474,19.896,35.755,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
3957,0,5587,107684.0,100-120%,,5,Marine,"WA, Shoreline",G5300330,,Single-Family Detached,1,Natural Gas,70F,Yes,3F,Night,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,7,50%,94%,Occupied,Natural Gas Standard,Natural Gas,50.54,0.0,76.4,0,50,0.0,416.7470617849,0.0,0.0,0.0,9084.910104268716,0.0,0.0,0.0,0.0,38349.2287452458,0.0,5722.798787252984,44072.02753249877,0.0,0.0,0.0,0.0,53156.93763676749,13247.0,105734.0,11345.0,6.7444,3.5553000000000003,46.458,77.508,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
4281,0,1228,64828.0,80-100%,,3,Marine,In another census Place,G5300270,,Mobile Home,1,Electricity,68F,Yes,6F,Night +5h,"Room AC, EER 12.0",20% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,60000-69999,4,100%,102%,Occupied,Electric Standard,Electricity,1.54,0.0,31.15,0,50,11865.861489132933,0.0,0.0,0.0,4476.07445474035,24104.21630845476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24104.21630845476,466.0,40485.0,14135.0,9.5103,16.132,2.641,31.148,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
4350,0,3310,63747.0,80-100%,,4,Marine,"WA, Vancouver",G5300110,,Single-Family Detached,2,Natural Gas,68F,Yes,12F,Night -1h,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,2,100%,94%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,84.9,0,40,0.0,589.3659221163389,0.0,0.0,0.0,6864.310605573789,0.0,0.0,0.0,0.0,27378.992446559176,0.0,4492.486434669994,31871.478881229166,0.0,0.0,0.0,0.0,38735.78948680296,0.0,87400.0,7503.0,12.2031,13.326,0.0,86.994,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
4773,0,1698,74983.0,80-100%,,3,Marine,Not in a census Place,G5300570,,Single-Family Detached,1,Electricity,68F,No,0F,,,,,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,70000-79999,8,100%,94%,Occupied,Electric Standard,Electricity,0.0,0.0,35.83,0,50,9559.09909580737,222.44094226071667,0.0,0.0,8068.832703981622,24981.37802148022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24981.37802148022,0.0,33374.0,26468.0,9.2411,14.3345,0.0,17.583,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
5167,0,5587,42426.0,80-100%,,3,Marine,Not in a census Place,G5300450,,Single-Family Detached,2,Electricity,62F,Yes,3F,Night,,,,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,40000-44999,2,200%,94%,Occupied,Electric Standard,Electricity,0.0,0.0,67.49,0,50,18755.669277811707,442.2442448898833,0.0,0.0,4804.020982263067,37874.16054049663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37874.16054049663,0.0,65369.0,15213.0,25.7513,38.3221,0.0,66.411,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
5633,0,1228,54746.0,80-100%,,3,Cold,In another census Place,G5300470,,Single-Family Detached,1,Electricity,72F,Yes,3F,Night -5h,Non-Ducted Heat Pump,100% Conditioned,Non-Ducted Heat Pump,"MSHP, SEER 14.5, 8.2 HSPF",Non-Ducted Heat Pump,Electricity MSHP,,,,50000-59999,3,100%,94%,Occupied,Electric Standard,Electricity,14.68,25.62,14.68,0,50,3943.564320237422,87.92132105166667,2043.5845723109053,17.584264210333334,3318.7367986302443,15195.148846289378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15195.148846289378,14604.0,41567.0,10311.0,7.0356000000000005,11.7374,13.862,30.968,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
6260,0,1698,47457.0,80-100%,,3,Cold,In another census Place,G5300750,,Single-Family Detached,1,Electricity,70F,Yes,3F,Night +5h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Electricity ASHP,,,,45000-49999,2,100%,94%,Occupied,Natural Gas Premium,Natural Gas,30.83,40.77,30.83,0,40,7321.794546112628,652.3762022033667,1294.2018458805337,38.97845233290556,0.0,15020.771559536906,0.0,0.0,0.0,0.0,0.0,0.0,3916.89485285175,3916.89485285175,0.0,0.0,0.0,0.0,18937.66641238865,5624.0,72005.0,8411.0,11.9035,22.1177,22.302,49.622,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
6741,0,1228,108692.0,100-120%,,3,Marine,In another census Place,G5300330,,Single-Family Detached,1,Natural Gas,68F,Yes,6F,Night,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,2,50%,94%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,40.31,0,40,0.0,441.0719606091944,0.0,0.0,0.0,4605.3187966863,0.0,0.0,0.0,0.0,17752.193933542017,0.0,2875.0271983895,20626.928060861344,0.0,0.0,0.0,0.0,25232.246857547645,0.0,49629.0,3662.0,4.9442,5.1114,0.0,41.885,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
6953,0,2179,54023.0,100-120%,,4,Marine,In another census Place,G5300530,,Single-Family Detached,3,Fuel Oil,70F,Yes,6F,Night -3h,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Boiler, 90% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,,,50000-59999,1,200%,94%,Occupied,Electric Premium,Electricity,5.25,0.0,59.11,0,50,0.0,286.3304355582611,0.0,0.0,2288.298915904711,9095.167591724745,35782.2192416073,0.0,0.0,35782.2192416073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44877.38683333204,2867.0,108162.0,7044.0,7.6994,9.0228,8.749,80.525,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
7270,0,1228,94954.0,100-120%,,4,Cold,"WA, Kennewick",G5300050,,Mobile Home,1,Electricity,75F,Yes,12F,Night -4h,,,,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,80000-99999,5,100%,102%,Occupied,Electric Standard,Electricity,0.0,0.0,23.3,0,50,8119.240928051245,191.3754088224611,0.0,0.0,4888.425450472667,20025.546224867943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20025.546224867943,0.0,28157.0,15765.0,7.9017,14.9959,0.0,25.172,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
7297,0,1678,82516.0,80-100%,,3,Marine,In another census Place,G5300330,,Single-Family Attached,1,Electricity,70F,Yes,12F,Night +3h,"AC, SEER 13",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,80000-99999,3,200%,96%,Occupied,Electric Standard,Electricity,7.96,0.0,20.51,0,50,5117.313956277172,118.98685448992222,0.0,0.0,4819.2606779120215,16105.4275902443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.5745833920778,0.0,0.0,0.0,0.0,17147.002173636378,3745.0,17752.0,15375.0,6.6948,12.3452,7.108,20.934,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
7655,0,1228,63747.0,80-100%,,3,Cold,"WA, Richland",G5300050,,Mobile Home,1,Electricity,72F,No,0F,,,,,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,60000-69999,2,100%,102%,Occupied,Electric Premium,Electricity,0.0,0.0,22.41,0,50,7941.639859526877,187.27241384005,0.0,0.0,2208.876655888039,14725.062849733133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14725.062849733133,0.0,27735.0,6969.0,9.4395,14.8404,0.0,23.666,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
8550,0,623,47457.0,80-100%,,1,Marine,In another census Place,G5300730,,3 or 4 Unit,2,Natural Gas,75F,No,0F,,"Room AC, EER 10.7",40% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,45000-49999,1,200%,101%,Occupied,Natural Gas Premium,Natural Gas,1.97,0.0,27.21,0,30,0.0,396.5251579430167,0.0,0.0,0.0,4015.3667324296166,0.0,0.0,0.0,0.0,15905.260049316672,0.0,3891.983811887111,21418.219950326344,0.0,0.0,0.0,0.0,25433.58668275596,1127.0,44771.0,8365.0,2.795,3.1997,3.807,32.978,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
8672,0,1228,89311.0,80-100%,,4,Marine,Not in a census Place,G5300670,,Mobile Home,1,Electricity,70F,Yes,3F,Night -1h,"Room AC, EER 12.0",20% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,80000-99999,6,100%,102%,Occupied,Electric Standard,Electricity,3.73,0.0,49.29,0,50,23016.92263811582,0.0,0.0,0.0,5876.6610990934,39204.99627014868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.4199938623944,0.0,0.0,0.0,0.0,40553.41626401107,2578.0,78534.0,18979.0,11.6842,20.3307,6.784,47.257,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
9025,0,1698,109096.0,100-120%,,5,Marine,In another census Place,G5300330,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,3,100%,94%,Occupied,Electric Standard,Electricity,4.24,0.0,57.94,0,66,0.0,676.7011010276611,0.0,0.0,3503.957714979089,10008.670117451562,0.0,0.0,0.0,0.0,27253.26495745529,0.0,0.0,28200.47065625192,0.0,0.0,0.0,0.0,38209.14077370348,4371.0,76696.0,10865.0,14.0726,16.405099999999997,5.947,44.077,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
9688,0,1698,63747.0,100-120%,,3,Cold,Not in a census Place,G5300710,,Single-Family Detached,2,Electricity,68F,Yes,3F,Night -2h,Non-Ducted Heat Pump,100% Conditioned,Non-Ducted Heat Pump,"MSHP, SEER 14.5, 8.2 HSPF",Non-Ducted Heat Pump,Electricity MSHP,,,,60000-69999,2,100%,94%,Occupied,Electric Standard,Electricity,50.03,74.04,50.03,0,50,8379.194967294006,188.15162705056667,85.8698235604611,1.172284280688889,2530.6686909371388,18229.020564712224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18229.020564712224,30578.0,86760.0,7517.0,12.4619,13.7149,48.129,43.417,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
9991,0,623,87842.0,100-120%,,1,Marine,"WA, Bellevue",G5300330,,10 to 19 Unit,2,Electricity,68F,Yes,6F,Night,,,,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,80000-99999,1,200%,91%,Occupied,"Electric Heat Pump, 50 gal, 3.45 UEF",Electricity,0.0,0.0,11.89,0,50,3741.345281818589,0.0,0.0,0.0,676.4080299574888,8811.767866868206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.71612446775,0.0,0.0,0.0,0.0,9352.483991335956,0.0,12766.0,7990.0,17.533,19.4329,0.0,11.888,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
10243,0,1698,74877.0,80-100%,,3,Marine,In another census Place,G5300610,,Single-Family Detached,2,Electricity,68F,Yes,12F,Night +5h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Electricity ASHP,,,,70000-79999,2,100%,94%,Occupied,Electric Standard,Electricity,31.61,40.03,31.61,0,50,3689.178631327933,246.17969894466663,139.50182940197777,2.9307107017222225,2712.0796833737445,15122.760291956838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15122.760291956838,18057.0,38800.0,7997.0,13.8516,16.0408,28.294,46.461,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
11976,0,2179,92315.0,100-120%,,3,Marine,In another census Place,G5300530,,Single-Family Detached,1,Propane,68F,Yes,3F,Day +5h,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,80000-99999,3,200%,94%,Occupied,Propane Standard,Propane,0.0,0.0,31.56,0,40,0.0,331.7564514349555,0.0,0.0,0.0,8961.820254796383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.5296101278775,13248.277727135304,0.0,9796.779733717043,23044.76438978218,33143.11425470644,0.0,37251.0,22149.0,11.5895,10.9466,0.0,33.43,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
12216,0,1698,74909.0,100-120%,,3,Marine,Not in a census Place,G5300530,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night +5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,70000-79999,3,200%,94%,Occupied,Electric Standard,Electricity,23.44,0.0,62.22,0,50,0.0,555.3696779763611,0.0,0.0,6548.673062998305,16866.24008841139,0.0,0.0,0.0,0.0,23351.316729182323,0.0,0.0,23351.316729182323,0.0,0.0,0.0,0.0,40217.55681759371,27071.0,62427.0,21208.0,9.8282,9.3225,24.065,45.223,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid
