Source_File,State,Matched_Buildings,Tolerance
com_13231.parquet,WA,"[333509, 333665, 333950, 334596, 335043, 335376, 335789, 337234, 338231, 338846, 339050, 339054, 339845, 339880, 339909]",35
com_13233.parquet,WA,"[335436, 338068]",10
com_13234.parquet,WA,"[334267, 335131, 336299, 336573, 338150, 340167, 340304]",25
com_13239.parquet,WA,[338579],15
com_13245.parquet,WA,"[333478, 335014, 336640, 337200, 338693]",25
com_13248.parquet,WA,"[334629, 336199, 337943]",20
com_13250.parquet,WA,[337028],30
com_13252.parquet,WA,"[334084, 335323, 337632, 338190, 339490, 339772, 340274]",20
com_13255.parquet,WA,"[334110, 334391, 335106, 335479, 335646, 336633]",20
com_13257.parquet,WA,"[334574, 335152, 336698, 336743, 337353, 338059, 338754, 339261, 339329]",30
com_13261.parquet,WA,"[333802, 334754, 335039, 337508, 337547, 338992]",45
com_13262.parquet,WA,"[335438, 336798, 337206, 338402]",30
com_13264.parquet,WA,"[335564, 340141]",40
com_13267.parquet,WA,[337379],5
com_13269.parquet,WA,[333488],15
com_13270.parquet,WA,"[335124, 335510, 337962]",20
com_13274.parquet,WA,"[334308, 334584, 335373, 335783, 335889]",20
com_13289.parquet,WA,"[333961, 334452, 335075, 336046, 336326, 336483, 336609, 336672, 338177, 339863, 340160]",25
com_13291.parquet,WA,"[334988, 336623, 338772]",45
com_13292.parquet,WA,"[336376, 336528, 338068]",15
com_13294.parquet,WA,"[337296, 338579]",15
com_13299.parquet,WA,[333598],15
com_13303.parquet,WA,[338696],20
com_13304.parquet,WA,"[334809, 335020, 335972, 339725]",30
com_13305.parquet,WA,"[337797, 339474]",30
com_13311.parquet,WA,[340246],10
com_13313.parquet,WA,"[333892, 334425, 334654, 334891, 335869, 336192, 336197, 338001, 338127]",15
com_13315.parquet,WA,[337663],30
com_13316.parquet,WA,"[333684, 333976, 334408, 335912, 336019, 336174, 336618, 337628, 337854, 337890, 338976, 339486, 340186, 340195]",30
com_13319.parquet,WA,"[333544, 338604]",15
com_13321.parquet,WA,[334915],15
com_13324.parquet,WA,[339995],20
com_13325.parquet,WA,"[335281, 333657, 337685, 339527]",15
com_13333.parquet,WA,[336199],30
com_13335.parquet,WA,"[334597, 336529, 338049, 339617]",20
com_13337.parquet,WA,"[334212, 336630, 336757, 337442, 337937, 337997]",40
com_13339.parquet,WA,"[334408, 336306]",20
com_13342.parquet,WA,[338708],25
com_13346.parquet,WA,"[335535, 338556]",25
com_13347.parquet,WA,"[334625, 334873, 336294, 337016, 338528]",25
com_13348.parquet,WA,"[333845, 335783]",25
com_13352.parquet,WA,"[337707, 338247, 339910]",15
com_13354.parquet,WA,"[333879, 334030, 334256, 334328, 334373, 334626, 335179, 339357]",20
com_13360.parquet,WA,"[333687, 335230, 336074, 336120, 336617, 337199, 337341, 337429, 337867, 337958, 338054, 338270, 339579]",20
com_13363.parquet,WA,"[333973, 334416, 335118, 336526, 336869, 338070, 338239, 338487, 338919, 339371, 340247]",35
com_13366.parquet,WA,"[334448, 334986, 335143, 335315, 335508, 335747, 337796, 338390, 339164, 339377, 339500, 339658, 339904, 339908, 340099]",20
com_13368.parquet,WA,"[333684, 334408, 335912, 340195]",20
com_13372.parquet,WA,"[333536, 335039, 336111, 337508, 338432, 339875]",35
com_13379.parquet,WA,"[333687, 333918, 336120, 336617, 336682, 338459, 339367, 340145]",20
com_13382.parquet,WA,"[333580, 334082, 335226, 335344, 335376, 335419, 336047, 336173, 336372, 336642, 336800, 336974, 337402, 337662, 337980, 338506, 338823, 339633]",25
com_13386.parquet,WA,"[335256, 338708]",25
com_13391.parquet,WA,"[333926, 333976, 338642, 338976]",25
com_13393.parquet,WA,"[334280, 334988, 336525]",40
com_13395.parquet,WA,"[333792, 335591, 335621, 339886, 339995]",25
com_13397.parquet,WA,"[334376, 334408, 335912, 336306, 340195]",20
com_13398.parquet,WA,"[337428, 339076, 339689]",30
com_13400.parquet,WA,"[335249, 335646, 335726, 336529, 336633, 337139, 338865, 339617, 340147]",25
com_13401.parquet,WA,"[335124, 335510]",20
com_13404.parquet,WA,"[337278, 338207, 338760]",20
com_13406.parquet,WA,[337685],10
com_13410.parquet,WA,"[335599, 336258, 340087, 340274]",15
com_13413.parquet,WA,"[333629, 336480, 337200, 338015, 338693, 340141]",25
com_13414.parquet,WA,"[333472, 333669, 334048, 334339, 335525, 335918, 335998, 336794, 337027, 337700, 338334, 338412, 338661, 339121, 339639, 339834, 340347]",15
com_13418.parquet,WA,[338315],20
com_13419.parquet,WA,"[337264, 337999, 338148, 339462]",30
com_13420.parquet,WA,"[333935, 334315, 334677, 336933, 337143, 337191, 337301, 338244]",15
com_13423.parquet,WA,"[333670, 334512, 336235, 336999, 337180, 338315, 338610, 339229, 339594, 339786]",20
com_13425.parquet,WA,[338057],20
com_13427.parquet,WA,"[336306, 336547]",20
com_13428.parquet,WA,"[337938, 339502]",35
com_13430.parquet,WA,"[335581, 335676, 338309]",25
com_13431.parquet,WA,"[333744, 334507, 335012, 335527, 336308, 337912, 338000, 338396]",20
com_13432.parquet,WA,"[337513, 339037]",20
com_13439.parquet,WA,[334103],25
com_13440.parquet,WA,"[333585, 333719, 333935, 334080, 335480, 336301, 336499, 337835, 338001, 338809, 339214, 339483, 339559, 339859]",15
com_13441.parquet,WA,[338049],15
com_13443.parquet,WA,"[336933, 337143, 337191]",25
com_13444.parquet,WA,[333918],15
com_13445.parquet,WA,[339222],35
com_13448.parquet,WA,"[335535, 336698, 338015, 338556, 339163, 339261]",35
com_13450.parquet,WA,[335643],10
com_13456.parquet,WA,"[333560, 333687, 333927, 334296, 335226, 336625, 337341, 337829]",20
com_13459.parquet,WA,"[333633, 336602, 338459]",15
com_13461.parquet,WA,[337264],20
com_13462.parquet,WA,"[336187, 338463, 338999, 339479]",20
com_13466.parquet,WA,"[333556, 334227, 334449, 336028, 336965, 337925, 338058, 338697, 338937, 339199]",20
com_13468.parquet,WA,"[333752, 336187, 336554, 338999]",20
com_13469.parquet,WA,"[337685, 339313, 339651]",10
com_13477.parquet,WA,"[333684, 335912, 340195]",20
com_13479.parquet,WA,"[334000, 334771, 335104, 336933, 338244]",15
com_13480.parquet,WA,"[335376, 336260, 336625]",15
com_13484.parquet,WA,[340147],25
com_13486.parquet,WA,"[334273, 334915, 335272, 339029, 339431]",15
