bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State
536913,0,623,89096.0,100-120%,,1,Marine,In another census Place,G5300610,,5 to 9 Unit,2,Electricity,72F,Yes,6F,Day and Night,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,80000-99999,2,50%,91%,Occupied,Electric Standard,Electricity,10.58,8.36,10.58,0,30,1082.3114621460168,51.87357942048333,9.085203175338888,0.2930710701722222,1297.7186987226,4707.307529106233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4707.307529106233,4330.0,7852.0,3326.0,2.8733,3.8229,5.817,8.539,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA
537142,0,1138,107345.0,120-150%,,2,Marine,In another census Place,G5300610,,2 Unit,2,Electricity,65F,No,0F,,"Room AC, EER 12.0",40% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,100000-119999,1,100%,101%,Occupied,Electric Standard,Electricity,2.6,0.0,13.31,0,30,3122.3791816148555,78.24997573598334,0.0,0.0,1527.19334666745,8110.741867016251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8110.741867016251,3242.0,10119.0,4074.0,7.2713,9.904,4.406,16.234,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA
537182,0,322,89096.0,100-120%,,1,Marine,In another census Place,G5300610,,3 or 4 Unit,4,Electricity,75F,Yes,12F,Night +1h,Shared Cooling,100% Conditioned,Central AC,Shared Heating,Ducted Heating,Electricity Shared Heating,,,,80000-99999,2,100%,101%,Occupied,Electric Standard,Electricity,5.69,0.0,10.98,0,30,4584.510750704072,287.7957909091222,0.0,0.0,2199.205310572356,9746.957651787769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0344020089723,0.0,0.0,0.0,0.0,10527.99205379674,3779.0,15638.0,6413.0,3.5549,5.8395,5.739,11.712,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA
537209,0,2179,168230.0,150%+,,4,Marine,In another census Place,G5300330,,Single-Family Detached,1,Electricity,62F,Yes,6F,Night +4h,Non-Ducted Heat Pump,100% Conditioned,Non-Ducted Heat Pump,"MSHP, SEER 14.5, 8.2 HSPF",Non-Ducted Heat Pump,Electricity MSHP,,,,160000-179999,1,50%,94%,Occupied,Electric Standard,Electricity,36.75,53.82,36.75,0,50,2713.251967654433,37.22002591187222,15.239695648955555,0.2930710701722222,962.1523233754056,6912.667332152206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6912.667332152206,1124.0,33582.0,2118.0,10.5769,14.9542,12.448,40.803,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA
537252,0,854,54023.0,100-120%,,1,Cold,Not in a census Place,G5300250,,10 to 19 Unit,2,Electricity,68F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Electricity ASHP,,,,50000-59999,1,100%,91%,Occupied,Electric Standard,Electricity,5.87,5.82,5.87,0,30,700.4398577116111,41.02994982411112,111.95314880578889,1.7584264210333334,1597.5304035087831,6001.509374986767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6001.509374986767,6321.0,5119.0,4388.0,7.7347,10.7779,5.918,10.116,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA
537262,0,2179,54667.0,60-80%,,5,Marine,In another census Place,G5300290,,Single-Family Detached,1,Propane,68F,No,0F,,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Propane Fuel Wall/Floor Furnace,,,,50000-59999,5,100%,94%,Occupied,Electric Standard,Electricity,0.0,0.0,29.97,0,66,0.0,0.0,0.0,0.0,5782.585285568117,12416.542029986538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25355.92284916032,0.0,0.0,26570.40936395401,38986.95139394055,0.0,51907.0,18439.0,10.1441,10.9055,0.0,26.587,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA
537373,0,1228,41258.0,30-60%,,3,Marine,In another census Place,G5300530,,Single-Family Detached,1,Electricity,68F,No,0F,,Non-Ducted Heat Pump,100% Conditioned,Non-Ducted Heat Pump,"MSHP, SEER 14.5, 8.2 HSPF",Non-Ducted Heat Pump,Electricity MSHP,,,,40000-44999,3,50%,94%,Occupied,Electric Standard,Electricity,31.74,36.46,31.74,0,50,5975.719120811611,124.2621337530222,245.8866278744944,2.9307107017222225,2218.25493013355,11673.899938170129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.8817874653666,0.0,0.0,0.0,0.0,12431.781725635494,3504.0,62145.0,6270.0,9.3709,14.5345,17.983,33.126,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA
537385,0,854,47457.0,30-60%,,2,Marine,"WA, Everett",G5300610,,50 or more Unit,10,Electricity,68F,No,0F,,,,,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,45000-49999,2,100%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,7.64,0,30,1367.1765423534166,58.90728510461667,0.0,0.0,2381.78858728965,7320.329190761767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7320.329190761767,0.0,4465.0,7124.0,8.1357,10.1633,0.0,9.828,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA
537387,0,881,74877.0,80-100%,,2,Marine,"WA, Marysville",G5300610,,Single-Family Detached,1,Other Fuel,72F,Yes,6F,Night -1h,,,,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,70000-79999,2,50%,94%,Occupied,Electric Premium,Electricity,0.0,0.0,31.19,0,30,0.0,0.0,0.0,0.0,1324.6812371784442,3854.4707149050655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.9108468525055,0.0,0.0,0.0,0.0,4505.381561757572,0.0,48410.0,3887.0,6.152100000000001,7.3851,0.0,24.002,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA
537392,0,1698,108692.0,120-150%,,3,Marine,In another census Place,G5300610,,Single-Family Detached,1,Natural Gas,60F,Yes,3F,Night -5h,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,2,100%,94%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,31.34,0,40,0.0,81.18068643770556,0.0,0.0,0.0,6747.668319645245,0.0,0.0,0.0,0.0,3705.8836823277497,0.0,4552.272932985127,8258.156615312879,0.0,0.0,0.0,0.0,15005.824934958124,0.0,11947.0,7967.0,8.769200000000001,8.9236,0.0,17.961,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA
