bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
425921,0,623,4849.0,0-30%,,1,Marine,Not in a census Place,G5300410,,20 to 49 Unit,3,Electricity,60F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,<10000,1,100%,91%,Occupied,Electric Standard,Electricity,1.52,0.0,16.36,0,30,2438.937445973233,48.35672657841667,0.0,0.0,1544.7776108777832,6237.724657545577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.8715073783388,0.0,0.0,0.0,0.0,6932.596164923916,85.0,7640.0,4121.0,9.1014,9.2972,2.886,8.603,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
426087,0,1138,25310.0,30-60%,,3,Cold,"WA, Yakima",G5300770,,2 Unit,2,Electricity,70F,No,0F,,"Room AC, EER 12.0",40% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,25000-29999,4,200%,101%,Occupied,Electric Standard,Electricity,8.03,0.0,44.03,0,50,16885.582779042754,0.0,0.0,0.0,6662.091567154956,30744.62061641697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.1494579523555,0.0,0.0,0.0,0.0,31888.770074369328,8743.0,57611.0,21656.0,11.6701,21.0367,9.699,39.475,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
426587,0,634,85012.0,60-80%,,3,Marine,"WA, Federal Way",G5300330,,Mobile Home,1,Electricity,70F,Yes,3F,Night +2h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Electricity ASHP,,,,80000-99999,5,50%,102%,Occupied,Electric Standard,Electricity,11.85,19.44,11.85,0,50,2065.27183150365,124.84827589336666,240.90441968156665,4.982208192927778,2998.99626107235,13187.905086679828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13187.905086679828,4827.0,21186.0,9174.0,9.5256,10.6328,10.4,16.214,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
426671,0,1228,11140.0,0-30%,,3,Marine,"WA, Seattle",G5300330,,Single-Family Detached,1,Natural Gas,70F,Yes,6F,Night +4h,,,,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,10000-14999,1,50%,94%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,41.96,0,40,0.0,380.1131780133722,0.0,0.0,0.0,3251.9165946309777,0.0,0.0,0.0,0.0,17636.137789753815,0.0,2232.615412571989,19868.753202325806,0.0,0.0,0.0,0.0,23120.669796956783,0.0,56748.0,2105.0,6.2399,6.4293000000000005,0.0,44.155,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
426682,0,1138,32204.0,30-60%,,1,Marine,"WA, Seattle",G5300330,,20 to 49 Unit,5,Electricity,72F,No,0F,,,,,"Electric Wall Furnace, 100% AFUE",Non-Ducted Heating,Electricity Electric Wall Furnace,,,,30000-34999,1,100%,91%,Occupied,Electric Standard,Electricity,0.0,0.0,28.07,0,30,12060.75375079746,0.0,0.0,0.0,1324.3881661082723,15550.057912267936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.8715073783388,0.0,0.0,0.0,0.0,16244.929419646276,0.0,41150.0,3522.0,3.887,7.529100000000001,0.0,21.312,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
426713,0,1698,42426.0,60-80%,,3,Cold,In another census Place,G5300710,,Single-Family Detached,2,Natural Gas,70F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,40000-44999,2,50%,94%,Occupied,Natural Gas Standard,Natural Gas,6.46,0.0,84.7,0,40,0.0,808.2900115349889,0.0,0.0,0.0,4383.463996565928,0.0,0.0,0.0,0.0,36197.207876971166,0.0,2809.3792786709223,39657.4980024946,0.0,0.0,0.0,0.0,44040.96199906053,4846.0,116993.0,3648.0,4.5214,4.311,8.922,50.046,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
426796,0,1698,50608.0,30-60%,,3,Marine,"WA, Kent",G5300330,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night +1h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,4,50%,94%,Occupied,Electric Premium,Electricity,24.15,0.0,39.13,0,50,0.0,105.7986563321722,0.0,0.0,2211.514295519589,7262.301118867667,0.0,0.0,0.0,0.0,9769.8171952612,0.0,0.0,10634.669923339428,0.0,0.0,0.0,0.0,17896.971042207097,15003.0,31108.0,6799.0,7.517600000000001,6.7187,21.978,31.364,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
426802,0,854,18566.0,0-30%,,1,Marine,In another census Place,G5300330,,10 to 19 Unit,2,Electricity,62F,Yes,3F,Night -5h,"Room AC, EER 9.8",20% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,15000-19999,2,50%,91%,Occupied,Electric Premium,Electricity,1.57,0.0,18.46,0,30,2137.3673147660165,0.0,0.0,0.0,1289.2196376876057,5934.6891709875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5934.6891709875,1009.0,7293.0,3696.0,11.3839,16.014200000000002,2.716,14.739,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
427063,0,1228,4849.0,0-30%,,3,Cold,In another census Place,G5300710,,Single-Family Detached,1,Electricity,70F,No,0F,,,,,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,<10000,1,100%,94%,Occupied,Electric Standard,Electricity,0.0,0.0,37.14,0,50,14560.063837226173,0.0,0.0,0.0,1164.3713617942387,19105.303064527165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19105.303064527165,0.0,49677.0,2998.0,4.450699999999999,10.4251,0.0,22.151,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
427143,0,1682,32325.0,30-60%,,2,Cold,In another census Place,G5300630,,50 or more Unit,5,Electricity,72F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Electric Wall Furnace, 100% AFUE",Non-Ducted Heating,Electricity Electric Wall Furnace,,,,30000-34999,4,100%,91%,Occupied,Electric Standard,Electricity,1.41,0.0,12.1,0,30,3455.3079173304995,0.0,0.0,0.0,3797.614927291656,12178.568321006696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12178.568321006696,1026.0,11789.0,11956.0,9.1277,12.5473,1.744,12.671,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Low
