bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group,Chosen_Parquet
220167,0,623,89096.0,100-120%,,1,Marine,In another census Place,G5300610,,3 or 4 Unit,3,Electricity,68F,Yes,12F,Night,,,,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,80000-99999,2,100%,101%,Occupied,Electric Standard,Electricity,0.0,0.0,12.4,0,30,2518.0666349197336,66.82020399926667,0.0,0.0,2398.4936382894666,8497.888750713755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8497.888750713755,0.0,8414.0,7119.0,7.8865,10.836,0.0,18.826,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_160.parquet
435755,0,854,109096.0,100-120%,,2,Marine,"WA, Redmond",G5300330,,3 or 4 Unit,1,Electricity,75F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,100000-119999,3,100%,101%,Occupied,Electric Standard,Electricity,6.98,0.0,16.99,0,30,4994.224106804839,116.34921485837222,0.0,0.0,2926.314635669639,12610.555078440551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.396277097089,0.0,0.0,0.0,0.0,14953.95135553764,9218.0,17434.0,8965.0,10.5842,15.3607,6.828,18.395,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_914.parquet
159690,0,1138,109096.0,100-120%,,2,Marine,In another census Place,G5300330,,3 or 4 Unit,2,Electricity,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,100000-119999,3,100%,101%,Occupied,Electric Standard,Electricity,12.03,0.0,26.02,0,30,6874.861164099988,0.0,0.0,0.0,2747.2482117944114,14210.723121580882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14210.723121580882,6811.0,23456.0,8288.0,9.2504,12.3396,10.845,18.589,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_1019.parquet
44432,0,854,89096.0,80-100%,,1,Marine,"WA, Bellevue",G5300330,,3 or 4 Unit,3,Electricity,68F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,80000-99999,2,100%,101%,Occupied,Electric Standard,Electricity,30.28,32.68,30.28,0,30,4305.507091900117,246.17969894466663,21.1011170524,0.5861421403444445,2297.9702612203946,11476.66310794422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11476.66310794422,10138.0,37538.0,6745.0,9.5861,11.5406,18.551,23.976,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_227.parquet
58959,0,1138,74909.0,80-100%,,2,Marine,Not in a census Place,G5300670,,3 or 4 Unit,2,Electricity,65F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,70000-79999,3,100%,101%,Occupied,Electric Standard,Electricity,9.43,0.0,20.58,0,30,3542.9361673119947,76.78462038512222,0.0,0.0,3097.468140650217,12131.090807638797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.1972966396056,0.0,0.0,0.0,0.0,12998.2881042784,2374.0,12350.0,9472.0,13.3031,16.851,8.379,17.878,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_303.parquet
404116,0,1138,63747.0,80-100%,,2,Marine,"WA, Bremerton",G5300350,,3 or 4 Unit,2,Electricity,70F,Yes,3F,Night -1h,,,,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,60000-69999,2,200%,101%,Occupied,Electric Standard,Electricity,0.0,0.0,18.19,0,30,7561.233610443333,141.84639796335554,0.0,0.0,4144.318003305394,17030.94602984818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17030.94602984818,0.0,25047.0,13087.0,7.2865,10.218,0.0,20.661,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_391.parquet
537182,0,322,89096.0,100-120%,,1,Marine,In another census Place,G5300610,,3 or 4 Unit,4,Electricity,75F,Yes,12F,Night +1h,Shared Cooling,100% Conditioned,Central AC,Shared Heating,Ducted Heating,Electricity Shared Heating,,,,80000-99999,2,100%,101%,Occupied,Electric Standard,Electricity,5.69,0.0,10.98,0,30,4584.510750704072,287.7957909091222,0.0,0.0,2199.205310572356,9746.957651787769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0344020089723,0.0,0.0,0.0,0.0,10527.99205379674,3779.0,15638.0,6413.0,3.5549,5.8395,5.739,11.712,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_806.parquet
123304,0,623,74877.0,100-120%,,1,Marine,"WA, Auburn",G5300530,,3 or 4 Unit,1,Electricity,60F,Yes,12F,Night +4h,"Room AC, EER 10.7",40% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,70000-79999,2,100%,101%,Occupied,Electric Premium,Electricity,3.35,0.0,16.95,0,30,2012.2259678024773,37.80616805221667,0.0,0.0,2335.483358202439,8233.245574348239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233.245574348239,890.0,6496.0,7251.0,11.0094,15.5406,3.988,18.378,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_171.parquet
198358,0,854,64828.0,80-100%,,4,Cold,"WA, Kennewick",G5300050,,3 or 4 Unit,2,Electricity,75F,No,0F,,"Room AC, EER 10.7",80% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,60000-69999,4,200%,101%,Occupied,Electric Standard,Electricity,8.01,0.0,14.69,0,50,2759.264125671472,63.01028008702777,0.0,0.0,5933.223815636639,18155.459726099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18155.459726099,14160.0,8955.0,19121.0,11.9806,15.9477,9.096,24.089,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_1226.parquet
123304,0,623,74877.0,100-120%,,1,Marine,"WA, Auburn",G5300530,,3 or 4 Unit,1,Electricity,60F,Yes,12F,Night +4h,"Room AC, EER 10.7",40% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,70000-79999,2,100%,101%,Occupied,Electric Premium,Electricity,3.35,0.0,16.95,0,30,2012.2259678024773,37.80616805221667,0.0,0.0,2335.483358202439,8233.245574348239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8233.245574348239,890.0,6496.0,7251.0,11.0094,15.5406,3.988,18.378,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_832.parquet
303485,0,854,94954.0,100-120%,,3,Cold,"WA, Pasco",G5300210,,3 or 4 Unit,3,Electricity,70F,Yes,3F,Night -1h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,80000-99999,5,200%,101%,Occupied,Electric Standard,Electricity,16.69,12.18,16.69,0,50,964.7899630069556,48.35672657841667,3.809923912238889,0.0,7492.654980023033,18387.278942605222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18387.278942605222,22381.0,5629.0,24479.0,12.879,13.2985,15.343,13.562,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_298.parquet
217120,0,1678,64407.0,100-120%,,2,Marine,In another census Place,G5300110,,Single-Family Attached,1,Natural Gas,70F,Yes,12F,Night -3h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,1,200%,96%,Occupied,Electric Premium,Electricity,12.99,0.0,21.22,0,30,0.0,116.34921485837222,0.0,0.0,2342.2239928164,8756.377434605656,0.0,0.0,0.0,0.0,9168.728430337973,0.0,0.0,10415.452762850606,0.0,0.0,0.0,0.0,19171.830197456264,16517.0,25322.0,7331.0,7.7336,8.1987,15.723,24.8,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_624.parquet
284295,0,1207,92315.0,100-120%,,2,Marine,"WA, South Hill",G5300530,,Single-Family Attached,1,Electricity,65F,Yes,12F,Night +4h,"Room AC, EER 10.7",40% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,80000-99999,3,200%,96%,Occupied,Electric Tankless,Electricity,4.68,0.0,17.22,0,0,3189.492456684294,0.0,0.0,0.0,5314.843857573251,14192.552715230206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.879521311089,0.0,0.0,0.0,0.0,16219.432236541295,4734.0,10882.0,16510.0,15.9924,12.7332,6.477,17.219,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_146.parquet
20366,0,1207,129611.0,100-120%,,3,Marine,"WA, Seattle",G5300330,,Single-Family Attached,2,Electricity,70F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 10, 6.2 HSPF",Ducted Heat Pump,Electricity ASHP,,,,120000-139999,5,200%,96%,Occupied,Electric Standard,Electricity,8.41,10.62,8.41,0,50,1208.9181644604166,44.25373159600555,118.69378341975,2.344568561377778,7275.196245955245,17962.618961925673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17962.618961925673,20377.0,7651.0,23702.0,9.3861,10.9817,7.518,11.664,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_340.parquet
274892,0,1207,54746.0,80-100%,,3,Cold,Not in a census Place,G5300630,,Single-Family Attached,2,Natural Gas,67F,Yes,6F,Night,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,50000-59999,3,200%,96%,Occupied,Natural Gas Tankless,Natural Gas,7.76,0.0,14.6,0,0,0.0,0.0,0.0,0.0,0.0,6944.319007730805,0.0,0.0,0.0,0.0,4323.970569320966,0.0,7109.904162378111,12474.863172950812,0.0,0.0,0.0,0.0,19419.18218068162,6173.0,8782.0,18295.0,10.397200000000002,9.8887,7.334,15.48,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_933.parquet
217120,0,1678,64407.0,100-120%,,2,Marine,In another census Place,G5300110,,Single-Family Attached,1,Natural Gas,70F,Yes,12F,Night -3h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,1,200%,96%,Occupied,Electric Premium,Electricity,12.99,0.0,21.22,0,30,0.0,116.34921485837222,0.0,0.0,2342.2239928164,8756.377434605656,0.0,0.0,0.0,0.0,9168.728430337973,0.0,0.0,10415.452762850606,0.0,0.0,0.0,0.0,19171.830197456264,16517.0,25322.0,7331.0,7.7336,8.1987,15.723,24.8,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_229.parquet
174837,0,1207,63747.0,80-100%,,2,Marine,"WA, Olympia",G5300670,,Single-Family Attached,2,Electricity,70F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,60000-69999,2,100%,96%,Occupied,Electric Standard,Electricity,24.74,29.41,24.74,0,30,4220.22341048,250.86883606742225,129.24434194595,3.223781771894444,2417.2501867804885,11750.68455855525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11750.68455855525,7104.0,34041.0,7160.0,8.9856,14.7021,16.073,33.002,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_546.parquet
194865,0,1678,101242.0,100-120%,,3,Marine,"WA, Seattle",G5300330,,Single-Family Attached,2,Electricity,70F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,100000-119999,4,200%,96%,Occupied,Electric Tankless,Electricity,18.33,0.0,23.74,0,0,3117.983115562272,23.44568561377778,0.0,0.0,6719.826567978883,21382.465279765333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21382.465279765333,23020.0,10714.0,20875.0,17.3463,16.9112,17.497,24.406,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_319.parquet
441419,0,1207,89096.0,100-120%,,2,Marine,"WA, Shoreline",G5300330,,Single-Family Attached,1,Electricity,70F,Yes,12F,Night +3h,"Room AC, EER 8.5",20% Conditioned,Room AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,80000-99999,2,200%,96%,Occupied,Electric Premium,Electricity,2.13,0.0,16.89,0,30,3085.159155702984,0.0,0.0,0.0,3909.275005027273,13590.58473709646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.2412824107666,0.0,0.0,0.0,0.0,14527.826019507227,1801.0,10525.0,12684.0,14.9809,20.1351,3.956,16.886,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_312.parquet
389581,0,1678,87842.0,100-120%,,2,Marine,In another census Place,G5300610,,Single-Family Attached,2,Natural Gas,76F,Yes,3F,Night -5h,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,1,200%,96%,Occupied,Natural Gas Standard,Natural Gas,1.29,0.0,22.92,0,30,0.0,357.83977668028336,0.0,0.0,0.0,6893.031570450667,0.0,0.0,0.0,0.0,14139.799922599206,0.0,4520.9143284767,21241.79116608267,0.0,0.0,0.0,0.0,28134.822736533337,1360.0,39721.0,8395.0,11.8284,12.0457,2.998,24.987,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_1034.parquet
117682,0,872,64828.0,80-100%,,2,Marine,"WA, Olympia",G5300670,,Single-Family Attached,1,Electricity,68F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,60000-69999,4,100%,96%,Occupied,Electric Standard,Electricity,8.79,0.0,12.42,0,30,1945.4057638032111,17.584264210333334,0.0,0.0,3713.503530152228,12711.078455509622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.6532623404112,0.0,0.0,0.0,0.0,13664.731717850033,5046.0,6698.0,11629.0,9.589,12.257700000000002,7.877,13.042,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_805.parquet
178185,0,1678,82516.0,80-100%,,3,Marine,"WA, Everett",G5300610,,Single-Family Attached,2,Electricity,65F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,80000-99999,3,100%,96%,Occupied,Electric Premium,Electricity,5.5,0.0,14.81,0,50,2370.651886623106,55.97657440289444,0.0,0.0,2752.523491057511,9431.906251352628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.1972966396056,0.0,0.0,0.0,0.0,10299.103547992234,5900.0,8280.0,8710.0,6.8655,6.629,4.93,10.921,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_26.parquet
76556,0,1207,54023.0,100-120%,,3,Cold,"WA, Spokane",G5300630,,Single-Family Attached,1,Electricity,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Electric Baseboard, 100% Efficiency",Non-Ducted Heating,Electricity Baseboard,,,,50000-59999,1,100%,96%,Occupied,Natural Gas Standard,Natural Gas,22.93,0.0,26.28,0,40,8481.183699713938,0.0,0.0,0.0,0.0,14073.272789670113,0.0,0.0,0.0,0.0,0.0,0.0,3103.915704194005,3798.787211572344,0.0,0.0,0.0,0.0,17872.06000124246,9653.0,28936.0,4392.0,29.5273,35.622800000000005,25.969,26.278,Metadata_WA_Residential_WA_baseline_metadata_and_annual_results.csv,WA,Mid,res_844.parquet
