bldg_id,Occurrence_Count,Unique_Source_Files
403469,5,"['res_1091.parquet', 'res_684.parquet', 'res_595.parquet', 'res_63.parquet', 'res_1117.parquet']"
403935,8,"['res_754.parquet', 'res_584.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_618.parquet', 'res_75.parquet', 'res_595.parquet', 'res_929.parquet']"
410855,7,"['res_584.parquet', 'res_88.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_966.parquet', 'res_929.parquet', 'res_1117.parquet']"
411847,8,"['res_584.parquet', 'res_88.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_618.parquet', 'res_966.parquet', 'res_929.parquet', 'res_1117.parquet']"
416062,12,"['res_531.parquet', 'res_1117.parquet', 'res_892.parquet', 'res_1091.parquet', 'res_684.parquet', 'res_884.parquet', 'res_947.parquet', 'res_160.parquet', 'res_595.parquet', 'res_63.parquet', 'res_929.parquet', 'res_421.parquet']"
417390,4,"['res_995.parquet', 'res_595.parquet', 'res_1091.parquet', 'res_933.parquet']"
417791,8,"['res_206.parquet', 'res_245.parquet', 'res_1091.parquet', 'res_1204.parquet', 'res_460.parquet', 'res_595.parquet', 'res_1153.parquet', 'res_287.parquet']"
421509,6,"['res_88.parquet', 'res_1091.parquet', 'res_966.parquet', 'res_63.parquet', 'res_929.parquet', 'res_1117.parquet']"
423972,7,"['res_88.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_966.parquet', 'res_63.parquet', 'res_929.parquet', 'res_1117.parquet']"
425779,6,"['res_245.parquet', 'res_1091.parquet', 'res_684.parquet', 'res_208.parquet', 'res_595.parquet', 'res_1153.parquet']"
428011,7,"['res_754.parquet', 'res_1091.parquet', 'res_684.parquet', 'res_595.parquet', 'res_63.parquet', 'res_929.parquet', 'res_1117.parquet']"
430243,7,"['res_531.parquet', 'res_1117.parquet', 'res_1091.parquet', 'res_947.parquet', 'res_160.parquet', 'res_595.parquet', 'res_421.parquet']"
431586,8,"['res_584.parquet', 'res_88.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_618.parquet', 'res_966.parquet', 'res_929.parquet', 'res_1117.parquet']"
433971,6,"['res_206.parquet', 'res_245.parquet', 'res_1091.parquet', 'res_460.parquet', 'res_595.parquet', 'res_1153.parquet']"
441927,6,"['res_1091.parquet', 'res_966.parquet', 'res_160.parquet', 'res_63.parquet', 'res_929.parquet', 'res_1117.parquet']"
449932,4,"['res_160.parquet', 'res_1091.parquet', 'res_884.parquet', 'res_1117.parquet']"
450384,9,"['res_754.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_684.parquet', 'res_966.parquet', 'res_595.parquet', 'res_63.parquet', 'res_929.parquet', 'res_1117.parquet']"
453289,8,"['res_754.parquet', 'res_1091.parquet', 'res_884.parquet', 'res_947.parquet', 'res_160.parquet', 'res_595.parquet', 'res_929.parquet', 'res_1117.parquet']"
453897,7,"['res_584.parquet', 'res_88.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_618.parquet', 'res_966.parquet', 'res_929.parquet']"
454962,6,"['res_584.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_618.parquet', 'res_966.parquet', 'res_929.parquet']"
456600,5,"['res_88.parquet', 'res_1091.parquet', 'res_966.parquet', 'res_63.parquet', 'res_1117.parquet']"
458291,5,"['res_1091.parquet', 'res_966.parquet', 'res_160.parquet', 'res_63.parquet', 'res_1117.parquet']"
458631,8,"['res_531.parquet', 'res_1117.parquet', 'res_892.parquet', 'res_1091.parquet', 'res_947.parquet', 'res_160.parquet', 'res_595.parquet', 'res_421.parquet']"
466134,9,"['res_754.parquet', 'res_584.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_684.parquet', 'res_966.parquet', 'res_595.parquet', 'res_929.parquet', 'res_1117.parquet']"
468581,7,"['res_754.parquet', 'res_1091.parquet', 'res_684.parquet', 'res_595.parquet', 'res_63.parquet', 'res_929.parquet', 'res_1117.parquet']"
477438,5,"['res_780.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_675.parquet', 'res_933.parquet']"
479846,7,"['res_584.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_618.parquet', 'res_966.parquet', 'res_929.parquet', 'res_1117.parquet']"
483395,7,"['res_531.parquet', 'res_1117.parquet', 'res_1091.parquet', 'res_947.parquet', 'res_160.parquet', 'res_595.parquet', 'res_421.parquet']"
500442,8,"['res_754.parquet', 'res_584.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_618.parquet', 'res_966.parquet', 'res_75.parquet', 'res_929.parquet']"
504457,5,"['res_88.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_618.parquet', 'res_75.parquet']"
508026,7,"['res_754.parquet', 'res_584.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_618.parquet', 'res_595.parquet', 'res_929.parquet']"
510232,11,"['res_206.parquet', 'res_1248.parquet', 'res_652.parquet', 'res_245.parquet', 'res_1091.parquet', 'res_1162.parquet', 'res_1204.parquet', 'res_38.parquet', 'res_460.parquet', 'res_772.parquet', 'res_595.parquet']"
512251,9,"['res_531.parquet', 'res_245.parquet', 'res_1091.parquet', 'res_684.parquet', 'res_947.parquet', 'res_1108.parquet', 'res_595.parquet', 'res_1153.parquet', 'res_421.parquet']"
514348,7,"['res_584.parquet', 'res_88.parquet', 'res_1091.parquet', 'res_618.parquet', 'res_966.parquet', 'res_929.parquet', 'res_1117.parquet']"
524562,6,"['res_652.parquet', 'res_1228.parquet', 'res_245.parquet', 'res_1091.parquet', 'res_675.parquet', 'res_995.parquet']"
528990,10,"['res_531.parquet', 'res_1117.parquet', 'res_892.parquet', 'res_1091.parquet', 'res_884.parquet', 'res_947.parquet', 'res_160.parquet', 'res_595.parquet', 'res_929.parquet', 'res_421.parquet']"
540188,7,"['res_206.parquet', 'res_245.parquet', 'res_1091.parquet', 'res_684.parquet', 'res_460.parquet', 'res_595.parquet', 'res_1153.parquet']"
543003,5,"['res_1091.parquet', 'res_884.parquet', 'res_947.parquet', 'res_160.parquet', 'res_1117.parquet']"
547524,8,"['res_1117.parquet', 'res_1091.parquet', 'res_684.parquet', 'res_160.parquet', 'res_595.parquet', 'res_63.parquet', 'res_929.parquet', 'res_421.parquet']"
548734,5,"['res_780.parquet', 'res_1091.parquet', 'res_675.parquet', 'res_995.parquet', 'res_933.parquet']"
549763,9,"['res_754.parquet', 'res_324.parquet', 'res_1091.parquet', 'res_684.parquet', 'res_966.parquet', 'res_595.parquet', 'res_63.parquet', 'res_929.parquet', 'res_1117.parquet']"
3343,1,['res_1094.parquet']
15341,1,['res_1094.parquet']
15780,1,['res_1094.parquet']
21301,1,['res_1094.parquet']
23602,1,['res_1094.parquet']
39806,1,['res_1094.parquet']
40051,1,['res_1094.parquet']
54567,1,['res_1094.parquet']
54642,1,['res_1094.parquet']
55232,1,['res_1094.parquet']
64499,1,['res_1094.parquet']
65776,1,['res_1094.parquet']
73148,1,['res_1094.parquet']
75542,2,"['res_996.parquet', 'res_1094.parquet']"
76520,1,['res_1094.parquet']
80680,2,"['res_996.parquet', 'res_1094.parquet']"
82416,1,['res_1094.parquet']
86436,1,['res_1094.parquet']
94202,1,['res_1094.parquet']
115213,1,['res_1094.parquet']
118288,1,['res_1094.parquet']
135040,1,['res_1094.parquet']
140536,1,['res_1094.parquet']
147304,1,['res_1094.parquet']
153336,1,['res_1094.parquet']
159598,1,['res_1094.parquet']
162859,1,['res_1094.parquet']
170239,1,['res_1094.parquet']
178300,1,['res_1094.parquet']
181333,1,['res_1094.parquet']
186737,2,"['res_996.parquet', 'res_1094.parquet']"
206455,1,['res_1094.parquet']
211347,2,"['res_996.parquet', 'res_1094.parquet']"
212608,1,['res_1094.parquet']
220821,1,['res_1094.parquet']
226962,1,['res_1094.parquet']
229427,1,['res_1094.parquet']
237044,1,['res_1094.parquet']
247698,1,['res_1094.parquet']
252119,1,['res_1094.parquet']
259941,1,['res_1094.parquet']
267994,1,['res_1094.parquet']
283965,1,['res_1094.parquet']
293422,1,['res_1094.parquet']
299803,1,['res_1094.parquet']
312135,1,['res_1094.parquet']
314463,1,['res_1094.parquet']
322952,1,['res_1094.parquet']
326899,1,['res_1094.parquet']
328666,1,['res_1094.parquet']
328806,2,"['res_996.parquet', 'res_1094.parquet']"
333766,2,"['res_996.parquet', 'res_1094.parquet']"
349152,2,"['res_996.parquet', 'res_1094.parquet']"
350922,1,['res_1094.parquet']
354384,1,['res_1094.parquet']
367364,1,['res_1094.parquet']
370630,1,['res_1094.parquet']
371436,1,['res_1094.parquet']
380125,1,['res_1094.parquet']
389105,1,['res_1094.parquet']
393606,1,['res_1094.parquet']
395342,1,['res_1094.parquet']
405415,1,['res_1094.parquet']
410464,1,['res_1094.parquet']
413046,1,['res_1094.parquet']
419579,1,['res_1094.parquet']
420355,1,['res_1094.parquet']
420555,1,['res_1094.parquet']
421265,1,['res_1094.parquet']
422041,1,['res_1094.parquet']
431889,1,['res_1094.parquet']
433842,1,['res_1094.parquet']
434665,1,['res_1094.parquet']
438992,2,"['res_996.parquet', 'res_1094.parquet']"
440167,2,"['res_996.parquet', 'res_1094.parquet']"
442208,1,['res_1094.parquet']
453885,1,['res_1094.parquet']
460640,1,['res_1094.parquet']
461021,1,['res_1094.parquet']
462256,1,['res_1094.parquet']
463379,1,['res_1094.parquet']
463716,1,['res_1094.parquet']
476412,1,['res_1094.parquet']
480498,1,['res_1094.parquet']
485224,1,['res_1094.parquet']
492050,2,"['res_996.parquet', 'res_1094.parquet']"
492775,1,['res_1094.parquet']
505359,1,['res_1094.parquet']
530658,1,['res_1094.parquet']
531701,1,['res_1094.parquet']
536913,1,['res_1094.parquet']
537480,1,['res_1094.parquet']
539313,1,['res_1094.parquet']
539878,1,['res_1094.parquet']
541927,1,['res_1094.parquet']
549138,1,['res_1094.parquet']
5633,3,"['res_1099.parquet', 'res_1200.parquet', 'res_1234.parquet']"
35849,4,"['res_1099.parquet', 'res_640.parquet', 'res_1200.parquet', 'res_1234.parquet']"
52069,3,"['res_1099.parquet', 'res_967.parquet', 'res_1234.parquet']"
83728,3,"['res_314.parquet', 'res_1099.parquet', 'res_1234.parquet']"
99996,3,"['res_1099.parquet', 'res_1200.parquet', 'res_1234.parquet']"
128839,3,"['res_314.parquet', 'res_1099.parquet', 'res_1234.parquet']"
134451,3,"['res_1099.parquet', 'res_967.parquet', 'res_1234.parquet']"
145830,3,"['res_1099.parquet', 'res_967.parquet', 'res_1234.parquet']"
162368,4,"['res_314.parquet', 'res_1099.parquet', 'res_640.parquet', 'res_1234.parquet']"
166933,3,"['res_1099.parquet', 'res_967.parquet', 'res_1234.parquet']"
204120,4,"['res_1099.parquet', 'res_640.parquet', 'res_1200.parquet', 'res_1234.parquet']"
275081,4,"['res_967.parquet', 'res_1099.parquet', 'res_227.parquet', 'res_1234.parquet']"
282659,3,"['res_1099.parquet', 'res_967.parquet', 'res_1234.parquet']"
367395,3,"['res_1099.parquet', 'res_640.parquet', 'res_1234.parquet']"
382068,4,"['res_314.parquet', 'res_1099.parquet', 'res_640.parquet', 'res_1234.parquet']"
386455,4,"['res_1099.parquet', 'res_373.parquet', 'res_967.parquet', 'res_1234.parquet']"
394769,3,"['res_1099.parquet', 'res_967.parquet', 'res_1234.parquet']"
405978,3,"['res_1099.parquet', 'res_967.parquet', 'res_1234.parquet']"
415489,4,"['res_1099.parquet', 'res_373.parquet', 'res_967.parquet', 'res_1234.parquet']"
463915,5,"['res_314.parquet', 'res_1099.parquet', 'res_640.parquet', 'res_967.parquet', 'res_1234.parquet']"
511092,3,"['res_314.parquet', 'res_1099.parquet', 'res_1234.parquet']"
514227,5,"['res_314.parquet', 'res_1099.parquet', 'res_640.parquet', 'res_967.parquet', 'res_1234.parquet']"
532835,2,"['res_1099.parquet', 'res_1234.parquet']"
546281,4,"['res_314.parquet', 'res_1099.parquet', 'res_640.parquet', 'res_1234.parquet']"
680,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
9201,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
10694,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
11161,5,"['res_314.parquet', 'res_640.parquet', 'res_967.parquet', 'res_58.parquet', 'res_11.parquet']"
34454,3,"['res_314.parquet', 'res_640.parquet', 'res_11.parquet']"
38546,1,['res_11.parquet']
42047,2,"['res_640.parquet', 'res_11.parquet']"
45268,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
46089,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
51954,1,['res_11.parquet']
57313,5,"['res_314.parquet', 'res_640.parquet', 'res_967.parquet', 'res_58.parquet', 'res_11.parquet']"
82934,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
84326,4,"['res_967.parquet', 'res_160.parquet', 'res_58.parquet', 'res_11.parquet']"
85058,2,"['res_640.parquet', 'res_11.parquet']"
85558,4,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_11.parquet']"
86761,1,['res_11.parquet']
91424,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
93030,1,['res_11.parquet']
99241,1,['res_11.parquet']
104278,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
105848,5,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_11.parquet', 'res_160.parquet']"
110138,2,"['res_640.parquet', 'res_11.parquet']"
111518,1,['res_11.parquet']
124106,2,"['res_640.parquet', 'res_11.parquet']"
137749,2,"['res_640.parquet', 'res_11.parquet']"
141957,3,"['res_967.parquet', 'res_58.parquet', 'res_11.parquet']"
162847,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
165766,5,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_11.parquet', 'res_160.parquet']"
170062,2,"['res_640.parquet', 'res_11.parquet']"
173996,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
186590,6,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_967.parquet', 'res_11.parquet', 'res_160.parquet']"
187924,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
196573,3,"['res_640.parquet', 'res_1234.parquet', 'res_11.parquet']"
197154,2,"['res_640.parquet', 'res_11.parquet']"
197983,2,"['res_640.parquet', 'res_11.parquet']"
217374,3,"['res_967.parquet', 'res_58.parquet', 'res_11.parquet']"
227962,4,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_11.parquet']"
228718,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
233214,3,"['res_314.parquet', 'res_640.parquet', 'res_11.parquet']"
237571,4,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_11.parquet']"
248575,2,"['res_640.parquet', 'res_11.parquet']"
253013,6,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_967.parquet', 'res_11.parquet', 'res_160.parquet']"
259356,4,"['res_640.parquet', 'res_1200.parquet', 'res_1234.parquet', 'res_11.parquet']"
266638,5,"['res_314.parquet', 'res_640.parquet', 'res_967.parquet', 'res_58.parquet', 'res_11.parquet']"
277189,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
287529,2,"['res_640.parquet', 'res_11.parquet']"
291911,3,"['res_314.parquet', 'res_640.parquet', 'res_11.parquet']"
298049,2,"['res_640.parquet', 'res_11.parquet']"
301265,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
304738,1,['res_11.parquet']
310237,5,"['res_314.parquet', 'res_640.parquet', 'res_967.parquet', 'res_58.parquet', 'res_11.parquet']"
310655,5,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_11.parquet', 'res_160.parquet']"
326025,2,"['res_640.parquet', 'res_11.parquet']"
334957,1,['res_11.parquet']
337019,2,"['res_640.parquet', 'res_11.parquet']"
358551,2,"['res_640.parquet', 'res_11.parquet']"
366155,1,['res_11.parquet']
383924,5,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_11.parquet', 'res_160.parquet']"
384539,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
397495,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
404598,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
425846,3,"['res_314.parquet', 'res_640.parquet', 'res_11.parquet']"
431335,2,"['res_640.parquet', 'res_11.parquet']"
439348,5,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_11.parquet', 'res_160.parquet']"
445243,6,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_967.parquet', 'res_11.parquet', 'res_160.parquet']"
449791,4,"['res_314.parquet', 'res_640.parquet', 'res_967.parquet', 'res_11.parquet']"
468015,2,"['res_640.parquet', 'res_11.parquet']"
471099,1,['res_11.parquet']
471673,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
475881,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
496147,5,"['res_314.parquet', 'res_640.parquet', 'res_967.parquet', 'res_58.parquet', 'res_11.parquet']"
503283,1,['res_11.parquet']
514992,5,"['res_314.parquet', 'res_640.parquet', 'res_967.parquet', 'res_11.parquet', 'res_1234.parquet']"
531590,2,"['res_640.parquet', 'res_11.parquet']"
532618,3,"['res_640.parquet', 'res_1200.parquet', 'res_11.parquet']"
538533,5,"['res_314.parquet', 'res_640.parquet', 'res_58.parquet', 'res_11.parquet', 'res_160.parquet']"
4861,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_455.parquet']"
12310,5,"['res_740.parquet', 'res_967.parquet', 'res_977.parquet', 'res_1103.parquet', 'res_227.parquet']"
13967,7,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_514.parquet', 'res_227.parquet', 'res_421.parquet']"
14338,4,"['res_421.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet']"
17426,6,"['res_740.parquet', 'res_967.parquet', 'res_977.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_1108.parquet']"
17620,8,"['res_531.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_514.parquet', 'res_227.parquet', 'res_421.parquet']"
17781,8,"['res_531.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_514.parquet', 'res_227.parquet', 'res_421.parquet']"
19317,5,"['res_667.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_597.parquet']"
21925,10,"['res_531.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_421.parquet', 'res_947.parquet', 'res_514.parquet', 'res_227.parquet', 'res_160.parquet']"
28013,9,"['res_667.parquet', 'res_564.parquet', 'res_740.parquet', 'res_967.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_879.parquet', 'res_1184.parquet', 'res_1268.parquet']"
36811,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_421.parquet']"
48558,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_421.parquet']"
53283,10,"['res_667.parquet', 'res_564.parquet', 'res_740.parquet', 'res_967.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_879.parquet', 'res_142.parquet', 'res_1184.parquet', 'res_1268.parquet']"
62657,7,"['res_667.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_1120.parquet', 'res_597.parquet', 'res_421.parquet']"
69779,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_1234.parquet', 'res_421.parquet']"
77746,6,"['res_748.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_1234.parquet', 'res_421.parquet']"
89334,7,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_455.parquet']"
100031,5,"['res_748.parquet', 'res_967.parquet', 'res_1103.parquet', 'res_1120.parquet', 'res_1234.parquet']"
100642,4,"['res_748.parquet', 'res_967.parquet', 'res_1120.parquet', 'res_1103.parquet']"
101644,7,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_455.parquet']"
103392,7,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_514.parquet', 'res_227.parquet', 'res_421.parquet']"
103527,5,"['res_667.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_597.parquet']"
105346,3,"['res_967.parquet', 'res_1120.parquet', 'res_1103.parquet']"
119484,10,"['res_531.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_421.parquet', 'res_947.parquet', 'res_514.parquet', 'res_227.parquet', 'res_160.parquet']"
120029,8,"['res_667.parquet', 'res_564.parquet', 'res_740.parquet', 'res_967.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_879.parquet', 'res_678.parquet']"
120797,8,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_947.parquet', 'res_227.parquet', 'res_1108.parquet', 'res_421.parquet']"
121114,6,"['res_667.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_597.parquet', 'res_421.parquet']"
123999,7,"['res_531.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_947.parquet', 'res_514.parquet', 'res_160.parquet', 'res_421.parquet']"
126611,6,"['res_899.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_1120.parquet', 'res_421.parquet']"
127196,8,"['res_967.parquet', 'res_455.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_947.parquet', 'res_227.parquet', 'res_1108.parquet']"
133464,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_421.parquet']"
137050,10,"['res_531.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_421.parquet', 'res_947.parquet', 'res_227.parquet', 'res_1108.parquet', 'res_160.parquet']"
137999,5,"['res_740.parquet', 'res_967.parquet', 'res_977.parquet', 'res_1103.parquet', 'res_227.parquet']"
138216,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_421.parquet']"
141636,7,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_514.parquet', 'res_227.parquet', 'res_421.parquet']"
148419,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_421.parquet']"
149497,5,"['res_667.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_597.parquet']"
149938,8,"['res_667.parquet', 'res_564.parquet', 'res_740.parquet', 'res_967.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_879.parquet', 'res_678.parquet']"
151388,8,"['res_967.parquet', 'res_455.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_947.parquet', 'res_227.parquet', 'res_1108.parquet']"
152541,8,"['res_531.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_514.parquet', 'res_227.parquet', 'res_421.parquet']"
152860,7,"['res_1234.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_421.parquet']"
157122,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_421.parquet']"
157254,5,"['res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_1120.parquet', 'res_421.parquet']"
157942,8,"['res_740.parquet', 'res_967.parquet', 'res_455.parquet', 'res_977.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_1108.parquet']"
158209,7,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_455.parquet']"
160548,5,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_597.parquet']"
161772,7,"['res_1234.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_421.parquet']"
163571,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_455.parquet']"
168426,7,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_514.parquet', 'res_227.parquet', 'res_421.parquet']"
171379,8,"['res_967.parquet', 'res_455.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_947.parquet', 'res_227.parquet', 'res_1108.parquet']"
173372,8,"['res_531.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_514.parquet', 'res_227.parquet', 'res_421.parquet']"
178505,5,"['res_667.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_597.parquet']"
180148,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_455.parquet']"
185593,10,"['res_531.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_421.parquet', 'res_947.parquet', 'res_514.parquet', 'res_227.parquet', 'res_160.parquet']"
189449,5,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_597.parquet']"
193529,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_597.parquet']"
198003,8,"['res_531.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_947.parquet', 'res_514.parquet', 'res_160.parquet', 'res_421.parquet']"
198297,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_1234.parquet', 'res_421.parquet']"
205112,10,"['res_667.parquet', 'res_564.parquet', 'res_740.parquet', 'res_967.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_879.parquet', 'res_142.parquet', 'res_1184.parquet', 'res_1268.parquet']"
216758,8,"['res_531.parquet', 'res_245.parquet', 'res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_947.parquet', 'res_1108.parquet', 'res_421.parquet']"
217560,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_1234.parquet', 'res_421.parquet']"
219749,7,"['res_667.parquet', 'res_967.parquet', 'res_553.parquet', 'res_298.parquet', 'res_1103.parquet', 'res_1120.parquet', 'res_597.parquet']"
219917,4,"['res_740.parquet', 'res_967.parquet', 'res_977.parquet', 'res_1103.parquet']"
230673,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_421.parquet']"
243150,5,"['res_967.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_1234.parquet', 'res_421.parquet']"
244959,7,"['res_1234.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_421.parquet']"
248262,6,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet', 'res_455.parquet']"
253559,5,"['res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_227.parquet']"
254493,8,"['res_531.parquet', 'res_967.parquet', 'res_977.parquet', 'res_553.parquet', 'res_1103.parquet', 'res_514.parquet', 'res_227.parquet', 'res_421.parquet']"
