bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
6013,0,1228,0.0,Not Available,,3,Cold,"MI, Detroit",G2601630,,Single-Family Detached,1,Natural Gas,55F,Yes,3F,Night +4h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,100%,85%,Vacant,Electric Standard,Electricity,19.3,0.0,70.16,0,50,0.0,488.54947397709446,0.0,0.0,370.1487616275167,3231.10854864875,0.0,0.0,0.0,0.0,20334.150061759294,0.0,0.0,20334.150061759294,0.0,0.0,0.0,0.0,23565.258610408044,20144.0,54348.0,0.0,3.1614,2.0759000000000003,15.768,48.433,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Not Available
8111,0,3310,0.0,Not Available,,4,Cold,"MI, Detroit",G2601630,,Single-Family Detached,2,Natural Gas,55F,Yes,3F,Day and Night +1h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,100%,85%,Vacant,Natural Gas Standard,Natural Gas,38.74,0.0,73.93,0,40,0.0,346.11693387339443,0.0,0.0,0.0,4916.5602732092,0.0,0.0,0.0,0.0,18920.96136138884,0.0,1769.2700506297056,20690.231412018544,0.0,0.0,0.0,0.0,25606.791685227745,22212.0,52638.0,0.0,3.6397,0.8737999999999999,26.552,60.892,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Not Available
12244,0,1228,0.0,Not Available,,3,Cold,"MI, Detroit",G2601630,,Single-Family Detached,1,Natural Gas,55F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,50%,85%,Vacant,Electric Standard,Electricity,26.88,0.0,75.06,0,50,0.0,538.3715559063722,0.0,0.0,366.63190878545,3387.3154290505445,0.0,0.0,0.0,0.0,21283.40725804712,0.0,0.0,21283.40725804712,0.0,0.0,0.0,0.0,24670.722687097663,23950.0,59932.0,0.0,3.6139,2.0531,23.382,45.142,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Not Available
15848,0,1228,0.0,Not Available,,3,Cold,Not in a census Place,G2600370,,Single-Family Detached,1,Fuel Oil,55F,Yes,12F,Night +4h,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,Not Available,0,200%,85%,Vacant,Electric Standard,Electricity,20.89,0.0,79.59,0,50,0.0,499.10003250329447,0.0,0.0,372.7864012590667,1967.6791651363,19603.81695489012,0.0,0.0,19603.81695489012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21571.49612002641,3212.0,54722.0,0.0,3.6066,2.2622,14.432,65.888,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Not Available
41301,0,1228,0.0,Not Available,,4,Cold,Not in a census Place,G2601110,,Single-Family Detached,1,Propane,55F,No,0F,,"AC, SEER 10",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,Not Available,0,100%,85%,Vacant,Electric Standard,Electricity,16.62,0.0,49.37,0,50,0.0,387.14688369750553,0.0,0.0,370.1487616275167,3333.9764942792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15288.638517674315,0.0,0.0,15288.638517674315,18622.61501195352,6801.0,43052.0,0.0,3.3636,2.0736,12.3,34.257,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Not Available
58013,0,634,0.0,Not Available,,1,Cold,"MI, Flint",G2600490,,Single-Family Detached,1,Natural Gas,55F,Yes,6F,Night -1h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,50%,85%,Vacant,Electric Standard,Electricity,10.21,0.0,30.82,0,30,0.0,221.85480012037223,0.0,0.0,368.0972641363112,2918.401716774989,0.0,0.0,0.0,0.0,8729.414896149812,0.0,0.0,8729.414896149812,0.0,0.0,0.0,0.0,11647.816612924802,11613.0,24525.0,0.0,1.9773,1.299,8.981,25.535,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Not Available
59142,0,1228,0.0,Not Available,,3,Cold,Not in a census Place,G2600210,,Single-Family Detached,1,Natural Gas,55F,No,0F,,"AC, SEER 15",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,200%,85%,Vacant,Electric Standard,Electricity,20.05,0.0,62.97,0,50,0.0,388.0260969080222,0.0,0.0,363.11505594338337,3488.7180193301333,0.0,0.0,0.0,0.0,15325.858543586188,0.0,0.0,15325.858543586188,0.0,0.0,0.0,0.0,18814.57656291632,16859.0,43156.0,0.0,3.2611,2.0415,15.979,35.836,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Not Available
62367,0,881,0.0,Not Available,,2,Cold,Not in a census Place,G2600470,,Single-Family Detached,1,Electricity,55F,Yes,6F,Night +4h,Non-Ducted Heat Pump,100% Conditioned,Non-Ducted Heat Pump,"MSHP, SEER 14.5, 8.2 HSPF",Non-Ducted Heat Pump,Electricity MSHP,,,,Not Available,0,100%,85%,Vacant,Electric Standard,Electricity,12.92,39.79,12.92,0,30,2495.2070914463,65.35484864840555,1616.2869519998055,14.36048243843889,371.3210459082055,5666.822212850088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5666.822212850088,9965.0,28538.0,0.0,2.3167,8.8043,9.887,29.972,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Not Available
62847,0,1228,0.0,Not Available,,3,Cold,Not in a census Place,G2600050,,Single-Family Detached,1,Other Fuel,55F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 60% AFUE",Ducted Heating,Other Fuel Fuel Furnace,,,,Not Available,0,200%,85%,Vacant,Electric Standard,Electricity,16.77,0.0,42.62,0,50,0.0,407.3687875393889,0.0,0.0,351.9783552768389,2793.2603698114503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2793.2603698114503,4711.0,45125.0,0.0,3.4778,2.051,12.736,40.892,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Not Available
83768,0,1678,0.0,Not Available,,4,Cold,"MI, Lansing",G2600650,,Single-Family Attached,1,Electricity,55F,Yes,3F,Night +3h,"AC, SEER 10",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,Not Available,0,100%,104%,Vacant,Electric Standard,Electricity,11.54,0.0,38.98,0,50,10149.344231134228,242.07670396225555,0.0,0.0,367.8041930661389,13042.541835874406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13042.541835874406,11259.0,35420.0,0.0,2.8548,11.5767,9.509,33.13,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Not Available
