bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State
11214,0,1228,92315.0,150%+,,3,Cold,In another census Place,G2600490,,Single-Family Detached,1,Natural Gas,65F,Yes,3F,Night +3h,"AC, SEER 15",60% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,3,50%,85%,Occupied,Natural Gas Tankless,Natural Gas,11.23,0.0,71.47,0,0,0.0,920.8293024811222,0.0,0.0,0.0,5520.286677763977,0.0,0.0,0.0,0.0,36258.752801707335,0.0,2544.4430312352333,38803.19583294256,0.0,0.0,0.0,0.0,44323.48251070654,2356.0,102066.0,6547.0,4.7813,5.2751,8.316,69.13,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
11276,0,1698,42426.0,60-80%,,4,Cold,"MI, Westland",G2601630,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,40000-44999,2,200%,85%,Occupied,Electric Standard,Electricity,21.94,0.0,66.54,0,50,0.0,982.0811561471166,0.0,0.0,4699.687681281756,14791.296911592057,0.0,0.0,0.0,0.0,38830.45144246858,0.0,0.0,38830.45144246858,0.0,0.0,0.0,0.0,53621.74835406064,26435.0,109339.0,14910.0,10.6987,11.8419,20.162,73.502,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
11278,0,1228,66973.0,100-120%,,3,Cold,"MI, Muskegon",G2601210,,Single-Family Detached,1,Natural Gas,68F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,3,200%,85%,Occupied,Natural Gas Standard,Natural Gas,13.07,0.0,36.78,0,40,0.0,492.06632681916113,0.0,0.0,0.0,11139.045235105825,0.0,0.0,0.0,0.0,19470.76268903193,0.0,10159.015576449912,30766.30787560972,0.0,0.0,0.0,0.0,41905.35311071554,17116.0,54825.0,22991.0,15.4236,14.6386,13.021,39.248,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
11287,0,1698,169054.0,150%+,,4,Cold,Not in a census Place,G2600210,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,160000-179999,3,200%,85%,Occupied,Electric Standard,Electricity,15.57,0.0,50.27,0,50,0.0,786.3096812720722,0.0,0.0,6507.05697103385,18402.225567184003,0.0,0.0,0.0,0.0,31073.73942822038,0.0,0.0,31821.070657159544,0.0,0.0,0.0,0.0,50223.29622434355,19067.0,87499.0,21141.0,9.4233,9.2114,13.412,50.215,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
11576,0,5587,47457.0,100-120%,,5,Cold,Not in a census Place,G2601510,,Single-Family Detached,2,Propane,68F,Yes,6F,Night +3h,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,45000-49999,2,50%,85%,Occupied,Electric Standard,Electricity,30.78,0.0,164.19,0,66,0.0,1892.3599001020389,0.0,0.0,1603.6848959824,14688.722037031775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74838.04233703832,0.0,0.0,74838.04233703832,89526.7643740701,28214.0,209761.0,4342.0,9.714,9.7572,32.09,153.51,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
11596,0,1228,4187.0,0-30%,,3,Cold,Not in a census Place,G2600150,,Single-Family Detached,1,Other Fuel,70F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,<10000,2,100%,85%,Occupied,Electric Premium,Electricity,4.47,0.0,68.6,0,50,0.0,0.0,0.0,0.0,2658.154606462056,6876.32651945085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6876.32651945085,1329.0,128379.0,8434.0,8.9047,13.1446,3.847,68.708,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
11744,0,623,32204.0,30-60%,,1,Cold,Not in a census Place,G2601610,,10 to 19 Unit,2,Natural Gas,60F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,Shared Heating,Ducted Heating,Natural Gas Shared Heating,,,,30000-34999,1,200%,89%,Occupied,Electric Premium,Electricity,6.64,0.0,6.85,0,30,0.0,22.85954347343333,0.0,0.0,2469.123766200973,7676.703612091189,0.0,0.0,0.0,0.0,621.6037398352834,0.0,0.0,621.6037398352834,0.0,0.0,0.0,0.0,8298.307351926473,5748.0,1591.0,7630.0,6.6364,7.062,6.514,6.98,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
11769,0,854,32204.0,60-80%,,1,Cold,Not in a census Place,G2601070,,10 to 19 Unit,3,Natural Gas,72F,No,0F,,"Room AC, EER 10.7",40% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,30000-34999,1,200%,89%,Occupied,Natural Gas Standard,Natural Gas,3.03,0.0,23.29,0,30,0.0,168.51586534902776,0.0,0.0,0.0,5902.451353268556,0.0,0.0,0.0,0.0,7500.274827847511,0.0,5016.497508137928,12516.77233598544,0.0,0.0,0.0,0.0,18419.223689253995,2867.0,24256.0,9399.0,48.304300000000005,48.4226,9.793,47.159,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
11789,0,623,4849.0,0-30%,,1,Very Cold,In another census Place,G2600970,,5 to 9 Unit,2,Electricity,75F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Electric Furnace, 100% AFUE",Ducted Heating,Electricity Electric Furnace,,,,<10000,1,50%,89%,Occupied,Electric Standard,Electricity,10.93,0.0,19.13,0,30,8187.526487401373,120.74528091095554,0.0,0.0,988.8217907610778,12468.12253833685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12468.12253833685,4486.0,28348.0,2260.0,3.4814000000000003,8.808,7.677,20.55,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
11809,0,1228,74877.0,150%+,,4,Cold,"MI, Muskegon",G2601210,,Single-Family Detached,2,Fuel Oil,65F,Yes,6F,Night +1h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Fuel Oil Fuel Furnace,,,,70000-79999,2,200%,85%,Occupied,Electric Standard,Electricity,28.5,0.0,109.83,0,50,0.0,1229.7262104426443,0.0,0.0,4823.363672894433,16455.940590170278,48623.71432334356,0.0,0.0,48623.71432334356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65079.65491351384,35042.0,136540.0,15312.0,11.8298,11.0814,25.514,97.435,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
11921,0,1698,82516.0,120-150%,,4,Cold,In another census Place,G2601250,,Single-Family Detached,1,Natural Gas,68F,Yes,6F,Night +3h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,,,80000-99999,3,100%,85%,Occupied,Electric Standard,Electricity,32.8,0.0,72.52,0,50,0.0,99.35109278838334,0.0,0.0,3706.7628955382665,9472.350059036396,0.0,0.0,0.0,0.0,33853.22545773373,0.0,0.0,35040.74943407158,0.0,0.0,0.0,0.0,44513.09949310798,11859.0,89000.0,11552.0,8.5861,7.2254,25.193,70.063,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12064,0,854,87842.0,150%+,,2,Cold,Not in a census Place,G2600590,,2 Unit,2,Electricity,70F,Yes,3F,Night -4h,"Room AC, EER 10.7",40% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,80000-99999,1,100%,96%,Occupied,Electric Tankless,Electricity,4.15,0.0,22.48,0,0,8033.078033420611,126.8997733845722,0.0,0.0,1497.8862396502277,14418.51051033299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14418.51051033299,6452.0,26945.0,4653.0,25.2615,30.9675,9.838,41.758,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12230,0,1228,22223.0,30-60%,,3,Cold,Not in a census Place,G2600650,,Single-Family Detached,1,Natural Gas,68F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,,,20000-24999,1,100%,85%,Occupied,Natural Gas Standard,Natural Gas,4.98,0.0,78.83,0,40,0.0,119.57299663026666,0.0,0.0,0.0,5689.0956141831775,0.0,0.0,0.0,0.0,43744.37407604623,0.0,3055.265906545417,46799.34691152148,0.0,0.0,0.0,0.0,52488.44252570466,5361.0,116142.0,3803.0,6.3417,7.2986,7.342,82.839,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12244,0,1228,0.0,Not Available,,3,Cold,"MI, Detroit",G2601630,,Single-Family Detached,1,Natural Gas,55F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,Not Available,0,50%,85%,Vacant,Electric Standard,Electricity,26.88,0.0,75.06,0,50,0.0,538.3715559063722,0.0,0.0,366.63190878545,3387.3154290505445,0.0,0.0,0.0,0.0,21283.40725804712,0.0,0.0,21283.40725804712,0.0,0.0,0.0,0.0,24670.722687097663,23950.0,59932.0,0.0,3.6139,2.0531,23.382,45.142,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12307,0,1228,55104.0,100-120%,,4,Cold,"MI, Flint",G2600490,,Single-Family Detached,1,Natural Gas,70F,Yes,3F,Night +4h,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,2,200%,85%,Occupied,Natural Gas Premium,Natural Gas,21.83,0.0,75.97,0,40,0.0,777.8106202370777,0.0,0.0,0.0,9229.980284003968,0.0,0.0,0.0,0.0,35315.65009789312,0.0,6580.617809647078,42872.48764228387,0.0,0.0,0.0,0.0,52102.46792628784,5061.0,114047.0,15556.0,6.9325,6.5947,18.296,70.942,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12388,0,1698,66973.0,100-120%,,2,Cold,Not in a census Place,G2600050,,Mobile Home,1,Natural Gas,60F,Yes,12F,Day,"Room AC, EER 9.8",40% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,3,100%,94%,Occupied,Natural Gas Standard,Natural Gas,8.84,0.0,64.35,0,30,0.0,592.0035617478889,0.0,0.0,0.0,8649.113422922623,0.0,0.0,0.0,0.0,23292.70251514788,0.0,6002.388588197284,29295.091103345163,0.0,0.0,0.0,0.0,37944.204526267786,6326.0,65376.99999999999,11530.0,9.5292,9.1095,10.459,62.46,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12395,0,2678,109096.0,150%+,,3,Cold,Not in a census Place,G2600990,,Single-Family Detached,2,Natural Gas,70F,Yes,3F,Day and Night +4h,"AC, SEER 15",60% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,3,100%,85%,Occupied,Electric Standard,Electricity,19.71,0.0,129.44,0,50,0.0,1507.8506560360831,0.0,0.0,3485.787308628411,13046.644830856818,0.0,0.0,0.0,0.0,59707.36912618683,0.0,0.0,61757.40126204152,0.0,0.0,0.0,0.0,74804.04609289834,6987.0,167869.0,10836.0,9.3272,11.2819,16.538,84.851,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12404,0,1228,16639.0,30-60%,,2,Cold,"MI, St Clair Shores",G2600990,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,15000-19999,1,100%,85%,Occupied,Electric Standard,Electricity,3.41,0.0,42.42,0,30,0.0,361.9427716626945,0.0,0.0,1380.950882651511,6728.325629013877,0.0,0.0,0.0,0.0,16527.4499312923,0.0,0.0,17207.374814091854,0.0,0.0,0.0,0.0,23935.70044310573,3570.0,53391.0,3636.0,7.492100000000001,7.895399999999999,3.889,40.498,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12641,0,1698,31921.0,60-80%,,3,Cold,In another census Place,G2600150,,Single-Family Detached,2,Other Fuel,72F,No,0F,,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,30000-34999,2,200%,85%,Occupied,Electric Standard,Electricity,21.38,0.0,54.34,0,50,0.0,0.0,0.0,0.0,4763.284103509128,14259.372919229472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14259.372919229472,11791.0,101753.0,15217.0,11.8477,12.3677,16.433,56.398,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12688,0,3310,109096.0,150%+,,4,Cold,Not in a census Place,G2600810,,Single-Family Detached,2,Natural Gas,68F,No,0F,,"AC, SEER 13",60% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,3,50%,85%,Occupied,Natural Gas Premium,Natural Gas,21.45,0.0,156.21,0,40,0.0,1904.668885049272,0.0,0.0,0.0,7326.776754305555,0.0,0.0,0.0,0.0,86379.4741514906,0.0,3079.883876439884,89459.35802793049,0.0,0.0,0.0,0.0,96786.13478223604,11540.0,279113.0,6097.0,9.7072,8.638,19.083,160.859,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12759,0,1698,270137.0,150%+,,3,Cold,"MI, Battle Creek",G2600250,,Single-Family Detached,1,Natural Gas,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,4,100%,85%,Occupied,Electric Standard,Electricity,14.72,0.0,51.3,0,50,0.0,532.8032055731001,0.0,0.0,4245.134451444639,10776.516321302784,0.0,0.0,0.0,0.0,24082.52904926202,0.0,0.0,25163.668227127346,0.0,0.0,0.0,0.0,35940.18454843012,14357.0,77824.0,13403.0,8.232,10.1006,12.405,41.397,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12838,0,1698,55819.0,60-80%,,3,Cold,Not in a census Place,G2600450,,Single-Family Detached,1,Natural Gas,67F,No,0F,,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,6,200%,85%,Occupied,Natural Gas Standard,Natural Gas,10.4,0.0,45.65,0,40,0.0,557.7142465377389,0.0,0.0,0.0,11711.119964082,0.0,0.0,0.0,0.0,21922.88833316291,0.0,17656.066622525526,43635.35163794216,0.0,0.0,0.0,0.0,55346.47160202416,17024.0,61743.0,42715.0,3.971,3.6576,11.609,47.388,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
12932,0,3310,273335.0,150%+,,4,Cold,In another census Place,G2600650,,Single-Family Detached,2,Electricity,70F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 15, 8.5 HSPF",Ducted Heat Pump,Electricity ASHP,,,,200000+,5,100%,85%,Occupied,Electric Standard,Electricity,84.59,162.07,84.59,0,50,20781.66958591228,1894.9975397335888,16413.738356065478,431.1075442233389,5928.241607443712,56170.29438027828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4029.141072727711,0.0,0.0,0.0,0.0,60199.43545300599,32001.0,241344.0,19153.0,16.1046,45.377,59.95,145.375,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
13243,0,1228,149501.0,150%+,,3,Cold,"MI, Westland",G2601630,,Single-Family Detached,1,Natural Gas,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,140000-159999,4,100%,85%,Occupied,Natural Gas Standard,Natural Gas,21.29,0.0,69.56,0,40,0.0,805.652371903439,0.0,0.0,0.0,6893.617712591011,0.0,0.0,0.0,0.0,36734.11407752668,0.0,6951.059642344767,45536.79674121954,0.0,0.0,0.0,0.0,52430.41445381056,23452.0,118631.0,14397.0,3.2465,2.2393,18.096,71.474,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
13452,0,881,47457.0,100-120%,,2,Cold,"MI, Flint",G2600490,,Mobile Home,1,Natural Gas,70F,Yes,6F,Night +1h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,45000-49999,1,50%,94%,Occupied,Natural Gas Standard,Natural Gas,11.72,0.0,24.34,0,30,0.0,198.70218557676668,0.0,0.0,0.0,4877.288749806122,0.0,0.0,0.0,0.0,10422.193397464564,0.0,2304.710895834356,13270.844199538566,0.0,0.0,0.0,0.0,18148.132949344686,13094.0,33521.0,2009.0,4.0784,3.5802,10.615,26.451,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
13504,0,1678,87842.0,150%+,,2,Cold,"MI, Wyoming",G2600810,,Single-Family Attached,2,Natural Gas,70F,Yes,6F,Night +5h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,1,50%,104%,Occupied,Natural Gas Standard,Natural Gas,12.76,0.0,38.67,0,30,0.0,556.54196225705,0.0,0.0,0.0,4164.539907147278,0.0,0.0,0.0,0.0,21894.753510426377,0.0,2574.3362803928003,24469.08979081918,0.0,0.0,0.0,0.0,28633.62969796646,5774.0,61462.0,2635.0,6.8283000000000005,6.906,9.148,41.778,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
13505,0,854,4849.0,0-30%,,2,Cold,"MI, Detroit",G2601630,,50 or more Unit,3,Electricity,72F,Yes,3F,Night +4h,"Room AC, EER 12.0",80% Conditioned,Room AC,Shared Heating,Non-Ducted Heating,Electricity Shared Heating,,,,<10000,1,200%,89%,Occupied,Electric Standard,Electricity,7.9,0.0,13.87,0,30,4392.842270811439,109.31550917423888,0.0,0.0,2565.544148287633,12332.13756177694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.649021200056,0.0,0.0,0.0,0.0,14884.786582976994,5550.0,14800.0,7764.0,4.671399999999999,8.097,6.914,17.143,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
13579,0,854,54023.0,100-120%,,1,Cold,"MI, Detroit",G2601630,,20 to 49 Unit,3,Electricity,68F,No,0F,,,,,Shared Heating,Ducted Heating,Electricity Shared Heating,,,,50000-59999,1,50%,89%,Occupied,Natural Gas Standard,Natural Gas,0.0,0.0,34.79,0,30,17621.191165175034,178.4802817348833,0.0,0.0,0.0,20332.684706408432,0.0,0.0,0.0,0.0,0.0,0.0,2223.5302093966498,2779.486029513356,0.0,0.0,0.0,0.0,23112.170735921787,0.0,59447.0,2149.0,1.147,10.536700000000002,0.0,37.208,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
13670,0,1228,47541.0,0-30%,,3,Cold,"MI, Detroit",G2601630,,Single-Family Detached,1,Natural Gas,67F,Yes,3F,Night +2h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,45000-49999,10+,50%,85%,Occupied,Natural Gas Standard,Natural Gas,23.17,0.0,62.99,0,40,0.0,495.2901085910555,0.0,0.0,0.0,9696.549427718144,0.0,0.0,0.0,0.0,22573.21303787507,0.0,8731.173322570845,33138.132046513514,0.0,0.0,0.0,0.0,42834.68147423166,37340.0,72853.0,18786.0,6.414,4.7319,20.969,52.733,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
13808,0,1228,4219.0,0-30%,,3,Cold,In another census Place,G2601630,,Single-Family Detached,1,Natural Gas,68F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 60% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,<10000,4,200%,85%,Occupied,Natural Gas Standard,Natural Gas,25.19,0.0,76.29,0,40,0.0,897.3836168673444,0.0,0.0,0.0,12151.019640410505,0.0,0.0,0.0,0.0,47294.93009118271,0.0,12011.517811008527,59306.447902191234,0.0,0.0,0.0,0.0,71457.46754260173,27452.0,99882.0,27668.0,5.3307,4.1894,20.929,61.562,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
13811,0,5587,280058.0,150%+,,3,Cold,Not in a census Place,G2601250,,Single-Family Detached,2,Natural Gas,68F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,2,100%,85%,Occupied,Natural Gas Standard,Natural Gas,64.26,0.0,200.15,0,40,0.0,2166.0882796428946,0.0,0.0,0.0,14710.409296224523,0.0,0.0,0.0,0.0,84655.92318780777,0.0,4452.042626986228,90827.12071242424,0.0,0.0,0.0,0.0,105537.53000864876,11269.0,238452.0,8016.999999999999,7.0335,6.3357,49.234,134.586,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
13822,0,1228,128932.0,150%+,,3,Cold,In another census Place,G2600670,,Single-Family Detached,1,Other Fuel,72F,Yes,3F,Night +5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Other Fuel Fuel Wall/Floor Furnace,,,,120000-139999,2,100%,85%,Occupied,Electric Standard,Electricity,29.98,0.0,34.68,0,50,0.0,0.0,0.0,0.0,2598.368108146922,10564.332866498093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10564.332866498093,15618.0,58765.0,7837.0,8.844299999999999,9.0802,24.475,34.725,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
13942,0,1698,92315.0,150%+,,4,Cold,Not in a census Place,G2600150,,Single-Family Detached,1,Natural Gas,68F,Yes,6F,Night,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,3,200%,85%,Occupied,Electric Standard,Electricity,19.92,0.0,36.3,0,50,0.0,241.19749075173888,0.0,0.0,7027.258120589545,16109.823656296883,0.0,0.0,0.0,0.0,16411.393787504097,0.0,0.0,17836.305330681444,0.0,0.0,0.0,0.0,33946.12898697833,16999.0,52363.0,22873.0,10.7286,9.176,17.059,39.343,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
14004,0,1698,38588.0,80-100%,,3,Cold,In another census Place,G2601430,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night +1h,"Room AC, EER 12.0",20% Conditioned,Room AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,35000-39999,1,100%,85%,Occupied,Natural Gas Standard,Natural Gas,2.48,0.0,39.66,0,40,0.0,645.3424965192334,0.0,0.0,0.0,6075.0702135999945,0.0,0.0,0.0,0.0,25075.453835005508,0.0,3197.9915177192893,32913.93267783176,0.0,0.0,0.0,0.0,38989.00289143176,1477.0,70536.0,4052.0,7.765899999999999,7.9228,3.283,53.435,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
14009,0,1138,13633.0,0-30%,,2,Cold,"MI, Detroit",G2601630,,2 Unit,1,Electricity,65F,No,0F,,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,10000-14999,1,50%,96%,Occupied,Electric Standard,Electricity,13.69,37.25,13.69,0,30,4051.707545130972,202.51210948900555,7510.825386373711,114.59078843733889,1024.8695323922611,15963.874263351116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.8918734402612,0.0,0.0,0.0,0.0,17410.766136791375,9557.0,60145.0,2373.0,4.8376,15.9634,13.39,47.198,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
14071,0,5587,108692.0,150%+,,5,Cold,Not in a census Place,G2600910,,Single-Family Detached,3,Propane,67F,No,0F,,,,,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,100000-119999,2,200%,85%,Occupied,Electric Standard,Electricity,0.0,0.0,223.65,0,66,0.0,2446.2642227275387,0.0,0.0,4642.8318936683445,15841.077484948955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96105.0376151558,0.0,0.0,97081.25734989948,112922.33483484844,0.0,270643.0,14839.0,9.5797,12.3047,0.0,170.263,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI
