bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
118774,0,2179,87842.0,150%+,,3,Cold,In another census Place,G2600170,,Single-Family Detached,1,Propane,70F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Propane Fuel Furnace,,,,80000-99999,1,100%,85%,Occupied,Propane Standard,Propane,14.5,0.0,58.58,0,40,0.0,759.3471428162278,0.0,0.0,0.0,7913.798107860517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34572.42186393637,0.0,2880.8886197929446,37453.310483729314,45367.10859158983,9650.0,111703.0,3827.0,5.5638000000000005,5.2062,11.556,61.901,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
118893,0,2179,267342.0,150%+,,4,Cold,Not in a census Place,G2600770,,Single-Family Detached,2,Natural Gas,75F,Yes,3F,Night +4h,"Room AC, EER 9.8",40% Conditioned,Room AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Natural Gas Fuel Wall/Floor Furnace,,,,200000+,3,200%,85%,Occupied,Natural Gas Standard,Natural Gas,10.88,0.0,61.75,0,40,0.0,0.0,0.0,0.0,0.0,9797.072804787218,0.0,0.0,0.0,0.0,53316.36829894118,0.0,10034.167300556544,65911.97675280295,0.0,0.0,0.0,0.0,75709.04955759016,8366.0,109125.0,22206.0,3.8138,4.1534,10.52,58.984,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
119001,0,1698,128932.0,150%+,,4,Cold,In another census Place,G2601390,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night +4h,"AC, SEER 10",60% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,120000-139999,2,100%,85%,Occupied,Natural Gas Premium,Natural Gas,8.75,0.0,57.81,0,40,0.0,619.5522423440777,0.0,0.0,0.0,7072.097994325894,0.0,0.0,0.0,0.0,28258.791799216186,0.0,3750.430484993928,32484.290488959283,0.0,0.0,0.0,0.0,39556.388483285176,6528.0,91246.0,7924.0,5.8326,4.8777,8.643,54.251,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
119062,0,881,74877.0,150%+,,2,Cold,In another census Place,G2600670,,Single-Family Detached,1,Propane,68F,Yes,3F,Night +4h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Wall/Floor Furnace, 60% AFUE",Non-Ducted Heating,Propane Fuel Wall/Floor Furnace,,,,70000-79999,2,100%,85%,Occupied,Electric Standard,Electricity,6.23,0.0,22.18,0,30,0.0,0.0,0.0,0.0,2819.343695056777,8245.554559295473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18340.094500307496,0.0,0.0,18340.094500307496,26585.64905960297,13357.0,37503.0,8516.0,10.5405,11.1904,6.133,24.871,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
119111,0,3310,189249.0,150%+,,3,Cold,"MI, Troy",G2601250,,Single-Family Detached,1,Natural Gas,68F,Yes,3F,Night,"AC, SEER 13",80% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,180000-199999,3,200%,85%,Occupied,Natural Gas Standard,Natural Gas,28.81,0.0,75.05,0,40,0.0,682.8555935012778,0.0,0.0,0.0,14078.254997863038,0.0,0.0,0.0,0.0,26682.948654900145,0.0,9407.581352528334,36837.56816529747,0.0,0.0,0.0,0.0,50915.8231631605,17772.0,75028.0,20950.0,6.5365,5.3805,20.085,56.924,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
119153,0,881,89642.0,120-150%,,4,Cold,"MI, Warren",G2600990,,Single-Family Detached,1,Natural Gas,68F,No,0F,,"AC, SEER 15",60% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,4,200%,85%,Occupied,Natural Gas Standard,Natural Gas,7.26,0.0,31.62,0,40,0.0,215.1141655064111,0.0,0.0,0.0,8655.560986466411,0.0,0.0,0.0,0.0,8513.714588503055,0.0,12300.77895726851,23874.448589439737,0.0,0.0,0.0,0.0,32530.009575906148,16821.0,23965.0,28229.0,3.6229,3.885,11.147,18.766,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
119488,0,3310,129243.0,150%+,,5,Cold,Not in a census Place,G2600170,,Single-Family Detached,2,Propane,70F,No,0F,,"Room AC, EER 10.7",<10% Conditioned,Room AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Propane Fuel Furnace,,,,120000-139999,3,100%,85%,Occupied,Propane Premium,Propane,3.4,0.0,117.09,0,50,0.0,1457.7355030366334,0.0,0.0,0.0,6986.228170765434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60612.07951980849,0.0,5072.474082540823,65684.5536023493,72670.78177311474,700.0,162141.0,11547.0,10.8503,10.4611,1.857,96.62,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
119500,0,5587,261688.0,150%+,,5,Cold,Not in a census Place,G2601250,,Single-Family Detached,1,Electricity,65F,Yes,6F,Day -4h,Ducted Heat Pump,100% Conditioned,Ducted Heat Pump,"ASHP, SEER 13, 7.7 HSPF",Ducted Heat Pump,Electricity ASHP,,,,200000+,8,200%,85%,Occupied,Electric Premium,Electricity,34.08,85.01,34.08,0,66,6983.590531133884,353.1506395575278,10200.631668414366,156.20688040179445,14972.41483295849,48867.549453726846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48867.549453726846,21998.0,93657.0,50345.0,14.168,33.843,27.714,99.953,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
119708,0,5587,267342.0,150%+,,5,Cold,In another census Place,G2601610,,Single-Family Detached,2,Natural Gas,72F,Yes,6F,Night -3h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,3,50%,85%,Occupied,Natural Gas Standard,Natural Gas,17.58,0.0,43.46,0,50,0.0,434.0382549250612,0.0,0.0,0.0,12249.1984489182,0.0,0.0,0.0,0.0,19648.363757556297,0.0,3620.893071977805,23269.256829534097,0.0,0.0,0.0,0.0,35518.4552784523,25135.0,63331.0,5706.0,6.0686,6.3984,16.664,44.473,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
119910,0,1228,169093.0,150%+,,3,Cold,In another census Place,G2601030,,Single-Family Detached,1,Natural Gas,70F,Yes,6F,Night +2h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 60% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,160000-179999,2,100%,85%,Occupied,Natural Gas Standard,Natural Gas,11.82,0.0,90.78,0,40,0.0,1283.9443584245057,0.0,0.0,0.0,7277.833885586794,0.0,0.0,0.0,0.0,67699.12413871316,0.0,5181.496520644889,76061.61405500736,0.0,0.0,0.0,0.0,83339.44794059415,8965.0,142595.0,9443.0,2.275,2.6688,10.618,94.128,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
119976,0,3310,267342.0,150%+,,4,Cold,In another census Place,G2600810,,Single-Family Detached,1,Natural Gas,75F,Yes,3F,Night,"AC, SEER 13",60% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,200000+,3,100%,85%,Occupied,Natural Gas Standard,Natural Gas,5.54,0.0,26.36,0,40,0.0,421.4361989076555,0.0,0.0,0.0,6285.202170913478,0.0,0.0,0.0,0.0,19118.78433375509,0.0,5704.042238761961,25445.60259663302,0.0,0.0,0.0,0.0,31730.8047675465,6534.0,61747.0,11311.0,5.507,4.3042,6.961,27.977,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
120289,0,5587,280058.0,150%+,,5,Cold,Not in a census Place,G2600350,,Single-Family Detached,2,Propane,60F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Propane Fuel Furnace,,,,200000+,2,50%,85%,Occupied,Electric Standard,Electricity,22.96,0.0,75.78,0,66,0.0,754.3649346233,0.0,0.0,1696.00228308665,12558.095356879723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29304.176306520498,0.0,0.0,29304.176306520498,41862.27166340022,12201.0,82561.0,4412.0,6.345,8.148100000000001,20.45,63.783,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,High
