bldg_id,upgrade,in.sqft,in.representative_income,in.area_median_income,in.battery,in.bedrooms,in.building_america_climate_zone,in.city,in.county,in.electric_vehicle,in.geometry_building_type_acs,in.geometry_stories,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_fuel,in.hvac_secondary_heating_partial_space_conditioning,in.income,in.occupants,in.plug_load_diversity,in.plug_loads,in.vacancy_status,in.water_heater_efficiency,in.water_heater_fuel,out.params.size_cooling_system_primary_k_btu_h,out.params.size_heat_pump_backup_primary_k_btu_h,out.params.size_heating_system_primary_k_btu_h,out.params.size_heating_system_secondary_k_btu_h,out.params.size_water_heater_gal,out.electricity.heating.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating_hp_bkup_fa.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.load.cooling.energy_delivered.kbtu,out.load.heating.energy_delivered.kbtu,out.load.hot_water.energy_delivered.kbtu,out.electricity.summer.peak.kw,out.electricity.winter.peak.kw,out.load.cooling.peak.kbtu_hr,out.load.heating.peak.kbtu_hr,Folder_File,State,income_group
71371,0,1698,54023.0,100-120%,,3,Cold,Not in a census Place,G2601630,,Single-Family Detached,2,Natural Gas,68F,No,0F,,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,1,200%,85%,Occupied,Natural Gas Standard,Natural Gas,39.63,0.0,117.61,0,40,0.0,1580.8253525089667,0.0,0.0,0.0,8687.505733115184,0.0,0.0,0.0,0.0,65772.76799447114,0.0,4035.002494131156,70200.77879370326,0.0,0.0,0.0,0.0,78888.28452681843,24350.0,175944.0,7109.0,7.6482,5.3195,32.656,133.299,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid
71502,0,3310,110733.0,100-120%,,4,Cold,Not in a census Place,G2600930,,Single-Family Detached,1,Natural Gas,62F,No,0F,,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,100000-119999,4,200%,85%,Occupied,Electric Standard,Electricity,38.8,0.0,78.48,0,50,0.0,368.9764773468277,0.0,0.0,8574.087228958533,23164.337386412448,0.0,0.0,0.0,0.0,18212.315513712405,0.0,0.0,19974.844929728148,0.0,0.0,0.0,0.0,43139.18231614059,32346.0,58737.0,28089.0,11.6775,11.0831,34.517,57.959,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid
71510,0,1207,63747.0,80-100%,,3,Cold,"MI, Ann Arbor",G2601610,,Single-Family Attached,2,Natural Gas,70F,Yes,6F,Night -4h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,2,100%,104%,Occupied,Electric Standard,Electricity,16.02,0.0,48.4,0,50,0.0,478.58505759123886,0.0,0.0,2469.7099083413163,8042.456307666122,0.0,0.0,0.0,0.0,18790.251664092026,0.0,0.0,19571.286066101,0.0,0.0,0.0,0.0,27613.742373767123,9869.0,52744.0,7337.0,7.4909,8.5551,12.581,42.072,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid
71585,0,1228,55104.0,80-100%,,2,Cold,In another census Place,G2601470,,Single-Family Detached,1,Natural Gas,65F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,50000-59999,2,50%,85%,Occupied,Natural Gas Standard,Natural Gas,10.11,0.0,26.23,0,30,0.0,316.22368471582774,0.0,0.0,0.0,7515.514523496467,0.0,0.0,0.0,0.0,12498.895000704932,0.0,2994.6001950197665,21734.150563972,0.0,0.0,0.0,0.0,29249.665087468464,6385.0,35195.0,3996.0,3.9811,3.6588,8.448,27.127,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid
72357,0,1228,55104.0,80-100%,,3,Cold,"MI, Grand Rapids",G2600810,,Single-Family Detached,1,Natural Gas,70F,No,0F,,"Room AC, EER 10.7",20% Conditioned,Room AC,"Fuel Boiler, 80% AFUE",Non-Ducted Heating,Natural Gas Fuel Boiler,,,,50000-59999,2,100%,85%,Occupied,Electric Standard,Electricity,3.49,0.0,50.78,0,50,0.0,136.57111870025557,0.0,0.0,2618.8830830589777,6065.691939354483,0.0,0.0,0.0,0.0,31947.677359473942,0.0,0.0,33236.310855021205,0.0,0.0,0.0,0.0,39302.00279437569,2431.0,85452.0,7875.0,5.8683000000000005,7.0589,3.415,52.674,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid
72497,0,623,47457.0,80-100%,,1,Cold,"MI, Lansing",G2600650,,20 to 49 Unit,4,Natural Gas,68F,Yes,3F,Night -5h,Shared Cooling,100% Conditioned,Central AC,Shared Heating,Ducted Heating,Natural Gas Shared Heating,,,,45000-49999,1,200%,89%,Occupied,Natural Gas Standard,Natural Gas,14.03,0.0,21.13,0,30,0.0,264.93624743568887,0.0,0.0,0.0,4481.935876143794,0.0,0.0,0.0,0.0,10122.08862160821,0.0,4546.118440511511,14668.207062119722,0.0,0.0,0.0,0.0,19150.14293826352,3948.0,26720.0,8251.0,5.9183,4.8753,10.54,23.281,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid
72582,0,2678,78572.0,80-100%,,4,Cold,Not in a census Place,G2600930,,Single-Family Detached,2,Other Fuel,68F,Yes,6F,Night -5h,"AC, SEER 13",100% Conditioned,Central AC,"Fuel Furnace, 60% AFUE",Ducted Heating,Other Fuel Fuel Furnace,,,,70000-79999,4,50%,85%,Occupied,Electric Standard,Electricity,25.96,0.0,73.35,0,50,0.0,760.2263560267444,0.0,0.0,2705.632119829955,11414.825112137883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11414.825112137883,36993.0,83578.0,8058.999999999999,9.6325,9.4598,23.433,65.687,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid
73016,0,881,64407.0,100-120%,,3,Cold,"MI, Detroit",G2601630,,Single-Family Detached,1,Natural Gas,70F,Yes,3F,Night -5h,"AC, SEER 15",100% Conditioned,Central AC,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,60000-69999,1,200%,85%,Occupied,Electric Tankless,Electricity,16.32,0.0,49.53,0,0,0.0,507.0129513979445,0.0,0.0,2478.208969376311,9522.758283106015,0.0,0.0,0.0,0.0,23115.98065983403,0.0,0.0,24680.68710348352,0.0,0.0,0.0,0.0,34203.445386589534,16877.0,74626.0,7699.0,7.1825,10.3712,15.919,59.308,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid
73105,0,1228,94954.0,100-120%,,2,Cold,Not in a census Place,G2601250,,Single-Family Detached,1,Natural Gas,72F,No,0F,,"AC, SEER 10",100% Conditioned,Central AC,"Fuel Furnace, 76% AFUE",Ducted Heating,Natural Gas Fuel Furnace,,,,80000-99999,5,100%,85%,Occupied,Electric Standard,Electricity,18.0,0.0,72.51,0,30,0.0,958.6354705333388,0.0,0.0,5647.186451148549,19264.73372670085,0.0,0.0,0.0,0.0,39450.589826953,0.0,0.0,41756.47300706805,0.0,0.0,0.0,0.0,61021.20673376891,22874.0,105564.0,18168.0,9.5692,9.4619,15.639,58.255,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid
73325,0,881,54023.0,100-120%,,3,Cold,Not in a census Place,G2600450,,Single-Family Detached,2,Fuel Oil,72F,No,0F,,,,,"Fuel Boiler, 90% AFUE",Non-Ducted Heating,Fuel Oil Fuel Boiler,,,,50000-59999,1,100%,85%,Occupied,Electric Standard,Electricity,0.0,0.0,51.8,0,50,0.0,290.7265016108444,0.0,0.0,1526.021062386761,7337.034241761583,31627.350679775707,0.0,0.0,31627.350679775707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38964.38492153729,0.0,95970.0,4223.0,10.5846,11.5613,0.0,74.664,Metadata_MI_Residential_MI_baseline_metadata_and_annual_results.csv,MI,Mid
