hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166697, -0.0356605, 0.0166787, 0.0577689, 0.0166516, -0.0221887, 0, 0
0, 1800.00000, 0.0166659, -0.0517426, 0.0166814, 0.0564807, 0.0166527, -0.00478938, 0, 0
0, 2700.00000, 0.0166663, -0.0459723, 0.0166799, 0.0481273, 0.0166538, -0.00218408, 0, 0
1, 0.00000, 0.0166654, -0.030836, 0.0166757, 0.0271621, 0.0166589, 0.00368419, 0, 0
1, 900.00000, 0.0166678, -0.0283724, 0.0166754, 0.0367996, 0.0166569, -0.00844371, 0, 0
1, 1800.00000, 0.0166649, -0.0466387, 0.0166785, 0.0444773, 0.0166565, 0.00212137, 0, 0
1, 2700.00000, 0.0166697, -0.0301266, 0.0166747, 0.04248, 0.0166556, -0.0123624, 0, 0
2, 0.00000, 0.0166684, -0.0273647, 0.0166743, 0.03158, 0.0166574, -0.00420793, 0, 0
2, 900.00000, 0.016672, -0.0120755, 0.0166714, 0.0295566, 0.0166566, -0.0174848, 0, 0
2, 1800.00000, 0.0166713, -0.00361918, 0.0166688, 0.0193781, 0.0166599, -0.0154106, 0, 0
2, 2700.00000, 0.0166711, -0.00225461, 0.0166688, 0.0169502, 0.0166602, -0.0140051, 0, 0
3, 0.00000, 0.0166695, -0.00215328, 0.0166685, 0.0120309, 0.016662, -0.0098796, 0, 0
3, 900.00000, 0.0166686, -0.0023677, 0.0166684, 0.0101112, 0.0166631, -0.00774307, 0, 0
3, 1800.00000, 0.0166688, -0.00107815, 0.016668, 0.0096012, 0.0166632, -0.0084866, 0, 0
3, 2700.00000, 0.0166687, -0.00214142, 0.0166682, 0.0100786, 0.0166631, -0.00799977, 0, 0
4, 0.00000, 0.0166682, -0.00327079, 0.0166686, 0.00993588, 0.0166632, -0.00670789, 0, 0
4, 900.00000, 0.0166684, -0.00295844, 0.0166684, 0.0100057, 0.0166633, -0.0067642, 0, 0
4, 1800.00000, 0.0166673, -0.00607053, 0.0166694, 0.010165, 0.0166633, -0.00409645, 0, 0
4, 2700.00000, 0.0166671, -0.00415579, 0.0166693, 0.00826068, 0.0166636, -0.00406678, 0, 0
5, 0.00000, 0.0166684, -0.0022243, 0.0166682, 0.00913863, 0.0166633, -0.00691304, 0, 0
5, 900.00000, 0.0166686, -0.00211194, 0.0166681, 0.00934478, 0.0166633, -0.00719341, 0, 0
5, 1800.00000, 0.0166692, -0.000567006, 0.0166675, 0.00896617, 0.0166633, -0.00859232, 0, 0
5, 2700.00000, 0.0166694, -0.00145925, 0.0166674, 0.00955239, 0.0166632, -0.00799396, 0, 0
