hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 24.5145, -179.993, 24.5076, -179.998, 24.5089, 179.99, 0, 0
0, 1800.00000, 0.245125, 0.00409709, 0.245084, -0.000252302, 0.245099, -0.00423404, 0, 0
0, 2700.00000, 0.245131, 0.00489143, 0.245085, 0.000211741, 0.245093, -0.00509346, 0, 0
1, 0.00000, 0.245133, 0.00607819, 0.245081, -0.000834443, 0.245096, -0.00523327, 0, 0
1, 900.00000, 0.245117, 0.00350023, 0.245085, -0.00263681, 0.245108, -0.000861963, 0, 0
1, 1800.00000, 0.245117, 0.000718382, 0.245097, 0.00196496, 0.245096, -0.00268022, 0, 0
1, 2700.00000, 0.245113, -0.000248088, 0.245103, 0.00286156, 0.245094, -0.00261545, 0, 0
2, 0.00000, 0.24512, 0.00104836, 0.245099, 0.00182417, 0.245092, -0.00284676, 0, 0
2, 900.00000, 0.245127, 0.0026057, 0.245095, 0.00199915, 0.245088, -0.00459991, 0, 0
2, 1800.00000, 0.245125, 0.00385929, 0.24509, 0.000864463, 0.245096, -0.00440777, 0, 0
2, 2700.00000, 0.245124, 0.00326342, 0.245093, 0.000565317, 0.245094, -0.00362477, 0, 0
3, 0.00000, 0.245124, 0.0028699, 0.245094, 0.00116341, 0.245092, -0.00402966, 0, 0
3, 900.00000, 0.245122, 0.00291297, 0.245093, 0.000700724, 0.245096, -0.00361598, 0, 0
3, 1800.00000, 0.24512, 0.00281014, 0.245094, 0.000682321, 0.245097, -0.00333956, 0, 0
3, 2700.00000, 0.245121, 0.00194527, 0.245095, 0.00152506, 0.245091, -0.00411472, 0, 0
4, 0.00000, 0.245122, 0.0021316, 0.245098, 0.00188259, 0.245093, -0.00353622, 0, 0
4, 900.00000, 0.245122, 0.00224835, 0.245096, 0.00158963, 0.245094, -0.00366437, 0, 0
4, 1800.00000, 0.245121, 0.00211963, 0.245096, 0.00162416, 0.245093, -0.00374106, 0, 0
4, 2700.00000, 0.24512, 0.00208023, 0.245098, 0.00174489, 0.245092, -0.00384155, 0, 0
5, 0.00000, 0.24512, 0.00196417, 0.245098, 0.00173477, 0.245092, -0.00369547, 0, 0
5, 900.00000, 0.24512, 0.00183434, 0.245099, 0.00176962, 0.245091, -0.00365567, 0, 0
5, 1800.00000, 0.245117, 0.00150028, 0.245095, 0.000963978, 0.24509, -0.00406909, 0, 0
5, 2700.00000, 0.245117, 0.001629, 0.245096, 0.00107073, 0.245091, -0.00373575, 0, 0
6, 0.00000, 0.245122, 0.00228403, 0.2451, 0.00187288, 0.245093, -0.00314374, 0, 0
6, 900.00000, 0.245118, 0.0017571, 0.245096, 0.00110856, 0.245091, -0.00374652, 0, 0
6, 1800.00000, 0.24512, 0.0025371, 0.245095, 0.00084718, 0.245093, -0.00382977, 0, 0
6, 2700.00000, 0.24512, 0.00208246, 0.245099, 0.00164815, 0.245091, -0.003717, 0, 0
7, 0.00000, 0.245117, 0.00140656, 0.2451, 0.00164562, 0.245089, -0.00383103, 0, 0
7, 900.00000, 0.245118, 0.00203215, 0.245097, 0.00118327, 0.245092, -0.00396748, 0, 0
7, 1800.00000, 0.245113, 0.00129261, 0.245097, 0.00100317, 0.245093, -0.00329459, 0, 0
7, 2700.00000, 0.245121, 0.00264136, 0.245096, 0.00121212, 0.245094, -0.0038068, 0, 0
8, 0.00000, 0.245123, 0.00200466, 0.245104, 0.00161834, 0.245099, -0.00280046, 0, 0
8, 900.00000, 0.245119, 0.00184216, 0.2451, 0.00170504, 0.245092, -0.00348727, 0, 0
8, 1800.00000, 0.245123, 0.00237389, 0.245097, 0.00150596, 0.24509, -0.00380349, 0, 0
8, 2700.00000, 0.245121, 0.00219525, 0.245098, 0.000948157, 0.245094, -0.00356957, 0, 0
9, 0.00000, 0.245126, 0.00460617, 0.245083, -0.000420866, 0.245101, -0.00422621, 0, 0
9, 900.00000, 0.245126, 0.00435827, 0.245084, -0.000199724, 0.245099, -0.00423282, 0, 0
9, 1800.00000, 0.245123, 0.00288088, 0.245094, 0.00128739, 0.245092, -0.00431508, 0, 0
9, 2700.00000, 0.245124, 0.00549003, 0.245078, -0.00160467, 0.245108, -0.00398335, 0, 0
10, 0.00000, 0.245115, 0.00316618, 0.245066, -0.00341242, 0.24509, -0.00705994, 0, 0
