hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 59.8861, -179.923, 59.7667, 179.915, 59.955, 179.989, 0, 0
0, 1800.00000, 0.598768, 0.0739602, 0.597791, -0.0812502, 0.599551, 0.00703111, 0, 0
0, 2700.00000, 0.598846, 0.0735856, 0.597846, -0.0721889, 0.599419, -0.00147272, 0, 0
1, 0.00000, 0.598829, 0.0675618, 0.597923, -0.0684239, 0.599359, 0.00079337, 0, 0
1, 900.00000, 0.598696, 0.0589676, 0.597969, -0.0737205, 0.599446, 0.0146507, 0, 0
1, 1800.00000, 0.598731, 0.0465508, 0.5981, -0.0515413, 0.599279, 0.0049391, 0, 0
1, 2700.00000, 0.59866, 0.0341095, 0.59822, -0.0428884, 0.59923, 0.00873032, 0, 0
2, 0.00000, 0.598754, 0.0394412, 0.598207, -0.0420767, 0.599151, 0.00270222, 0, 0
2, 900.00000, 0.598784, 0.0397835, 0.59822, -0.0395607, 0.599106, -0.00023841, 0, 0
2, 1800.00000, 0.598766, 0.0391022, 0.59822, -0.0381212, 0.599132, -2.78919E-005, 0, 0
2, 2700.00000, 0.598763, 0.0342281, 0.598291, -0.0337358, 0.599066, 0.000572625, 0, 0
3, 0.00000, 0.5988, 0.0310594, 0.598318, -0.027013, 0.598992, -0.00405436, 0, 0
3, 900.00000, 0.598802, 0.0325124, 0.59829, -0.028499, 0.599018, -0.00404255, 0, 0
3, 1800.00000, 0.598796, 0.0317929, 0.598305, -0.0275125, 0.599013, -0.00380388, 0, 0
3, 2700.00000, 0.5988, 0.0267205, 0.598353, -0.0216226, 0.598942, -0.0063275, 0, 0
4, 0.00000, 0.598798, 0.0259052, 0.598377, -0.0204827, 0.598938, -0.00511486, 0, 0
4, 900.00000, 0.598808, 0.0272307, 0.598364, -0.0206491, 0.598953, -0.00519434, 0, 0
