hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3, S4 (kVA), Ang4
0, 900.00000, 0.0166681, -0.0268354, 0.0166755, 0.0404133, 0.0166564, -0.0136414, 0, 0
0, 1800.00000, 0.0166654, -0.0380038, 0.0166771, 0.039911, 0.0166575, -0.00193262, 0, 0
0, 2700.00000, 0.0166656, -0.0367305, 0.0166771, 0.0367031, 0.0166573, 9.27128E-006, 0, 0
1, 0.00000, 0.0166659, -0.0228145, 0.0166731, 0.0211539, 0.016661, 0.00167304, 0, 0
1, 900.00000, 0.0166673, -0.0218274, 0.016673, 0.0276838, 0.0166597, -0.00586209, 0, 0
1, 1800.00000, 0.016664, -0.0359105, 0.0166755, 0.0286588, 0.0166605, 0.0072273, 0, 0
1, 2700.00000, 0.0166673, -0.0212406, 0.0166724, 0.0247051, 0.0166603, -0.00346192, 0, 0
2, 0.00000, 0.0166673, -0.0174577, 0.0166716, 0.0186362, 0.0166611, -0.00116609, 0, 0
2, 900.00000, 0.0166698, -0.00623569, 0.0166697, 0.0170664, 0.0166605, -0.0108266, 0, 0
2, 1800.00000, 0.0166696, -0.000678417, 0.0166678, 0.0107918, 0.0166626, -0.00979089, 0, 0
2, 2700.00000, 0.0166692, -0.000225093, 0.016668, 0.00845516, 0.0166629, -0.00792462, 0, 0
3, 0.00000, 0.0166686, -0.0010022, 0.016668, 0.00772334, 0.0166633, -0.0067224, 0, 0
3, 900.00000, 0.0166683, -0.000528269, 0.0166675, 0.00662202, 0.0166642, -0.00609245, 0, 0
3, 1800.00000, 0.0166685, 0.000931853, 0.0166671, 0.00584416, 0.0166644, -0.00676154, 0, 0
3, 2700.00000, 0.0166684, 0.000183515, 0.0166672, 0.0061815, 0.0166643, -0.006415, 0, 0
4, 0.00000, 0.016668, -0.000994791, 0.0166677, 0.00634201, 0.0166643, -0.00526532, 0, 0
4, 900.00000, 0.0166681, -0.000859589, 0.0166675, 0.00628889, 0.0166644, -0.00535433, 0, 0
4, 1800.00000, 0.0166676, -0.00217495, 0.016668, 0.00641152, 0.0166645, -0.00423697, 0, 0
4, 2700.00000, 0.0166675, -0.000148465, 0.0166678, 0.00469218, 0.0166648, -0.00451896, 0, 0
5, 0.00000, 0.0166681, -0.000281946, 0.0166674, 0.00561448, 0.0166645, -0.00533111, 0, 0
5, 900.00000, 0.0166681, -0.000297559, 0.0166674, 0.00575682, 0.0166645, -0.00542847, 0, 0
5, 1800.00000, 0.0166686, 0.000609249, 0.016667, 0.00559931, 0.0166644, -0.00636479, 0, 0
5, 2700.00000, 0.0166686, 0.000110818, 0.016667, 0.0057186, 0.0166644, -0.00575458, 0, 0
6, 0.00000, 0.0166688, -0.000196171, 0.0166671, 0.00623214, 0.0166641, -0.00597736, 0, 0
6, 900.00000, 0.0166688, -0.000155321, 0.016667, 0.00618323, 0.0166642, -0.00600119, 0, 0
6, 1800.00000, 0.0166684, 0.00270056, 0.0166666, 0.00302706, 0.016665, -0.00586298, 0, 0
6, 2700.00000, 0.0166681, 0.000120678, 0.0166673, 0.00526631, 0.0166646, -0.00538745, 0, 0
7, 0.00000, 0.016668, -0.00013613, 0.0166673, 0.00514571, 0.0166648, -0.00493301, 0, 0
7, 900.00000, 0.0166682, 0.00247234, 0.0166666, 0.00317812, 0.0166652, -0.00570234, 0, 0
7, 1800.00000, 0.016667, -0.00273809, 0.0166681, 0.00577455, 0.0166649, -0.00305336, 0, 0
7, 2700.00000, 0.016668, 0.00163664, 0.0166669, 0.00368117, 0.0166651, -0.00531803, 0, 0
8, 0.00000, 0.016667, -0.00245853, 0.0166679, 0.00501796, 0.0166651, -0.00253479, 0, 0
8, 900.00000, 0.0166672, -0.00548167, 0.0166694, 0.00963785, 0.0166634, -0.00416452, 0, 0
8, 1800.00000, 0.0166682, -0.00164491, 0.0166678, 0.00707892, 0.016664, -0.00542951, 0, 0
8, 2700.00000, 0.0166671, -0.00367223, 0.0166683, 0.00638714, 0.0166646, -0.00246766, 0, 0
9, 0.00000, 0.0166692, 0.00206441, 0.0166665, 0.00576049, 0.0166644, -0.00783178, 0, 0
9, 900.00000, 0.0166693, 0.00283261, 0.0166663, 0.00519949, 0.0166644, -0.00803964, 0, 0
9, 1800.00000, 0.0166692, -0.000855963, 0.016668, 0.0102917, 0.0166628, -0.0094564, 0, 0
9, 2700.00000, 0.0166693, 0.00491763, 0.0166657, 0.00447288, 0.016665, -0.00940752, 0, 0
10, 0.00000, 0.0166693, 0.00595519, 0.0166652, 0.00313384, 0.0166654, -0.00922932, 0, 0
10, 900.00000, 0.0166712, 0.00567868, 0.0166657, 0.00820311, 0.0166631, -0.0138964, 0, 0
10, 1800.00000, 0.0166691, -0.00260234, 0.0166687, 0.012441, 0.0166622, -0.00983547, 0, 0
10, 2700.00000, 0.0166686, -0.00227743, 0.0166684, 0.0107158, 0.016663, -0.00844478, 0, 0
11, 0.00000, 0.016669, -0.00406099, 0.0166693, 0.0137816, 0.0166617, -0.00973625, 0, 0
11, 900.00000, 0.0166698, 0.000656677, 0.0166674, 0.0105226, 0.0166628, -0.0111886, 0, 0
11, 1800.00000, 0.0166694, -0.000480389, 0.0166679, 0.0107561, 0.0166626, -0.0102822, 0, 0
11, 2700.00000, 0.0166688, -0.00434699, 0.0166695, 0.0135542, 0.0166616, -0.00922919, 0, 0
12, 0.00000, 0.0166689, -0.00438392, 0.0166697, 0.0138976, 0.0166613, -0.00954738, 0, 0
12, 900.00000, 0.0166699, -0.00575558, 0.0166702, 0.0180348, 0.0166599, -0.0122961, 0, 0
12, 1800.00000, 0.0166666, -0.0163343, 0.0166737, 0.0202837, 0.0166597, -0.00399449, 0, 0
12, 2700.00000, 0.0166693, -0.00835251, 0.0166713, 0.0191669, 0.0166594, -0.0108246, 0, 0
13, 0.00000, 0.0166703, -0.00972048, 0.0166724, 0.0243622, 0.0166572, -0.0146762, 0, 0
13, 900.00000, 0.0166695, -0.00319102, 0.0166702, 0.0156433, 0.0166604, -0.012463, 0, 0
13, 1800.00000, 0.0166668, -0.0135441, 0.016674, 0.0203365, 0.0166592, -0.00682885, 0, 0
13, 2700.00000, 0.0166673, -0.0121011, 0.0166737, 0.0188465, 0.016659, -0.00675866, 0, 0
14, 0.00000, 0.0166688, -0.00324332, 0.0166695, 0.0124017, 0.0166617, -0.00916524, 0, 0
14, 900.00000, 0.0166705, -0.00366922, 0.01667, 0.0169198, 0.0166595, -0.0132624, 0, 0
14, 1800.00000, 0.0166712, -0.00197292, 0.0166694, 0.0187038, 0.0166595, -0.0167245, 0, 0
14, 2700.00000, 0.0166715, -0.00344711, 0.0166691, 0.0203551, 0.0166594, -0.0169211, 0, 0
15, 0.00000, 0.0166708, -0.00414653, 0.016669, 0.0192393, 0.0166603, -0.015103, 0, 0
15, 900.00000, 0.0166716, -0.00545747, 0.0166705, 0.0244269, 0.0166579, -0.0189897, 0, 0
